sample_id,canonical_index,source_canonical_index,V1_q50,V2_q50,V1_q10,V1_q90,V2_q10,V2_q90,checkpoint_sha256,ensemble_pred_V1,ensemble_pred_V2,ensemble_variance_V1,ensemble_variance_V2,ensemble_covariance_V1_V2,ensemble_score,V1_quantile_width,V2_quantile_width,quantile_width,member_0_seed,member_0_V1_q50,member_0_V2_q50,member_1_seed,member_1_V1_q50,member_1_V2_q50,member_2_seed,member_2_V1_q50,member_2_V2_q50,latent_distance,random_score,true_V1,true_V2,standardized_abs_error,ensemble_mean_standardized_abs_error,tail_flag,compound_id,round,strategy,seed
25de8af35e546add9783,3980,3980,0.00029295543,0.0051801223,0.0,7.1437397,0.0015121729,10.457106,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,4.436495999029527,12.275376599398442,0.38696692854208664,2.1303074857436455,0.6670740568875291,2.517274414285732,7.1437397,10.455593,0.9111947,4200,0.000292955432087183,0.005180122330784798,4201,7.850306987762451,36.81953048706055,4202,5.458888053894043,0.0014191888039931655,2.899413899441341,0.3157255966811673,4.383333333333334,13.475,0.04529629366574508,0.04529629366574508,False,COc1ccc(C=O)c(O)c1,8,ensemble,42
3c0e2ce9feb019d1dd30,3979,3979,0.00029295543,0.0051801223,0.0,7.1437397,0.0015121729,10.457106,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,4.436495999029527,12.275376599398442,0.38696692854208664,2.1303074857436455,0.6670740568875291,2.517274414285732,7.1437397,10.455593,0.9111947,4200,0.000292955432087183,0.005180122330784798,4201,7.850306987762451,36.81953048706055,4202,5.458888053894043,0.0014191888039931655,2.561703785255289,0.2912931190052872,4.408333333333333,13.333333333333334,0.03849990508788795,0.03849990508788795,False,COc1ccc(C=O)c(O)c1,8,ensemble,42
1f40af3483bd97a7dfca,3193,3193,11.6967745,26.377419,8.879821,13.874609,1.1347389,26.377419,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,16.50824801127116,39.15325037638346,1.0315628874940623,1.0216244336612668,1.0128925255854346,2.0531873211553293,4.994788,25.24268,1.2527633,4200,11.69677448272705,26.377418518066406,4201,13.835099220275879,35.832542419433594,4202,23.992870330810547,55.24979019165039,4.236739367088917,0.9455155186980488,4.891666666666667,25.333333333333332,1.3724598741154435,1.3724598741154435,False,O=C(c1ccccc1)c1ccc(Cl)cc1,8,ensemble,42
8e330202a1983cbc02b5,3192,3192,11.6967745,26.377419,8.879821,13.874609,1.1347389,26.377419,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,16.50824801127116,39.15325037638346,1.0315628874940623,1.0216244336612668,1.0128925255854346,2.0531873211553293,4.994788,25.24268,1.2527633,4200,11.69677448272705,26.377418518066406,4201,13.835099220275879,35.832542419433594,4202,23.992870330810547,55.24979019165039,4.300136333434961,0.9696833417794652,5.891666666666667,23.158333333333335,1.3698327059440851,1.3698327059440851,False,O=C(c1ccccc1)c1ccc(Cl)cc1,8,ensemble,42
975d484a29fb5011f336,3194,3194,11.6967745,26.377419,8.879821,13.874609,1.1347389,26.377419,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,16.50824801127116,39.15325037638346,1.0315628874940623,1.0216244336612668,1.0128925255854346,2.0531873211553293,4.994788,25.24268,1.2527633,4200,11.69677448272705,26.377418518066406,4201,13.835099220275879,35.832542419433594,4202,23.992870330810547,55.24979019165039,4.338596488605383,0.22273115393665377,4.983333333333333,26.591666666666665,1.3221714696151885,1.3221714696151885,False,O=C(c1ccccc1)c1ccc(Cl)cc1,8,ensemble,42
e6e78489d1da4066c07e,996,996,9.341424,22.083094,7.034371,13.480127,0.05497551,22.083094,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,14.742496172587076,31.278356552124023,1.2503572235579317,0.6183474308945553,0.8773966376870809,1.868704654452487,6.4457564,22.028118,1.2545596,4200,9.341423988342285,22.083093643188477,4201,22.959630966186523,44.10575866699219,4202,11.926433563232422,27.646217346191406,4.867065206502822,0.8540987061142735,46.24166666666667,73.59166666666667,3.8876803374236673,3.8876803374236673,False,COc1ccc(CCO)cc1,8,ensemble,42
d05a91dc8e32e9edd7d0,1882,1882,10.767916,20.623777,7.1594834,11.957308,0.5502968,20.623777,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,17.91967709859212,35.379639307657875,0.9371415840880004,0.7902302761100111,0.8604803146255018,1.7273718601980115,4.7978244,20.07348,1.0600632,4200,10.767915725708008,20.623777389526367,4201,20.575401306152344,40.68479919433594,4202,22.415714263916016,44.83034133911133,4.171180351840678,0.1580830170089076,34.69166666666667,65.26666666666667,2.3226139757159014,2.3226139757159014,False,Cc1ccc(CO)cc1,8,ensemble,42
f433bc672465387d951a,1880,1880,10.767916,20.623777,7.1594834,11.957308,0.5502968,20.623777,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,17.91967709859212,35.379639307657875,0.9371415840880004,0.7902302761100111,0.8604803146255018,1.7273718601980115,4.7978244,20.07348,1.0600632,4200,10.767915725708008,20.623777389526367,4201,20.575401306152344,40.68479919433594,4202,22.415714263916016,44.83034133911133,4.20876447498687,0.8263511469634253,47.38333333333333,68.38333333333334,3.4107043393980048,3.4107043393980048,False,Cc1ccc(CO)cc1,8,ensemble,42
07b65328a3ec1d825fef,1362,1362,0.00017912698,0.00445779,6.7686364e-05,7.903659,0.0017373031,10.772127,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,3.9160681814343357,9.929389088104168,0.28649954292423996,1.393709390974628,0.4196083519597948,1.680208933898868,7.903591,10.77039,0.9807403,4200,0.0001791269751265645,0.0044577899388968945,4201,6.570950031280518,29.781789779663086,4202,5.177075386047363,0.00191969471052289,3.2601915598002065,0.2975871028066338,3.8583333333333334,8.091666666666667,0.0675576194528425,0.0675576194528425,False,Oc1ccc(OC(F)(F)F)cc1,8,ensemble,42
2a7062ac85d66260b3be,1364,1364,0.00017912698,0.00445779,6.7686364e-05,7.903659,0.0017373031,10.772127,391b8011785671e33093e43f742ffb64ca959edef511cb94f0e685d27d170812,3.9160681814343357,9.929389088104168,0.28649954292423996,1.393709390974628,0.4196083519597948,1.680208933898868,7.903591,10.77039,0.9807403,4200,0.0001791269751265645,0.0044577899388968945,4201,6.570950031280518,29.781789779663086,4202,5.177075386047363,0.00191969471052289,3.3088587724481826,0.3924929167977532,4.508333333333334,12.933333333333334,0.14891760590626654,0.14891760590626654,False,Oc1ccc(OC(F)(F)F)cc1,8,ensemble,42
