coverage,risk,oracle_risk,excess_risk,signal,slice,split_mode,outer_seed
0.20689655172413793,0.07863529006443383,0.03505944216728923,0.0435758478971446,ensemble,full,compound,42
0.25862068965517243,0.09277385504111657,0.03946891588952217,0.0533049391515944,ensemble,full,compound,42
0.3103448275862069,0.09199737335929836,0.043469923035912156,0.048527450323386206,ensemble,full,compound,42
0.3620689655172414,0.09330825934176054,0.046957354177399685,0.046350905164360856,ensemble,full,compound,42
0.41379310344827586,0.09078160551018404,0.05034544998815935,0.04043615552202468,ensemble,full,compound,42
0.46551724137931033,0.08707495134534998,0.05492872992530632,0.03214622142004366,ensemble,full,compound,42
0.5,0.09027301527978451,0.0594221395382281,0.030850875741556413,ensemble,full,compound,42
0.5517241379310345,0.0924846858028004,0.06609051368619112,0.026394172116609285,ensemble,full,compound,42
0.603448275862069,0.10193801936551003,0.07301002042679615,0.02892799893871388,ensemble,full,compound,42
0.6551724137931034,0.09922199762641994,0.0799174138001851,0.01930458382623483,ensemble,full,compound,42
0.7068965517241379,0.10851697173668638,0.08720802058681822,0.021308951149868166,ensemble,full,compound,42
0.7586206896551724,0.11494632985955106,0.094915752349119,0.02003057751043205,ensemble,full,compound,42
0.8103448275862069,0.11612209291032538,0.10358285107809737,0.012539241832228015,ensemble,full,compound,42
0.8620689655172413,0.12722593681091576,0.11357679563359652,0.013649141177319246,ensemble,full,compound,42
0.9137931034482759,0.14131177079210658,0.12516721938275718,0.016144551409349395,ensemble,full,compound,42
