epoch,train_loss,normalized_valid_score,legacy_valid_score
1,1638.2889404296875,1.5693243261334315,396.242771676938
2,1612.5936279296875,1.5694810809742594,396.0850008657899
3,1583.5418701171875,1.5730157239585538,396.35339589374325
4,1553.322998046875,1.579319459277202,396.9984129532686
5,1520.9921875,1.5904569413384073,398.300216825186
6,1487.3115234375,1.6044893710514088,399.9995709615396
7,1453.0950927734375,1.6197406354231259,401.8316386317829
8,1418.2813720703125,1.632042978946653,403.1574381240225
9,1382.777587890625,1.639337854574268,403.6922476944919
10,1347.257080078125,1.6415626841783373,403.4395036248852
11,1312.5830078125,1.639212294433453,402.4104548753148
12,1278.5545654296875,1.6342012925508387,400.77592748108236
13,1245.2607421875,1.6253103718179571,398.24913569150067
14,1212.612060546875,1.6120987081019942,394.7893756406611
15,1180.573486328125,1.5935799629772627,390.2615987399995
16,1149.1190185546875,1.5706633010600866,384.6161770839881
17,1118.2841796875,1.5430795055226971,377.88616286142496
18,1088.16015625,1.5101809184908797,370.0283439717341
19,1058.70556640625,1.4754721434442535,361.69386556364407
20,1029.761474609375,1.439259530786447,352.9935526656154
21,1001.2567749023438,1.4019658446408674,343.9866340547169
22,973.1925048828125,1.3631782772053673,334.73227682101606
23,945.487060546875,1.322756620092381,325.20132355363876
24,918.017822265625,1.2814738765366234,315.4739321499419
25,890.8742065429688,1.2397179755962027,305.63516370025445
26,863.9744873046875,1.1978660019065357,295.7389103438545
27,837.3546752929688,1.1572485175055052,286.0904720490971
28,810.8854370117188,1.117232376130233,276.6024636822722
29,784.6681518554688,1.0790812556133478,267.4935454825336
30,758.5177001953125,1.043028353101957,258.8364847145349
31,732.4265747070312,1.009959885266734,250.85302623729785
32,706.3480224609375,0.9789205590442198,243.26079295540717
33,680.2877197265625,0.9489296656259614,235.91837347576097
34,654.144287109375,0.9218343777633362,229.21948710546258
35,627.8228149414062,0.8962389156338129,222.83677172633202
36,601.4434204101562,0.8698126335260252,216.19677759642786
37,575.2428588867188,0.8438696488244668,209.57029584094835
38,549.290283203125,0.8174365963411803,202.74697330188155
39,523.8349609375,0.7893988705900526,195.51028126501683
40,498.81536865234375,0.7591545583287964,187.70642540784866
41,474.27459716796875,0.7243278322187865,178.82020248916183
42,450.3873291015625,0.6844583025710796,168.72567881273562
43,427.2657165527344,0.6414112372828471,157.82524621633775
44,405.0653991699219,0.5999563432622603,147.16621097310076
45,383.83746337890625,0.5627065652346378,137.40335506424367
46,363.5123596191406,0.5345196691398348,129.76134627781494
47,344.0029296875,0.5113507069064136,123.33612795539057
48,325.4317321777344,0.49589165778871447,118.79920992893017
49,307.64813232421875,0.48723334587811395,116.01657042589864
50,290.6976623535156,0.4884782838816414,115.74478780447771
51,274.75616455078125,0.49673325441546035,117.28757608065462
52,259.7176208496094,0.5105023758589143,120.24746538957379
53,245.50906372070312,0.5221510139441832,122.71994447497173
54,232.21546936035156,0.5238604090767249,122.8136354938406
55,219.68289184570312,0.5131203380761704,119.84064194368784
56,207.85118103027344,0.49536857205771,115.07427265742831
57,196.6669921875,0.4713862087040023,108.66733886101929
58,186.2001190185547,0.44271282990163496,101.20187690867942
59,176.29257202148438,0.41714061749083786,94.66769449178219
60,166.9045867919922,0.3983871740806779,89.80383704285532
61,158.084716796875,0.3822025188231164,85.67341633009187
62,150.91680908203125,0.3776578968659284,84.49536447808418
63,145.8187255859375,0.35161834783798573,78.14920612782294
64,136.24111938476562,0.344873712112388,76.62634572369689
65,126.79698944091797,0.34228203609418356,76.160863204527
66,123.28076171875,0.32889535966268235,73.15264295408451
67,113.99092102050781,0.3214420230955173,71.56501965359371
68,110.4655532836914,0.32597492240908454,72.82264687577526
69,103.80903625488281,0.32007162869110073,71.54686810773774
70,98.78984069824219,0.3012932393596476,67.10525681298736
71,93.83570861816406,0.2922639514632032,64.96176943970772
72,88.5010986328125,0.2897233909033139,64.4030465277799
73,85.00956726074219,0.2735981070092461,60.45347598643298
74,80.09751892089844,0.25281954100231774,55.28110116123753
75,77.73189544677734,0.2516900890191757,55.048210004531484
76,73.57306671142578,0.24709999138506628,53.821094061922395
77,71.52716064453125,0.23051153061304838,49.501556182269724
78,68.581787109375,0.22495905968069443,48.021071605210636
79,65.89811706542969,0.22376109057571003,47.665143342245756
80,64.2227554321289,0.21643299337141814,45.605983635427265
81,61.518150329589844,0.2126485177661518,44.51782794712142
82,60.042747497558594,0.21194006767600898,44.476923668315294
83,58.519065856933594,0.20831145352695385,43.455395831990586
84,56.45906066894531,0.20511852643791545,42.60793883675842
85,55.65821075439453,0.2015870242971719,42.01621551596895
86,54.63306427001953,0.19848852214177792,41.240822308740576
87,53.13432312011719,0.19660045377203994,40.817266469912624
88,52.48731994628906,0.1946295181421323,40.571745743898646
89,51.958351135253906,0.1962204912381692,40.89527569446284
90,50.85533142089844,0.19832852806724283,41.45035895731792
91,50.13026428222656,0.19863435021658365,41.71862181197264
92,49.830665588378906,0.2009162891738195,42.29303743345406
93,49.183197021484375,0.20100494638810487,42.44955980164025
94,48.423492431640625,0.201975671047372,42.763778021791154
95,48.07808303833008,0.20344930255813776,43.10130271928824
96,47.868751525878906,0.20475872167785114,43.47414536476026
97,47.36671447753906,0.20591558856477182,43.74020928255425
98,46.88580322265625,0.20604293830702677,43.779051832274035
99,46.6707878112793,0.20677228003871967,43.996074248083914
100,46.448909759521484,0.20576428599051677,43.735860027232775
101,46.03347396850586,0.20453258122455342,43.51732334498172
102,45.63862609863281,0.2054573230562174,43.78459226828318
103,45.39885711669922,0.20429650419328313,43.539757976709325
104,45.22962951660156,0.2041453751484607,43.62878680646838
105,44.99729537963867,0.20423102151352307,43.63274382147233
106,44.73659133911133,0.20443803081552164,43.811574454800734
