column,protocol,method,seeds,V1_r2_mean,V1_r2_sample_sd,V1_r2_median,V1_r2_min,V1_r2_max,V1_rmse_mean,V1_rmse_sample_sd,V1_rmse_median,V1_rmse_min,V1_rmse_max,V1_mae_mean,V1_mae_sample_sd,V1_mae_median,V1_mae_min,V1_mae_max,V2_r2_mean,V2_r2_sample_sd,V2_r2_median,V2_r2_min,V2_r2_max,V2_rmse_mean,V2_rmse_sample_sd,V2_rmse_median,V2_rmse_min,V2_rmse_max,V2_mae_mean,V2_mae_sample_sd,V2_mae_median,V2_mae_min,V2_mae_max,combined_normalized_rmse_mean,combined_normalized_rmse_sample_sd,combined_normalized_rmse_median,combined_normalized_rmse_min,combined_normalized_rmse_max
4g,source_reference,source_reference,1,0.8669438947363368,,0.8669438947363368,0.8669438947363368,0.8669438947363368,2.971252918243408,,2.971252918243408,2.971252918243408,2.971252918243408,1.6040033102035522,,1.6040033102035522,1.6040033102035522,1.6040033102035522,0.9028746170992146,,0.9028746170992146,0.9028746170992146,0.9028746170992146,4.969061374664307,,4.969061374664307,4.969061374664307,4.969061374664307,2.868246078491211,,2.868246078491211,2.868246078491211,2.868246078491211,,,,,
8g,existing_8g_no_threshold,paper_transfer,3,0.7612066624782278,0.08793064783533876,0.7662734664530344,0.6708521670573387,0.8464943539243102,9.901889006296793,2.2993838559519704,10.261408805847168,7.443922519683838,12.000335693359375,4.57088836034139,0.4957320709244751,4.509485721588135,4.108717918395996,5.094461441040039,0.8056692739610546,0.04120794657277948,0.8036699374591786,0.7654973883075156,0.8478404961164694,16.288555145263672,3.4135096725227236,15.946842193603516,13.058753967285156,19.860069274902344,7.493150075276692,0.3656754733554711,7.4031147956848145,7.180902004241943,7.89543342590332,,,,,
25g,legacy_filtered,direct,5,-0.07583062893234796,0.7307892811656763,-0.09621980203620706,-1.1532601928240287,0.7004957189704133,9.111906147003173,3.5482669248461236,8.738109588623047,5.472200393676758,14.950363159179688,6.652505207061767,2.976832588790553,5.8897881507873535,4.2837677001953125,11.811629295349121,0.16876903515649463,0.6843134825150281,0.33999943201450256,-1.0313813780891143,0.6101681917157649,13.786384582519531,6.1476689365175865,12.363724708557129,7.672074317932129,23.206331253051758,9.733630275726318,3.9479246128119803,8.702482223510742,5.007083892822266,15.018105506896973,0.8912786562036645,0.1658058460780446,0.8597558519489398,0.6945762420677672,1.121706522629113
25g,legacy_filtered,paper_transfer,5,0.5974693374734241,0.087144567756975,0.6460916144689887,0.5003595724733132,0.6758987059667575,5.91112003326416,1.0273115970405087,6.034247875213623,4.337316989898682,7.201654434204102,4.094546318054199,0.6005174638829884,3.8946735858917236,3.41145396232605,4.9122796058654785,0.7168686335845036,0.06717734529033821,0.7111754093457747,0.6295828977003888,0.8087499349183285,8.210520839691162,0.9531236893213578,8.669482231140137,6.884076118469238,9.186280250549316,5.787824058532715,0.7794205212593337,5.660401344299316,4.846019268035889,6.618520736694336,0.5329207174116968,0.07594570319630951,0.5300898892714,0.41874013426036283,0.6227442828755656
40g,legacy_filtered,direct,5,0.5468291644836845,0.23181217544977453,0.6474792846031893,0.21747761126451237,0.7428892960677338,15.933916282653808,3.524156991000535,16.095260620117188,11.35314655303955,19.582626342773438,10.6794939994812,2.400797833545354,10.345693588256836,7.283936023712158,13.52221393585205,0.6496150602689189,0.12189224066413888,0.6438625933220605,0.483887424542748,0.8226997284307808,19.361301040649415,2.8330772076359243,19.337921142578125,15.447153091430664,22.706621170043945,13.238701438903808,1.7160223503583854,13.628310203552246,11.362356185913086,15.106871604919434,0.557936282708169,0.0947589818610976,0.6092665676514011,0.44673213666950173,0.6402220275597936
40g,legacy_filtered,paper_transfer,5,0.6970111326456736,0.18683265244246813,0.710489550749057,0.43225914291333734,0.880594359611625,12.848857212066651,3.8103677475098117,14.40523624420166,7.585475444793701,16.237693786621094,7.975254726409912,2.1611698633492438,8.459362030029297,5.110447883605957,10.264881134033203,0.7891759746365532,0.0986654297834627,0.8112854842469782,0.6330880812159021,0.898007248468613,14.806871223449708,2.3058751201470695,14.970396995544434,12.341728210449219,17.962003707885742,9.561421871185303,2.2295600227618686,9.70044994354248,7.378782749176025,12.870074272155762,0.43977532055173596,0.1009432399218354,0.4862081160986285,0.3028527640284359,0.5345384350867465
