outer_seed,strategy,round,query_rank,sample_id,canonical_smiles
42,ensemble,5,8,ebf38d80f4c5674cf120,c1ccc(CNCc2ccccc2)cc1
42,ensemble,5,9,f1aa9023d49cdbe2d409,c1ccc(CNCc2ccccc2)cc1
42,ensemble,5,10,28d8efb10e9abe6740a6,CC(C)(C)C(=O)CC#N
42,ensemble,5,11,869ed39b28b73a5de24e,C=CC(=O)OC1CCCCC1
42,ensemble,5,12,97b105f90c11a10a2cac,C=CC(=O)OC1CCCCC1
42,ensemble,5,13,c3add4f9b8eb5e002281,C=CC(=O)OC1CCCCC1
42,ensemble,5,14,619663c2b3ffb3a6c497,O=Cc1ccccc1O
42,ensemble,5,15,d7b688cd2da99329d657,O=Cc1ccccc1O
42,ensemble,5,16,6020a000a87663526cc8,CC(=O)CC(=O)c1ccccc1
42,ensemble,5,17,d3ffe87bbab76e5d5d56,CC(=O)CC(=O)c1ccccc1
42,ensemble,5,18,080258046c2cae5fb2ab,OC1(c2ccccc2)CCCCC1
42,ensemble,5,19,66747ae127e03516ffda,OC1(c2ccccc2)CCCCC1
42,ensemble,5,20,9ed7c1fb1c2cc499bbf9,OC1(c2ccccc2)CCCCC1
42,ensemble,5,21,aa83ae83c0fa0cc37777,O=S(c1ccccc1)c1ccccc1
42,ensemble,5,22,49201b5817f204116f7f,CCC(=O)c1cccnc1
42,ensemble,5,23,04ea307c7b7f3321cc20,OC1(c2ccccc2)CCCCC1
42,ensemble,5,24,dea19ed5b8959a2a6619,OC1(c2ccccc2)CCCCC1
42,ensemble,5,25,fbfb34ddee14b1ea50b1,OC1(c2ccccc2)CCCCC1
42,ensemble,6,1,4e417c41d918e49abba1,N#Cc1ccccc1F
42,ensemble,6,2,741f33ecf2e66f9958fd,N#Cc1ccccc1F
42,ensemble,6,3,fe212637596386c24049,N#Cc1ccccc1F
42,ensemble,6,4,419f6eb4080dcb9d293b,O=C(Cc1ccccc1F)C1CC1
42,ensemble,6,5,0460dfc4e1747f0fc92c,CCOC(=O)c1cccnc1
42,ensemble,6,6,22f82413c75481d74e9b,CCOC(=O)c1cccnc1
42,ensemble,6,7,6a4e95d2a3cca31094a1,CCOC(=O)c1cccnc1
42,ensemble,6,8,7654254c03d9de79740f,O=Cc1ccc2ccccc2c1
42,ensemble,6,9,79362765eb92377a5970,O=Cc1ccc2ccccc2c1
42,ensemble,6,10,1ae3618ec277b0463686,c1ccc2ncccc2c1
42,ensemble,6,11,33ffc69a253a89f15995,c1ccc2ncccc2c1
42,ensemble,6,12,cf8ab33c25ad391a584c,CSc1ccc(C=O)cc1
42,ensemble,6,13,4659b6752f23c0b85f08,CCC(=O)c1cccnc1
42,ensemble,6,14,0b247863fd6e8aaf44d8,O=C(O)/C=C/c1ccccc1
42,ensemble,6,15,9a32b65bc21fdc5f7286,O=C(O)/C=C/c1ccccc1
42,ensemble,6,16,fd11ee7c408d95a1a8e6,O=C(Cc1ccccc1F)C1CC1
42,ensemble,6,17,595b6756e53ba1100289,N#Cc1ccccc1F
42,ensemble,6,18,c395b34d5d170a501543,N#Cc1ccccc1F
42,ensemble,6,19,df576d6e2e33250f1208,N#Cc1ccccc1F
42,ensemble,6,20,1c312750e15ff66c6243,Cc1ccccc1C#N
42,ensemble,6,21,5ff3e81c102706da6a30,Cc1ccccc1C#N
42,ensemble,6,22,c698067a7f9c576a34a2,Cc1ccccc1C#N
42,ensemble,6,23,31232902f2b6f3a67c60,CCOC(=O)c1cccnc1
42,ensemble,6,24,64f99f02d02cc2d0791d,CCOC(=O)c1cccnc1
42,ensemble,6,25,6f827d26c4f82a1bfa90,CCOC(=O)c1cccnc1
42,ensemble,7,1,468a11345970afe65576,Cc1ccnc2ccccc12
42,ensemble,7,2,65723de539453b98b181,Cc1ccnc2ccccc12
42,ensemble,7,3,8e999302c4d108ec9f19,Cc1ccnc2ccccc12
42,ensemble,7,4,bae7ff3dc7b9d8610a44,c1ccc2ncccc2c1
42,ensemble,7,5,eb56f25c331ea1ab9b2b,c1ccc2ncccc2c1
42,ensemble,7,6,5ba8cead5a790ba93029,O=C(CC(=O)c1ccccc1)c1ccccc1
42,ensemble,7,7,5e5b7c697bc0c268b288,O=C(CC(=O)c1ccccc1)c1ccccc1
42,ensemble,7,8,5f02dc3c13f7f2daed32,O=C(CC(=O)c1ccccc1)c1ccccc1
42,ensemble,7,9,8db24ae10df4095ada47,O=C(CC(=O)c1ccccc1)c1ccccc1
42,ensemble,7,10,b8abc8f40545556f07e0,O=C(CC(=O)c1ccccc1)c1ccccc1
42,ensemble,7,11,e82a87ee526fdd9b1e8d,O=C(CC(=O)c1ccccc1)c1ccccc1
42,ensemble,7,12,58669c7a3953b668d2e1,N#Cc1ccc(N)cc1
42,ensemble,7,13,f9a0fbbcf2f61d3843a5,N#Cc1ccc(N)cc1
42,ensemble,7,14,fd5fa962575144327bf4,N#Cc1ccc(N)cc1
42,ensemble,7,15,0776336aa1c106b4d645,c1ccc(-c2ccccn2)cc1
42,ensemble,7,16,24e5dc14b855baed89fd,c1ccc(-c2ccccn2)cc1
42,ensemble,7,17,70714ec13048a5060224,c1ccc(-c2ccccn2)cc1
42,ensemble,7,18,0634486d18ed767b5150,C/C(=N\O)c1ccccc1
42,ensemble,7,19,c219b2fe4227fb602c44,C/C(=N\O)c1ccccc1
42,ensemble,7,20,eb1224edeb2e39f898b1,C/C(=N\O)c1ccccc1
42,ensemble,7,21,483022b02f8329c323ac,O=C(CC(=O)C(F)(F)F)c1ccc2ccccc2c1
42,ensemble,7,22,e9a7d193dc3d83532c1f,O=C(CC(=O)C(F)(F)F)c1ccc2ccccc2c1
42,ensemble,7,23,247846e36e9c012df30f,N#Cc1cccc(N)c1
42,ensemble,7,24,5258960e057b56ed51f8,N#Cc1cccc(N)c1
42,ensemble,7,25,5a6c740e9306a2ffd60a,N#Cc1cccc(N)c1
42,ensemble,8,1,25de8af35e546add9783,COc1ccc(C=O)c(O)c1
42,ensemble,8,2,3c0e2ce9feb019d1dd30,COc1ccc(C=O)c(O)c1
42,ensemble,8,3,1f40af3483bd97a7dfca,O=C(c1ccccc1)c1ccc(Cl)cc1
42,ensemble,8,4,8e330202a1983cbc02b5,O=C(c1ccccc1)c1ccc(Cl)cc1
42,ensemble,8,5,975d484a29fb5011f336,O=C(c1ccccc1)c1ccc(Cl)cc1
42,ensemble,8,6,e6e78489d1da4066c07e,COc1ccc(CCO)cc1
42,ensemble,8,7,d05a91dc8e32e9edd7d0,Cc1ccc(CO)cc1
42,ensemble,8,8,f433bc672465387d951a,Cc1ccc(CO)cc1
42,ensemble,8,9,07b65328a3ec1d825fef,Oc1ccc(OC(F)(F)F)cc1
42,ensemble,8,10,2a7062ac85d66260b3be,Oc1ccc(OC(F)(F)F)cc1
42,ensemble,8,11,ade362756cf5f89aea03,OC1(c2ccccc2)CCCCC1
42,ensemble,8,12,d550a2107daf4c532b6a,OC1(c2ccccc2)CCCCC1
42,ensemble,8,13,88cccd3e55677c52f9b7,O=Cc1ccc(Br)cc1O
42,ensemble,8,14,04ecdea4151183669394,O=Cc1cc(Br)ccc1O
42,ensemble,8,15,563fd55865b603f34e87,O=Cc1cc(Br)ccc1O
42,ensemble,8,16,105457e008d11073c7b7,COC(=O)Cc1ccc(Br)cc1
42,ensemble,8,17,13f4ada439a309a538b8,COC(=O)Cc1ccc(Br)cc1
42,ensemble,8,18,c7e762106a9ec0d9ea75,COC(=O)Cc1ccc(Br)cc1
42,ensemble,8,19,5067c9cd9f20d14c426f,COC(=O)c1ccccc1O
42,ensemble,8,20,99263e4b13030998746e,COC(=O)c1ccccc1O
42,ensemble,8,21,bc780f413159cf9913d4,COC(=O)c1ccccc1O
42,ensemble,8,22,fe649dc2df825d5a80da,COC(=O)c1ccccc1O
42,ensemble,8,23,0f9c311bea99fb35cf5f,CCOC(=O)c1ccc(N)cc1
42,ensemble,8,24,112c30dcf3a7a4f80ac1,CCOC(=O)c1ccc(N)cc1
42,ensemble,8,25,29db30571b2a1ae59cc7,CCOC(=O)c1cccnc1
42,hybrid,1,1,efd84dffe823b6298db6,C/C(=N\O)c1ccccc1
42,hybrid,1,2,89d752b5a7f7c8d0b91e,c1ccc(CNCc2ccccc2)cc1
42,hybrid,1,3,a5f9179bfb146ad70953,O=Cc1ccc([N+](=O)[O-])cc1
42,hybrid,1,4,aed6d224edcb21e5d658,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,hybrid,1,5,b37608f8c4a8ee4b8696,O=C(O)/C=C/c1ccccc1
42,hybrid,1,6,0c5c35afb3a24375c153,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1
42,hybrid,1,7,a17bcdddcf0799baeee2,N#Cc1ccc(C(=O)c2ccccc2)cc1
42,hybrid,1,8,3bb1d388702c98c505de,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1
42,hybrid,1,9,6defbf00ecb558b77d50,c1ccc(CNCc2ccccc2)cc1
42,hybrid,1,10,a38fee52661fd3e3b7ea,C/C(=N\O)c1ccccc1
42,hybrid,1,11,bd62986a3ea6d28161ec,CCCCCCCCCCCCc1cc(Br)sc1Br
42,hybrid,1,12,1ce749f818905d3c61d4,c1ccc(-c2ccccn2)cc1
42,hybrid,1,13,0b247863fd6e8aaf44d8,O=C(O)/C=C/c1ccccc1
42,hybrid,1,14,ebf38d80f4c5674cf120,c1ccc(CNCc2ccccc2)cc1
42,hybrid,1,15,5b706e17e8412d02342f,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,1,16,5442611ea6789d42bc86,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,1,17,434ffacb33eccce497c5,Cc1cccc(C)n1
42,hybrid,1,18,91b6bda771851a5c78ac,OCCc1cccc2ccccc12
42,hybrid,1,19,55200f8e501a16ffa0cf,CSc1ccc(C(C)=O)cc1
42,hybrid,1,20,dee9f600ff021919b9d2,c1ccc(CNCc2ccccc2)cc1
42,hybrid,1,21,bef8e35136c28810eb6b,O=[N+]([O-])c1cccc(Br)c1
42,hybrid,1,22,eb3bc3fba39e57adbc2f,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,hybrid,1,23,b51a88b6dc4049704214,Cc1cc(C)cc(C#N)c1
42,hybrid,1,24,cf8ab33c25ad391a584c,CSc1ccc(C=O)cc1
42,hybrid,1,25,192516b3cc0500ef715b,C=CC(=O)OCCCCCCCCCCCC
42,hybrid,2,1,70cba7a21b5a01fb8e73,c1ccc(CNCc2ccccc2)cc1
42,hybrid,2,2,619663c2b3ffb3a6c497,O=Cc1ccccc1O
42,hybrid,2,3,a1dc71bed9d8f372c9e5,N#Cc1ccc(C(=O)c2ccccc2)cc1
42,hybrid,2,4,b213664a8c509420288b,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1
42,hybrid,2,5,e82a87ee526fdd9b1e8d,O=C(CC(=O)c1ccccc1)c1ccccc1
42,hybrid,2,6,d3ffe87bbab76e5d5d56,CC(=O)CC(=O)c1ccccc1
42,hybrid,2,7,1e971da91b3a8229f0e0,O=C(O)/C=C/c1ccccc1
42,hybrid,2,8,8ab3606b0d15babbd1c7,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,hybrid,2,9,66454b90cefcad2e4125,Fc1cc(F)c(F)c(F)c1F
42,hybrid,2,10,2d178efe0181baca2bd5,COc1ccc(C=O)cc1
42,hybrid,2,11,2d63ab3869184cde52bf,COc1ccc(C(=O)c2ccccc2)cc1
42,hybrid,2,12,a35c364f4fd2ced1ec2e,O=Cc1ccccc1O
42,hybrid,2,13,53a9a2469f8d4ead8732,CC(Br)C(=O)O
42,hybrid,2,14,aa0f0e8128794bdd469d,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,hybrid,2,15,ffffcd6f3b9393846ab4,COC(=O)CC(=O)C1CC1
42,hybrid,2,16,c76d0420b34df595c0c9,CCOC(=O)c1cccnc1
42,hybrid,2,17,db7f9ffa50eb931613f6,CC(=O)Oc1ccc(C=O)cc1
42,hybrid,2,18,9249ed2c527f70995033,CCOC(=O)C(C(=O)OCC)c1ccccc1
42,hybrid,2,19,16cee53cbe16b60fb395,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,hybrid,2,20,b7cf293311f83700cd9a,OCc1ccc2ccccc2c1
42,hybrid,2,21,b4351e5f05f6d477a6c0,C=CC(=O)OCCOc1ccccc1
42,hybrid,2,22,bef81d4dd93af26c12a9,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,2,23,7ac90b210e42d27c5a04,COC(=O)CC(=O)C1CC1
42,hybrid,2,24,463c07f492870522d9b8,CCOC(=O)CC(=O)OCC
42,hybrid,2,25,a47a3987d45e7c542d38,COc1ccc(OC)cc1
42,hybrid,3,1,a6145bb0c9947f9515df,OCc1ccc2ccccc2c1
42,hybrid,3,2,d54c93a11164b4abac6e,CSc1ccc(C=O)cc1
42,hybrid,3,3,66747ae127e03516ffda,OC1(c2ccccc2)CCCCC1
42,hybrid,3,4,6998dee6f6e69401798a,CC(=O)c1ccc(F)cc1
42,hybrid,3,5,af0f017d8214d08aa24f,Ic1ccc(I)cc1
42,hybrid,3,6,73502a52708e4f9c2391,OCCCc1ccccc1
42,hybrid,3,7,cb729a03dac0230812b1,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,hybrid,3,8,5df546d9e2f2a29dfc89,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1
42,hybrid,3,9,3fc05dc2025715e68174,CC(=O)CC(=O)OC(C)(C)C
42,hybrid,3,10,87feacbcbae05abe90a8,C(=C/c1ccccc1)\c1ccccc1
42,hybrid,3,11,4466eabae9624380fbc6,O=C(c1ccccc1)c1ccc([N+](=O)[O-])cc1
42,hybrid,3,12,8aa864c9e33df9bb1a6a,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,hybrid,3,13,c3add4f9b8eb5e002281,C=CC(=O)OC1CCCCC1
42,hybrid,3,14,45a1b11ae63f2dab2e48,OCCCc1ccccc1
42,hybrid,3,15,9f3b75bc3a2c4004a893,COC(=O)c1ccc(I)cc1
42,hybrid,3,16,63109bac6659ba471955,CSc1ccc(C(C)=O)cc1
42,hybrid,3,17,fe1a34b5975943e8f292,COc1ccc(C=O)c(O)c1
42,hybrid,3,18,97297c71a28a2ccbdeeb,C=CC(=O)OCCN(CC)CC
42,hybrid,3,19,36786ca0d1deaa0687ba,COC(=O)[C@H](O)c1ccccc1
42,hybrid,3,20,8a4623d640cc619f2639,CCOC(=O)c1ccc(OC)cc1
42,hybrid,3,21,c65ac14ffed8749381c1,CCOC(=O)C(Cc1ccccc1)C(C)=O
42,hybrid,3,22,5bad82a6cffd60e7a6c9,COC(=O)CS
42,hybrid,3,23,a0fb13951a097b6a1516,COC(=O)CS
42,hybrid,3,24,3163a9b58f1a52a1992c,O=C1CCc2ccccc2O1
42,hybrid,3,25,8e17cb06a37c48cc9ab5,C=CC(=O)OCCCCCCCCCCCC
42,hybrid,4,1,b0802294da4fd71d0f9d,O=Cc1ccc(C=O)cc1
42,hybrid,4,2,1ab945e238082f589bc3,COC(=O)[C@H](O)c1ccccc1
42,hybrid,4,3,741f33ecf2e66f9958fd,N#Cc1ccccc1F
42,hybrid,4,4,fc27fa779102c4aeb8ab,COc1ccc(C=O)cc1
42,hybrid,4,5,2a7062ac85d66260b3be,Oc1ccc(OC(F)(F)F)cc1
42,hybrid,4,6,1844eab177de5d01fab6,COC(=O)C(=O)c1ccccc1
42,hybrid,4,7,d05a91dc8e32e9edd7d0,Cc1ccc(CO)cc1
42,hybrid,4,8,6b8fefaf0647d2239858,CC(C)c1ccccc1O
42,hybrid,4,9,f402144b8672dd5ab2ab,COC(=O)CC(C)=O
42,hybrid,4,10,35a1d2abee0780ee1d48,O=Cc1ccccc1O
42,hybrid,4,11,2928443b881ac6713786,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,hybrid,4,12,419f6eb4080dcb9d293b,O=C(Cc1ccccc1F)C1CC1
42,hybrid,4,13,cace6f00c46aea69fe39,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,hybrid,4,14,7bde1bbf34aba54ccfef,CC1(C)OB(c2ccc(F)cc2)OC1(C)C
42,hybrid,4,15,28d8efb10e9abe6740a6,CC(C)(C)C(=O)CC#N
42,hybrid,4,16,85591a54c419ed02c5f5,CC(C=O)Cc1ccc2c(c1)OCO2
42,hybrid,4,17,3b41addf80b8138137db,C=CC(=O)OCCOC
42,hybrid,4,18,0ac58929e586a4da4056,O=Cc1ccccc1[N+](=O)[O-]
42,hybrid,4,19,25fcfe22a4504f391482,COC(=O)Cc1cccc2ccccc12
42,hybrid,4,20,4fb92bd1fab3ba235858,CC(C)(O)CCc1ccccc1
42,hybrid,4,21,87265e4a49086b6ac4eb,O=C1CCc2ccccc2O1
42,hybrid,4,22,9d7b71b3f9f6ea222bc1,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,hybrid,4,23,9409394cdc0bcfb31fbc,CC(Br)C(=O)O
42,hybrid,4,24,3b2c663a28a9f32bd1d3,CC(=O)c1ccc([N+](=O)[O-])cc1
42,hybrid,4,25,f9a0fbbcf2f61d3843a5,N#Cc1ccc(N)cc1
42,hybrid,5,1,2b266fc41757f88e8b09,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,hybrid,5,2,29db30571b2a1ae59cc7,CCOC(=O)c1cccnc1
42,hybrid,5,3,486e498e45d084ced568,O=C1c2ccccc2-c2ccccc21
42,hybrid,5,4,5885d427a26f03e522f3,OC1(c2ccccc2)CCCCC1
42,hybrid,5,5,c476eca5614cf9aa12d8,CC(C)=CCC/C(C)=C/C=O
42,hybrid,5,6,a0507e669c939a982dd3,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1
42,hybrid,5,7,8cdde884333140be60cb,O=CCCc1ccccc1
42,hybrid,5,8,6ce607e4fe208a186dff,COC(=O)[C@H](O)c1ccccc1
42,hybrid,5,9,e8f592c469b2f3c136d8,OCCc1cccc2ccccc12
42,hybrid,5,10,86fb9a8fd6633397d670,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,hybrid,5,11,0a79a24271d119590ae6,O=Cc1ccc([N+](=O)[O-])cc1
42,hybrid,5,12,48679ae48dd485ffb7a6,COC(=O)C#CC(=O)OC
42,hybrid,5,13,754baa7688e8c45c8ea8,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
42,hybrid,5,14,62d7ea74ab73fa6214b4,CC(O)CCc1ccccc1
42,hybrid,5,15,25b1f8000dd22874bb29,COC(=O)c1ccc(CBr)cc1
42,hybrid,5,16,715cf6b265c19d80e943,O=S(c1ccccc1)c1ccccc1
42,hybrid,5,17,222a68fc192f66c1c080,c1ccc2ncccc2c1
42,hybrid,5,18,71abc36775b6cce56da7,COc1ccc(CO)cc1
42,hybrid,5,19,26d65d4171bcd03f7ee3,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1
42,hybrid,5,20,4ed4c718fae143eacb1a,c1ccc2ccccc2c1
42,hybrid,5,21,37c15d90032e66347ed6,CCOC(=O)CC(=O)OCC
42,hybrid,5,22,18eb8ff2b9699bbdb4f1,COC(=O)c1ccc(Cl)cc1
42,hybrid,5,23,162ffd9b0db1fd3c1509,CC(=O)c1ccc2c(c1)OCO2
42,hybrid,5,24,d4bcc09609c820442d3d,COc1cc(OC)cc(OC)c1
42,hybrid,5,25,8143c4fff6f999b7ad0e,COc1ccccc1C(C)=O
42,hybrid,6,1,0f06772820e6693753e3,c1ccc(-c2ccccn2)cc1
42,hybrid,6,2,302e458c5ed2285ca328,COC(=O)c1ccccc1N
42,hybrid,6,3,13aa7f454204d054a196,O=C1c2ccccc2-c2ccccc21
42,hybrid,6,4,33ffc69a253a89f15995,c1ccc2ncccc2c1
42,hybrid,6,5,e9a7d193dc3d83532c1f,O=C(CC(=O)C(F)(F)F)c1ccc2ccccc2c1
42,hybrid,6,6,aa83ae83c0fa0cc37777,O=S(c1ccccc1)c1ccccc1
42,hybrid,6,7,29b39881584c4fec1c58,Oc1ccc(OC(F)(F)F)cc1
42,hybrid,6,8,52348febee6695107c49,O=C1CCCc2ccccc21
42,hybrid,6,9,3fe8b9db9fbe9d0dedc4,Oc1ccc(I)cc1
42,hybrid,6,10,6ce2b891280aed137ab8,COC(=O)c1ccccc1N
42,hybrid,6,11,4659b6752f23c0b85f08,CCC(=O)c1cccnc1
42,hybrid,6,12,c5b88ffca991e883ab64,CC(C)=CCC/C(C)=C/C=O
42,hybrid,6,13,99fb49a26d4f0f1440df,Cc1cc(C)cc(C#N)c1
42,hybrid,6,14,d2b4c39faa51bb75bbfb,CC(C)=CCC/C(C)=C/C=O
42,hybrid,6,15,74292a64ad6203713d6b,O=C1c2ccccc2-c2ccccc21
42,hybrid,6,16,f91285c618eacb53538b,O=[N+]([O-])c1ccc(CCO)cc1
42,hybrid,6,17,7bd4e959319ef8b7b0fe,CCOC(=O)/C=C/c1ccccc1
42,hybrid,6,18,72231b208c5287c32d70,COc1ccc(C=O)c(O)c1
42,hybrid,6,19,a047be17b8ee8bebb29a,CCOC(=O)/C=C(/C)N
42,hybrid,6,20,20711ea4080ba078e890,O=Cc1ccc(C=O)cc1
42,hybrid,6,21,b0571346163b8f77528d,CSc1ccc(C=O)cc1
42,hybrid,6,22,4c46ceefd6147b1e0a7a,CSc1ccc(C=O)cc1
42,hybrid,6,23,d7bff2b52f60b5fad4bd,CC(Br)C(=O)O
42,hybrid,6,24,e6e78489d1da4066c07e,COc1ccc(CCO)cc1
42,hybrid,6,25,53ceb391785085223695,OCc1ccc2ccccc2c1
42,hybrid,7,1,07933c8c797c30bb0e8e,c1ccc2ncccc2c1
42,hybrid,7,2,97318de99bab4460cf4e,O=[N+]([O-])c1ccc(CCO)cc1
42,hybrid,7,3,51f4126a3aadb3239225,Cc1cccc(C)n1
42,hybrid,7,4,a775926fce57b3bf9ec1,COc1ccc(CCO)cc1
42,hybrid,7,5,09236f36e11ff0bb70fe,CCCCCCCCCCCCc1cc(Br)sc1Br
42,hybrid,7,6,506010b7655432ff2f72,CCOC(=O)/C=C(/C)N
42,hybrid,7,7,cac9ff0c40665baf313f,COc1ccc(C=O)c(O)c1
42,hybrid,7,8,49201b5817f204116f7f,CCC(=O)c1cccnc1
42,hybrid,7,9,b2bf97a1dcb9d6609f7d,O=S(c1ccccc1)c1ccccc1
42,hybrid,7,10,6a39aff909ea35989c74,OCCCc1ccccc1
42,hybrid,7,11,efba7e70f4e46055398b,OCCCc1ccccc1
42,hybrid,7,12,1f85bb83729347f5b0bb,CCOC(=O)Cc1ccccc1
42,hybrid,7,13,dc81bc0ec00000b873d8,CCOC(=O)c1ccc(F)cc1
42,hybrid,7,14,786c15055f363ee07a8c,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1
42,hybrid,7,15,7d65ab8e0e7b962da35f,CCOC(=O)C(C(=O)OCC)c1ccccc1
42,hybrid,7,16,d1e71a8278523e7a10e3,c1ccc2ncccc2c1
42,hybrid,7,17,0054790b9c9f40026ebe,C1=Cc2ccccc2C1
42,hybrid,7,18,23ef03f3e75e40b20095,Cc1ccnc2ccccc12
42,hybrid,7,19,ca5c649ce727f8a36f41,O=Cc1ccc([N+](=O)[O-])cc1
42,hybrid,7,20,3e41bb94c582476b5b6a,C/C(=N\O)c1ccccc1
42,hybrid,7,21,f91e857aa14399ede600,CC(C)(O)CCc1ccccc1
42,hybrid,7,22,bfcb567664468f0d6902,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,hybrid,7,23,0007449b058916cdcad1,Brc1ccc2c(c1)OCO2
42,hybrid,7,24,b1c5816f929ef59f5a87,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,hybrid,7,25,7c6e7b244de393e8554d,O=Cc1ccc2ccccc2c1Br
42,hybrid,8,1,1c312750e15ff66c6243,Cc1ccccc1C#N
42,hybrid,8,2,7155ede91e7e3232862a,COCCCCC(=O)c1ccc(C(F)(F)F)cc1
42,hybrid,8,3,7c0c324643799c918828,OCc1ccc2ccccc2c1
42,hybrid,8,4,2d870d7a88b5d7b7ef47,CC(=O)c1ccc2c(c1)Cc1ccccc1-2
42,hybrid,8,5,9fb05d784e7952bd4741,c1ccc(-c2ccccn2)cc1
42,hybrid,8,6,04a2e8ad27ca641a3a12,Cc1ccnc2ccccc12
42,hybrid,8,7,8436939a2a6a91fa470d,Cc1cccc(C)n1
42,hybrid,8,8,2dbfdf9c2d5defd09f7a,C=C(C)C(=O)OCCOC(=O)CC(C)=O
42,hybrid,8,9,22f82413c75481d74e9b,CCOC(=O)c1cccnc1
42,hybrid,8,10,d83038f8278f7c0745ee,CC(C)=CCC/C(C)=C/C=O
42,hybrid,8,11,eb1224edeb2e39f898b1,C/C(=N\O)c1ccccc1
42,hybrid,8,12,df6457ca86c98c073bf6,O=Cc1ccc([N+](=O)[O-])cc1
42,hybrid,8,13,0f8ae9a2f5ed927d4a08,CCCCCCCCCCCCc1cc(Br)sc1Br
42,hybrid,8,14,05532ff0857a33a604d0,Brc1cc2ccccc2c2ccccc12
42,hybrid,8,15,946f712a81f3990f568f,C=CC(=O)OCC(F)(F)F
42,hybrid,8,16,2cfa393cb79664e100ce,COCCOC(=O)CC(C)=O
42,hybrid,8,17,8a5443659239e3b52e14,COC(=O)CC(=O)C1CC1
42,hybrid,8,18,ce9886eee330bc401615,Fc1cc(F)c(F)c(F)c1F
42,hybrid,8,19,cde49c2f3cf630c3a2a2,COc1ccc(C(=O)c2ccccc2)cc1
42,hybrid,8,20,3da92f4c69a3c88d3585,CCOC(=O)C(Br)C(=O)OCC
42,hybrid,8,21,7ad898a193c20e7a329c,O=C1c2ccccc2-c2ccccc21
42,hybrid,8,22,1965d663b09320f566a5,Brc1cc(-c2ccccc2)cc(-c2ccccc2)c1
42,hybrid,8,23,2a23c139efe82dbd05ae,CC(C)=CCBr
42,hybrid,8,24,f46da3c00b2199795e4c,O=C(CCCCl)c1ccc(F)cc1
42,hybrid,8,25,942c95c0b3a64c876639,O=[P+](Oc1ccccc1)Oc1ccccc1
42,random,1,1,9a7e5d6654f3c8576bda,COc1ccc(Br)cc1
42,random,1,2,cf5c7a2e1940e3c09dd5,O=CCCc1ccccc1
42,random,1,3,60e1cb22d3dd7eda495a,C=CC(=O)OCCOc1ccccc1
42,random,1,4,761c3f82d640da44966c,COc1cccc(OC)c1C=O
42,random,1,5,bbcbd2c7595c98f12155,CCOC(=O)Cc1ccccc1
42,random,1,6,20a3e65ac978c57b9f94,O=Cc1c(Br)cccc1Br
42,random,1,7,77dcc64e3f31b0758f91,FC(F)(F)Oc1ccc(I)cc1
42,random,1,8,68aa4bc6d54ca748c7e1,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1
42,random,1,9,ea9ef1bc8766196ca96d,O=C(CC(=O)C(F)(F)F)c1ccc2ccccc2c1
42,random,1,10,db2709229820b71e283b,CCOC(=O)CC(=O)c1ccccc1
42,random,1,11,40fd02db79e028fe05a9,CCOC(=O)CC(=O)OCC
42,random,1,12,658d8ba3d430dc7188d8,COc1cc(OC)cc(OC)c1
42,random,1,13,3774a4dac6dd0f01d48d,N#Cc1cccc(N)c1
42,random,1,14,312ba43a0274b9ce0f65,Brc1ccccc1-c1ccccc1
42,random,1,15,f7d57d8bb988f7016502,CCOC(=O)CC(=O)OCC
42,random,1,16,5673d1c9567dd502bdc8,Brc1cc2ccccc2c2ccccc12
42,random,1,17,4d08b9494002d348513d,Cc1ccc(CO)cc1
42,random,1,18,dbb11446f81abd9b96f1,O=C(c1ccccc1)c1ccc(Cl)cc1
