outer_seed,member_index,member_seed,fit_seconds_current_run,reused_completed_fit,max_epoch,early_stop_epoch,hit_max_epoch,best_epoch_ge_490,checkpoint,checkpoint_sha256,best_epoch,epochs_run,normalized_valid_score,train_rows,validation_rows,trainable_parameters,total_parameters,train_config_hash,labeled_ids_hash,validation_ids_hash,initialization_policy,trainable_scope,scaler_hash,strategy,round
42,1,4201,318.36279162496794,False,500,270,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_3/checkpoints/member_1_seed_4201/best.pt,87b367017106150d90285f0094fbad8b3179ed42f9a31c27e976fbfbd3f69b17,170,270,0.1504058004604582,393,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9b67933fbb89cd8dfb85568f0e5b044f587a493b592a85ac273a246a73a65e8e,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,3
42,2,4202,440.9762248749612,False,500,325,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_3/checkpoints/member_2_seed_4202/best.pt,1a5297133e039346b0d4f0b3adf03331a9f2ed99bdcae5e3482943edf09cd37f,225,325,0.137738237165842,393,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9b67933fbb89cd8dfb85568f0e5b044f587a493b592a85ac273a246a73a65e8e,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,3
42,0,4200,630.9392342501087,False,500,289,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_4/checkpoints/member_0_seed_4200/best.pt,505e778c5eccf3ec47a4db46ee93aeaf3d286d0628cd7c99002e2ac2aa7fde4b,189,289,0.1119169951672633,418,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,13726db865ce8fb974cc45caa2234ed667bf013227969a38891958c525463358,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,4
42,1,4201,570.2955460000085,False,500,275,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_4/checkpoints/member_1_seed_4201/best.pt,d507189609cd04b0774e8199d719c8d209ea613efe109b3357505f04045057a1,175,275,0.1147841774760693,418,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,13726db865ce8fb974cc45caa2234ed667bf013227969a38891958c525463358,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,4
42,2,4202,645.5509179580258,False,500,306,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_4/checkpoints/member_2_seed_4202/best.pt,c9c62b219c336e4fe6b0c938d575fcfc79d445e1506309a871ad17ef2c94964b,206,306,0.1097204545057625,418,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,13726db865ce8fb974cc45caa2234ed667bf013227969a38891958c525463358,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,4
42,0,4200,744.3183632919099,False,500,345,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_5/checkpoints/member_0_seed_4200/best.pt,64c941e360f72c2db46283fb06186cb793c9667e8bd0df991dd59f25d9470b17,245,345,0.1122490747064248,443,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,e0270ec62b46512d62e17f2c2e17e4158773cee6014694e296f6ac36d2dd5e78,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,5
42,1,4201,538.3651611659443,False,500,257,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_5/checkpoints/member_1_seed_4201/best.pt,27e7cbfb2143dd7cc4c4d5812d0cd3f44be0f4d41decc16a78c6824723e6ecde,157,257,0.0900132964658819,443,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,e0270ec62b46512d62e17f2c2e17e4158773cee6014694e296f6ac36d2dd5e78,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,5
42,2,4202,549.371885792003,False,500,261,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_5/checkpoints/member_2_seed_4202/best.pt,a7cb3ca71401991c2e45d9a2252c43c1bd51ea265f102449e1d41a9710e0878a,161,261,0.0871315177859776,443,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,e0270ec62b46512d62e17f2c2e17e4158773cee6014694e296f6ac36d2dd5e78,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,5
42,0,4200,636.4115537080215,False,500,300,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_6/checkpoints/member_0_seed_4200/best.pt,093dc5fdee0690e656dcf07f943536714108a98dc5d63209bc204bfd342109b7,200,300,0.1189595438645051,468,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,ea9ba43817f3c72e156cbd6dc3aa5ad4467f59682829d5121602222629d581bd,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,6
42,1,4201,522.4741255829576,False,500,266,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_6/checkpoints/member_1_seed_4201/best.pt,56e1f7b9bb0e0b72203cf9ff52724cb051f52b09d01c61b5490f7acb4ed331b7,166,266,0.0976870112709126,468,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,ea9ba43817f3c72e156cbd6dc3aa5ad4467f59682829d5121602222629d581bd,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,6
42,2,4202,285.18860074994154,False,500,241,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_6/checkpoints/member_2_seed_4202/best.pt,e84ed4ca9195952de278c0b33fe5176c7b81221b160ce4e5e8798ab94835e19a,141,241,0.0904546106616323,468,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,ea9ba43817f3c72e156cbd6dc3aa5ad4467f59682829d5121602222629d581bd,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,6
42,0,4200,333.0002624579938,False,500,271,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_7/checkpoints/member_0_seed_4200/best.pt,a027e9ed792825f720d31a2b60e3e675bd3c78b13c9d8f3d0d24f1344d992e77,171,271,0.0902287308520319,493,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9af84e3fd932db84687e05712f0185e158264eaf4bbd6a06c74075e8435d4d14,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,7
42,1,4201,327.12607124994975,False,500,269,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_7/checkpoints/member_1_seed_4201/best.pt,fda659f30010c26f4d011982e560c18f52377a6585079c5b763c77a6561f55ff,169,269,0.1137715318487404,493,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9af84e3fd932db84687e05712f0185e158264eaf4bbd6a06c74075e8435d4d14,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,7
42,2,4202,309.4223060000222,False,500,256,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_7/checkpoints/member_2_seed_4202/best.pt,e521cd64db3df4659a3a0c41eed30ee49fbc1bdc3309b6c6ee17e1a6bfab1286,156,256,0.0802928723415165,493,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,9af84e3fd932db84687e05712f0185e158264eaf4bbd6a06c74075e8435d4d14,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,7
42,0,4200,479.03665054100566,False,500,382,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_8/checkpoints/member_0_seed_4200/best.pt,34454647333b279606970da59fd82ac1205959e0b4b07b5572c365dfc22b6ba2,282,382,0.0912698155299005,518,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,d053319421db238cf589b7f8fd36a498414fe5e34a54df17a213ba40d6ebc926,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,8
42,1,4201,363.8700267919339,False,500,288,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_8/checkpoints/member_1_seed_4201/best.pt,225b0d7c1744e4145d742270c96083cdd83709dc58626048248bb6d230fb06dd,188,288,0.1076544000494933,518,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,d053319421db238cf589b7f8fd36a498414fe5e34a54df17a213ba40d6ebc926,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,8
42,2,4202,297.64537570800167,False,500,233,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/coverage/round_8/checkpoints/member_2_seed_4202/best.pt,8237589ce584b59836e56b5a62f3ccecb8c7f474bcc83b3b4f10cefcf614c4d8,133,233,0.0794784264641572,518,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,d053319421db238cf589b7f8fd36a498414fe5e34a54df17a213ba40d6ebc926,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,coverage,8
42,0,4200,0.0,True,500,159,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/shared_round_0/member_0_seed_4200/best.pt,11dbc5394698bf8d228d976daef1d3022f12dcca8db7040d01c548f81bbf1bf5,59,159,0.8644910498953251,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,6fff13b9ab58f9fb958ada0427cbd58280d8cc5218d8cd2369cde8ae5af47972,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,0
42,1,4201,0.0,True,500,285,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/shared_round_0/member_1_seed_4201/best.pt,d75a0f048f220a2800d770b692da8512f943d0ee5f70241f6411121d407512c2,185,285,0.573775097183201,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,6fff13b9ab58f9fb958ada0427cbd58280d8cc5218d8cd2369cde8ae5af47972,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,0
42,2,4202,0.0,True,500,185,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/shared_round_0/member_2_seed_4202/best.pt,a48f70d8084f9394c5e5565f252c2c7ebfab2deec48f536338b82cad0c8eadef,85,185,0.6120099672519419,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,6fff13b9ab58f9fb958ada0427cbd58280d8cc5218d8cd2369cde8ae5af47972,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,0
42,0,4200,234.8305637080921,False,500,238,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/ensemble/round_1/checkpoints/member_0_seed_4200/best.pt,72fe9c3edd316b224acf78db7679d880368f7f491398a5e47159b2a88997e508,138,238,0.4990774843615545,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,7e45af6092f917576e0dc3c991331a47dd0d478227fa2097a4cd47f3e6b2ceda,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,1
42,1,4201,286.06732004205696,False,500,286,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/ensemble/round_1/checkpoints/member_1_seed_4201/best.pt,35f3b751b680b350ff8fccdd01bd18833e0dcf09d7804a4ee1fe6f8b56de7a89,186,286,0.4671256858188882,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,7e45af6092f917576e0dc3c991331a47dd0d478227fa2097a4cd47f3e6b2ceda,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,1
42,2,4202,198.49063733394723,False,500,201,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/ensemble/round_1/checkpoints/member_2_seed_4202/best.pt,20e8fe93ee25881ad7dba2823c12a312aece03394ca681a5327b1da0e8b175e9,101,201,0.3667653599467162,343,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,7e45af6092f917576e0dc3c991331a47dd0d478227fa2097a4cd47f3e6b2ceda,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,1
42,0,4200,276.89242395793553,False,500,263,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/ensemble/round_2/checkpoints/member_0_seed_4200/best.pt,c353479562bd5e310a90ac8c4d85b23b906035350d95d5ded9c11c59f23ce722,163,263,0.2821193592030885,368,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,897f0afe9f3cf74b8dcd5939ef7019a34750244b95a3dbebc6cf05dd411ef6d2,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,2
42,1,4201,376.98376283305697,False,500,358,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/ensemble/round_2/checkpoints/member_1_seed_4201/best.pt,9a621025042749503265b030bcdcedbf149f21bbe1a1038978ed95dc35db9b08,258,358,0.2517983830890156,368,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,897f0afe9f3cf74b8dcd5939ef7019a34750244b95a3dbebc6cf05dd411ef6d2,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,2
42,2,4202,867.6113020419143,False,500,318,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/ensemble/round_2/checkpoints/member_2_seed_4202/best.pt,297d1813ae3b9c98aa15f079835dbf161032585d8be9a0ac0b50969cf21faec9,218,318,0.2312056538241317,368,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,897f0afe9f3cf74b8dcd5939ef7019a34750244b95a3dbebc6cf05dd411ef6d2,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,2
42,0,4200,772.063670124975,False,500,356,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_active_learning/row_seed_42/ensemble/round_3/checkpoints/member_0_seed_4200/best.pt,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,256,356,0.1610511252120494,393,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,1772433e13720f45d061d7424170e924557140aa858e0a6440126a236632f45b,a662a6a643614ec75e1cf33c79d9ed75ae400ab3f4c103150651ef1a5bfeada7,seeded_random,full_source_free,7c5b931c947120a97d9675bca200b8d9acee1bd1483c0ed3626aac365eb6d5c5,ensemble,3
