epoch,train_loss,validation_selection_score,validation_V1_rmse,validation_V1_mae,validation_V1_r2,validation_V2_rmse,validation_V2_mae,validation_V2_r2,validation_combined_normalized_rmse,validation_all_outputs_finite
27,359.5504608154297,0.974920365830634,7.436081409454346,3.7218997478485107,-0.005330562591552734,15.867762565612793,7.7319769859313965,-0.07706928253173828,0.974920365830634,True
28,357.6887969970703,0.9701546925811548,7.400559902191162,3.7760777473449707,0.004251301288604736,15.788558006286621,7.753284931182861,-0.06634354591369629,0.9701546925811548,True
29,336.54290771484375,0.9656656805322739,7.366468906402588,3.8236875534057617,0.01340407133102417,15.715201377868652,7.784998893737793,-0.05645763874053955,0.9656656805322739,True
30,347.0485382080078,0.9614019934509016,7.333106994628906,3.8588244915008545,0.022320151329040527,15.647470474243164,7.819472312927246,-0.04737091064453125,0.9614019934509016,True
31,340.5755615234375,0.9572334634977707,7.298841953277588,3.8801157474517822,0.03143554925918579,15.58450984954834,7.849855899810791,-0.03895926475524902,0.9572334634977707,True
32,329.30926513671875,0.9530598504469634,7.262786865234375,3.8859517574310303,0.0409809947013855,15.524923324584961,7.872800827026367,-0.031029582023620605,0.9530598504469634,True
33,333.6593780517578,0.9487698666976121,7.224290370941162,3.872469663619995,0.051120638847351074,15.466498374938965,7.885648250579834,-0.023284077644348145,0.9487698666976121,True
34,336.11524963378906,0.9443141499903313,7.184259414672852,3.839977502822876,0.06160736083984375,15.405890464782715,7.884631156921387,-0.015279889106750488,0.9443141499903313,True
35,326.4145050048828,0.9396814864238618,7.144831657409668,3.7938432693481445,0.07187908887863159,15.338542938232422,7.8575005531311035,-0.006422638893127441,0.9396814864238618,True
36,325.5578308105469,0.9348600829062456,7.107361316680908,3.7297728061676025,0.08158838748931885,15.26143741607666,7.791314125061035,0.0036702752113342285,0.9348600829062456,True
37,311.8772430419922,0.9297443040131194,7.070513725280762,3.6937291622161865,0.09108656644821167,15.17389965057373,7.670958518981934,0.01506716012954712,0.9297443040131194,True
38,330.25872802734375,0.9254757209121832,7.049028396606445,3.7363221645355225,0.09660196304321289,15.082606315612793,7.521479606628418,0.026883184909820557,0.9254757209121832,True
39,311.48731994628906,0.9210324380731238,7.0260539054870605,3.7896459102630615,0.1024811863899231,14.988714218139648,7.366446495056152,0.038961172103881836,0.9210324380731238,True
40,312.3144836425781,0.9159110771933304,6.9934821128845215,3.7834713459014893,0.1107833981513977,14.892500877380371,7.190833568572998,0.05125945806503296,0.9159110771933304,True
41,312.29833984375,0.911704563773089,6.96695613861084,3.8396949768066406,0.1175161600112915,14.813005447387695,7.075474739074707,0.061361074447631836,0.911704563773089,True
42,308.0887908935547,0.9069166328856594,6.928699016571045,3.8263752460479736,0.12718147039413452,14.738527297973633,7.008312702178955,0.07077604532241821,0.9069166328856594,True
43,306.10101318359375,0.9025308511622717,6.890376567840576,3.7188873291015625,0.13680988550186157,14.67680549621582,6.963696479797363,0.07854259014129639,0.9025308511622717,True
44,293.22315979003906,0.8996538102311592,6.872749328613281,3.630601406097412,0.14122068881988525,14.621416091918945,6.897095203399658,0.08548450469970703,0.8996538102311592,True
45,294.2794494628906,0.8940818615151175,6.813441753387451,3.5639994144439697,0.15597814321517944,14.564007759094238,6.8860344886779785,0.09265178442001343,0.8940818615151175,True
46,283.91087341308594,0.8880539162116396,6.769038677215576,3.735950469970703,0.16694331169128418,14.462786674499512,6.884259223937988,0.1052202582359314,0.8880539162116396,True
47,284.6101989746094,0.8848901341012563,6.7452311515808105,3.7708640098571777,0.17279291152954102,14.410653114318848,6.915377140045166,0.11165928840637207,0.8848901341012563,True
48,285.3018035888672,0.8803153884105573,6.688468933105469,3.5338451862335205,0.18665647506713867,14.379280090332031,6.8866353034973145,0.11552315950393677,0.8803153884105573,True
49,282.3116455078125,0.8753396065270068,6.664099216461182,3.652405261993408,0.19257259368896484,14.271566390991211,6.800602912902832,0.1287245750427246,0.8753396065270068,True
50,287.7332458496094,0.8734800673598009,6.646657943725586,3.7529802322387695,0.19679343700408936,14.247720718383789,6.9450201988220215,0.13163357973098755,0.8734800673598009,True
51,276.55125427246094,0.8724261145273964,6.667201519012451,3.8610212802886963,0.19182062149047852,14.174033164978027,6.86580228805542,0.14059263467788696,0.8724261145273964,True
52,276.7915496826172,0.8655722131703516,6.598403453826904,3.727177858352661,0.20841366052627563,14.095212936401367,6.695618629455566,0.15012413263320923,0.8655722131703516,True
53,270.7517852783203,0.8593710213144496,6.535441875457764,3.5680601596832275,0.22344809770584106,14.02517032623291,6.585906982421875,0.15854960680007935,0.8593710213144496,True
54,267.0641174316406,0.8645662406544012,6.618875503540039,3.9417307376861572,0.20349407196044922,14.022978782653809,6.903863906860352,0.15881264209747314,0.8645662406544012,True
55,266.37862396240234,0.8523599973342829,6.486666202545166,3.572157144546509,0.23499608039855957,13.90180492401123,6.521450996398926,0.17328739166259766,0.8523599973342829,True
56,266.0561065673828,0.8655352808462082,6.603824615478516,3.3990941047668457,0.2071123719215393,14.083330154418945,6.533375263214111,0.15155655145645142,0.8655352808462082,True
57,265.4911346435547,0.8573011533727677,6.5295634269714355,3.4243757724761963,0.2248443365097046,13.971956253051758,6.505080223083496,0.164922833442688,0.8573011533727677,True
58,259.47923278808594,0.8524931915509916,6.511992454528809,3.5301740169525146,0.2290107011795044,13.855904579162598,6.487088203430176,0.17873752117156982,0.8524931915509916,True
59,258.7701873779297,0.8677892085379145,6.664636135101318,3.5898988246917725,0.19244247674942017,14.033100128173828,6.609746932983398,0.15759795904159546,0.8677892085379145,True
60,261.31461334228516,0.8528696825368058,6.527865409851074,3.47924542427063,0.22524750232696533,13.836182594299316,6.486328125,0.18107372522354126,0.8528696825368058,True
61,251.88980102539062,0.8412074531923797,6.441802501678467,3.5498046875,0.24554139375686646,13.640607833862305,6.477236270904541,0.20406126976013184,0.8412074531923797,True
62,258.611572265625,0.8423340725149984,6.464578151702881,3.7625715732574463,0.2401970624923706,13.63060474395752,6.750920295715332,0.20522820949554443,0.8423340725149984,True
63,243.20236206054688,0.8378057326825171,6.416814804077148,3.5475759506225586,0.2513831853866577,13.583329200744629,6.60878324508667,0.21073168516159058,0.8378057326825171,True
64,249.54212188720703,0.8283476760606738,6.344864368438721,3.5057032108306885,0.26807719469070435,13.429009437561035,6.4038238525390625,0.2285636067390442,0.8283476760606738,True
65,244.52761840820312,0.8257578677705397,6.326773166656494,3.5919313430786133,0.2722451686859131,13.383540153503418,6.479770183563232,0.23377865552902222,0.8257578677705397,True
66,248.6721954345703,0.8232535391791193,6.285619735717773,3.561246633529663,0.28168195486068726,13.38664722442627,6.473189830780029,0.23342293500900269,0.8232535391791193,True
67,239.57244873046875,0.8222503009193004,6.294106960296631,3.6976380348205566,0.27974075078964233,13.338241577148438,6.5702738761901855,0.23895668983459473,0.8222503009193004,True
68,249.81057739257812,0.8257420953323337,6.337490081787109,3.7343008518218994,0.2697775363922119,13.361616134643555,6.641755104064941,0.23628699779510498,0.8257420953323337,True
69,238.78083038330078,0.8150655140826093,6.230280876159668,3.664463996887207,0.29427438974380493,13.239258766174316,6.560683250427246,0.2502102255821228,0.8150655140826093,True
70,236.07733154296875,0.8078850492116547,6.162597179412842,3.645998477935791,0.30952465534210205,13.148001670837402,6.5016984939575195,0.26051104068756104,0.8078850492116547,True
71,227.43276977539062,0.8143369229953782,6.269352436065674,3.7582297325134277,0.28539514541625977,13.138103485107422,6.532613277435303,0.26162397861480713,0.8143369229953782,True
72,236.37408447265625,0.8144270772807023,6.264069080352783,3.735959053039551,0.2865990400314331,13.151590347290039,6.443931579589844,0.26010727882385254,0.8144270772807023,True
73,224.70738983154297,0.8024736586013929,6.127556324005127,3.6458756923675537,0.3173545002937317,13.047576904296875,6.470966815948486,0.2717643976211548,0.8024736586013929,True
74,233.5018768310547,0.8055030774626977,6.190949440002441,3.8667638301849365,0.3031567335128784,13.01648998260498,6.632004737854004,0.27523040771484375,0.8055030774626977,True
75,220.25807189941406,0.7999018746991002,6.1642937660217285,3.8436625003814697,0.30914437770843506,12.89296817779541,6.535894393920898,0.28892070055007935,0.7999018746991002,True
76,228.94026947021484,0.7962640285050142,6.087060451507568,3.5702478885650635,0.3263476490974426,12.932876586914062,6.3996758460998535,0.2845118045806885,0.7962640285050142,True
77,216.59435272216797,0.7942638188691316,6.083295822143555,3.735142230987549,0.3271806836128235,12.87744140625,6.616211414337158,0.29063236713409424,0.7942638188691316,True
78,230.8626480102539,0.790147623424752,6.0418291091918945,3.6067733764648438,0.3363218903541565,12.830501556396484,6.540160179138184,0.29579442739486694,0.790147623424752,True
79,224.32434844970703,0.8030467061078572,6.220547676086426,3.6263554096221924,0.2964777946472168,12.87868881225586,6.456029891967773,0.2904949188232422,0.8030467061078572,True
80,220.34220123291016,0.7979991535467714,6.178970813751221,3.7241170406341553,0.3058507442474365,12.802790641784668,6.532308578491211,0.2988330125808716,0.7979991535467714,True
81,221.84915161132812,0.7994303808385647,6.199265003204346,3.9123854637145996,0.3012835383415222,12.806952476501465,6.785140037536621,0.29837703704833984,0.7994303808385647,True
82,225.37216186523438,0.798348994044742,6.183814525604248,3.6777775287628174,0.304762065410614,12.804051399230957,6.517745494842529,0.2986948490142822,0.798348994044742,True
83,214.56206512451172,0.8000611779464449,6.223862648010254,3.678624153137207,0.29572778940200806,12.776654243469238,6.444742679595947,0.3016928434371948,0.8000611779464449,True
84,213.47277069091797,0.7850960438125898,6.080594062805176,3.748201847076416,0.327778160572052,12.592653274536133,6.482931137084961,0.32166117429733276,0.7850960438125898,True
85,212.3255844116211,0.7807264194269912,6.050084114074707,3.820026159286499,0.3345070481300354,12.515767097473145,6.461236953735352,0.3299192786216736,0.7807264194269912,True
86,211.2405014038086,0.795101960196422,6.1959228515625,3.7343966960906982,0.30203676223754883,12.675537109375,6.4474592208862305,0.3127021789550781,0.795101960196422,True
87,202.58000946044922,0.8059238454105725,6.308294773101807,3.7136728763580322,0.2764899730682373,12.789924621582031,6.397753715515137,0.30024147033691406,0.8059238454105725,True
88,207.92931365966797,0.8005180116084194,6.260516166687012,3.7547850608825684,0.28740811347961426,12.715505599975586,6.44708251953125,0.3083609938621521,0.8005180116084194,True
89,200.8477554321289,0.7891262582662701,6.152597427368164,3.76743483543396,0.3117637038230896,12.573579788208008,6.501269817352295,0.3237144947052002,0.7891262582662701,True
90,210.51426696777344,0.7822259707699214,6.081317901611328,3.7335362434387207,0.32761818170547485,12.499645233154297,6.4872565269470215,0.3316444754600525,0.7822259707699214,True
91,203.8819351196289,0.7884550466960404,6.154299736022949,3.7639670372009277,0.31138283014297485,12.548539161682129,6.479818344116211,0.32640546560287476,0.7884550466960404,True
92,197.26431274414062,0.7824741300623752,6.107480525970459,3.7595062255859375,0.32182031869888306,12.453630447387695,6.5181074142456055,0.33655619621276855,0.7824741300623752,True
93,193.37067413330078,0.7759075068213855,6.036966800689697,3.7303237915039062,0.3373897671699524,12.388870239257812,6.621228218078613,0.34343820810317993,0.7759075068213855,True
94,203.5564422607422,0.7784054930810841,6.043593883514404,3.7969982624053955,0.3359341621398926,12.455053329467773,6.861795425415039,0.33640462160110474,0.7784054930810841,True
95,194.54678344726562,0.782245286303076,6.092018127441406,3.8719065189361572,0.32524991035461426,12.478243827819824,6.905228614807129,0.3339310884475708,0.782245286303076,True
96,199.63062286376953,0.7837722775758488,6.131466865539551,3.8184053897857666,0.31648290157318115,12.445538520812988,6.771139144897461,0.3374181389808655,0.7837722775758488,True
97,197.62943267822266,0.7840708045699989,6.1483564376831055,3.785768985748291,0.3127121329307556,12.419930458068848,6.666057109832764,0.3401419520378113,0.7840708045699989,True
98,193.1563949584961,0.7772909815051348,6.067191123962402,3.7347280979156494,0.3307383060455322,12.3707914352417,6.5627217292785645,0.34535300731658936,0.7772909815051348,True
99,198.4095001220703,0.7845426731254967,6.15745735168457,3.8079142570495605,0.3106759786605835,12.416106224060059,6.50638484954834,0.34054815769195557,0.7845426731254967,True
100,199.0745620727539,0.7829488069007755,6.156941890716553,3.8503003120422363,0.3107913136482239,12.365716934204102,6.528365612030029,0.3458900451660156,0.7829488069007755,True
101,191.70733642578125,0.7751015369216178,6.073799133300781,3.876378059387207,0.3292797803878784,12.286677360534668,6.708658695220947,0.35422515869140625,0.7751015369216178,True
102,191.87848663330078,0.7743292613111971,6.069723129272461,3.9781687259674072,0.3301796317100525,12.270310401916504,6.948389053344727,0.35594451427459717,0.7743292613111971,True
103,193.83519744873047,0.7748619094234663,6.0782318115234375,3.9640791416168213,0.328300416469574,12.269693374633789,6.850671768188477,0.356009304523468,0.7748619094234663,True
104,189.84329223632812,0.7774395122066686,6.1172895431518555,3.9244601726531982,0.3196401596069336,12.270980834960938,6.818356037139893,0.35587412118911743,0.7774395122066686,True
105,189.16478729248047,0.7741391682012738,6.090764999389648,3.9754862785339355,0.32552748918533325,12.22005844116211,6.925230026245117,0.36120909452438354,0.7741391682012738,True
106,192.84674835205078,0.7740914401547867,6.11086893081665,3.997758626937866,0.3210676312446594,12.176056861877441,6.956918716430664,0.36580103635787964,0.7740914401547867,True
107,190.4813232421875,0.790951893127158,6.2938313484191895,3.8746044635772705,0.2798038125038147,12.334723472595215,6.6641645431518555,0.34916484355926514,0.790951893127158,True
108,193.20882415771484,0.7964975912289786,6.341928482055664,3.793651819229126,0.26875442266464233,12.412652015686035,6.538125991821289,0.34091514348983765,0.7964975912289786,True
109,194.56256103515625,0.791879750025196,6.283558368682861,3.804713249206543,0.2821529507637024,12.387121200561523,6.519378185272217,0.3436235785484314,0.791879750025196,True
110,184.5521697998047,0.7878909666463089,6.233197212219238,3.8112192153930664,0.2936135530471802,12.364675521850586,6.558101177215576,0.34600019454956055,0.7878909666463089,True
111,187.88771057128906,0.77079084784809,6.0714874267578125,3.9052281379699707,0.3297901749610901,12.152315139770508,6.656142234802246,0.3682718276977539,0.77079084784809,True
112,183.21737670898438,0.7642210075521642,6.024543285369873,4.00272798538208,0.34011411666870117,12.03858757019043,6.765447616577148,0.38004058599472046,0.7642210075521642,True
113,183.4739227294922,0.7636729495810458,6.020176410675049,4.055276870727539,0.34107041358947754,12.030052185058594,6.90572452545166,0.38091933727264404,0.7636729495810458,True
114,185.38645935058594,0.7675987635861141,6.049899578094482,4.051080703735352,0.3345476984977722,12.094482421875,6.939582824707031,0.37427031993865967,0.7675987635861141,True
115,180.1366424560547,0.7665844004639962,6.033104419708252,3.951958179473877,0.33823734521865845,12.09705924987793,6.833813190460205,0.37400370836257935,0.7665844004639962,True
116,182.14865112304688,0.7666903389047228,6.028458595275879,3.9108786582946777,0.3392561078071594,12.110259056091309,6.8250837326049805,0.3726367950439453,0.7666903389047228,True
117,188.94263458251953,0.7658173058566332,6.072288990020752,3.9738552570343018,0.32961320877075195,11.988988876342773,6.832623481750488,0.38513845205307007,0.7658173058566332,True
118,184.41197967529297,0.7704381273347028,6.131183624267578,4.064587116241455,0.31654608249664307,12.01355266571045,6.912513256072998,0.3826163411140442,0.7704381273347028,True
119,187.46710205078125,0.7717562998377571,6.127960205078125,4.117354869842529,0.31726449728012085,12.063589096069336,7.056706428527832,0.37746280431747437,0.7717562998377571,True
120,186.3818817138672,0.767970066636216,6.077482223510742,4.051642417907715,0.32846599817276,12.0480375289917,7.062965393066406,0.3790668249130249,0.767970066636216,True
121,180.36943817138672,0.7657180903910934,6.060672283172607,4.018019199371338,0.33217573165893555,12.010553359985352,6.989958763122559,0.3829246759414673,0.7657180903910934,True
122,180.7161865234375,0.7660326224794817,6.0598320960998535,3.929004192352295,0.3323608636856079,12.022577285766602,6.801575660705566,0.3816884160041809,0.7660326224794817,True
123,189.86396026611328,0.7677179145375388,6.076951026916504,3.9495291709899902,0.32858341932296753,12.040962219238281,6.799099445343018,0.3797959089279175,0.7677179145375388,True
124,178.24698638916016,0.7704697769303823,6.109835624694824,3.986058235168457,0.3212971091270447,12.060420036315918,6.8691911697387695,0.37778985500335693,0.7704697769303823,True
125,181.42202758789062,0.7695772088240436,6.097371578216553,3.989349603652954,0.3240634799003601,12.057958602905273,6.858222961425781,0.3780438303947449,0.7695772088240436,True
126,179.86813354492188,0.7661198760104508,6.070724964141846,4.033510208129883,0.32995855808258057,12.002195358276367,6.897125720977783,0.38378310203552246,0.7661198760104508,True
127,179.6641845703125,0.7682203105681705,6.092115879058838,4.043272018432617,0.325228214263916,12.024954795837402,6.9013543128967285,0.3814437985420227,0.7682203105681705,True
128,174.0645294189453,0.7700190598258531,6.100696086883545,3.973483085632324,0.3233261704444885,12.065258026123047,6.884134292602539,0.37729060649871826,0.7700190598258531,True
129,177.84186553955078,0.7735257215063808,6.150887489318848,3.9815263748168945,0.3121461868286133,12.07217788696289,6.887575626373291,0.37657612562179565,0.7735257215063808,True
130,179.99803161621094,0.7701404861730544,6.117586135864258,4.020227432250977,0.31957417726516724,12.033061981201172,6.952681541442871,0.3806096315383911,0.7701404861730544,True
131,169.81537628173828,0.7724263453828542,6.134913921356201,3.9900803565979004,0.31571418046951294,12.070558547973633,6.949547290802002,0.3767433762550354,0.7724263453828542,True
132,176.94729614257812,0.7782339949532426,6.200321674346924,3.9867448806762695,0.301045298576355,12.119800567626953,6.939996719360352,0.37164783477783203,0.7782339949532426,True
133,168.77429962158203,0.7696799069360538,6.14796257019043,4.104884624481201,0.31280022859573364,11.952377319335938,7.043419361114502,0.38888800144195557,0.7696799069360538,True
134,176.06678771972656,0.7607089690434963,6.066987037658691,4.063899040222168,0.33078330755233765,11.833272933959961,7.005392074584961,0.40100669860839844,0.7607089690434963,True
135,173.39225006103516,0.7625277322678694,6.056210517883301,3.963226318359375,0.3331586718559265,11.916056632995605,6.9452080726623535,0.3925965428352356,0.7625277322678694,True
136,171.07135772705078,0.7596682494326191,6.023600101470947,3.989109992980957,0.3403207063674927,11.892579078674316,7.003530502319336,0.39498764276504517,0.7596682494326191,True
137,178.09712982177734,0.7617929277753896,6.056596755981445,4.054139614105225,0.33307361602783203,11.891206741333008,7.0537004470825195,0.39512723684310913,0.7617929277753896,True
138,170.03400421142578,0.7666565978778238,6.1133856773376465,4.061279773712158,0.3205082416534424,11.928034782409668,7.0569658279418945,0.39137470722198486,0.7666565978778238,True
139,169.36672973632812,0.76743856608562,6.1013922691345215,4.0225443840026855,0.32317179441452026,11.979525566101074,7.0933003425598145,0.38610875606536865,0.76743856608562,True
140,172.29566192626953,0.7659618378668839,6.094085216522217,4.022304058074951,0.32479190826416016,11.946932792663574,7.0601911544799805,0.38944464921951294,0.7659618378668839,True
141,172.1474380493164,0.763147922749669,6.063929557800293,4.0462236404418945,0.3314577341079712,11.919751167297363,7.018272399902344,0.3922197222709656,0.763147922749669,True
142,170.71575164794922,0.7601780358218354,6.030025005340576,4.083580017089844,0.3389126658439636,11.895462036132812,7.023098945617676,0.3946942090988159,0.7601780358218354,True
143,171.00338745117188,0.7600047585653761,6.021068572998047,4.072407245635986,0.3408750295639038,11.908957481384277,7.028042793273926,0.3933200240135193,0.7600047585653761,True
144,170.77198028564453,0.7573243369729179,5.995245456695557,4.098897933959961,0.34651654958724976,11.876742362976074,7.146815776824951,0.39659786224365234,0.7573243369729179,True
145,168.9797134399414,0.7637760353583357,6.071404457092285,4.095531940460205,0.32980847358703613,11.924223899841309,7.128757953643799,0.39176350831985474,0.7637760353583357,True
146,166.94094848632812,0.7653396069854904,6.086384296417236,4.075402736663818,0.3264973759651184,11.943148612976074,7.103104591369629,0.3898313641548157,0.7653396069854904,True
147,166.34703063964844,0.7622153956539954,6.052462577819824,4.061490058898926,0.333983838558197,11.913894653320312,7.0582451820373535,0.3928169012069702,0.7622153956539954,True
148,166.8993911743164,0.7618295772998427,6.045597553253174,4.055490493774414,0.335493803024292,11.91601276397705,7.053962230682373,0.392600953578949,0.7618295772998427,True
149,162.7001495361328,0.7574427316362673,5.992992877960205,4.0584187507629395,0.3470076322555542,11.885394096374512,7.149396896362305,0.39571845531463623,0.7574427316362673,True
150,165.44098663330078,0.753327241796255,5.949975490570068,4.053987979888916,0.35634827613830566,11.843034744262695,7.180910587310791,0.4000180959701538,0.753327241796255,True
151,169.72852325439453,0.7497827523440599,5.931758403778076,4.10183048248291,0.3602835536003113,11.766533851623535,7.123468399047852,0.40774422883987427,0.7497827523440599,True
152,167.92628479003906,0.7527050594722577,5.980289459228516,4.181971549987793,0.34977298974990845,11.758063316345215,7.130918025970459,0.4085966944694519,0.7527050594722577,True
153,162.77401733398438,0.7593422408143554,6.024959087371826,4.131186485290527,0.3400230407714844,11.879034996032715,7.156332969665527,0.3963649272918701,0.7593422408143554,True
154,163.35399627685547,0.7614245086156166,6.027614116668701,4.090686321258545,0.3394412398338318,11.941234588623047,7.131155014038086,0.3900269865989685,0.7614245086156166,True
155,168.50521850585938,0.7628209144640019,6.048422813415527,4.107024192810059,0.33487260341644287,11.942309379577637,7.1234941482543945,0.38991713523864746,0.7628209144640019,True
156,163.70472717285156,0.7665429851981816,6.095724582672119,4.183666706085205,0.3244285583496094,11.962421417236328,7.1700615882873535,0.3878605365753174,0.7665429851981816,True
157,166.2576446533203,0.7634980384692732,6.053537368774414,4.1532745361328125,0.3337472081184387,11.95345401763916,7.1362104415893555,0.3887779116630554,0.7634980384692732,True
158,164.48095703125,0.7609735191742336,6.033658504486084,4.165764331817627,0.33811575174331665,11.913636207580566,7.140259265899658,0.39284318685531616,0.7609735191742336,True
159,164.8301010131836,0.761502516071505,6.052541732788086,4.177186965942383,0.33396637439727783,11.890427589416504,7.224442481994629,0.3952064514160156,0.761502516071505,True
160,167.91544342041016,0.7647640448742408,6.08574104309082,4.188658714294434,0.32663971185684204,11.92569637298584,7.288680076599121,0.3916133642196655,0.7647640448742408,True
161,165.48985290527344,0.7565681386517773,6.015130043029785,4.110531330108643,0.3421746492385864,11.809494018554688,7.201758861541748,0.4034116268157959,0.7565681386517773,True
162,163.86896514892578,0.7581603024723015,6.008304119110107,4.101935863494873,0.3436667323112488,11.87610912322998,7.2067155838012695,0.396662175655365,0.7581603024723015,True
163,161.3234100341797,0.7545706402369082,5.977799415588379,4.133514881134033,0.3503143787384033,11.824272155761719,7.23252010345459,0.40191757678985596,0.7545706402369082,True
164,162.42168426513672,0.7511658620804031,5.948768138885498,4.181179523468018,0.3566095232963562,11.775310516357422,7.266636371612549,0.4068603515625,0.7511658620804031,True
165,159.29856872558594,0.7564796744467002,5.9993181228637695,4.227463722229004,0.3456284999847412,11.840520858764648,7.302962303161621,0.4002727270126343,0.7564796744467002,True
166,160.01669311523438,0.7524416286409843,5.952617645263672,4.261893272399902,0.35577642917633057,11.808634757995605,7.402200698852539,0.40349841117858887,0.7524416286409843,True
167,167.6000747680664,0.7462704196923946,5.887033939361572,4.214414119720459,0.3698939085006714,11.747359275817871,7.3324432373046875,0.4096728563308716,0.7462704196923946,True
168,157.1799774169922,0.7468422205403781,5.889715194702148,4.1983962059021,0.3693198561668396,11.76023006439209,7.320487976074219,0.4083786606788635,0.7468422205403781,True
169,162.79511260986328,0.7478008404499424,5.909740447998047,4.189923286437988,0.3650238513946533,11.748908042907715,7.2995100021362305,0.40951716899871826,0.7478008404499424,True
170,158.87295532226562,0.7535020463760336,5.971642971038818,4.1858062744140625,0.3516519069671631,11.802596092224121,7.295577526092529,0.40410828590393066,0.7535020463760336,True
