epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_quantile_crossing_rate,V2_quantile_crossing_rate
1,1368.9146728515625,1.896580049548808,720.743444561338,11.605635643005371,19.370378494262695,-0.6626321277949994,4.480257987976074,0.47368421052631576,11.097212791442871,15.938674926757812,26.2880916595459,-0.11308961782532534,7.082397937774658,0.24561403508771928,10.103463172912598,0.0,0.0,0.0
2,1282.5899658203125,1.7656627256127866,670.5599504977035,11.04771900177002,18.72505760192871,-0.5536965415375048,4.415494441986084,0.3684210526315789,10.011177062988281,14.357795715332031,25.29553985595703,-0.0306233146089121,6.431390285491943,0.3157894736842105,9.398404121398926,0.0,0.0,0.0
3,1204.085205078125,1.6424992462233285,625.0108648650948,10.305082321166992,17.956459045410156,-0.4287668416628607,4.254862308502197,0.2982456140350877,9.568995475769043,13.538833618164062,24.599855422973633,0.02528613704775229,6.123055458068848,0.3157894736842105,8.944291114807129,0.0,0.0,0.0
4,1134.0196533203125,1.5224039519551513,580.5334608149242,9.504944801330566,17.179506301879883,-0.30779976094920647,4.029638290405273,0.2807017543859649,9.473770141601562,13.150254249572754,23.891338348388672,0.08062436323537692,5.947482585906982,0.24561403508771928,8.626485824584961,0.0,0.0,0.0
5,1072.564208984375,1.407170083972411,537.7186269420017,8.709161758422852,16.412240982055664,-0.19359151345389525,3.774754524230957,0.2807017543859649,9.54539966583252,12.791646957397461,23.16708755493164,0.1355200690548123,5.776998996734619,0.2631578947368421,8.413965225219727,0.0,0.0,0.0
6,1019.3159790039062,1.2955554586608278,496.18386168914276,7.993612766265869,15.639513969421387,-0.08384314842527729,3.5250465869903564,0.3333333333333333,9.731269836425781,12.464142799377441,22.431650161743164,0.18953454230766253,5.602664470672607,0.2807017543859649,8.261080741882324,0.0,0.0,0.0
7,973.562744140625,1.1890578932685105,456.31937761883546,7.321421146392822,14.88877010345459,0.017714872409068327,3.2755558490753174,0.3508771929824561,10.005478858947754,12.070477485656738,21.66305160522461,0.24412272461854834,5.413722038269043,0.22807017543859648,8.164388656616211,0.0,0.0,0.0
8,934.2227172851562,1.0903906876614435,419.2329930989372,6.905993938446045,14.174199104309082,0.10973971036955699,3.066728115081787,0.40350877192982454,10.349898338317871,11.659156799316406,20.896175384521484,0.29669185945756205,5.211552143096924,0.19298245614035087,8.114234924316406,0.0,0.0,0.0
9,900.2149658203125,1.0019427065844895,385.7114659901763,6.588793754577637,13.532674789428711,0.18850242208984813,2.883514642715454,0.43859649122807015,10.744697570800781,11.288434982299805,20.128496170043945,0.3474185575977403,5.011173248291016,0.24561403508771928,8.108341217041016,0.0,0.0,0.0
10,870.8861694335938,0.9256630971160252,356.6522199478077,6.346004009246826,12.971492767333984,0.2544104598083706,2.720101833343506,0.47368421052631576,11.162749290466309,10.98401927947998,19.41095542907715,0.39311571206704143,4.836343288421631,0.2631578947368421,8.14028549194336,0.0,0.0,0.0
11,845.1416015625,0.8638995532170766,333.08101673613965,6.208558082580566,12.50377082824707,0.30720949801762754,2.5865883827209473,0.49122807017543857,11.587325096130371,10.70943832397461,18.80088996887207,0.4306637695141107,4.699161052703857,0.3157894736842105,8.202127456665039,0.0,0.0,0.0
12,822.2281494140625,0.8192235742312579,315.94562379685794,6.139273166656494,12.16494083404541,0.344247566977951,2.4871976375579834,0.5614035087719298,11.99990463256836,10.745757102966309,18.32811164855957,0.45893744336037323,4.667549133300781,0.3333333333333333,8.289822578430176,0.0,0.0,0.0
