sample_id,column,exact_source_ids,exact_source_train_ids,exact_matches,exact_train_matches,exact_source_train_V1,exact_source_train_V1_std,exact_source_train_V2,exact_source_train_V2_std,relaxed_source_ids,relaxed_source_train_ids,relaxed_matches,relaxed_train_matches,relaxed_source_train_V1,relaxed_source_train_V1_std,relaxed_source_train_V2,relaxed_source_train_V2_std,pair_status,relaxed_pair_status,source_train_compound_seen
efca00a284b2cadc5737,8g,"[""6a1c34839dd4d1f4baf5""]",[],1,0,,,,,"[""6a1c34839dd4d1f4baf5""]",[],1,0,,,,,exact_paired,relaxed_paired,True
b473ef06a415d0f114b0,8g,"[""cacb6e56d0b2fc61cde2""]","[""cacb6e56d0b2fc61cde2""]",1,1,7.308333333333334,,11.666666666666666,,"[""cacb6e56d0b2fc61cde2""]","[""cacb6e56d0b2fc61cde2""]",1,1,7.308333333333334,,11.666666666666666,,exact_paired,relaxed_paired,True
df02863943321996441f,8g,"[""28d5325cac43121ab7f6""]","[""28d5325cac43121ab7f6""]",1,1,9.333333333333334,,15.333333333333334,,"[""28d5325cac43121ab7f6""]","[""28d5325cac43121ab7f6""]",1,1,9.333333333333334,,15.333333333333334,,exact_paired,relaxed_paired,True
194278dd9ee3d2407ed5,8g,"[""5a32e0aa027d68fcb9f3""]","[""5a32e0aa027d68fcb9f3""]",1,1,14.325,,23.783333333333335,,"[""5a32e0aa027d68fcb9f3""]","[""5a32e0aa027d68fcb9f3""]",1,1,14.325,,23.783333333333335,,exact_paired,relaxed_paired,True
cc31b914acbab022eb9a,8g,"[""b59d10badf9681a661a6""]","[""b59d10badf9681a661a6""]",1,1,4.8,,7.508333333333334,,"[""b59d10badf9681a661a6""]","[""b59d10badf9681a661a6""]",1,1,4.8,,7.508333333333334,,exact_paired,relaxed_paired,True
a9eea85ddeee2da33706,8g,"[""5c347ad0af055451a8db""]",[],1,0,,,,,"[""5c347ad0af055451a8db""]",[],1,0,,,,,exact_paired,relaxed_paired,True
640353c89b3ce64ee98b,8g,"[""5f41872f8880df677ce1""]","[""5f41872f8880df677ce1""]",1,1,4.825,,7.616666666666666,,"[""5f41872f8880df677ce1""]","[""5f41872f8880df677ce1""]",1,1,4.825,,7.616666666666666,,exact_paired,relaxed_paired,True
b11bb6293c307f7f7282,8g,"[""b8c7bb9f7fff1a3e3f7d""]",[],1,0,,,,,"[""b8c7bb9f7fff1a3e3f7d""]",[],1,0,,,,,exact_paired,relaxed_paired,True
77b0577e6b0adb649e63,8g,"[""8a6913901f8312db7a2e""]","[""8a6913901f8312db7a2e""]",1,1,6.866666666666666,,10.891666666666667,,"[""8a6913901f8312db7a2e""]","[""8a6913901f8312db7a2e""]",1,1,6.866666666666666,,10.891666666666667,,exact_paired,relaxed_paired,True
543561ac99bc28db6f2f,8g,"[""f0674071a9f7bce0703c""]","[""f0674071a9f7bce0703c""]",1,1,8.341666666666667,,13.475,,"[""f0674071a9f7bce0703c""]","[""f0674071a9f7bce0703c""]",1,1,8.341666666666667,,13.475,,exact_paired,relaxed_paired,True
056255620b7acc9c630f,8g,"[""933bc87d8ae9186a7803""]","[""933bc87d8ae9186a7803""]",1,1,11.175,,19.108333333333334,,"[""933bc87d8ae9186a7803""]","[""933bc87d8ae9186a7803""]",1,1,11.175,,19.108333333333334,,exact_paired,relaxed_paired,True
7b1589ae321d27608509,8g,"[""0feb931fe35453749c45""]","[""0feb931fe35453749c45""]",1,1,4.941666666666666,,7.033333333333333,,"[""0feb931fe35453749c45""]","[""0feb931fe35453749c45""]",1,1,4.941666666666666,,7.033333333333333,,exact_paired,relaxed_paired,True
0fee19a828ef997229fd,8g,"[""aa7294d697e91719da6e""]","[""aa7294d697e91719da6e""]",1,1,5.666666666666667,,8.041666666666666,,"[""aa7294d697e91719da6e""]","[""aa7294d697e91719da6e""]",1,1,5.666666666666667,,8.041666666666666,,exact_paired,relaxed_paired,True
222dede783147d5efa63,8g,"[""8d1e5be2f85594850c79""]",[],1,0,,,,,"[""8d1e5be2f85594850c79""]",[],1,0,,,,,exact_paired,relaxed_paired,True
d9a40ac35b79fbcf214a,8g,"[""a3c817ff559d5c946cc8""]","[""a3c817ff559d5c946cc8""]",1,1,8.708333333333334,,12.516666666666667,,"[""a3c817ff559d5c946cc8""]","[""a3c817ff559d5c946cc8""]",1,1,8.708333333333334,,12.516666666666667,,exact_paired,relaxed_paired,True
aaf22f8324aad12a55fa,8g,"[""4b4d079fa6b12df47a35""]","[""4b4d079fa6b12df47a35""]",1,1,12.833333333333334,,18.225,,"[""4b4d079fa6b12df47a35""]","[""4b4d079fa6b12df47a35""]",1,1,12.833333333333334,,18.225,,exact_paired,relaxed_paired,True
a9bfabe931467745353e,8g,"[""8b0153f031bc52c2c1dd""]","[""8b0153f031bc52c2c1dd""]",1,1,17.766666666666666,,26.408333333333335,,"[""8b0153f031bc52c2c1dd""]","[""8b0153f031bc52c2c1dd""]",1,1,17.766666666666666,,26.408333333333335,,exact_paired,relaxed_paired,True
be7d68067464e72d0b8d,8g,"[""fd1d673cc647d6745303""]",[],1,0,,,,,"[""fd1d673cc647d6745303""]",[],1,0,,,,,exact_paired,relaxed_paired,True
b418a712463f5abf8b81,8g,"[""a63ce210564bfb05f06c""]","[""a63ce210564bfb05f06c""]",1,1,4.0,,7.416666666666667,,"[""a63ce210564bfb05f06c""]","[""a63ce210564bfb05f06c""]",1,1,4.0,,7.416666666666667,,exact_paired,relaxed_paired,True
850a69ce73ac04035aa3,8g,"[""1910a349b60a38899055""]","[""1910a349b60a38899055""]",1,1,4.391666666666667,,8.816666666666666,,"[""1910a349b60a38899055""]","[""1910a349b60a38899055""]",1,1,4.391666666666667,,8.816666666666666,,exact_paired,relaxed_paired,True
7c4153fe9561da818ae1,8g,"[""8748c66e5f0823e6a65e""]","[""8748c66e5f0823e6a65e""]",1,1,4.55,,10.616666666666667,,"[""8748c66e5f0823e6a65e""]","[""8748c66e5f0823e6a65e""]",1,1,4.55,,10.616666666666667,,exact_paired,relaxed_paired,True
a67016d937c499be9d64,8g,"[""a88f1c7eff88c4722032""]","[""a88f1c7eff88c4722032""]",1,1,4.25,,11.0,,"[""a88f1c7eff88c4722032""]","[""a88f1c7eff88c4722032""]",1,1,4.25,,11.0,,exact_paired,relaxed_paired,True
4559d83db38cc3c39d13,8g,"[""76d36c08cca4129d52a1""]","[""76d36c08cca4129d52a1""]",1,1,4.308333333333334,,7.625,,"[""76d36c08cca4129d52a1""]","[""76d36c08cca4129d52a1""]",1,1,4.308333333333334,,7.625,,exact_paired,relaxed_paired,True
bf8409f12dae2388c6a0,8g,"[""4f8c9bb4d139738fc73e""]",[],1,0,,,,,"[""4f8c9bb4d139738fc73e""]",[],1,0,,,,,exact_paired,relaxed_paired,True
832899abb44b8d2246cd,8g,"[""547f6a80e7b1ed09f4e3""]","[""547f6a80e7b1ed09f4e3""]",1,1,4.516666666666667,,8.491666666666667,,"[""547f6a80e7b1ed09f4e3""]","[""547f6a80e7b1ed09f4e3""]",1,1,4.516666666666667,,8.491666666666667,,exact_paired,relaxed_paired,True
5729cc87eb48a75655ad,8g,"[""df4a8ed8397b7a13f5ca""]","[""df4a8ed8397b7a13f5ca""]",1,1,4.616666666666666,,8.725,,"[""df4a8ed8397b7a13f5ca""]","[""df4a8ed8397b7a13f5ca""]",1,1,4.616666666666666,,8.725,,exact_paired,relaxed_paired,True
adb6d48eec0fb576d7fc,8g,"[""fb70c83ddbf839a2a341""]","[""fb70c83ddbf839a2a341""]",1,1,4.708333333333333,,9.333333333333334,,"[""fb70c83ddbf839a2a341""]","[""fb70c83ddbf839a2a341""]",1,1,4.708333333333333,,9.333333333333334,,exact_paired,relaxed_paired,True
bc789871fe39d967a9e0,8g,"[""2c1a26f1476e0550985e""]","[""2c1a26f1476e0550985e""]",1,1,4.766666666666667,,9.875,,"[""2c1a26f1476e0550985e""]","[""2c1a26f1476e0550985e""]",1,1,4.766666666666667,,9.875,,exact_paired,relaxed_paired,True
fff65bc451d163b1b106,8g,"[""d997636736faa38ac83a""]","[""d997636736faa38ac83a""]",1,1,4.383333333333334,,6.058333333333334,,"[""d997636736faa38ac83a""]","[""d997636736faa38ac83a""]",1,1,4.383333333333334,,6.058333333333334,,exact_paired,relaxed_paired,True
c761659793c5929e2214,8g,"[""2631e65cfde93b7bbd64""]","[""2631e65cfde93b7bbd64""]",1,1,4.591666666666667,,6.2,,"[""2631e65cfde93b7bbd64""]","[""2631e65cfde93b7bbd64""]",1,1,4.591666666666667,,6.2,,exact_paired,relaxed_paired,True
4c7d7c5f8b0c317c5548,8g,"[""b8c5b2ddf2469922c305""]","[""b8c5b2ddf2469922c305""]",1,1,4.341666666666667,,5.725,,"[""b8c5b2ddf2469922c305""]","[""b8c5b2ddf2469922c305""]",1,1,4.341666666666667,,5.725,,exact_paired,relaxed_paired,True
a9656ffd805f80fcf143,8g,"[""74d0393fb6ddaea1d7a6""]",[],1,0,,,,,"[""74d0393fb6ddaea1d7a6""]",[],1,0,,,,,exact_paired,relaxed_paired,True
da10d2f67a989e8b16b5,8g,"[""07e90c9f30b819291d42""]",[],1,0,,,,,"[""07e90c9f30b819291d42""]",[],1,0,,,,,exact_paired,relaxed_paired,True
7ca22b2f4d23a7afb10e,8g,"[""c1050421bf89c585cb4c""]","[""c1050421bf89c585cb4c""]",1,1,5.241666666666666,,9.525,,"[""c1050421bf89c585cb4c""]","[""c1050421bf89c585cb4c""]",1,1,5.241666666666666,,9.525,,exact_paired,relaxed_paired,True
38f57a9d08efd5f070d0,8g,"[""2f1ff409bb879ae9f62b""]","[""2f1ff409bb879ae9f62b""]",1,1,8.716666666666667,,12.683333333333334,,"[""2f1ff409bb879ae9f62b""]","[""2f1ff409bb879ae9f62b""]",1,1,8.716666666666667,,12.683333333333334,,exact_paired,relaxed_paired,True
1619a0c8b233772ba0c0,8g,"[""fae79bab43155a52988f""]","[""fae79bab43155a52988f""]",1,1,4.458333333333333,,7.125,,"[""fae79bab43155a52988f""]","[""fae79bab43155a52988f""]",1,1,4.458333333333333,,7.125,,exact_paired,relaxed_paired,True
0b9968c1280b5e4f726a,8g,"[""1a462e0cc4fc1474a76c""]","[""1a462e0cc4fc1474a76c""]",1,1,4.966666666666667,,7.783333333333333,,"[""1a462e0cc4fc1474a76c""]","[""1a462e0cc4fc1474a76c""]",1,1,4.966666666666667,,7.783333333333333,,exact_paired,relaxed_paired,True
0d5196ceda603b66bd22,8g,"[""080d48745df734a5a39d""]",[],1,0,,,,,"[""080d48745df734a5a39d""]",[],1,0,,,,,exact_paired,relaxed_paired,True
244e5c6375ff0c923725,8g,"[""3f6f05dfc832d4816177""]",[],1,0,,,,,"[""3f6f05dfc832d4816177""]",[],1,0,,,,,exact_paired,relaxed_paired,True
4f34bbce67c94a44318a,8g,"[""cef2e794508403355c31""]","[""cef2e794508403355c31""]",1,1,5.208333333333333,,9.325,,"[""cef2e794508403355c31""]","[""cef2e794508403355c31""]",1,1,5.208333333333333,,9.325,,exact_paired,relaxed_paired,True
0f8a39d1c0a7eaf35c75,8g,"[""ad807b2c1c0eaeab64ff""]","[""ad807b2c1c0eaeab64ff""]",1,1,5.316666666666666,,10.658333333333331,,"[""ad807b2c1c0eaeab64ff""]","[""ad807b2c1c0eaeab64ff""]",1,1,5.316666666666666,,10.658333333333331,,exact_paired,relaxed_paired,True
6de4f7fd8ac19d183348,8g,"[""6757824312738e94bd8e""]",[],1,0,,,,,"[""6757824312738e94bd8e""]",[],1,0,,,,,exact_paired,relaxed_paired,True
8bac25cfab022a9fb887,8g,"[""dd12114cad5ecbbef4df""]","[""dd12114cad5ecbbef4df""]",1,1,4.416666666666667,,6.925,,"[""dd12114cad5ecbbef4df""]","[""dd12114cad5ecbbef4df""]",1,1,4.416666666666667,,6.925,,exact_paired,relaxed_paired,True
aeef2128392508cc81cc,8g,"[""662cdf5c5a8b351d8584""]","[""662cdf5c5a8b351d8584""]",1,1,5.841666666666667,,8.7,,"[""662cdf5c5a8b351d8584""]","[""662cdf5c5a8b351d8584""]",1,1,5.841666666666667,,8.7,,exact_paired,relaxed_paired,True
a2eefb55da4d47a4347b,8g,"[""e26240a17ba84592c665""]","[""e26240a17ba84592c665""]",1,1,5.583333333333333,,9.058333333333334,,"[""e26240a17ba84592c665""]","[""e26240a17ba84592c665""]",1,1,5.583333333333333,,9.058333333333334,,exact_paired,relaxed_paired,True
3c7f7a7105a5eb39ca89,8g,"[""33b6c8de250498f05946""]","[""33b6c8de250498f05946""]",1,1,6.066666666666666,,9.3,,"[""33b6c8de250498f05946""]","[""33b6c8de250498f05946""]",1,1,6.066666666666666,,9.3,,exact_paired,relaxed_paired,True
2bf67acb4c861cf83990,8g,"[""2e07c48e8a35741ba001""]","[""2e07c48e8a35741ba001""]",1,1,6.641666666666667,,9.991666666666667,,"[""2e07c48e8a35741ba001""]","[""2e07c48e8a35741ba001""]",1,1,6.641666666666667,,9.991666666666667,,exact_paired,relaxed_paired,True
d67e364fd6830aa2bf6f,8g,"[""fd1f64e4a600c1da7a51""]",[],1,0,,,,,"[""fd1f64e4a600c1da7a51""]",[],1,0,,,,,exact_paired,relaxed_paired,True
84caf30ea66b29e2ea91,8g,"[""9130f4b77d0dd317c282""]","[""9130f4b77d0dd317c282""]",1,1,7.758333333333334,,14.825,,"[""9130f4b77d0dd317c282""]","[""9130f4b77d0dd317c282""]",1,1,7.758333333333334,,14.825,,exact_paired,relaxed_paired,True
1bd5bb3744b78ada7307,8g,"[""b213664a8c509420288b""]","[""b213664a8c509420288b""]",1,1,4.075,,6.716666666666667,,"[""b213664a8c509420288b""]","[""b213664a8c509420288b""]",1,1,4.075,,6.716666666666667,,exact_paired,relaxed_paired,True
dd7fdbe3fa3800e6499f,8g,"[""98923a8da3524ce0e392""]","[""98923a8da3524ce0e392""]",1,1,6.991666666666666,,13.716666666666669,,"[""98923a8da3524ce0e392""]","[""98923a8da3524ce0e392""]",1,1,6.991666666666666,,13.716666666666669,,exact_paired,relaxed_paired,True
ab84efb31c801e49c87c,8g,"[""e4165f66799cc8d96b23""]",[],1,0,,,,,"[""e4165f66799cc8d96b23""]",[],1,0,,,,,exact_paired,relaxed_paired,True
69f6dbdc304c0475f868,8g,"[""f9e2bd45cee4a33e9e75""]","[""f9e2bd45cee4a33e9e75""]",1,1,4.475,,7.45,,"[""f9e2bd45cee4a33e9e75""]","[""f9e2bd45cee4a33e9e75""]",1,1,4.475,,7.45,,exact_paired,relaxed_paired,True
a43656cab81e1b0fcccf,8g,"[""6fa263d170d8271be944""]",[],1,0,,,,,"[""6fa263d170d8271be944""]",[],1,0,,,,,exact_paired,relaxed_paired,True
bcf8bb13e4fca185fe68,8g,"[""7b6f484416c9d0e2004e""]","[""7b6f484416c9d0e2004e""]",1,1,6.65,,9.725,,"[""7b6f484416c9d0e2004e""]","[""7b6f484416c9d0e2004e""]",1,1,6.65,,9.725,,exact_paired,relaxed_paired,True
fe71f29c800d4ee35138,8g,"[""279654c9a255466c0dfa""]","[""279654c9a255466c0dfa""]",1,1,6.425,,9.841666666666669,,"[""279654c9a255466c0dfa""]","[""279654c9a255466c0dfa""]",1,1,6.425,,9.841666666666669,,exact_paired,relaxed_paired,True
2416be80d114ff60224d,8g,"[""0037e4cf8cedc4462b44""]","[""0037e4cf8cedc4462b44""]",1,1,3.816666666666667,,10.133333333333333,,"[""0037e4cf8cedc4462b44""]","[""0037e4cf8cedc4462b44""]",1,1,3.816666666666667,,10.133333333333333,,exact_paired,relaxed_paired,True
9201cead3641f52a1f20,8g,"[""0a47888f8860e1cb8d77""]","[""0a47888f8860e1cb8d77""]",1,1,3.933333333333333,,11.866666666666667,,"[""0a47888f8860e1cb8d77""]","[""0a47888f8860e1cb8d77""]",1,1,3.933333333333333,,11.866666666666667,,exact_paired,relaxed_paired,True
49276f9b1cc72d41bbfd,8g,"[""8b8b6aa0aade18818222""]",[],1,0,,,,,"[""8b8b6aa0aade18818222""]",[],1,0,,,,,exact_paired,relaxed_paired,True
6cb8bbf843e6064ce249,8g,"[""cc84d3afa80cc8866c3a""]","[""cc84d3afa80cc8866c3a""]",1,1,4.416666666666667,,13.625,,"[""cc84d3afa80cc8866c3a""]","[""cc84d3afa80cc8866c3a""]",1,1,4.416666666666667,,13.625,,exact_paired,relaxed_paired,True
a6b1d92e3de602f8963c,8g,"[""1125dd6a2736e219401f""]","[""1125dd6a2736e219401f""]",1,1,4.616666666666666,,15.633333333333333,,"[""1125dd6a2736e219401f""]","[""1125dd6a2736e219401f""]",1,1,4.616666666666666,,15.633333333333333,,exact_paired,relaxed_paired,True
135ac7deca522d1e7929,8g,"[""a04af55e394c31f4123a""]","[""a04af55e394c31f4123a""]",1,1,4.833333333333333,,18.016666666666666,,"[""a04af55e394c31f4123a""]","[""a04af55e394c31f4123a""]",1,1,4.833333333333333,,18.016666666666666,,exact_paired,relaxed_paired,True
0f3bd8418ab9ba9d1ed2,8g,"[""253f25857da206693a36""]","[""253f25857da206693a36""]",1,1,4.983333333333333,,21.8,,"[""253f25857da206693a36""]","[""253f25857da206693a36""]",1,1,4.983333333333333,,21.8,,exact_paired,relaxed_paired,True
6cd5860914563da59932,8g,"[""12400c6c61643f9c79b5""]","[""12400c6c61643f9c79b5""]",1,1,3.9833333333333334,,13.133333333333333,,"[""12400c6c61643f9c79b5""]","[""12400c6c61643f9c79b5""]",1,1,3.9833333333333334,,13.133333333333333,,exact_paired,relaxed_paired,True
5179c3962ada5450dde7,8g,"[""4a39c1f64d17e050e4a5""]","[""4a39c1f64d17e050e4a5""]",1,1,4.35,,36.18333333333333,,"[""4a39c1f64d17e050e4a5""]","[""4a39c1f64d17e050e4a5""]",1,1,4.35,,36.18333333333333,,exact_paired,relaxed_paired,True
ad45b4b8aaed2c2b0b33,8g,"[""66c6a533f485d5277f2f""]","[""66c6a533f485d5277f2f""]",1,1,4.516666666666667,,28.275,,"[""66c6a533f485d5277f2f""]","[""66c6a533f485d5277f2f""]",1,1,4.516666666666667,,28.275,,exact_paired,relaxed_paired,True
6c8de7fb3dbd4f5adabf,8g,"[""39815ababe97d7acc107""]","[""39815ababe97d7acc107""]",1,1,8.2,,26.566666666666663,,"[""39815ababe97d7acc107""]","[""39815ababe97d7acc107""]",1,1,8.2,,26.566666666666663,,exact_paired,relaxed_paired,True
f72724ff299c47641488,8g,"[""9b0471d6cc25cd63be83""]",[],1,0,,,,,"[""9b0471d6cc25cd63be83""]",[],1,0,,,,,exact_paired,relaxed_paired,True
2cde006ff48a36a368d2,8g,"[""0050e3d001676878e1e4""]",[],1,0,,,,,"[""0050e3d001676878e1e4""]",[],1,0,,,,,exact_paired,relaxed_paired,True
09879f6853acb50e1280,8g,"[""02074ce57eac6aa9fffb""]","[""02074ce57eac6aa9fffb""]",1,1,4.966666666666667,,9.041666666666666,,"[""02074ce57eac6aa9fffb""]","[""02074ce57eac6aa9fffb""]",1,1,4.966666666666667,,9.041666666666666,,exact_paired,relaxed_paired,True
cd492dbc52d170e5a396,8g,"[""066397bae21d5a7046a6""]","[""066397bae21d5a7046a6""]",1,1,4.783333333333333,,8.791666666666666,,"[""066397bae21d5a7046a6""]","[""066397bae21d5a7046a6""]",1,1,4.783333333333333,,8.791666666666666,,exact_paired,relaxed_paired,True
e1244cc412f81ac11bd3,8g,"[""d894a098de0674074d0a""]","[""d894a098de0674074d0a""]",1,1,4.958333333333333,,9.725,,"[""d894a098de0674074d0a""]","[""d894a098de0674074d0a""]",1,1,4.958333333333333,,9.725,,exact_paired,relaxed_paired,True
69bed1df8dc3cf82927c,8g,"[""5570346e8898daafc8a7""]","[""5570346e8898daafc8a7""]",1,1,5.125,,10.733333333333333,,"[""5570346e8898daafc8a7""]","[""5570346e8898daafc8a7""]",1,1,5.125,,10.733333333333333,,exact_paired,relaxed_paired,True
adc9f476f8b5d66fa85d,8g,"[""bdc6dc716495bcacc8eb""]","[""bdc6dc716495bcacc8eb""]",1,1,5.175,,11.775,,"[""bdc6dc716495bcacc8eb""]","[""bdc6dc716495bcacc8eb""]",1,1,5.175,,11.775,,exact_paired,relaxed_paired,True
e7e3cdff8a4b43574b19,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
22fcaa293d9525e1f4e7,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
5965305884ee5fba94d8,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
556baeed852270e9c0fc,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
376fc6387117429bcb19,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
3fbc880a145bcc2155c9,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
2964279ae2fd8a820ae1,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
c084940b1be4fa61738d,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
deac65153d9204a230ec,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
b5f0b6271cd244ade9a3,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
79723584590c0a689474,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
984bc17b1da105c753eb,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
1b7e334ea83516d08ff5,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
b8018c4bdaadd42a057a,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
3b03dfa8ff44ff554734,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
167f49f748fa35bdb29e,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
7e19b816ecd8282ce2a1,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
0dffde5d00d50ee96173,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
65bfb38b53dd53bc4f4c,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
e79c5aedcfa41a5f23c9,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
27b234a05f8c66fd059f,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
1bf52d57e3b0d9ef0662,8g,"[""7298196b422df81a274a""]","[""7298196b422df81a274a""]",1,1,4.358333333333333,,7.191666666666666,,"[""7298196b422df81a274a""]","[""7298196b422df81a274a""]",1,1,4.358333333333333,,7.191666666666666,,exact_paired,relaxed_paired,True
867407c66038f21466a8,8g,"[""af576fcceff1771557c3""]","[""af576fcceff1771557c3""]",1,1,4.466666666666667,,7.25,,"[""af576fcceff1771557c3""]","[""af576fcceff1771557c3""]",1,1,4.466666666666667,,7.25,,exact_paired,relaxed_paired,True
fb19bbc052a528249f36,8g,"[""64ee1c3ebc67ba7edda2""]","[""64ee1c3ebc67ba7edda2""]",1,1,4.533333333333333,,7.85,,"[""64ee1c3ebc67ba7edda2""]","[""64ee1c3ebc67ba7edda2""]",1,1,4.533333333333333,,7.85,,exact_paired,relaxed_paired,True
13bebd0b1ab22fc7e93b,8g,"[""7e86089bac8b650b9059""]",[],1,0,,,,,"[""7e86089bac8b650b9059""]",[],1,0,,,,,exact_paired,relaxed_paired,True
c1b4c0f7481c01c40ec6,8g,"[""81b74453706c54b13031""]","[""81b74453706c54b13031""]",1,1,4.725,,7.95,,"[""81b74453706c54b13031""]","[""81b74453706c54b13031""]",1,1,4.725,,7.95,,exact_paired,relaxed_paired,True
bb159f5b8695e842d4ff,8g,"[""b6360e1ecf9f6780ce92""]","[""b6360e1ecf9f6780ce92""]",1,1,4.858333333333333,,7.7,,"[""b6360e1ecf9f6780ce92""]","[""b6360e1ecf9f6780ce92""]",1,1,4.858333333333333,,7.7,,exact_paired,relaxed_paired,True
ce70dba7026ce0b64f62,8g,"[""b33b7253147a64c9baeb""]",[],1,0,,,,,"[""b33b7253147a64c9baeb""]",[],1,0,,,,,exact_paired,relaxed_paired,True
a5ea3136b642f8a49607,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
8671b386166171ebd7f7,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
d344b363b8c01e73a6fa,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
70e13ddfe9e6cc9b0f56,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
35046c5ff35d8c8617bb,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
848f6c84b4d5fc44c3c2,8g,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True
0974fc9cbeb3820c4065,8g,"[""45456543397c99c90420""]","[""45456543397c99c90420""]",1,1,3.816666666666667,,26.5,,"[""45456543397c99c90420""]","[""45456543397c99c90420""]",1,1,3.816666666666667,,26.5,,exact_paired,relaxed_paired,True
bc486e940c369b85ce28,8g,"[""6fe77425f0d00758ebb8""]","[""6fe77425f0d00758ebb8""]",1,1,4.358333333333333,,12.508333333333333,,"[""6fe77425f0d00758ebb8""]","[""6fe77425f0d00758ebb8""]",1,1,4.358333333333333,,12.508333333333333,,exact_paired,relaxed_paired,True
9a29b268530b7a3321a0,8g,"[""a81fa5ae33e09cf1cfc3""]","[""a81fa5ae33e09cf1cfc3""]",1,1,4.625,,12.558333333333334,,"[""a81fa5ae33e09cf1cfc3""]","[""a81fa5ae33e09cf1cfc3""]",1,1,4.625,,12.558333333333334,,exact_paired,relaxed_paired,True
51394d9af7adc7eff816,8g,"[""5fe9702f3a3a783b4c94""]",[],1,0,,,,,"[""5fe9702f3a3a783b4c94""]",[],1,0,,,,,exact_paired,relaxed_paired,True
5cbed870fef2de105046,8g,"[""c8b332c6c452d13fcc6e""]","[""c8b332c6c452d13fcc6e""]",1,1,5.9,,16.8,,"[""c8b332c6c452d13fcc6e""]","[""c8b332c6c452d13fcc6e""]",1,1,5.9,,16.8,,exact_paired,relaxed_paired,True
dbb854b36df7ed31d95f,8g,"[""21dff71e317a08aafbb2""]","[""21dff71e317a08aafbb2""]",1,1,7.091666666666667,,19.675,,"[""21dff71e317a08aafbb2""]","[""21dff71e317a08aafbb2""]",1,1,7.091666666666667,,19.675,,exact_paired,relaxed_paired,True
0c0f89307cc4aff87ab6,8g,"[""8b06ec38a7e5999edfa6""]","[""8b06ec38a7e5999edfa6""]",1,1,9.95,,27.783333333333335,,"[""8b06ec38a7e5999edfa6""]","[""8b06ec38a7e5999edfa6""]",1,1,9.95,,27.783333333333335,,exact_paired,relaxed_paired,True
a5d9706079ccfee3bdf4,8g,"[""92212e7e2eb760820a7b""]","[""92212e7e2eb760820a7b""]",1,1,6.141666666666667,,14.508333333333333,,"[""92212e7e2eb760820a7b""]","[""92212e7e2eb760820a7b""]",1,1,6.141666666666667,,14.508333333333333,,exact_paired,relaxed_paired,True
bacef06b4d4d7374a4e4,8g,"[""60b7eed7a46a03b366b2""]",[],1,0,,,,,"[""60b7eed7a46a03b366b2""]",[],1,0,,,,,exact_paired,relaxed_paired,True
