,,,,V1_r2,V1_r2,V1_r2,V1_r2,V1_r2,V1_rmse,V1_rmse,V1_rmse,V1_rmse,V1_rmse,V1_mae,V1_mae,V1_mae,V1_mae,V1_mae,V2_r2,V2_r2,V2_r2,V2_r2,V2_r2,V2_rmse,V2_rmse,V2_rmse,V2_rmse,V2_rmse,V2_mae,V2_mae,V2_mae,V2_mae,V2_mae,normalized_rmse,normalized_rmse,normalized_rmse,normalized_rmse,normalized_rmse,combined_normalized_rmse,combined_normalized_rmse,combined_normalized_rmse,combined_normalized_rmse,combined_normalized_rmse
,,,,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max,mean,std,median,min,max
column,protocol,budget,method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25g,compound,30,additive_EA_control,0.8474490796991088,0.023071330930066393,0.8563647788432021,0.8206806033894327,0.8740786482442781,13.66831889136564,2.4571877951107157,14.547187175537566,9.305918605534465,15.180878143903039,8.502324135734515,0.8120059864326394,8.88745180475223,7.084029630269611,8.99960707563267,0.8754117409480576,0.023348568307021818,0.8740543842194128,0.8482175754560222,0.9106316922533513,20.01731762114553,4.852852144720287,22.76541179937782,12.237428178852815,23.47442136580554,13.125447925594063,2.587660236952709,14.186091684718834,9.282794208847418,15.94151134846844,1.4898808150142364,0.2999817719120825,1.6405738298076655,0.9711022809640515,1.6933798860133602,1.5114445065701363,0.29692038772084695,1.6513456777086197,0.9935285059344289,1.7093632561765268
25g,compound,30,additive_policy,0.8366803216410503,0.03934533084461746,0.8514809691853025,0.7757826669348646,0.8740786482442781,14.09670181379658,2.8344235459602793,14.547187175537566,9.462803660223784,17.230434739365077,8.75854395319772,1.0588986525112518,8.88745180475223,7.238291652838605,10.207481288064402,0.8686050691621215,0.044873990681434654,0.8769492181175437,0.7990432413227065,0.9228778335588559,20.498073601316115,5.9771591537635125,22.50226175887491,11.368102983668825,27.01067650234538,13.252429956904507,2.8311669294956996,14.712376884353267,8.94633089100112,15.94151134846844,1.532015774324323,0.36074362581091274,1.6405738298076655,0.9540202222147584,1.9334155763668668,1.5556305576562903,0.3538650926784979,1.6513456777086197,0.9854500491377364,1.9499353278236085
25g,compound,30,affine,0.8331469249809317,0.02386241994235985,0.8334694643364686,0.8090238681346862,0.8618084539227493,14.33888141146229,2.778408829176501,15.096776181431256,9.462802350872293,16.256800397335173,8.96204257715471,1.0057817624028484,9.289023000756309,7.23829056331457,9.727017288427458,0.8782271938996379,0.027005650836833008,0.8746152843000924,0.8523809963696124,0.9228778447428582,19.816582328370302,5.151207684860282,22.30977550878546,11.368102159386385,23.772892585296248,12.878694742427285,2.7795876610348764,13.244560212334196,8.946330400252066,16.408713211410117,1.5261879151715303,0.33324791821608474,1.6518212610740246,0.9540201134942472,1.770934855150759,1.5553659681334149,0.3298763688674694,1.6728001289196754,0.9854499294916851,1.7948791574674192
25g,compound,30,conditional_EA,0.8592581058130753,0.016441658550205452,0.8675282505139379,0.8353338943651676,0.8756243884926733,13.154753064040303,2.366243250190017,14.111127692064537,8.936972300337382,14.463268816384367,8.109113522233423,0.9893823547561631,8.578856935463115,6.34565939124708,8.61497759110871,0.8748727197585631,0.02512918003792862,0.8779048575998093,0.8425140909549957,0.9081924257067291,20.05921602994149,4.989968517232224,22.414712684985922,12.403311338717673,25.003093864141547,13.552716443814182,2.770964325853295,13.719227087362905,9.390582552161064,16.940440482767364,1.4585958348453416,0.2965317002037819,1.5975409559231524,0.9528501477539038,1.6864393874776602,1.4757300029980018,0.2932431126223213,1.609191616165208,0.9699509617833644,1.6915338578170593
25g,compound,30,conditional_policy,0.8412818806819212,0.03978965413544356,0.8514809691853025,0.7757826669348646,0.8756243884926733,13.88378074547769,2.796263855303082,14.322244817696324,9.462803660223784,17.230434739365077,8.613364845071985,1.057734779519245,8.60006983588413,7.238291652838605,10.207481288064402,0.8656944621437361,0.046947979896289765,0.8779048575998093,0.7990432413227065,0.9228778335588559,20.739214948467442,6.2490193365947,22.414712684985922,11.368102983668825,27.01067650234538,13.674123336057828,2.9995836173954817,14.77051320974107,8.94633089100112,16.940440482767364,1.5260047738262554,0.365366343806972,1.6148860341816917,0.9540202222147584,1.9334155763668668,1.5469785628005563,0.3571431745676413,1.6298883660892198,0.9854500491377364,1.9499353278236085
25g,compound,30,local_identity_shrinkage,0.8387287662037426,0.027012982199493555,0.8514809677378161,0.8090238652854764,0.8618084531482006,14.053944667782172,2.599862079860951,14.976048852626606,9.46280370633666,15.901979655632624,8.796115947001415,0.9121019730868051,8.975136937841993,7.238291783019065,9.580745142428613,0.881084987894505,0.025669484912804658,0.8769492165919635,0.8523809953772837,0.922877832356524,19.562455333462864,4.933997853499348,22.30977503644791,11.368103072282986,23.150228887232377,12.539427144309796,2.3038162960148028,13.244560033596466,8.946330942191146,14.712376913322084,1.5002037157848076,0.3138967244810352,1.6410138787223008,0.9540202278968426,1.7290542374315372,1.5281225540327683,0.31018785683112154,1.6586620495233269,0.985450054681203,1.7530484664435304
25g,compound,30,scale_only,0.8172414328647439,0.030169540769089277,0.822360866985842,0.7757826659903622,0.8551959926982872,14.939273743843884,2.6795688858781124,15.453745966849553,10.348993123665016,17.230434775656178,10.65752471685397,1.5905980108846909,10.302863085236249,8.530301619577532,12.819371234825681,0.8513086942273679,0.03624102235283406,0.8477636842046111,0.7990432461414191,0.8999161104300903,21.817048301484522,5.473537544349008,23.347357120689534,12.950319296987166,27.010676178502862,15.421412285309753,3.371831551321732,15.308754479587915,10.258237054363239,19.024768648064043,1.6265025730642317,0.33869084373217156,1.7067427229045466,1.0594619014085573,1.9334155685977852,1.6498004006793192,0.3333240988689855,1.7256098852804274,1.089465163681119,1.9499353217277362
25g,compound,30,target_head_only,0.4731348317812074,0.04163790559521127,0.47605799116172476,0.4306292050905215,0.5357914915710598,25.585062270014827,5.136863414520385,27.457389048777635,16.729591019691327,29.19664495411386,14.762189020422031,2.98179907228884,15.48265055140187,9.743535160377357,17.521041000000004,0.3280136889337034,0.04543559857428882,0.3102811236590107,0.2917675095762723,0.40667731614242986,46.27907236808071,8.868278825895091,50.14461019241759,31.531444370935635,53.27458060904927,29.10499659803373,5.597084627253998,30.573906364485985,19.863562018867928,34.37313833333333,3.0628262203434096,0.6002207212920417,3.301856989898652,2.0422364376359665,3.486659956843162,3.068643871131261,0.6020334108388535,3.306909630536195,2.0438381719811898,3.490941561891779
