sample_id,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,canonical_smiles,source_V1,source_V2,EA_fraction,solvent_DCM,loading_ul,amount_density_ul,loading_volume_ul,exact_source_ids,exact_source_train_ids,exact_matches,exact_train_matches,exact_source_train_V1,exact_source_train_V1_std,exact_source_train_V2,exact_source_train_V2_std,relaxed_source_ids,relaxed_source_train_ids,relaxed_matches,relaxed_train_matches,relaxed_source_train_V1,relaxed_source_train_V1_std,relaxed_source_train_V2,relaxed_source_train_V2_std,pair_status,relaxed_pair_status,source_train_compound_seen,MolWt,MolLogP,TPSA,HBD,HBA,RotatableBonds,RingCount
106964b204128f7cdb21,0.995,100,PE,300,20/1,30,COC(=O)c1ccc(C(C)(C)C)cc1,5.7267785,14.9252405,0.047619047619047616,0.0,100,99.5,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.25799999999998,2.7707000000000015,26.3,0,2,1,1
7229160c6686b3cd7db3,0.995,100,PE,300,50/1,30,COC(=O)c1ccc(C(C)(C)C)cc1,8.755526,24.11641,0.0196078431372549,0.0,100,99.5,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.25799999999998,2.7707000000000015,26.3,0,2,1,1
570e02cc9184c7380ac0,1.047,100,PE,300,0/1,30,CC(C)(CCl)c1ccccc1,4.03005,7.247487,1.0,0.0,100,104.69999999999999,300,[],[],0,0,,,,,"[""732bc8c6389cb2672c5c""]","[""732bc8c6389cb2672c5c""]",1,1,4.366666666666666,,6.958333333333333,,same_compound_condition_different,relaxed_paired,True,168.66700000000003,3.203000000000001,0.0,0,0,2,1
3635758c147fc4311566,1.047,100,PE,300,1/1,30,CC(C)(CCl)c1ccccc1,4.2824388,7.5893846,0.5,0.0,100,104.69999999999999,300,[],[],0,0,,,,,"[""43fedc4d11b4af1afbd9""]","[""43fedc4d11b4af1afbd9""]",1,1,4.5,,6.533333333333333,,same_compound_condition_different,relaxed_paired,True,168.66700000000003,3.203000000000001,0.0,0,0,2,1
f95e0e33005f3a7c9054,1.047,100,PE,300,2/1,30,CC(C)(CCl)c1ccccc1,4.5431314,7.648642,0.3333333333333333,0.0,100,104.69999999999999,300,[],[],0,0,,,,,"[""bc00dfd68dec75d7e01f""]","[""bc00dfd68dec75d7e01f""]",1,1,4.533333333333333,,7.016666666666667,,same_compound_condition_different,relaxed_paired,True,168.66700000000003,3.203000000000001,0.0,0,0,2,1
ae585d0fa5d22cb49d7b,1.047,100,PE,300,5/1,30,CC(C)(CCl)c1ccccc1,4.702541,7.975076,0.16666666666666666,0.0,100,104.69999999999999,300,[],[],0,0,,,,,"[""3e27148996fd8db4f9b2""]","[""3e27148996fd8db4f9b2""]",1,1,4.666666666666667,,7.841666666666667,,same_compound_condition_different,relaxed_paired,True,168.66700000000003,3.203000000000001,0.0,0,0,2,1
0deeb85b6e7589cd5e9e,1.047,100,PE,300,10/1,30,CC(C)(CCl)c1ccccc1,5.027855,8.39224,0.09090909090909091,0.0,100,104.69999999999999,300,[],[],0,0,,,,,"[""7b5ad733102ce39fbb82""]","[""7b5ad733102ce39fbb82""]",1,1,4.858333333333333,,8.225,,same_compound_condition_different,relaxed_paired,True,168.66700000000003,3.203000000000001,0.0,0,0,2,1
22bb78047c4e7e25b395,1.047,100,PE,300,20/1,30,CC(C)(CCl)c1ccccc1,5.52258,8.785908,0.047619047619047616,0.0,100,104.69999999999999,300,[],[],0,0,,,,,"[""48d7cf32cd29fbf43934""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,168.66700000000003,3.203000000000001,0.0,0,0,2,1
c65c4f37e1f24928b5b7,1.047,100,PE,300,50/1,30,CC(C)(CCl)c1ccccc1,5.546847,9.1547165,0.0196078431372549,0.0,100,104.69999999999999,300,[],[],0,0,,,,,"[""0a8147b86bc21cbe11d1""]","[""0a8147b86bc21cbe11d1""]",1,1,5.166666666666667,,8.783333333333333,,same_compound_condition_different,relaxed_paired,True,168.66700000000003,3.203000000000001,0.0,0,0,2,1
a3b2c1711d23795c4d76,1.004,100,DCM,300,0/1,30,CC(=O)c1ccc(C)cc1,4.870649,10.814783,1.0,1.0,100,100.4,300,[],[],0,0,,,,,"[""8dde3aa961c71c2f879f"", ""3f14d2a4f33426108e41""]","[""8dde3aa961c71c2f879f"", ""3f14d2a4f33426108e41""]",2,2,4.172916666666667,0.10901229543292616,11.20625,4.198446513295126,same_compound_condition_different,relaxed_paired,True,134.17799999999997,2.1976200000000006,17.07,0,1,1,1
45f7c9d52f0df9080043,1.004,100,DCM,300,1/1,30,CC(=O)c1ccc(C)cc1,5.1908755,10.028042,0.5,1.0,100,100.4,300,[],[],0,0,,,,,"[""2a4dce3f3faca1767ab8""]","[""2a4dce3f3faca1767ab8""]",1,1,4.679166666666666,,10.120833333333334,,same_compound_condition_different,relaxed_paired,True,134.17799999999997,2.1976200000000006,17.07,0,1,1,1
4ded1bfb46b6f5b83e1e,1.004,100,DCM,300,2/1,30,CC(=O)c1ccc(C)cc1,5.4563007,10.71078,0.3333333333333333,1.0,100,100.4,300,[],[],0,0,,,,,"[""6e66ea6808d3ce077e47""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,134.17799999999997,2.1976200000000006,17.07,0,1,1,1
0181314f235159d3f314,1.004,100,DCM,300,5/1,30,CC(=O)c1ccc(C)cc1,6.2699323,14.799814,0.16666666666666666,1.0,100,100.4,300,[],[],0,0,,,,,"[""6a0f32348abbc91f704c"", ""07d510e8dcc4c021b35b""]","[""6a0f32348abbc91f704c"", ""07d510e8dcc4c021b35b""]",2,2,5.370833333333334,0.18266925180652507,16.804166666666667,2.4807662906628063,same_compound_condition_different,relaxed_paired,True,134.17799999999997,2.1976200000000006,17.07,0,1,1,1
c2e27bd4b2b3628c4ca9,1.004,100,DCM,300,10/1,30,CC(=O)c1ccc(C)cc1,7.5876484,18.18498,0.09090909090909091,1.0,100,100.4,300,[],[],0,0,,,,,"[""e23428098aa1cdad35be""]","[""e23428098aa1cdad35be""]",1,1,4.75,,18.4,,same_compound_condition_different,relaxed_paired,True,134.17799999999997,2.1976200000000006,17.07,0,1,1,1
af707d6b6ddc73649a36,1.004,100,DCM,300,20/1,30,CC(=O)c1ccc(C)cc1,9.062899,21.2445,0.047619047619047616,1.0,100,100.4,300,[],[],0,0,,,,,"[""ee5c9d29ed57c3312389""]","[""ee5c9d29ed57c3312389""]",1,1,8.45,,13.483333333333333,,same_compound_condition_different,relaxed_paired,True,134.17799999999997,2.1976200000000006,17.07,0,1,1,1
e322a93a8430ba103b73,1.004,100,DCM,300,50/1,30,CC(=O)c1ccc(C)cc1,12.453338,32.791584,0.0196078431372549,1.0,100,100.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,134.17799999999997,2.1976200000000006,17.07,0,1,1,1
69c992e4a12ad75f718d,0.954,100,DCM,300,0/1,30,CC(=O)CC(=O)OC(C)(C)C,4.4251895,7.9675756,1.0,1.0,100,95.39999999999999,300,[],[],0,0,,,,,"[""f448a4f7519121eb227b"", ""23d61ed36230cdd2e8fe""]","[""f448a4f7519121eb227b"", ""23d61ed36230cdd2e8fe""]",2,2,4.43125,0.1797229735515813,8.11875,0.008838834764831343,same_compound_condition_different,relaxed_paired,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
8e41a80de0a77e5be96e,0.954,100,DCM,300,1/1,30,CC(=O)CC(=O)OC(C)(C)C,5.3769517,8.563443,0.5,1.0,100,95.39999999999999,300,[],[],0,0,,,,,"[""9ea628a740f0855c4dbe"", ""c7b33bb4e1a37b576135""]","[""9ea628a740f0855c4dbe""]",2,1,6.166666666666667,,10.266666666666667,,same_compound_condition_different,relaxed_paired,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
0f59eb686c5874e97397,0.954,100,DCM,300,2/1,30,CC(=O)CC(=O)OC(C)(C)C,5.421026,10.288351,0.3333333333333333,1.0,100,95.39999999999999,300,[],[],0,0,,,,,"[""ec1c29d6d4fe334c886a"", ""075248a5ddcd4b5d091f""]","[""ec1c29d6d4fe334c886a"", ""075248a5ddcd4b5d091f""]",2,2,4.697916666666666,1.8885643614190708,8.847916666666666,3.8920335747809554,same_compound_condition_different,relaxed_paired,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
0c87cc32fe914162d1d6,0.954,100,DCM,300,5/1,30,CC(=O)CC(=O)OC(C)(C)C,9.411248,20.373196,0.16666666666666666,1.0,100,95.39999999999999,300,[],[],0,0,,,,,"[""6f3dff9a427ee1563a3e"", ""3b6524f5fc7e0343ff9b""]","[""6f3dff9a427ee1563a3e"", ""3b6524f5fc7e0343ff9b""]",2,2,8.272916666666667,0.27989643421967547,15.939583333333335,0.23864853865046004,same_compound_condition_different,relaxed_paired,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
f00ed10ee0bed6ed169a,0.954,100,DCM,300,10/1,30,CC(=O)CC(=O)OC(C)(C)C,14.752194,31.960367,0.09090909090909091,1.0,100,95.39999999999999,300,[],[],0,0,,,,,"[""d21f08a7e8eaa163ecfc"", ""53774efff44f690d6f30""]","[""d21f08a7e8eaa163ecfc""]",2,1,12.191666666666666,,25.05,,same_compound_condition_different,relaxed_paired,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
2ffe8a4a298b2eeb705b,0.954,100,DCM,300,20/1,30,CC(=O)CC(=O)OC(C)(C)C,24.484686,60.29394,0.047619047619047616,1.0,100,95.39999999999999,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
f637f4d3dca6ce5c3729,1.11,100,DCM,300,0/1,30,CCOC(=O)CC(=O)c1ccccc1,5.056708,9.270835,1.0,1.0,100,111.00000000000001,300,[],[],0,0,,,,,"[""e301272fe83481e8a85d"", ""ec816522a495dc36b76c""]","[""e301272fe83481e8a85d"", ""ec816522a495dc36b76c""]",2,2,4.227083333333333,0.055979286843934974,11.962499999999999,3.788913835857919,same_compound_condition_different,relaxed_paired,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
54f1fb01750847753a03,1.11,100,DCM,300,1/1,30,CCOC(=O)CC(=O)c1ccccc1,4.8694863,9.878705,0.5,1.0,100,111.00000000000001,300,[],[],0,0,,,,,"[""54d470deb03c6f66b026""]","[""54d470deb03c6f66b026""]",1,1,4.558333333333334,,9.05,,same_compound_condition_different,relaxed_paired,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
cc8c868fc0b53f8aa81e,1.11,100,DCM,300,2/1,30,CCOC(=O)CC(=O)c1ccccc1,4.839214,12.487652,0.3333333333333333,1.0,100,111.00000000000001,300,[],[],0,0,,,,,"[""f832c41282aab91a0a16"", ""e6cfb4a6354c69d460de""]","[""f832c41282aab91a0a16"", ""e6cfb4a6354c69d460de""]",2,2,4.83125,0.5686317032041823,11.397916666666667,2.153729404364025,same_compound_condition_different,relaxed_paired,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
96ecc8d7211404bb0601,1.11,100,DCM,300,5/1,30,CCOC(=O)CC(=O)c1ccccc1,5.246897,15.9661,0.16666666666666666,1.0,100,111.00000000000001,300,[],[],0,0,,,,,"[""fefecd79dc057980f62c""]","[""fefecd79dc057980f62c""]",1,1,5.033333333333333,,18.566666666666663,,same_compound_condition_different,relaxed_paired,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
eef103f1dc8232e506c0,1.11,100,DCM,300,10/1,30,CCOC(=O)CC(=O)c1ccccc1,5.5126486,17.424349,0.09090909090909091,1.0,100,111.00000000000001,300,[],[],0,0,,,,,"[""79a8af9fd69d3ddbf3e3"", ""eb6c235e6ed90084bfc9""]","[""79a8af9fd69d3ddbf3e3"", ""eb6c235e6ed90084bfc9""]",2,2,4.8125,0.14731391274719782,16.44166666666667,0.40069384267237673,same_compound_condition_different,relaxed_paired,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
a89cb007f9d6adcb85d5,1.11,100,DCM,300,20/1,30,CCOC(=O)CC(=O)c1ccccc1,5.997271,19.048796,0.047619047619047616,1.0,100,111.00000000000001,300,[],[],0,0,,,,,"[""db2709229820b71e283b"", ""7e0c856a121512a6f891""]",[],2,0,,,,,same_compound_condition_different,relaxed_paired,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
cf8a4913f4add6e82b18,1.11,100,DCM,300,50/1,30,CCOC(=O)CC(=O)c1ccccc1,6.430321,20.816418,0.0196078431372549,1.0,100,111.00000000000001,300,[],[],0,0,,,,,"[""57646b9484b03f4076bb""]","[""57646b9484b03f4076bb""]",1,1,5.375,,17.858333333333334,,same_compound_condition_different,relaxed_paired,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
bdbc3c4c4a67afcfe78f,1.174,100,PE,300,0/1,30,COC(=O)c1ccccc1O,4.639888,8.016562,1.0,0.0,100,117.39999999999999,300,[],[],0,0,,,,,"[""99263e4b13030998746e"", ""bc780f413159cf9913d4""]","[""99263e4b13030998746e"", ""bc780f413159cf9913d4""]",2,2,4.525,0.18856180831641264,9.604166666666668,0.9958420501710544,same_compound_condition_different,relaxed_paired,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
abc2cd8f4a8e6314424a,1.174,100,PE,300,1/1,30,COC(=O)c1ccccc1O,5.7027936,8.226609,0.5,0.0,100,117.39999999999999,300,[],[],0,0,,,,,"[""bc7f0f83b39a1ec3a79f""]","[""bc7f0f83b39a1ec3a79f""]",1,1,4.625,,8.125,,same_compound_condition_different,relaxed_paired,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
e7e3a29ae396913d754a,1.174,100,PE,300,2/1,30,COC(=O)c1ccccc1O,6.214837,8.421793,0.3333333333333333,0.0,100,117.39999999999999,300,[],[],0,0,,,,,"[""3a683d29eb52f6e51f7a""]","[""3a683d29eb52f6e51f7a""]",1,1,5.358333333333333,,8.866666666666667,,same_compound_condition_different,relaxed_paired,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
e4b6f30d073a0d6968ae,1.174,100,PE,300,5/1,30,COC(=O)c1ccccc1O,6.336616,11.154669,0.16666666666666666,0.0,100,117.39999999999999,300,[],[],0,0,,,,,"[""7cc7aba732355d335c3d""]","[""7cc7aba732355d335c3d""]",1,1,5.6625,,11.366666666666667,,same_compound_condition_different,relaxed_paired,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
e0ca14ed6bb47d76d66d,1.174,100,PE,300,10/1,30,COC(=O)c1ccccc1O,7.011511,13.2422285,0.09090909090909091,0.0,100,117.39999999999999,300,[],[],0,0,,,,,"[""c838aaaa480481570d39""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
414e551b38e075886fc3,1.174,100,PE,300,20/1,30,COC(=O)c1ccccc1O,7.923392,15.153315,0.047619047619047616,0.0,100,117.39999999999999,300,[],[],0,0,,,,,"[""c932a52e67c6aedcaa9a""]","[""c932a52e67c6aedcaa9a""]",1,1,7.641666666666667,,14.008333333333333,,same_compound_condition_different,relaxed_paired,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
1e87dfc5477e6684bfb3,1.174,100,PE,300,50/1,30,COC(=O)c1ccccc1O,11.436687,21.180986,0.0196078431372549,0.0,100,117.39999999999999,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
5508401e93b584b0ef6e,1.121,100,DCM,300,0/1,30,COc1ccc(C=O)cc1,4.722835,11.500591,1.0,1.0,100,112.1,300,[],[],0,0,,,,,"[""073bc395a08f48db4fc0""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
4b133a3c1871a9278317,1.121,100,DCM,300,1/1,30,COc1ccc(C=O)cc1,5.1772304,19.109919,0.5,1.0,100,112.1,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
ae26998c8a3eb1f269c5,1.121,100,DCM,300,2/1,30,COc1ccc(C=O)cc1,5.5611978,15.809931,0.3333333333333333,1.0,100,112.1,300,[],[],0,0,,,,,"[""0abac89ea336b403f597""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
84e59c12c97181bbf80d,1.121,100,DCM,300,5/1,30,COc1ccc(C=O)cc1,7.613606,23.808865,0.16666666666666666,1.0,100,112.1,300,[],[],0,0,,,,,"[""98586ac2d6d266ddb78c""]","[""98586ac2d6d266ddb78c""]",1,1,12.875,,20.3,,same_compound_condition_different,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
6105ad5790d0956de7fe,1.121,100,DCM,300,10/1,30,COc1ccc(C=O)cc1,10.300807,27.013905,0.09090909090909091,1.0,100,112.1,300,[],[],0,0,,,,,"[""319e89d7000731f64e7f""]","[""319e89d7000731f64e7f""]",1,1,4.783333333333333,,36.81666666666667,,same_compound_condition_different,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
86706b8a4a4d4fee2109,1.121,100,DCM,300,20/1,30,COc1ccc(C=O)cc1,32.385674,61.525276,0.047619047619047616,1.0,100,112.1,300,[],[],0,0,,,,,"[""fc27fa779102c4aeb8ab""]","[""fc27fa779102c4aeb8ab""]",1,1,30.166666666666668,,58.30833333333333,,same_compound_condition_different,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
26ac2786d2897afd9151,1.001,100,PE,300,0/1,30,OCCCc1ccccc1,4.520735,11.190486,1.0,0.0,100,100.1,300,[],[],0,0,,,,,"[""a3a9c58c8aa6145907a6""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,136.194,1.6115,20.23,1,1,3,1
00764637eeb1ef31ee73,1.001,100,PE,300,1/1,30,OCCCc1ccccc1,9.178172,17.523945,0.5,0.0,100,100.1,300,[],[],0,0,,,,,"[""c46b86dae7e6845f08cd""]","[""c46b86dae7e6845f08cd""]",1,1,9.333333333333334,,16.158333333333335,,same_compound_condition_different,relaxed_paired,True,136.194,1.6115,20.23,1,1,3,1
c37c9791d5dd428ff137,1.001,100,PE,300,2/1,30,OCCCc1ccccc1,16.333298,27.033722,0.3333333333333333,0.0,100,100.1,300,[],[],0,0,,,,,"[""53c1be5b96937954b9fa""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,136.194,1.6115,20.23,1,1,3,1
805a3198d4098eae7f38,1.329,100,PE,300,0/1,30,CCOC(=O)C(C)(C)Br,4.6173444,7.121008,1.0,0.0,100,132.9,300,[],[],0,0,,,,,"[""9bdc860a29cf942d2e7e""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,195.05599999999998,1.723,26.3,0,2,2,0
14f615a395d22e354b32,1.329,100,PE,300,1/1,30,CCOC(=O)C(C)(C)Br,5.640433,8.288415,0.5,0.0,100,132.9,300,[],[],0,0,,,,,"[""d7cc9292c7683a77b8ff""]","[""d7cc9292c7683a77b8ff""]",1,1,15.408333333333331,,15.441666666666666,,same_compound_condition_different,relaxed_paired,True,195.05599999999998,1.723,26.3,0,2,2,0
93a876f8a44c467a6d57,1.329,100,PE,300,2/1,30,CCOC(=O)C(C)(C)Br,4.873047,7.305966,0.3333333333333333,0.0,100,132.9,300,[],[],0,0,,,,,"[""40964ac3f659274451ef""]","[""40964ac3f659274451ef""]",1,1,4.579166666666667,,7.2875,,same_compound_condition_different,relaxed_paired,True,195.05599999999998,1.723,26.3,0,2,2,0
7d6aa1c8967e6a76cc92,1.329,100,PE,300,5/1,30,CCOC(=O)C(C)(C)Br,4.8457513,7.5160437,0.16666666666666666,0.0,100,132.9,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
8b1406694a4bcfa15996,1.329,100,PE,300,10/1,30,CCOC(=O)C(C)(C)Br,5.5286674,9.472212,0.09090909090909091,0.0,100,132.9,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
d4438b8374837e5c7ae0,1.329,100,PE,300,20/1,30,CCOC(=O)C(C)(C)Br,6.271475,12.273756,0.047619047619047616,0.0,100,132.9,300,[],[],0,0,,,,,"[""3fd8f569aaeff7edebea"", ""41ae24734eabf9cae4d7""]","[""41ae24734eabf9cae4d7""]",2,1,6.779166666666667,,11.316666666666666,,same_compound_condition_different,relaxed_paired,True,195.05599999999998,1.723,26.3,0,2,2,0
e1299010d5b9bb66ccf4,1.31,100,PE,300,0/1,30,BrCCCc1ccccc1,4.1681976,6.817836,1.0,0.0,100,131.0,300,[],[],0,0,,,,,"[""fea64b3ae258f6efc23e""]","[""fea64b3ae258f6efc23e""]",1,1,4.091666666666667,,6.908333333333333,,same_compound_condition_different,relaxed_paired,True,199.09100000000004,3.014100000000001,0.0,0,0,3,1
e8234048d3ec96df9518,1.31,100,PE,300,1/1,30,BrCCCc1ccccc1,4.301021,7.90453,0.5,0.0,100,131.0,300,[],[],0,0,,,,,"[""d83390ae62e2719a17b7""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,199.09100000000004,3.014100000000001,0.0,0,0,3,1
ed71ac732d548f0dcbd6,1.31,100,PE,300,2/1,30,BrCCCc1ccccc1,4.871486,8.768403,0.3333333333333333,0.0,100,131.0,300,[],[],0,0,,,,,"[""3a5731977a5dc4a065ed""]","[""3a5731977a5dc4a065ed""]",1,1,5.908333333333333,,8.325,,same_compound_condition_different,relaxed_paired,True,199.09100000000004,3.014100000000001,0.0,0,0,3,1
543bb88d621620b062f9,1.31,100,PE,300,5/1,30,BrCCCc1ccccc1,5.0382085,8.727628,0.16666666666666666,0.0,100,131.0,300,[],[],0,0,,,,,"[""c311fd559f5c65c17475""]","[""c311fd559f5c65c17475""]",1,1,6.083333333333333,,8.541666666666666,,same_compound_condition_different,relaxed_paired,True,199.09100000000004,3.014100000000001,0.0,0,0,3,1
74570cb56429d6d83294,1.31,100,PE,300,10/1,30,BrCCCc1ccccc1,5.2124276,8.960932,0.09090909090909091,0.0,100,131.0,300,[],[],0,0,,,,,"[""ad0c1e52e2dd98a268bb""]","[""ad0c1e52e2dd98a268bb""]",1,1,6.383333333333334,,9.308333333333334,,same_compound_condition_different,relaxed_paired,True,199.09100000000004,3.014100000000001,0.0,0,0,3,1
