sample_id,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,canonical_smiles,source_V1,source_V2,EA_fraction,solvent_DCM,loading_ul,amount_density_ul,loading_volume_ul,exact_source_ids,exact_source_train_ids,exact_matches,exact_train_matches,exact_source_train_V1,exact_source_train_V1_std,exact_source_train_V2,exact_source_train_V2_std,relaxed_source_ids,relaxed_source_train_ids,relaxed_matches,relaxed_train_matches,relaxed_source_train_V1,relaxed_source_train_V1_std,relaxed_source_train_V2,relaxed_source_train_V2_std,pair_status,relaxed_pair_status,source_train_compound_seen,MolWt,MolLogP,TPSA,HBD,HBA,RotatableBonds,RingCount
f22d2fd5ce5271fa56ed,1.045,300,PE,300,10/1,15,CCOC(=O)c1ccccc1,5.7214494,14.313613,0.09090909090909091,0.0,300,313.5,300,[],[],0,0,,,,,[],[],0,0,,,,,source_absent,source_absent,False,150.177,1.8633,26.3,0,2,2,1
47a37c196cfcc8a2adcd,1.045,100,PE,300,20/1,15,CCOC(=O)c1ccccc1,6.664559,15.739555,0.047619047619047616,0.0,100,104.5,300,[],[],0,0,,,,,[],[],0,0,,,,,source_absent,source_absent,False,150.177,1.8633,26.3,0,2,2,1
92b4442f029bd2b52e98,1.045,200,PE,300,20/1,15,CCOC(=O)c1ccccc1,6.5433745,15.873721,0.047619047619047616,0.0,200,209.0,300,[],[],0,0,,,,,[],[],0,0,,,,,source_absent,source_absent,False,150.177,1.8633,26.3,0,2,2,1
67c36d1c198aa43502b1,1.045,300,PE,300,50/1,15,CCOC(=O)c1ccccc1,7.87387,19.831318,0.0196078431372549,0.0,300,313.5,300,[],[],0,0,,,,,[],[],0,0,,,,,source_absent,source_absent,False,150.177,1.8633,26.3,0,2,2,1
a4be93de6d5738c27ca4,1.03,100,PE,300,0/1,15,CCOC(=O)Cc1ccccc1,5.624206,7.420563,1.0,0.0,100,103.0,300,[],[],0,0,,,,,"[""d548341855ca1aaebf07""]","[""d548341855ca1aaebf07""]",1,1,4.566666666666666,,7.225,,same_compound_condition_different,relaxed_paired,True,164.204,1.7922,26.3,0,2,3,1
ccda847b26c529ff33cf,1.03,200,PE,300,0/1,15,CCOC(=O)Cc1ccccc1,5.513151,7.531057,1.0,0.0,200,206.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,164.204,1.7922,26.3,0,2,3,1
f973abb3536190fcd526,1.03,300,PE,300,0/1,15,CCOC(=O)Cc1ccccc1,5.415275,7.6373034,1.0,0.0,300,309.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,164.204,1.7922,26.3,0,2,3,1
a112bc8b77fb0211e81e,1.03,100,PE,300,1/1,15,CCOC(=O)Cc1ccccc1,5.675158,8.247751,0.5,0.0,100,103.0,300,[],[],0,0,,,,,"[""0520aee15336815a25f0"", ""4eb9255929f1ff9900ba""]","[""4eb9255929f1ff9900ba""]",2,1,9.916666666666666,,9.941666666666666,,same_compound_condition_different,relaxed_paired,True,164.204,1.7922,26.3,0,2,3,1
434ce0c029d26e7f46d9,1.03,200,PE,300,1/1,15,CCOC(=O)Cc1ccccc1,5.5580745,8.378544,0.5,0.0,200,206.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,164.204,1.7922,26.3,0,2,3,1
82169c113b8ac0311126,1.03,300,PE,300,2/1,15,CCOC(=O)Cc1ccccc1,5.0415726,9.8750105,0.3333333333333333,0.0,300,309.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,164.204,1.7922,26.3,0,2,3,1
aa61fdd9bb9a6135974f,1.03,200,PE,300,10/1,15,CCOC(=O)Cc1ccccc1,7.298196,14.856872,0.09090909090909091,0.0,200,206.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,164.204,1.7922,26.3,0,2,3,1
b4982c6fe4189a6e69ae,1.03,300,PE,300,10/1,15,CCOC(=O)Cc1ccccc1,7.1811156,14.987658,0.09090909090909091,0.0,300,309.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,164.204,1.7922,26.3,0,2,3,1
2ce21e06dbdf4ea05c18,1.03,100,PE,300,20/1,15,CCOC(=O)Cc1ccccc1,11.231437,19.891397,0.047619047619047616,0.0,100,103.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,164.204,1.7922,26.3,0,2,3,1
1463d076a03f802af828,1.03,300,PE,300,20/1,15,CCOC(=O)Cc1ccccc1,10.994552,20.154646,0.047619047619047616,0.0,300,309.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,164.204,1.7922,26.3,0,2,3,1
f79ab1e2a84d07ac4ba6,1.03,300,PE,300,50/1,15,CCOC(=O)Cc1ccccc1,19.588129,34.442455,0.0196078431372549,0.0,300,309.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,164.204,1.7922,26.3,0,2,3,1
4e646ecf53aa1f54aa4c,1.174,200,PE,300,0/1,15,COC(=O)c1ccccc1O,4.5133066,8.142508,1.0,0.0,200,234.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
d904ffc0b7ecd5a31e99,1.174,300,PE,300,0/1,15,COC(=O)c1ccccc1O,4.409436,8.261129,1.0,0.0,300,352.2,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
53127d2db66fef2adf5d,1.174,100,PE,300,1/1,15,COC(=O)c1ccccc1O,5.7027936,8.226609,0.5,0.0,100,117.39999999999999,300,[],[],0,0,,,,,"[""bc7f0f83b39a1ec3a79f""]","[""bc7f0f83b39a1ec3a79f""]",1,1,4.625,,8.125,,same_compound_condition_different,relaxed_paired,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
6d519fda6f562cc6a9d1,1.174,200,PE,300,1/1,15,COC(=O)c1ccccc1O,5.569343,8.375682,0.5,0.0,200,234.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
e3eab9862434eff9ff48,1.174,300,PE,300,2/1,15,COC(=O)c1ccccc1O,5.947936,8.719939,0.3333333333333333,0.0,300,352.2,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
3f5658daadb03557f978,1.174,200,PE,300,5/1,15,COC(=O)c1ccccc1O,6.202564,11.304115,0.16666666666666666,0.0,200,234.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
f0cd8f38ea399995c1c0,1.174,300,PE,300,5/1,15,COC(=O)c1ccccc1O,6.0691147,11.453187,0.16666666666666666,0.0,300,352.2,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
4a815890fd69218c7348,1.174,100,PE,300,10/1,15,COC(=O)c1ccccc1O,7.011511,13.2422285,0.09090909090909091,0.0,100,117.39999999999999,300,[],[],0,0,,,,,"[""c838aaaa480481570d39""]",[],1,0,,,,,same_compound_condition_different,relaxed_paired,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
335a16c740c4c46056d8,1.174,100,PE,300,20/1,15,COC(=O)c1ccccc1O,7.923392,15.153315,0.047619047619047616,0.0,100,117.39999999999999,300,[],[],0,0,,,,,"[""c932a52e67c6aedcaa9a""]","[""c932a52e67c6aedcaa9a""]",1,1,7.641666666666667,,14.008333333333333,,same_compound_condition_different,relaxed_paired,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
c13f53ca5fa5d58db4e3,1.174,200,PE,300,20/1,15,COC(=O)c1ccccc1O,7.7875557,15.303851,0.047619047619047616,0.0,200,234.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
be81dcc53bd497de4045,1.174,300,PE,300,20/1,15,COC(=O)c1ccccc1O,7.654104,15.452927,0.047619047619047616,0.0,300,352.2,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
79675bcf5b0e99e5b61b,1.174,300,PE,300,50/1,15,COC(=O)c1ccccc1O,11.166982,21.48086,0.0196078431372549,0.0,300,352.2,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,152.14899999999997,1.1787999999999998,46.53,1,3,1,1
3b862f9a958f542037f0,0.995,200,PE,300,1/1,15,COC(=O)c1ccc(C(C)(C)C)cc1,3.956759,8.646872,0.5,0.0,200,199.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.25799999999998,2.7707000000000015,26.3,0,2,1,1
19d469b56d039f4b97d9,0.995,200,PE,300,2/1,15,COC(=O)c1ccc(C(C)(C)C)cc1,4.148837,8.787538,0.3333333333333333,0.0,200,199.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.25799999999998,2.7707000000000015,26.3,0,2,1,1
1bcc67553db325699e45,0.995,200,PE,300,20/1,15,COC(=O)c1ccc(C(C)(C)C)cc1,5.6113963,15.05299,0.047619047619047616,0.0,200,199.0,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.25799999999998,2.7707000000000015,26.3,0,2,1,1
ca8d7b6d27aec00c49c2,1.394,200,DCM,300,2/1,15,CCOC(=O)C(C)Br,5.502283,8.85389,0.3333333333333333,1.0,200,278.79999999999995,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,181.029,1.3329,26.3,0,2,2,0
66e275ad235046c4d08d,1.394,200,DCM,300,50/1,15,CCOC(=O)C(C)Br,8.120585,16.345087,0.0196078431372549,1.0,200,278.79999999999995,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,181.029,1.3329,26.3,0,2,2,0
322557fad8d88c9def2f,1.11,200,DCM,300,1/1,15,CCOC(=O)CC(=O)c1ccccc1,4.7682047,10.014088,0.5,1.0,200,222.00000000000003,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
b48cf6017216045f161b,1.11,200,DCM,300,2/1,15,CCOC(=O)CC(=O)c1ccccc1,4.7307396,12.6253605,0.3333333333333333,1.0,200,222.00000000000003,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
3dae39678226d5c021f3,1.11,200,DCM,300,5/1,15,CCOC(=O)CC(=O)c1ccccc1,5.132886,16.106155,0.16666666666666666,1.0,200,222.00000000000003,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
554f6af68bde46382b43,1.11,200,DCM,300,10/1,15,CCOC(=O)CC(=O)c1ccccc1,5.397875,17.565496,0.09090909090909091,1.0,200,222.00000000000003,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
bf8d3a50b7c1c5fa885c,1.11,200,DCM,300,20/1,15,CCOC(=O)CC(=O)c1ccccc1,5.8820615,19.190573,0.047619047619047616,1.0,200,222.00000000000003,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
26b93c7f1eb64f9bb085,1.329,200,PE,300,0/1,15,CCOC(=O)C(C)(C)Br,4.4776964,7.262408,1.0,0.0,200,265.8,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
d41b5b3d67de8abe1722,1.329,200,PE,300,1/1,15,CCOC(=O)C(C)(C)Br,5.4893656,8.457169,0.5,0.0,200,265.8,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
5bb9c972dff9492adfe5,1.329,200,PE,300,2/1,15,CCOC(=O)C(C)(C)Br,4.7219787,7.4747205,0.3333333333333333,0.0,200,265.8,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
46360fa3bfdc184e60c6,1.329,200,PE,300,5/1,15,CCOC(=O)C(C)(C)Br,4.6944356,7.684951,0.16666666666666666,0.0,200,265.8,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
2c60fd9f5b8e7a7cebe0,1.329,200,PE,300,10/1,15,CCOC(=O)C(C)(C)Br,5.3762136,9.641817,0.09090909090909091,0.0,200,265.8,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
b776e9fe6fb1d6ec39a7,1.329,200,PE,300,20/1,15,CCOC(=O)C(C)(C)Br,6.118373,12.443755,0.047619047619047616,0.0,200,265.8,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
20d53be22d752b1ce3db,1.329,200,PE,300,50/1,15,CCOC(=O)C(C)(C)Br,8.642817,17.851133,0.0196078431372549,0.0,200,265.8,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
f7d083ce300f7f32efde,1.049,200,DCM,300,0/1,15,CCOC(=O)/C=C/c1ccccc1,8.419325,12.784955,1.0,1.0,200,209.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,176.215,2.2629,26.3,0,2,3,1
50fb3c6eb81de4a012f8,1.049,200,DCM,300,1/1,15,CCOC(=O)/C=C/c1ccccc1,7.956488,14.101272,0.5,1.0,200,209.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,176.215,2.2629,26.3,0,2,3,1
1981ec7ebc0e1f69ab59,1.049,200,DCM,300,2/1,15,CCOC(=O)/C=C/c1ccccc1,5.9268126,13.126719,0.3333333333333333,1.0,200,209.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,176.215,2.2629,26.3,0,2,3,1
2f6ba9a4bf41d66f13e5,1.049,200,DCM,300,10/1,15,CCOC(=O)/C=C/c1ccccc1,4.8915005,16.441977,0.09090909090909091,1.0,200,209.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,176.215,2.2629,26.3,0,2,3,1
8f8c7a8eef2727c2faed,1.049,200,DCM,300,20/1,15,CCOC(=O)/C=C/c1ccccc1,6.6094103,17.72302,0.047619047619047616,1.0,200,209.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,176.215,2.2629,26.3,0,2,3,1
60ff058a547f1a77a0df,1.049,200,DCM,300,50/1,15,CCOC(=O)/C=C/c1ccccc1,9.047006,27.773542,0.0196078431372549,1.0,200,209.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,176.215,2.2629,26.3,0,2,3,1
00a552cee199fca32813,1.022,200,PE,300,0/1,15,CCOC(=O)/C=C(/C)N,4.6915836,18.749048,1.0,0.0,200,204.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,129.159,0.41200000000000003,52.32,1,3,2,0
0bdbf0345265fba28be3,1.022,200,PE,300,1/1,15,CCOC(=O)/C=C(/C)N,7.219741,17.951614,0.5,0.0,200,204.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,129.159,0.41200000000000003,52.32,1,3,2,0
4a2f611598e15ac768d5,1.022,200,PE,300,2/1,15,CCOC(=O)/C=C(/C)N,8.435686,21.727528,0.3333333333333333,0.0,200,204.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,129.159,0.41200000000000003,52.32,1,3,2,0
266fb539c3be42bea3c4,1.022,200,PE,300,5/1,15,CCOC(=O)/C=C(/C)N,15.863267,36.54216,0.16666666666666666,0.0,200,204.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,129.159,0.41200000000000003,52.32,1,3,2,0
8f7fb924ad5a7e58c9bf,0.954,200,DCM,300,0/1,15,CC(=O)CC(=O)OC(C)(C)C,4.342585,8.073409,1.0,1.0,200,190.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
6518882abdf6d0bf6529,0.954,200,DCM,300,1/1,15,CC(=O)CC(=O)OC(C)(C)C,5.2862244,8.680993,0.5,1.0,200,190.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
47c08b4a6d6b5ba7ae19,0.954,200,DCM,300,2/1,15,CC(=O)CC(=O)OC(C)(C)C,5.3231044,10.408215,0.3333333333333333,1.0,200,190.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
edf1e51b8a60841ace1f,0.954,200,DCM,300,10/1,15,CC(=O)CC(=O)OC(C)(C)C,14.646377,32.083065,0.09090909090909091,1.0,200,190.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
bcfa257346e108f3963d,0.954,200,DCM,300,20/1,15,CC(=O)CC(=O)OC(C)(C)C,24.3803,60.416653,0.047619047619047616,1.0,200,190.79999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,158.19699999999997,1.3072,43.370000000000005,0,3,2,0
fa35075c7b1b11294e8b,1.022,200,DCM,300,0/1,15,CCOC(=O)/C=C(/C)N,4.6800237,18.584307,1.0,1.0,200,204.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,129.159,0.41200000000000003,52.32,1,3,2,0
e82082b78656dff724ae,1.022,200,DCM,300,1/1,15,CCOC(=O)/C=C(/C)N,7.1437073,17.932411,0.5,1.0,200,204.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,129.159,0.41200000000000003,52.32,1,3,2,0
ee80ca8de5e7edea00b4,1.022,200,DCM,300,2/1,15,CCOC(=O)/C=C(/C)N,8.351997,21.710241,0.3333333333333333,1.0,200,204.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,129.159,0.41200000000000003,52.32,1,3,2,0
d92b25c3e3d025c31803,1.022,200,DCM,300,5/1,15,CCOC(=O)/C=C(/C)N,15.771921,36.5268,0.16666666666666666,1.0,200,204.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,129.159,0.41200000000000003,52.32,1,3,2,0
2abeeb46cc4cccb9bd95,1.076,200,DCM,300,0/1,15,COC(=O)CC(C)=O,4.17361,8.244938,1.0,1.0,200,215.20000000000002,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,116.116,0.13849999999999985,43.370000000000005,0,3,2,0
136e7fe0558cbe0b528e,1.076,200,DCM,300,1/1,15,COC(=O)CC(C)=O,6.1957736,12.404327,0.5,1.0,200,215.20000000000002,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,116.116,0.13849999999999985,43.370000000000005,0,3,2,0
9dcfa0ef18b33850eec9,1.076,200,DCM,300,5/1,15,COC(=O)CC(C)=O,13.156048,31.553429,0.16666666666666666,1.0,200,215.20000000000002,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,116.116,0.13849999999999985,43.370000000000005,0,3,2,0
1e8e6785f41642e9e299,1.076,200,DCM,300,10/1,15,COC(=O)CC(C)=O,16.919298,44.45729,0.09090909090909091,1.0,200,215.20000000000002,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,116.116,0.13849999999999985,43.370000000000005,0,3,2,0
99614f82a30bbabe4c93,1.412,200,DCM,300,0/1,15,COC(=O)C#CC(=O)OC,3.3209155,8.529821,1.0,1.0,200,282.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
49f557a2833c04ff812b,1.412,200,DCM,300,1/1,15,COC(=O)C#CC(=O)OC,6.2183642,10.842454,0.5,1.0,200,282.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
88f788f99ed3f46c3062,1.412,200,DCM,300,5/1,15,COC(=O)C#CC(=O)OC,7.8801847,12.379363,0.16666666666666666,1.0,200,282.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
7f1150e8e4f5430c5eed,1.412,200,DCM,300,20/1,15,COC(=O)C#CC(=O)OC,9.461907,15.115263,0.047619047619047616,1.0,200,282.4,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
4fd3083cc8a398dce337,1.168,200,DCM,300,0/1,15,COC(=O)c1ccccc1N,4.5742865,8.187921,1.0,1.0,200,233.6,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,151.16499999999996,1.0554,52.32,1,3,1,1
f6875a82e44243a25a33,1.168,200,DCM,300,1/1,15,COC(=O)c1ccccc1N,6.0116215,10.392124,0.5,1.0,200,233.6,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,151.16499999999996,1.0554,52.32,1,3,1,1
645f40e3d4ee2de29718,1.168,200,DCM,300,2/1,15,COC(=O)c1ccccc1N,6.0098987,10.775474,0.3333333333333333,1.0,200,233.6,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,151.16499999999996,1.0554,52.32,1,3,1,1
466ae247e1f554e07bd7,1.168,200,DCM,300,10/1,15,COC(=O)c1ccccc1N,6.005292,14.452451,0.09090909090909091,1.0,200,233.6,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,151.16499999999996,1.0554,52.32,1,3,1,1
b2d7fe2a11a26dbd4be6,1.168,200,DCM,300,20/1,15,COC(=O)c1ccccc1N,7.489291,15.196343,0.047619047619047616,1.0,200,233.6,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,151.16499999999996,1.0554,52.32,1,3,1,1
d8bcd1078946aae66cee,1.168,200,DCM,300,50/1,15,COC(=O)c1ccccc1N,13.723783,25.070795,0.0196078431372549,1.0,200,233.6,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,151.16499999999996,1.0554,52.32,1,3,1,1
