sample_id,Density g/ml,V/ul,loading solvent,Volume of loading solvent/ul,PE/EA,Flow mL/min,canonical_smiles,source_V1,source_V2,EA_fraction,solvent_DCM,loading_ul,amount_density_ul,loading_volume_ul,exact_source_ids,exact_source_train_ids,exact_matches,exact_train_matches,exact_source_train_V1,exact_source_train_V1_std,exact_source_train_V2,exact_source_train_V2_std,relaxed_source_ids,relaxed_source_train_ids,relaxed_matches,relaxed_train_matches,relaxed_source_train_V1,relaxed_source_train_V1_std,relaxed_source_train_V2,relaxed_source_train_V2_std,pair_status,relaxed_pair_status,source_train_compound_seen,MolWt,MolLogP,TPSA,HBD,HBA,RotatableBonds,RingCount
44348f5c4aea3b41ee9d,1.31,100,PE,300,5/1,10,BrCCCc1ccccc1,5.0382085,8.727628,0.16666666666666666,0.0,100,131.0,300,"[""c311fd559f5c65c17475""]","[""c311fd559f5c65c17475""]",1,1,6.083333333333333,,8.541666666666666,,"[""c311fd559f5c65c17475""]","[""c311fd559f5c65c17475""]",1,1,6.083333333333333,,8.541666666666666,,exact_paired,relaxed_paired,True,199.09100000000004,3.014100000000001,0.0,0,0,3,1
482cb91fac7f2a936dca,1.31,100,PE,300,10/1,10,BrCCCc1ccccc1,5.2124276,8.960932,0.09090909090909091,0.0,100,131.0,300,"[""ad0c1e52e2dd98a268bb""]","[""ad0c1e52e2dd98a268bb""]",1,1,6.383333333333334,,9.308333333333334,,"[""ad0c1e52e2dd98a268bb""]","[""ad0c1e52e2dd98a268bb""]",1,1,6.383333333333334,,9.308333333333334,,exact_paired,relaxed_paired,True,199.09100000000004,3.014100000000001,0.0,0,0,3,1
a5c6210123f05414ffc0,1.31,100,PE,300,20/1,10,BrCCCc1ccccc1,5.8803086,9.774988,0.047619047619047616,0.0,100,131.0,300,"[""479ebc0343b2c91eecc5""]","[""479ebc0343b2c91eecc5""]",1,1,6.641666666666667,,9.616666666666667,,"[""479ebc0343b2c91eecc5""]","[""479ebc0343b2c91eecc5""]",1,1,6.641666666666667,,9.616666666666667,,exact_paired,relaxed_paired,True,199.09100000000004,3.014100000000001,0.0,0,0,3,1
a82e55e1cd19814ea307,1.31,100,PE,300,50/1,10,BrCCCc1ccccc1,5.6537623,10.212381,0.0196078431372549,0.0,100,131.0,300,"[""24bf82db0ce55835b608""]","[""24bf82db0ce55835b608""]",1,1,6.875,,10.041666666666666,,"[""24bf82db0ce55835b608""]","[""24bf82db0ce55835b608""]",1,1,6.875,,10.041666666666666,,exact_paired,relaxed_paired,True,199.09100000000004,3.014100000000001,0.0,0,0,3,1
6ee3c70647b37dcd5417,1.08,100,PE,300,0/1,10,ClCCCc1ccccc1,4.3946943,7.2638693,1.0,0.0,100,108.0,300,"[""e720f0e103e4481f1ab2""]","[""e720f0e103e4481f1ab2""]",1,1,4.391666666666667,,7.45,,"[""e720f0e103e4481f1ab2""]","[""e720f0e103e4481f1ab2""]",1,1,4.391666666666667,,7.45,,exact_paired,relaxed_paired,True,154.64,2.8580000000000005,0.0,0,0,3,1
2c7e37ef828eb17c78fb,1.08,100,PE,300,1/1,10,ClCCCc1ccccc1,4.6157217,7.6673107,0.5,0.0,100,108.0,300,"[""b75496c856f75b72251c""]","[""b75496c856f75b72251c""]",1,1,4.575,,6.941666666666666,,"[""b75496c856f75b72251c""]","[""b75496c856f75b72251c""]",1,1,4.575,,6.941666666666666,,exact_paired,relaxed_paired,True,154.64,2.8580000000000005,0.0,0,0,3,1
7ab9c351196ad891e172,1.08,100,PE,300,2/1,10,ClCCCc1ccccc1,5.1420765,8.431459,0.3333333333333333,0.0,100,108.0,300,"[""d0836ca48b1b333388a4""]","[""d0836ca48b1b333388a4""]",1,1,4.658333333333333,,7.825,,"[""d0836ca48b1b333388a4""]","[""d0836ca48b1b333388a4""]",1,1,4.658333333333333,,7.825,,exact_paired,relaxed_paired,True,154.64,2.8580000000000005,0.0,0,0,3,1
7062ca665af0f9bba6c9,1.08,100,PE,300,5/1,10,ClCCCc1ccccc1,5.296671,8.467906,0.16666666666666666,0.0,100,108.0,300,"[""d070dda7bed2b14ceaad""]","[""d070dda7bed2b14ceaad""]",1,1,4.916666666666667,,7.508333333333334,,"[""d070dda7bed2b14ceaad""]","[""d070dda7bed2b14ceaad""]",1,1,4.916666666666667,,7.508333333333334,,exact_paired,relaxed_paired,True,154.64,2.8580000000000005,0.0,0,0,3,1
6644e934f59d8b816b9f,1.08,100,PE,300,10/1,10,ClCCCc1ccccc1,5.4899983,9.116589,0.09090909090909091,0.0,100,108.0,300,"[""0ad8217c773fbf8f4344""]","[""0ad8217c773fbf8f4344""]",1,1,5.191666666666666,,8.208333333333334,,"[""0ad8217c773fbf8f4344""]","[""0ad8217c773fbf8f4344""]",1,1,5.191666666666666,,8.208333333333334,,exact_paired,relaxed_paired,True,154.64,2.8580000000000005,0.0,0,0,3,1
8cc7c76a92a4474d7c6a,1.08,100,PE,300,20/1,10,ClCCCc1ccccc1,6.237651,9.782445,0.047619047619047616,0.0,100,108.0,300,"[""0ce058f3352048ed0171""]","[""0ce058f3352048ed0171""]",1,1,5.441666666666666,,8.508333333333333,,"[""0ce058f3352048ed0171""]","[""0ce058f3352048ed0171""]",1,1,5.441666666666666,,8.508333333333333,,exact_paired,relaxed_paired,True,154.64,2.8580000000000005,0.0,0,0,3,1
c883df6ea04f89f45f03,1.08,100,PE,300,50/1,10,ClCCCc1ccccc1,6.3199096,10.489571,0.0196078431372549,0.0,100,108.0,300,"[""ff36ed72f76515960408""]",[],1,0,,,,,"[""ff36ed72f76515960408""]",[],1,0,,,,,exact_paired,relaxed_paired,True,154.64,2.8580000000000005,0.0,0,0,3,1
46ed1e35ca65ace74790,1.113,100,DCM,300,0/1,10,COc1ccc(CO)cc1,4.4931726,9.041994,1.0,1.0,100,111.3,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,138.166,1.1874999999999998,29.46,1,2,2,1
ec581cec37da9563e756,1.113,100,DCM,300,1/1,10,COc1ccc(CO)cc1,9.173814,14.17386,0.5,1.0,100,111.3,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,138.166,1.1874999999999998,29.46,1,2,2,1
c2bd8e8f13a96726e7fc,1.113,100,DCM,300,2/1,10,COc1ccc(CO)cc1,12.813852,18.190516,0.3333333333333333,1.0,100,111.3,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,138.166,1.1874999999999998,29.46,1,2,2,1
f1afcbd393ce4f5a6316,1.113,100,DCM,300,5/1,10,COc1ccc(CO)cc1,17.986702,30.48308,0.16666666666666666,1.0,100,111.3,300,"[""e4fd83fb3852eb354a66""]","[""e4fd83fb3852eb354a66""]",1,1,14.666666666666666,,19.141666666666666,,"[""e4fd83fb3852eb354a66""]","[""e4fd83fb3852eb354a66""]",1,1,14.666666666666666,,19.141666666666666,,exact_paired,relaxed_paired,True,138.166,1.1874999999999998,29.46,1,2,2,1
2909efb29670d8f2286d,1.329,100,PE,300,0/1,10,CCOC(=O)C(C)(C)Br,4.6173444,7.121008,1.0,0.0,100,132.9,300,"[""9bdc860a29cf942d2e7e""]",[],1,0,,,,,"[""9bdc860a29cf942d2e7e""]",[],1,0,,,,,exact_paired,relaxed_paired,True,195.05599999999998,1.723,26.3,0,2,2,0
56b391fdec7a2a622e52,1.329,100,PE,300,1/1,10,CCOC(=O)C(C)(C)Br,5.640433,8.288415,0.5,0.0,100,132.9,300,"[""d7cc9292c7683a77b8ff""]","[""d7cc9292c7683a77b8ff""]",1,1,15.408333333333331,,15.441666666666666,,"[""d7cc9292c7683a77b8ff""]","[""d7cc9292c7683a77b8ff""]",1,1,15.408333333333331,,15.441666666666666,,exact_paired,relaxed_paired,True,195.05599999999998,1.723,26.3,0,2,2,0
8a9485661ac2c4576006,1.329,100,PE,300,2/1,10,CCOC(=O)C(C)(C)Br,4.873047,7.305966,0.3333333333333333,0.0,100,132.9,300,[],[],0,0,,,,,"[""40964ac3f659274451ef""]","[""40964ac3f659274451ef""]",1,1,4.579166666666667,,7.2875,,same_compound_condition_different,relaxed_paired,True,195.05599999999998,1.723,26.3,0,2,2,0
7f6d1cdee16de4a37a21,1.329,100,PE,300,5/1,10,CCOC(=O)C(C)(C)Br,4.8457513,7.5160437,0.16666666666666666,0.0,100,132.9,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
fd7bf535ef538434b384,1.329,100,PE,300,10/1,10,CCOC(=O)C(C)(C)Br,5.5286674,9.472212,0.09090909090909091,0.0,100,132.9,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,195.05599999999998,1.723,26.3,0,2,2,0
651bb6b60c62819a4323,1.329,100,PE,300,20/1,10,CCOC(=O)C(C)(C)Br,6.271475,12.273756,0.047619047619047616,0.0,100,132.9,300,"[""3fd8f569aaeff7edebea""]",[],1,0,,,,,"[""3fd8f569aaeff7edebea"", ""41ae24734eabf9cae4d7""]","[""41ae24734eabf9cae4d7""]",2,1,6.779166666666667,,11.316666666666666,,exact_paired,relaxed_paired,True,195.05599999999998,1.723,26.3,0,2,2,0
2a61203b59218a3cbdc6,1.329,100,PE,300,50/1,10,CCOC(=O)C(C)(C)Br,8.79634,17.68087,0.0196078431372549,0.0,100,132.9,300,"[""b9c474ef8c8affc54498""]",[],1,0,,,,,"[""b9c474ef8c8affc54498""]",[],1,0,,,,,exact_paired,relaxed_paired,True,195.05599999999998,1.723,26.3,0,2,2,0
6d6c0510303dec89b2fe,1.121,100,DCM,300,0/1,10,COc1ccc(C=O)cc1,4.722835,11.500591,1.0,1.0,100,112.1,300,"[""073bc395a08f48db4fc0""]",[],1,0,,,,,"[""073bc395a08f48db4fc0""]",[],1,0,,,,,exact_paired,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
f81dc37125414986a0bb,1.121,100,DCM,300,1/1,10,COc1ccc(C=O)cc1,5.1772304,19.109919,0.5,1.0,100,112.1,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
400615278105cebb3ed9,1.121,100,DCM,300,2/1,10,COc1ccc(C=O)cc1,5.5611978,15.809931,0.3333333333333333,1.0,100,112.1,300,"[""0abac89ea336b403f597""]",[],1,0,,,,,"[""0abac89ea336b403f597""]",[],1,0,,,,,exact_paired,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
5d04f6757b59f5c356bb,1.121,100,DCM,300,5/1,10,COc1ccc(C=O)cc1,7.613606,23.808865,0.16666666666666666,1.0,100,112.1,300,"[""98586ac2d6d266ddb78c""]","[""98586ac2d6d266ddb78c""]",1,1,12.875,,20.3,,"[""98586ac2d6d266ddb78c""]","[""98586ac2d6d266ddb78c""]",1,1,12.875,,20.3,,exact_paired,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
a074620f6970d8f89567,1.121,100,DCM,300,10/1,10,COc1ccc(C=O)cc1,10.300807,27.013905,0.09090909090909091,1.0,100,112.1,300,"[""319e89d7000731f64e7f""]","[""319e89d7000731f64e7f""]",1,1,4.783333333333333,,36.81666666666667,,"[""319e89d7000731f64e7f""]","[""319e89d7000731f64e7f""]",1,1,4.783333333333333,,36.81666666666667,,exact_paired,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
454c1ea3beebbec4befe,1.121,100,DCM,300,20/1,10,COc1ccc(C=O)cc1,32.385674,61.525276,0.047619047619047616,1.0,100,112.1,300,"[""fc27fa779102c4aeb8ab""]","[""fc27fa779102c4aeb8ab""]",1,1,30.166666666666668,,58.30833333333333,,"[""fc27fa779102c4aeb8ab""]","[""fc27fa779102c4aeb8ab""]",1,1,30.166666666666668,,58.30833333333333,,exact_paired,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
f95928e2618ed15e654f,1.121,100,DCM,300,50/1,10,COc1ccc(C=O)cc1,56.89812,114.823456,0.0196078431372549,1.0,100,112.1,300,"[""2d178efe0181baca2bd5""]","[""2d178efe0181baca2bd5""]",1,1,56.2,,117.45833333333331,,"[""2d178efe0181baca2bd5""]","[""2d178efe0181baca2bd5""]",1,1,56.2,,117.45833333333331,,exact_paired,relaxed_paired,True,136.14999999999998,1.5076999999999998,26.3,0,2,2,1
3a02b99399bb0c3e9ff9,1.412,100,DCM,300,0/1,10,COC(=O)C#CC(=O)OC,3.4472919,8.35933,1.0,1.0,100,141.2,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
b80a4f9e4b61f534ee9e,1.412,100,DCM,300,1/1,10,COC(=O)C#CC(=O)OC,6.345051,10.670919,0.5,1.0,100,141.2,300,[],[],0,0,,,,,"[""0a94142a35c55e5f1788""]","[""0a94142a35c55e5f1788""]",1,1,7.95,,12.283333333333331,,same_compound_condition_different,relaxed_paired,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
2690de155843f45b00a3,1.412,100,DCM,300,2/1,10,COC(=O)C#CC(=O)OC,5.8747015,8.797986,0.3333333333333333,1.0,100,141.2,300,"[""02ddeed8a16d3adf3e28""]","[""02ddeed8a16d3adf3e28""]",1,1,5.791666666666667,,9.166666666666666,,"[""02ddeed8a16d3adf3e28"", ""d603d4af5fd62fa8b85e""]","[""02ddeed8a16d3adf3e28"", ""d603d4af5fd62fa8b85e""]",2,2,5.706250000000001,0.1207974084527019,8.575,0.8367430244040808,exact_paired,relaxed_paired,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
549eb8499df5181b3558,1.412,100,DCM,300,5/1,10,COC(=O)C#CC(=O)OC,8.008164,12.204663,0.16666666666666666,1.0,100,141.2,300,"[""a2ecf2b2f28094d70368""]","[""a2ecf2b2f28094d70368""]",1,1,7.291666666666667,,11.116666666666667,,"[""a2ecf2b2f28094d70368"", ""26c1e0e617e6dbe06ef7""]","[""a2ecf2b2f28094d70368"", ""26c1e0e617e6dbe06ef7""]",2,2,7.102083333333333,0.2681113211998997,10.829166666666666,0.4065863991822656,exact_paired,relaxed_paired,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
02c141e2551937d10f4e,1.412,100,DCM,300,10/1,10,COC(=O)C#CC(=O)OC,9.681431,14.113582,0.09090909090909091,1.0,100,141.2,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
9069807baff6cbfbde75,1.412,100,DCM,300,20/1,10,COC(=O)C#CC(=O)OC,9.59108,14.938842,0.047619047619047616,1.0,100,141.2,300,"[""93f10a8edf06f7acae26""]",[],1,0,,,,,"[""93f10a8edf06f7acae26""]",[],1,0,,,,,exact_paired,relaxed_paired,True,142.10999999999999,-0.6642000000000001,52.60000000000001,0,4,0,0
1fe1163f7d97c16f3822,1.03,100,PE,300,0/1,10,CC(=O)c1ccccc1,4.6525025,9.374603,1.0,0.0,100,103.0,300,"[""e81cfc3293405e5d558f""]","[""e81cfc3293405e5d558f""]",1,1,4.416666666666667,,9.966666666666669,,"[""e81cfc3293405e5d558f"", ""bf70271c29df848bf06b""]","[""e81cfc3293405e5d558f"", ""bf70271c29df848bf06b""]",2,2,4.383333333333333,0.04714045207910363,9.760416666666668,0.2916815472394519,exact_paired,relaxed_paired,True,120.15099999999995,1.8892,17.07,0,1,1,1
1e86d81fe1995d367fe1,1.03,100,PE,300,1/1,10,CC(=O)c1ccccc1,5.886855,9.954421,0.5,0.0,100,103.0,300,"[""178de03e9f6873703fe5""]","[""178de03e9f6873703fe5""]",1,1,5.608333333333333,,7.708333333333333,,"[""178de03e9f6873703fe5"", ""a2cf80002cbf3b59eefe""]","[""178de03e9f6873703fe5"", ""a2cf80002cbf3b59eefe""]",2,2,5.304166666666667,0.43015662522181647,10.3625,3.7535584967985907,exact_paired,relaxed_paired,True,120.15099999999995,1.8892,17.07,0,1,1,1
614e6d0929b0845d454b,1.03,100,PE,300,2/1,10,CC(=O)c1ccccc1,6.0124993,10.844572,0.3333333333333333,0.0,100,103.0,300,"[""375a089de5f20f078dc0""]","[""375a089de5f20f078dc0""]",1,1,5.733333333333333,,10.416666666666666,,"[""375a089de5f20f078dc0""]","[""375a089de5f20f078dc0""]",1,1,5.733333333333333,,10.416666666666666,,exact_paired,relaxed_paired,True,120.15099999999995,1.8892,17.07,0,1,1,1
358681452207464d171e,1.03,100,PE,300,5/1,10,CC(=O)c1ccccc1,7.1613536,16.23532,0.16666666666666666,0.0,100,103.0,300,"[""cf76f3cc8104a573e84c""]","[""cf76f3cc8104a573e84c""]",1,1,8.0,,14.4,,"[""cf76f3cc8104a573e84c""]","[""cf76f3cc8104a573e84c""]",1,1,8.0,,14.4,,exact_paired,relaxed_paired,True,120.15099999999995,1.8892,17.07,0,1,1,1
c00e01085f35d19cd90f,1.03,100,PE,300,20/1,10,CC(=O)c1ccccc1,13.702433,26.357038,0.047619047619047616,0.0,100,103.0,300,"[""380a1230c49c0a2225f3""]","[""380a1230c49c0a2225f3""]",1,1,15.325,,26.025,,"[""380a1230c49c0a2225f3""]","[""380a1230c49c0a2225f3""]",1,1,15.325,,26.025,,exact_paired,relaxed_paired,True,120.15099999999995,1.8892,17.07,0,1,1,1
a542d702abb1fa77a6fc,1.03,100,PE,300,50/1,10,CC(=O)c1ccccc1,21.334711,42.1924,0.0196078431372549,0.0,100,103.0,300,"[""1d9eabd939a185c1b128""]",[],1,0,,,,,"[""1d9eabd939a185c1b128""]",[],1,0,,,,,exact_paired,relaxed_paired,True,120.15099999999995,1.8892,17.07,0,1,1,1
77577e6f6f0aa6789972,1.394,100,DCM,300,0/1,10,CCOC(=O)C(C)Br,4.8892746,6.9047575,1.0,1.0,100,139.39999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,181.029,1.3329,26.3,0,2,2,0
298017c801a97653f57d,1.394,100,DCM,300,1/1,10,CCOC(=O)C(C)Br,5.136234,7.737717,0.5,1.0,100,139.39999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,181.029,1.3329,26.3,0,2,2,0
849796401ee485c617a5,1.394,100,DCM,300,2/1,10,CCOC(=O)C(C)Br,5.62775,8.683662,0.3333333333333333,1.0,100,139.39999999999998,300,"[""3104197ca02407c049a3""]","[""3104197ca02407c049a3""]",1,1,4.816666666666666,,7.775,,"[""3104197ca02407c049a3""]","[""3104197ca02407c049a3""]",1,1,4.816666666666666,,7.775,,exact_paired,relaxed_paired,True,181.029,1.3329,26.3,0,2,2,0
67cc8304e3e618d7416a,1.394,100,DCM,300,5/1,10,CCOC(=O)C(C)Br,5.6129103,8.866048,0.16666666666666666,1.0,100,139.39999999999998,300,"[""7ebdebd10f6058d4f738""]","[""7ebdebd10f6058d4f738""]",1,1,4.891666666666667,,8.25,,"[""7ebdebd10f6058d4f738""]","[""7ebdebd10f6058d4f738""]",1,1,4.891666666666667,,8.25,,exact_paired,relaxed_paired,True,181.029,1.3329,26.3,0,2,2,0
c7bc53c45a1962a88ec3,1.394,100,DCM,300,10/1,10,CCOC(=O)C(C)Br,5.8677735,9.409427,0.09090909090909091,1.0,100,139.39999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,181.029,1.3329,26.3,0,2,2,0
76b9db19f45b8222d962,1.394,100,DCM,300,20/1,10,CCOC(=O)C(C)Br,6.466905,11.531322,0.047619047619047616,1.0,100,139.39999999999998,300,[],[],0,0,,,,,[],[],0,0,,,,,same_compound_condition_different,same_compound_condition_different,True,181.029,1.3329,26.3,0,2,2,0
0279fb0f7dba4b54a816,1.11,100,DCM,300,0/1,10,CCOC(=O)CC(=O)c1ccccc1,5.056708,9.270835,1.0,1.0,100,111.00000000000001,300,"[""e301272fe83481e8a85d""]","[""e301272fe83481e8a85d""]",1,1,4.266666666666667,,14.641666666666667,,"[""e301272fe83481e8a85d"", ""ec816522a495dc36b76c""]","[""e301272fe83481e8a85d"", ""ec816522a495dc36b76c""]",2,2,4.227083333333333,0.055979286843934974,11.962499999999999,3.788913835857919,exact_paired,relaxed_paired,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
ca203ccf20ce8e74d86d,1.11,100,DCM,300,1/1,10,CCOC(=O)CC(=O)c1ccccc1,4.8694863,9.878705,0.5,1.0,100,111.00000000000001,300,[],[],0,0,,,,,"[""54d470deb03c6f66b026""]","[""54d470deb03c6f66b026""]",1,1,4.558333333333334,,9.05,,same_compound_condition_different,relaxed_paired,True,192.21400000000003,1.8225,43.370000000000005,0,3,4,1
