epoch,train_loss,valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate
26,26.39887809753418,82.04624840079919,2.6101725101470947,5.739887714385986,0.40099919667168904,1.0526540279388428,0.9350961538461539,13.474013328552246,4.626820087432861,9.909584999084473,0.5799286168584428,1.7053219079971313,0.8028846153846154,13.426279067993164,0.0
27,29.23796272277832,87.2845854723214,2.8593175411224365,5.519896507263184,0.44603479245559396,1.0745989084243774,0.96875,16.183589935302734,5.9298272132873535,10.659768104553223,0.5139200580474057,1.9875537157058716,0.7379807692307693,15.912842750549316,0.0
28,24.605021476745605,72.50361510119615,2.414546012878418,5.240940570831299,0.5006108829091155,0.9908139109611511,0.9399038461538461,12.969989776611328,4.443321704864502,9.490643501281738,0.6146960050714357,1.6143863201141357,0.8028846153846154,13.019969940185547,0.004807692307692308
29,21.597225189208984,77.42757554380137,2.6027517318725586,5.612929821014404,0.42720420834431994,1.0338311195373535,0.9230769230769231,12.401498794555664,4.681608200073242,9.583589553833008,0.6071121487991773,1.6420868635177612,0.7956730769230769,12.013724327087402,0.01201923076923077
30,21.521896362304688,80.8293919968421,2.579059362411499,5.610066890716553,0.4277883733954667,1.0256012678146362,0.9278846153846154,12.262453079223633,4.796814918518066,9.935445785522461,0.5777332414185141,1.7077374458312988,0.75,11.980463027954102,0.004807692307692308
31,18.79021453857422,60.448140629284126,2.3522818088531494,4.965202808380127,0.5517765625657542,0.9681891202926636,0.9423076923076923,13.358976364135742,4.377302646636963,8.461075782775879,0.6937589840482907,1.5733990669250488,0.65625,12.70529842376709,0.0
32,18.864296913146973,60.04756045072304,2.367584466934204,4.977402210235596,0.5495713149565118,0.9678483605384827,0.9447115384615384,13.229692459106445,4.4228010177612305,8.399169921875,0.6982238446653481,1.5955986976623535,0.6394230769230769,12.371810913085938,0.0
33,17.540328979492188,57.855559492546945,2.226969003677368,4.638241767883301,0.6088644304303257,0.9167259335517883,0.9350961538461539,12.768667221069336,4.660280227661133,8.52552318572998,0.6890759716790744,1.6541924476623535,0.6153846153846154,12.001389503479004,0.002403846153846154
34,16.8719425201416,56.45916369627844,2.1000683307647705,4.477651119232178,0.6354802398392968,0.8945398330688477,0.9230769230769231,12.412236213684082,4.713298320770264,8.533440589904785,0.6884982169880083,1.6753973960876465,0.6274038461538461,11.623790740966797,0.002403846153846154
35,15.446007251739502,53.28208680285593,2.121366262435913,4.52313756942749,0.6280365848568132,0.8836963176727295,0.9182692307692307,11.68642520904541,4.185781478881836,8.10226058959961,0.7191822189330977,1.5159533023834229,0.6346153846153846,10.866403579711914,0.0
36,15.13288688659668,50.54862855307715,2.152987003326416,4.125232219696045,0.6906020830880996,0.8790660500526428,0.9326923076923077,12.436394691467285,4.610056400299072,8.189149856567383,0.7131268910535449,1.6901391744613647,0.5528846153846154,11.333613395690918,0.004807692307692308
37,14.286993980407715,37.10979391516736,1.9533679485321045,3.451700448989868,0.7833858628045676,0.8020040392875671,0.9326923076923077,12.413812637329102,4.29819393157959,7.09867000579834,0.7844409840262788,1.5591095685958862,0.5408653846153846,11.306503295898438,0.002403846153846154
38,13.816567420959473,33.27614757901853,1.7680445909500122,3.35719895362854,0.7950845287298492,0.7573670744895935,0.9038461538461539,11.215895652770996,3.545166254043579,6.634057998657227,0.8117345157043152,1.2858072519302368,0.6610576923076923,10.27839183807373,0.007211538461538462
39,13.218721389770508,37.264807799633786,1.7923249006271362,3.628676414489746,0.7606038952929707,0.7915416359901428,0.8581730769230769,10.52621078491211,3.6361241340637207,6.942264080047607,0.7938352266998785,1.2924352884292603,0.6875,9.573159217834473,0.021634615384615384
40,13.218570709228516,38.95197476835597,1.817399501800537,3.865421772003174,0.7283470753890031,0.8130425214767456,0.8557692307692307,10.424263954162598,3.7541041374206543,6.929717063903809,0.7945797584255541,1.317867398262024,0.6466346153846154,9.439571380615234,0.021634615384615384
41,13.043628692626953,28.110676924763254,1.6304124593734741,3.395127058029175,0.7904283017745353,0.7346018552780151,0.8653846153846154,10.643584251403809,3.1867315769195557,5.759130001068115,0.8581184345099282,1.1359896659851074,0.6850961538461539,9.204683303833008,0.026442307692307692
42,13.017534255981445,35.63396658874103,1.7548942565917969,3.570340633392334,0.7682392487723656,0.7938531041145325,0.8461538461538461,10.24701976776123,3.4891486167907715,6.765594482421875,0.804194844099222,1.2504520416259766,0.6418269230769231,8.826745986938477,0.036057692307692304
43,13.711193084716797,33.90847942684837,1.8676190376281738,3.580181837081909,0.7669598645703363,0.7839773893356323,0.8581730769230769,10.70917797088623,3.5999233722686768,6.494732856750488,0.8195591784126248,1.2767194509506226,0.5985576923076923,9.060372352600098,0.06971153846153846
44,12.919665336608887,40.838180380363326,1.7908225059509277,3.9364798069000244,0.7182676994498767,0.841079592704773,0.7884615384615384,9.718341827392578,3.35483980178833,7.119312763214111,0.7831854767087757,1.209769368171692,0.7043269230769231,8.20219612121582,0.03125
45,13.647099494934082,34.47007185037381,1.7945733070373535,3.562000036239624,0.7693208098566873,0.7779203057289124,0.8341346153846154,10.249685287475586,3.3090054988861084,6.600337505340576,0.8136435142491937,1.177716612815857,0.6802884615384616,8.277904510498047,0.06971153846153846
46,14.518546104431152,38.957978792984704,1.817507028579712,3.846726417541504,0.7309684557701226,0.8205720782279968,0.8317307692307693,10.100549697875977,3.3614583015441895,6.951355934143066,0.7932948683043861,1.2074865102767944,0.7139423076923077,7.999761581420898,0.028846153846153848
47,13.898062229156494,32.7140823685865,1.7326483726501465,3.449713945388794,0.783635137004993,0.7358047366142273,0.8774038461538461,10.748627662658691,3.3829355239868164,6.451907634735107,0.8219309310103017,1.1894153356552124,0.6586538461538461,7.934669494628906,0.02403846153846154
48,13.096151351928711,36.6306218365869,1.8114089965820312,3.610316753387451,0.763020282268621,0.7917170524597168,0.8774038461538461,10.300619125366211,3.4369800090789795,6.869677543640137,0.7981238909146443,1.2166308164596558,0.7067307692307693,7.7791852951049805,0.03365384615384615
49,12.882344722747803,30.743401341052163,1.6737251281738281,3.528122901916504,0.7736877925253335,0.7406703233718872,0.8629807692307693,10.517820358276367,3.0552423000335693,6.04909086227417,0.8434718499887168,1.0926605463027954,0.7355769230769231,7.371308326721191,0.02403846153846154
50,11.853461265563965,36.5142030816134,1.7552669048309326,3.7075064182281494,0.7500895645765933,0.7836338877677917,0.8413461538461539,10.058074951171875,3.2758309841156006,6.7481255531311035,0.8052046846672858,1.1718456745147705,0.6971153846153846,6.861960411071777,0.01201923076923077
51,11.943780899047852,28.54278089421325,1.642650842666626,3.311796188354492,0.800589602519366,0.735813558101654,0.8605769230769231,10.47869873046875,3.051826000213623,5.928707599639893,0.8496400094410583,1.0969738960266113,0.6923076923076923,6.644100666046143,0.019230769230769232
52,12.00887680053711,36.66604904019249,1.8051211833953857,3.5903918743133545,0.7656287732038835,0.7863407135009766,0.84375,10.20040225982666,3.3209428787231445,6.895670413970947,0.796593334044037,1.225103497505188,0.6466346153846154,6.419521808624268,0.021634615384615384
53,11.783516883850098,28.051169938610826,1.600972056388855,3.352161169052124,0.7956990394631298,0.7411243915557861,0.8341346153846154,10.033794403076172,2.8493871688842773,5.798997402191162,0.8561472962558636,1.0416523218154907,0.7019230769230769,6.0902533531188965,0.02403846153846154
54,11.250495433807373,38.71222170463113,1.8526496887207031,3.717982769012451,0.7486751826353386,0.8100888133049011,0.8677884615384616,10.375015258789062,3.6489362716674805,7.055327892303467,0.7870652118289263,1.335508942604065,0.5913461538461539,6.389499187469482,0.026442307692307692
55,10.91511344909668,26.745015936614777,1.568345546722412,3.2956290245056152,0.8025317688562137,0.7177121043205261,0.8605769230769231,10.334562301635742,2.9089102745056152,5.6362833976745605,0.8641067724088766,1.0449789762496948,0.6634615384615384,6.117546081542969,0.02403846153846154
56,10.737408638000488,34.514819614725866,1.7303358316421509,3.6698203086853027,0.7551443186865126,0.7937723994255066,0.8365384615384616,9.893630027770996,3.144113302230835,6.488025665283203,0.8199316953247079,1.1682687997817993,0.65625,6.039647102355957,0.026442307692307692
57,10.678318500518799,25.883340533536625,1.4843673706054688,3.180258274078369,0.8161154095373875,0.6794259548187256,0.8677884615384616,10.652862548828125,3.0433385372161865,5.6159234046936035,0.8650867782846339,1.0905183553695679,0.6177884615384616,6.162601947784424,0.03125
58,10.638491153717041,33.20613844259856,1.7175371646881104,3.615025043487549,0.7624017595886167,0.8013726472854614,0.8052884615384616,9.558243751525879,3.1504476070404053,6.346295356750488,0.8277128963876785,1.1463489532470703,0.6658653846153846,5.779001712799072,0.014423076923076924
59,11.042746543884277,26.314573127190727,1.5362290143966675,3.346949338912964,0.7963338446715927,0.7021613717079163,0.8413461538461539,10.256699562072754,2.86441969871521,5.497727394104004,0.8707059231635065,1.0409469604492188,0.6802884615384616,5.941340923309326,0.021634615384615384
60,11.288885116577148,39.034452169790484,1.905335545539856,3.9874625205993652,0.7109228279853941,0.8686027526855469,0.7908653846153846,9.41176700592041,3.2567050457000732,6.802145957946777,0.8020734177249764,1.2224092483520508,0.6514423076923077,5.692436218261719,0.016826923076923076
61,11.488084316253662,25.049140266415804,1.5673329830169678,3.259422540664673,0.8068467882787306,0.703943133354187,0.8317307692307693,10.116419792175293,2.759249687194824,5.371276378631592,0.8765852153122848,0.9905887246131897,0.6995192307692307,5.766118049621582,0.026442307692307692
62,11.487371921539307,35.084570017630654,1.8459858894348145,3.6962366104125977,0.7516065499212933,0.8177908062934875,0.8004807692307693,9.81955623626709,3.267376184463501,6.545594692230225,0.8167219604303009,1.2017841339111328,0.625,5.770938396453857,0.009615384615384616
63,11.027491092681885,27.70722669534473,1.598850131034851,3.226271629333496,0.8107558541771749,0.7350142002105713,0.8293269230769231,9.649335861206055,2.8026249408721924,5.881904125213623,0.8520046422821397,1.029415249824524,0.6802884615384616,5.484500408172607,0.028846153846153848
64,10.15406847000122,29.194983561256947,1.7317655086517334,3.3715322017669678,0.7933310519298702,0.7631550431251526,0.8509615384615384,10.146561622619629,3.0515737533569336,5.9712233543396,0.8474757641075417,1.1034375429153442,0.6274038461538461,5.715489864349365,0.026442307692307692
65,9.9410982131958,29.334990689463723,1.6676888465881348,3.3960955142974854,0.7903087116179405,0.7699012756347656,0.8221153846153846,9.794504165649414,2.9892001152038574,5.966829299926758,0.8477001820488623,1.092443585395813,0.6201923076923077,5.4539594650268555,0.03365384615384615
66,9.837310791015625,28.28716591475927,1.661354899406433,3.376448154449463,0.7927279368324964,0.7440546751022339,0.8269230769230769,9.961671829223633,2.843890905380249,5.81149959564209,0.8555263610946133,1.036138653755188,0.6466346153846154,5.312712669372559,0.04326923076923077
67,9.563706874847412,26.638309039016804,1.6181963682174683,3.277432441711426,0.8047063720213323,0.7269057631492615,0.8461538461538461,10.122626304626465,2.965043306350708,5.638571739196777,0.8639963910767217,1.0679562091827393,0.6009615384615384,5.334930419921875,0.026442307692307692
68,9.416725397109985,25.987326113369363,1.5737617015838623,3.2350902557373047,0.8097198969766226,0.7105430364608765,0.84375,10.072103500366211,2.7369067668914795,5.571627616882324,0.867206638111589,0.9955213665962219,0.6153846153846154,5.160129070281982,0.04807692307692308
69,9.718040943145752,28.40517779805367,1.6198315620422363,3.295527696609497,0.8025439113970956,0.7409364581108093,0.8461538461538461,9.995549201965332,2.9748921394348145,5.92362642288208,0.8498976261345719,1.0893933773040771,0.6105769230769231,5.192805290222168,0.03125
70,9.996434688568115,23.89418390708613,1.5390534400939941,3.13767671585083,0.8210066341380302,0.6973586082458496,0.8605769230769231,10.193388938903809,2.7628681659698486,5.30078649520874,0.8798032348317854,1.0059767961502075,0.6081730769230769,5.3199005126953125,0.028846153846153848
71,10.059500217437744,30.90968357027276,1.6996504068374634,3.35090708732605,0.7958518989013327,0.7679511308670044,0.8221153846153846,9.903507232666016,3.021136999130249,6.27393102645874,0.8316195540288905,1.104380488395691,0.6201923076923077,5.331650733947754,0.028846153846153848
72,11.0011465549469,22.01310446524542,1.4665770530700684,2.996983528137207,0.8366988195743051,0.6783375144004822,0.8317307692307693,9.907918930053711,2.6964991092681885,5.105133533477783,0.8885124344088657,0.9629948139190674,0.6682692307692307,5.453610420227051,0.009615384615384616
73,12.100685119628906,26.187169388863424,1.5607713460922241,3.083669424057007,0.8271154418890431,0.7155276536941528,0.8221153846153846,9.958362579345703,2.720649480819702,5.775491714477539,0.8573111203889986,0.9966127276420593,0.6947115384615384,5.535736560821533,0.02403846153846154
74,10.895017623901367,28.023740797456128,1.5820473432540894,3.182337522506714,0.8158748634551005,0.7252844572067261,0.8197115384615384,9.849008560180664,2.7984232902526855,5.982719898223877,0.8468878871109068,1.0396558046340942,0.6826923076923077,5.661347389221191,0.021634615384615384
75,9.57304048538208,24.650831263546195,1.4916205406188965,3.0571177005767822,0.8300798437150422,0.7012234926223755,0.7956730769230769,9.627782821655273,2.78133225440979,5.5326056480407715,0.8690602049831146,1.005244493484497,0.6682692307692307,5.3369269371032715,0.019230769230769232
76,9.542539119720459,29.64096238417386,1.7629426717758179,3.245403528213501,0.8085047466024573,0.7403973340988159,0.8629807692307693,10.316600799560547,3.120805501937866,6.181960582733154,0.8365199951284397,1.1426470279693604,0.5865384615384616,5.3824052810668945,0.014423076923076924
77,9.679852485656738,26.754243590388967,1.5572624206542969,3.218244791030884,0.8116963569219013,0.7009574770927429,0.8461538461538461,10.250764846801758,2.9136462211608887,5.726629734039307,0.8597152683812834,1.056537389755249,0.5889423076923077,5.122294902801514,0.01201923076923077
78,9.77126407623291,26.93175122228348,1.5925862789154053,3.040544271469116,0.8319172086138032,0.6976603865623474,0.8822115384615384,10.491780281066895,3.113384246826172,5.947577953338623,0.8486813427511478,1.1390599012374878,0.5432692307692307,5.127686500549316,0.014423076923076924
79,9.355015277862549,24.274048767014904,1.60224449634552,2.982323408126831,0.8382925334000967,0.6877361536026001,0.8822115384615384,10.607391357421875,2.910736322402954,5.546133041381836,0.8684191256304248,1.064774751663208,0.5889423076923077,5.052092552185059,0.019230769230769232
80,9.262384414672852,25.62610966677721,1.4824168682098389,2.9150657653808594,0.8455039862958729,0.6948109269142151,0.8149038461538461,9.689070701599121,2.7574543952941895,5.852948188781738,0.8534581872862718,1.0272490978240967,0.6466346153846154,4.677279472351074,0.026442307692307692
81,9.492209911346436,23.733332318324926,1.5464699268341064,3.009132146835327,0.8353722203077744,0.7035961747169495,0.8317307692307693,9.907491683959961,2.6570515632629395,5.418201923370361,0.874419383347538,0.9775366187095642,0.6033653846153846,4.828003406524658,0.02403846153846154
82,9.419846773147583,26.322764118318446,1.6796282529830933,3.12640380859375,0.8222904570896263,0.7460551857948303,0.8365384615384616,9.947019577026367,2.7918028831481934,5.7529754638671875,0.8584215212427427,1.037147879600525,0.6274038461538461,4.792414665222168,0.026442307692307692
83,9.269584655761719,31.799836094808768,1.7518216371536255,3.4390504360198975,0.7849706671210125,0.7831385731697083,0.8293269230769231,9.742416381835938,2.9425137042999268,6.320248126983643,0.8291242349926979,1.1081182956695557,0.5961538461538461,4.772337913513184,0.04326923076923077
84,9.168896675109863,29.51166459728546,1.6534016132354736,3.3440215587615967,0.796689990303893,0.7793324589729309,0.7836538461538461,9.24386978149414,2.882052421569824,6.054615497589111,0.8431858245626099,1.095701813697815,0.6418269230769231,4.626698970794678,0.03365384615384615
85,9.922510623931885,39.386827725982926,1.9923627376556396,3.846550464630127,0.7309930822941608,0.8022612929344177,0.8461538461538461,10.373870849609375,3.3794565200805664,7.012970447540283,0.789614305613453,1.2588567733764648,0.5985576923076923,5.064970016479492,0.04326923076923077
86,10.87585973739624,36.737746501606296,1.903651475906372,3.8274290561676025,0.7336609201647357,0.8634901642799377,0.8125,9.286746978759766,3.4708645343780518,6.646583080291748,0.811022941723557,1.290081262588501,0.59375,5.121397972106934,0.02403846153846154
87,12.21596384048462,42.545573007449434,2.0314877033233643,4.01144552230835,0.707434973812658,0.7904563546180725,0.8509615384615384,10.610208511352539,3.574960470199585,7.2737717628479,0.7736755304590217,1.3182196617126465,0.6033653846153846,5.379158020019531,0.028846153846153848
88,12.169626235961914,36.17276820109714,1.8191457986831665,3.5930380821228027,0.7652831696018041,0.8060494661331177,0.8485576923076923,9.900970458984375,3.2080764770507812,6.820974349975586,0.8009761919356234,1.21023428440094,0.6442307692307693,5.408287525177002,0.016826923076923076
89,11.60927963256836,31.52238264290378,1.724629282951355,3.738166093826294,0.7459391203303181,0.7301675081253052,0.8701923076923077,10.531477928161621,3.107656717300415,5.924271583557129,0.8498649395228394,1.0859947204589844,0.6634615384615384,5.842010974884033,0.01201923076923077
90,10.68585753440857,28.422749046190972,1.6145567893981934,3.276946783065796,0.8047642464868364,0.7465008497238159,0.8269230769230769,9.63724422454834,2.938351631164551,5.94716215133667,0.8487025011815381,1.0639026165008545,0.6490384615384616,5.2162299156188965,0.014423076923076924
91,11.214345932006836,28.41342860602896,1.7382856607437134,3.5260770320892334,0.7739501695730375,0.7320888042449951,0.8942307692307693,10.702211380004883,3.0923752784729004,5.653354644775391,0.8632823166454808,1.0872646570205688,0.5769230769230769,5.472099781036377,0.007211538461538462
92,10.396061897277832,33.79047590800661,1.8087973594665527,3.6130282878875732,0.7626641579764628,0.8143508434295654,0.84375,9.746247291564941,3.1038219928741455,6.439953804016113,0.8225901461604689,1.15166175365448,0.5841346153846154,5.00775146484375,0.009615384615384616
93,9.802547931671143,29.73469671356372,1.797607421875,3.406529426574707,0.7890182518821365,0.7706283330917358,0.8557692307692307,9.94687557220459,2.8996031284332275,6.021669864654541,0.8448877576899999,1.0710681676864624,0.6081730769230769,4.889941692352295,0.014423076923076924
94,9.548815727233887,27.50601123769809,1.706534743309021,3.2344508171081543,0.8097950996375505,0.7262040972709656,0.8822115384615384,10.515326499938965,3.1871185302734375,5.838551044464111,0.8541782266475799,1.1583776473999023,0.5192307692307693,5.3011884689331055,0.007211538461538462
95,9.380496501922607,32.29823116618559,1.7324223518371582,3.4229063987731934,0.7869847924171817,0.7776892185211182,0.8173076923076923,9.708884239196777,3.023073673248291,6.4159088134765625,0.8239124928290293,1.1261844635009766,0.5625,4.912793159484863,0.019230769230769232
96,9.326726913452148,33.652931217243975,1.7713801860809326,3.7014968395233154,0.7508990601886759,0.8048921823501587,0.7836538461538461,9.169325828552246,2.9543490409851074,6.3169379234313965,0.8293032029786571,1.1097038984298706,0.6274038461538461,4.799649715423584,0.021634615384615384
97,9.18933391571045,35.901337990850834,1.9877970218658447,3.9765515327453613,0.7125026813888609,0.8844304084777832,0.7692307692307693,8.965666770935059,3.1760406494140625,6.338513374328613,0.8281351612182017,1.2028249502182007,0.5673076923076923,4.674599647521973,0.026442307692307692
98,8.865974187850952,32.27456714518593,1.6706066131591797,3.5247557163238525,0.7741195462812626,0.785726010799408,0.8028846153846154,9.279085159301758,2.9415388107299805,6.300899028778076,0.8301689011120639,1.1188427209854126,0.5913461538461539,4.706272125244141,0.021634615384615384
99,8.52261233329773,34.12552692034586,1.8392887115478516,3.8462941646575928,0.7310289123928266,0.8444136381149292,0.7331730769230769,8.80184555053711,2.889051675796509,6.217965602874756,0.8346101530580972,1.1042226552963257,0.6033653846153846,4.519683361053467,0.014423076923076924
100,8.488649845123291,30.99809681751873,1.7060898542404175,3.5326030254364014,0.7731126756944573,0.8033575415611267,0.7836538461538461,8.980623245239258,2.817025899887085,6.085854530334473,0.841563453962027,1.0747647285461426,0.6081730769230769,4.435667991638184,0.03125
101,8.20149278640747,33.67726579134137,1.758769154548645,3.7169852256774902,0.748810052333711,0.82515949010849,0.7764423076923077,9.108142852783203,2.8544137477874756,6.302584648132324,0.8300780212852805,1.0896340608596802,0.5913461538461539,4.377352714538574,0.021634615384615384
102,8.34220838546753,27.244400192845262,1.629516839981079,3.3151752948760986,0.800182453947333,0.7607561945915222,0.7956730769230769,9.218554496765137,2.7500343322753906,5.701581001281738,0.8609398163058614,1.0344030857086182,0.5865384615384616,4.311635971069336,0.019230769230769232
103,8.557883739471436,28.093753293836016,1.6366416215896606,3.2622251510620117,0.806514479585209,0.7755675911903381,0.78125,9.115896224975586,2.7651684284210205,5.907899856567383,0.8506936028715857,1.0518255233764648,0.6057692307692307,4.147306442260742,0.019230769230769232
104,8.408977270126343,28.549480492491114,1.6091523170471191,3.3011081218719482,0.8018746205189222,0.7533952593803406,0.8100961538461539,9.448019027709961,2.8496642112731934,5.941744804382324,0.8489780126652536,1.0675526857376099,0.5625,4.343449115753174,0.004807692307692308
105,8.304320573806763,24.072329444875948,1.4959572553634644,3.0176384449005127,0.8344401682593384,0.6948909163475037,0.8125,9.624488830566406,2.732738494873047,5.471048831939697,0.8719577350361194,1.0080190896987915,0.6009615384615384,4.401618003845215,0.01201923076923077
106,8.118442296981812,26.393358363187872,1.4973196983337402,3.1030426025390625,0.8249363146137891,0.6987269520759583,0.8125,9.538562774658203,2.613399028778076,5.7904205322265625,0.8565725134255111,0.9832327365875244,0.6105769230769231,4.35908842086792,0.009615384615384616
107,7.991383075714111,26.027826030394863,1.5604928731918335,3.163137435913086,0.818089948869873,0.7285463809967041,0.8149038461538461,9.427300453186035,2.6853489875793457,5.660810470581055,0.8629214685023173,1.0138357877731323,0.5889423076923077,4.19822359085083,0.014423076923076924
