canonical_smiles,source_smiles,status,conformer_policy,force_field,embedded_conformers,selected_conformer_id,selected_energy,first_conformer_id,first_energy,first_is_minimum,minimum_conformer_id,minimum_energy,energy_range,selected_is_minimum,nonconverged_conformers,rdkit_seed,mean_abs_bond_length_delta,max_abs_bond_length_delta,mean_abs_bond_angle_delta,max_abs_bond_angle_delta,geometry_changed,descriptor_changed,error,seconds
O=C1CCCc2ccccc21,C1CC2=CC=CC=C2C(=O)C1,success,lowest_energy,MMFF94,10,5,33.38231966109617,0,33.38231970325615,False,5,33.38231966109617,4.215998217205197e-08,True,0,120,5.790165492466517e-07,2.1457672119140625e-06,3.7550926208496094e-06,4.6253204345703125e-05,True,False,,0.0957
O=C1CCCCc2ccccc21,C1CCC(=O)C2=CC=CC=C2C1,success,lowest_energy,MMFF94,10,7,44.305334896948025,0,49.52526440571521,False,7,44.305334896948025,5.219929615452692,True,0,121,0.0022173492532027396,0.006646394729614258,0.010107599198818207,0.07568252086639404,True,False,,0.1131
OC1(c2ccccc2)CCCCC1,C1CCC(CC1)(C2=CC=CC=C2)O,success,lowest_energy,MMFF94,10,9,31.113373924093988,0,31.113373992574218,False,9,31.113373924093988,5.998945171996294,True,0,122,0.0009803306765672638,0.006090998649597168,0.002806694781193968,0.07114666700363159,True,False,,0.1522
O=C(c1ccccc1)C1CCCCC1,C1CCC(CC1)C(=O)C2=CC=CC=C2,success,lowest_energy,MMFF94,10,3,44.852322310282894,0,45.966176296035464,False,3,44.852322310282894,1.8003594653432629,True,0,123,0.002684620293703946,0.014836907386779785,0.008339920081198215,0.09236222505569458,True,False,,0.1637
O=Cc1ccc2c(c1)CCO2,C1COC2=C1C=C(C=C2)C=O,success,lowest_energy,MMFF94,10,6,37.997666707480434,0,37.99766670831555,False,6,37.997666707480434,0.37845425847807235,True,0,124,8.174351283482143e-08,4.76837158203125e-07,2.6558454220111553e-06,2.288818359375e-05,True,False,,0.0841
Brc1ccc2c(c1)OCO2,C1OC2=C(O1)C=C(C=C2)Br,success,lowest_energy,MMFF94,10,6,13.891611018517185,0,13.891611019361697,False,6,13.891611018517185,8.445120158739883e-10,True,0,125,1.1175870895385742e-07,3.5762786865234375e-07,3.3502777417500815e-06,2.2411346435546875e-05,True,False,,0.0675
C=C(c1ccccc1)c1ccccc1,C=C(C1=CC=CC=C1)C2=CC=CC=C2,success,lowest_energy,MMFF94,10,5,46.91107137133789,0,46.91107137848041,False,5,46.91107137133789,4.7218385645919625e-08,True,0,126,9.523738514293323e-05,0.0008734464645385742,0.001043524593114853,0.03279244899749756,True,False,,0.1369
C=CC(=O)OC1CCCCC1,C=CC(=O)OC1CCCCC1,success,lowest_energy,MMFF94,10,3,1.242601886475085,0,8.24318264850983,False,3,1.242601886475085,7.000580762034745,True,0,127,0.0019061637647224195,0.006903290748596191,0.008671093246211176,0.07611227035522461,True,False,,0.1198
C=CC(=O)OCC(F)(F)F,C=CC(=O)OCC(F)(F)F,success,lowest_energy,MMFF94,10,6,22.84310406114616,0,24.142800313458523,False,6,22.84310406114616,1.6605676758508956,True,0,128,0.0013368214879717147,0.005610823631286621,0.003653413210159693,0.0392608642578125,True,False,,0.0683
C=CC(=O)OCc1ccccc1,C=CC(=O)OCC1=CC=CC=C1,success,lowest_energy,MMFF94,10,9,17.136771965578465,0,17.917088769742023,False,9,17.136771965578465,0.7803168055244925,True,0,129,0.0003416736920674642,0.0032014846801757812,0.0017646467685699463,0.033645033836364746,True,False,,0.1032
C=CC(=O)OCCOc1ccccc1,C=CC(=O)OCCOC1=CC=CC=C1,success,lowest_energy,MMFF94,10,3,26.93287448586951,0,28.433591390591484,False,3,26.93287448586951,3.195793216215506,True,0,130,0.0014724107015700568,0.004666686058044434,0.012918511341358054,0.20746153593063354,True,False,,0.129
C=CCCc1ccccc1,C=CCCC1=CC=CC=C1,success,lowest_energy,MMFF94,10,2,32.32474410790073,0,32.99554628839014,False,2,32.32474410790073,0.6708022065937342,True,0,131,0.0004267136255900065,0.0024961233139038086,0.0017205171468781262,0.030510783195495605,True,False,,0.1838
C=C(C)C(=O)OCCOC(=O)CC(C)=O,CC(=C)C(=O)OCCOC(=O)CC(=O)C,success,lowest_energy,MMFF94,10,4,-14.14842710717295,0,-10.433673590603929,False,4,-14.14842710717295,3.7147535165690204,True,7,132,0.0009512402290521666,0.0028748512268066406,0.00715419902639874,0.0826575756072998,True,False,,0.1612
CC(C)=CCBr,CC(=CCBr)C,success,lowest_energy,MMFF94,10,8,9.955402549895037,0,9.955402551009486,False,8,9.955402549895037,3.4641587376427196e-09,True,0,133,2.086162567138672e-07,4.76837158203125e-07,3.5971403121948243e-06,2.3126602172851562e-05,True,False,,0.0585
CC(C)=CCC/C(C)=C/C=O,CC(=CCC/C(=C/C=O)/C)C,success,lowest_energy,MMFF94,10,0,26.591105586227776,0,26.591105586227776,True,0,26.591105586227776,4.388718527986306,True,1,134,0.0,0.0,0.0,0.0,False,False,,0.1378
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,CC(=O)C1=CC2=C(C=C1)C3=CC=CC=C3C2,success,lowest_energy,MMFF94,10,3,69.90069039161175,0,69.9865280753292,False,3,69.90069039161175,0.08584002656189682,True,0,135,0.00046285299154428335,0.001954197883605957,0.002092215418815613,0.06760907173156738,True,False,,0.1569
CC(=O)c1ccc2c(c1)OCO2,CC(=O)C1=CC2=C(C=C1)OCO2,success,lowest_energy,MMFF94,10,0,31.550511745258635,0,31.550511745258635,True,0,31.550511745258635,0.5134790309921904,True,0,136,0.0,0.0,0.0,0.0,False,False,,0.0949
CC(=O)c1ccc2ccccc2c1,CC(=O)C1=CC2=CC=CC=C2C=C1,success,lowest_energy,MMFF94,10,2,46.04541584578533,0,46.10404973021852,False,2,46.04541584578533,0.058633899157335634,True,0,137,0.0005451295433974848,0.00228273868560791,0.0027006356442560915,0.06756472587585449,True,False,,0.1102
CC(=O)c1ccc(Br)cc1,CC(=O)C1=CC=C(C=C1)Br,success,lowest_energy,MMFF94,10,6,34.71238884878319,0,34.71238888544393,False,6,34.71238884878319,3.666073666863667e-08,True,0,138,0.0006938378016153971,0.0018569231033325195,0.00373448604761168,0.0675210952758789,True,False,,0.0744
CC(=O)c1ccc(C#N)cc1,CC(=O)C1=CC=C(C=C1)C#N,success,lowest_energy,MMFF94,10,3,49.583585779555094,0,49.58358578648668,False,3,49.583585779555094,1.2562071560751065e-07,True,0,139,0.0007269021236535275,0.0021632909774780273,0.003518528126655741,0.06844007968902588,True,False,,0.0815
CC(=O)c1ccc(F)cc1,CC(=O)C1=CC=C(C=C1)F,success,lowest_energy,MMFF94,10,6,32.75513200864526,0,32.755132010178585,False,6,32.75513200864526,3.7108378592165536e-09,True,0,140,1.2715657552083333e-07,4.76837158203125e-07,3.443207851676054e-06,3.337860107421875e-05,True,False,,0.0739
CC(=O)c1ccc(I)cc1,CC(=O)C1=CC=C(C=C1)I,success,lowest_energy,MMFF94,10,7,35.44893288126421,0,35.44893288821239,False,7,35.44893288126421,2.3520605907378922e-08,True,0,141,0.0006775538126627604,0.0018575191497802734,0.0037014706190242326,0.06745672225952148,True,False,,0.0739
CC(=O)c1ccc(N)cc1,CC(=O)C1=CC=C(C=C1)N,success,lowest_energy,MMFF94,10,8,24.601640704547634,0,24.601640717930863,False,8,24.601640704547634,1.3383228747443354e-08,True,0,142,2.7815500895182293e-07,1.6689300537109375e-06,3.7398449210233467e-06,3.337860107421875e-05,True,False,,0.0853
COc1ccc(C(C)=O)cc1,CC(=O)C1=CC=C(C=C1)OC,success,lowest_energy,MMFF94,10,0,38.44045364064464,0,38.44045364064464,True,0,38.44045364064464,0.4908681732061524,True,0,143,0.0,0.0,0.0,0.0,False,False,,0.0971
CSc1ccc(C(C)=O)cc1,CC(=O)C1=CC=C(C=C1)SC,success,lowest_energy,MMFF94,10,5,33.78244547199443,0,34.05912839750851,False,5,33.78244547199443,0.27668293377345066,True,0,144,0.0002655188242594401,0.0011487007141113281,0.0024484700344978494,0.048427700996398926,True,False,,0.1016
CC(=O)c1ccc([N+](=O)[O-])cc1,CC(=O)C1=CC=C(C=C1)[N+](=O)[O-],success,lowest_energy,MMFF94,10,5,69.93631242384824,0,69.93631242870532,False,5,69.93631242384824,4.019667926513648e-06,True,0,145,2.582867940266927e-07,1.0728836059570312e-06,3.1796785501333384e-06,4.458427429199219e-05,True,False,,0.14
CC(=O)c1ccccc1,CC(=O)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,1,35.26812420472715,0,35.26812420497142,False,1,35.26812420472715,1.7242378191895114e-08,True,0,146,7.064254195601851e-08,2.384185791015625e-07,3.899398602937397e-06,3.457069396972656e-05,True,False,,0.0744
CC(=O)c1ccccc1Br,CC(=O)C1=CC=CC=C1Br,success,lowest_energy,MMFF94,10,4,36.25561221372389,0,36.25561226018918,False,4,36.25561221372389,8.595867484473274e-08,True,0,147,4.927317301432292e-07,1.6689300537109375e-06,2.52418739851131e-06,3.337860107421875e-05,True,False,,0.0798
COc1ccccc1C(C)=O,CC(=O)C1=CC=CC=C1OC,success,lowest_energy,MMFF94,10,8,46.01910005225484,0,46.29606893950834,False,8,46.01910005225484,0.27696888725349567,True,8,148,0.001128088344227184,0.006607532501220703,0.0020981735371528787,0.03375411033630371,True,False,,0.1124
CC(=O)CC(=O)c1ccccc1,CC(=O)CC(=O)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,7,25.87701079875115,0,26.718791625815992,False,7,25.87701079875115,0.8417808392713297,True,0,149,0.0014571878645155164,0.00550997257232666,0.0061964147231158085,0.07627344131469727,True,False,,0.1064
COC(=O)CC(C)=O,CC(=O)CC(=O)OC,success,lowest_energy,MMFF94,10,5,-21.05719234649057,0,-21.05719234449767,False,5,-21.05719234649057,2.91659093216521,True,0,150,1.3004649769176135e-07,4.76837158203125e-07,4.3018110867204335e-06,3.457069396972656e-05,True,False,,0.0687
CC(=O)CC(=O)OC(C)(C)C,CC(=O)CC(=O)OC(C)(C)C,success,lowest_energy,MMFF94,10,3,-10.77990400796715,0,-10.779904006974775,False,3,-10.77990400796715,2.809285473471201,True,3,151,8.460014097152218e-08,3.5762786865234375e-07,4.450028592889959e-06,4.5299530029296875e-05,True,False,,0.1293
COCCOC(=O)CC(C)=O,CC(=O)CC(=O)OCCOC,success,lowest_energy,MMFF94,10,9,-4.201993152633694,0,-0.7768069222738063,False,9,-4.201993152633694,4.807213384962032,True,1,152,0.0019517021794472971,0.007039070129394531,0.006598392637764535,0.055129170417785645,True,False,,0.1108
CC(=O)CCCCl,CC(=O)CCCCl,success,lowest_energy,MMFF94,10,2,-3.5595721314649817,0,-3.5595721295051517,False,2,-3.5595721314649817,4.143849538297539,True,0,153,1.0038677014802631e-07,2.384185791015625e-07,3.0100345611572266e-06,2.3126602172851562e-05,True,False,,0.066
CC(=O)Oc1ccc(C=O)cc1,CC(=O)OC1=CC=C(C=C1)C=O,success,lowest_energy,MMFF94,10,3,39.064828719948636,0,39.06482873047916,False,3,39.064828719948636,3.6914883594363346e-08,True,0,154,4.172325134277344e-07,1.3113021850585938e-06,2.7932372747683056e-06,2.2411346435546875e-05,True,False,,0.0964
CC(Br)C(=O)O,CC(C(=O)O)Br,success,lowest_energy,MMFF94,10,8,-1.935169772122773,0,-1.9351697670804913,False,8,-1.935169772122773,7.924328748742937e-09,True,0,155,3.2782554626464844e-07,1.1920928955078125e-06,3.2328423999604726e-06,2.6226043701171875e-05,True,False,,0.0484
CC(Br)C(=O)OC(C)(C)C,CC(C(=O)OC(C)(C)C)Br,success,lowest_energy,MMFF94,10,5,22.20984925595871,0,22.209849268506076,False,5,22.20984925595871,0.6871137837719559,True,0,156,0.0005600878170558385,0.003919839859008789,0.008732113242149352,0.11542725563049316,True,False,,0.0967
COC(=O)C(C)(C)Br,CC(C)(C(=O)OC)Br,success,lowest_energy,MMFF94,10,6,18.914277552579414,0,18.91427755313758,False,6,18.914277552579414,0.28857986771110333,True,0,157,3.251162442294034e-07,1.3113021850585938e-06,4.026197618053805e-06,5.1975250244140625e-05,True,False,,0.0695
CC(C)(C)C(=O)CC#N,CC(C)(C)C(=O)CC#N,success,lowest_energy,MMFF94,10,2,8.11251599605125,0,9.034605972891965,False,2,8.11251599605125,0.9220899785034113,True,0,158,0.0009679794311523438,0.004463791847229004,0.006378102408988135,0.043819427490234375,True,False,,0.0842
CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,CC(C)(C)C1=CC(=CC(=C1)C=O)C(C)(C)C,success,lowest_energy,MMFF94,10,8,66.78487162664399,0,66.92384886583964,False,8,66.78487162664399,0.13897723919565408,True,0,159,0.0008010764916737875,0.004079580307006836,0.004749626329500382,0.07388091087341309,True,False,,0.2238
COC(=O)c1ccc(C(C)(C)C)cc1,CC(C)(C)C1=CC=C(C=C1)C(=O)OC,success,lowest_energy,MMFF94,10,2,48.08847503897368,0,48.0923171721067,False,2,48.08847503897368,0.003842191491827407,True,0,160,0.00014514014834449406,0.0009393692016601562,0.0026368979484804214,0.07587993144989014,True,False,,0.1503
CC(C)(C)OCl,CC(C)(C)OCl,success,lowest_energy,MMFF94,10,1,12.765267033759004,0,12.765267043826462,False,1,12.765267033759004,1.0067457978379935e-08,True,0,161,0.0004795342683792114,0.0019179582595825195,0.013791707429018888,0.10592138767242432,True,False,,0.0581
CC(C)(O)CCc1ccccc1,CC(C)(CCC1=CC=CC=C1)O,success,lowest_energy,MMFF94,10,6,29.611953308573405,0,29.680259764605864,False,6,29.611953308573405,2.238243768026603,True,0,162,0.00037414497799343534,0.0030771493911743164,0.0026637430374438944,0.05058705806732178,True,False,,0.1365
CC(C)(CCl)c1ccccc1,CC(C)(CCl)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,7,41.078731385255146,0,41.913563436162306,False,7,41.078731385255146,0.8348320596647696,True,0,163,0.0012525067184910629,0.005691409111022949,0.00840109090010325,0.07450270652770996,True,False,,0.1084
CC(C)C(=O)c1ccccc1,CC(C)C(=O)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,9,39.684170301036914,0,39.684170302428626,False,9,39.684170301036914,2.6069599812217348e-08,True,0,164,0.0012768543127811317,0.004234790802001953,0.004696691289861152,0.08910518884658813,True,False,,0.1084
CC(C)c1ccc(Br)cc1,CC(C)C1=CC=C(C=C1)Br,success,lowest_energy,MMFF94,10,4,22.368401145919822,0,22.368401151315283,False,4,22.368401145919822,1.1805497024397482e-08,True,0,165,3.389517466227213e-05,0.00023102760314941406,0.0015734295512354651,0.033399343490600586,True,False,,0.0924
CC(C)c1ccccc1O,CC(C)C1=CC=CC=C1O,success,lowest_energy,MMFF94,10,0,14.573602629157499,0,14.573602629157499,True,0,14.573602629157499,1.2100878606417584,True,0,166,0.0,0.0,0.0,0.0,False,False,,0.1001
CC(C)CCOC(=O)c1ccccc1,CC(C)CCOC(=O)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,2,32.45021156586343,0,32.86833825070277,False,2,32.45021156586343,0.9202337723651652,True,1,167,0.00032260304405575706,0.0023497343063354492,0.0027532799769256077,0.045075297355651855,True,False,,0.1639
CC(C)COC(=O)c1ccccc1,CC(C)COC(=O)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,4,31.80659434717887,0,32.10115653855102,False,4,31.80659434717887,1.0553227675327825,True,0,168,0.000641015859750601,0.0031124353408813477,0.004826920682733709,0.07586896419525146,True,False,,0.1356
CC(O)c1ccccc1,CC(C1=CC=CC=C1)O,success,lowest_energy,MMFF94,10,1,20.921490418706156,0,20.921490423554918,False,1,20.921490418706156,2.767728157314579,True,0,169,2.2958826135706017e-07,8.344650268554688e-07,1.9387194984837583e-06,3.4809112548828125e-05,True,False,,0.0824
CC(C=O)Cc1ccc2c(c1)OCO2,CC(CC1=CC2=C(C=C1)OCO2)C=O,success,lowest_energy,MMFF94,10,4,21.611336821092234,0,22.92750906823236,False,4,21.611336821092234,1.9569688984891265,True,0,170,0.0005236213857477361,0.0062749385833740234,0.0022223243346581093,0.04210710525512695,True,False,,0.1361
CC(O)CCc1ccccc1,CC(CCC1=CC=CC=C1)O,success,lowest_energy,MMFF94,10,6,21.63005515305731,0,23.19335723862089,False,6,21.63005515305731,4.542485405124573,True,0,171,0.0010708967844645183,0.008577346801757812,0.0035796968833259916,0.08488118648529053,True,False,,0.1197
Cc1cccc(C=O)c1Br,CC1=C(C(=CC=C1)C=O)Br,success,lowest_energy,MMFF94,10,0,34.40527657685341,0,34.40527657685341,True,0,34.40527657685341,5.351737280183606,True,0,172,0.0,0.0,0.0,0.0,False,False,,0.0736
Cc1ccc(C(=O)c2ccccc2)cc1C,CC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)C,success,lowest_energy,MMFF94,10,6,75.58409935383054,0,75.62107296842373,False,6,75.58409935383054,0.036983395103732164,True,1,173,0.00019630908966064453,0.0010051727294921875,0.0017367585285289868,0.05567741394042969,True,False,,0.1643
Cc1ccc(Cl)cc1Br,CC1=C(C=C(C=C1)Cl)Br,success,lowest_energy,MMFF94,10,5,13.556941482129043,0,13.55694148333947,False,5,13.556941482129043,1.464901089320847e-08,True,0,174,7.064254195601851e-08,2.384185791015625e-07,1.8217624762119392e-06,1.2874603271484375e-05,True,False,,0.0656
Cc1ccc(F)cc1I,CC1=C(C=C(C=C1)F)I,success,lowest_energy,MMFF94,10,7,14.346037037167704,0,14.34603703818605,False,7,14.346037037167704,3.211502175304304e-09,True,0,175,1.1479413067853009e-07,4.76837158203125e-07,3.86971693772536e-06,3.361701965332031e-05,True,False,,0.0642
COc1ccc(Br)c(C)c1,CC1=C(C=CC(=C1)OC)Br,success,lowest_energy,MMFF94,10,9,23.34203016747534,0,23.44880941128887,False,9,23.34203016747534,0.10677925371451025,True,0,176,0.0010634342829386394,0.003349900245666504,0.010342390038246331,0.20007598400115967,True,False,,0.0804
CC(=O)c1c(C)cc(C)cc1C,CC1=CC(=C(C(=C1)C)C(=O)C)C,success,lowest_energy,MMFF94,10,4,47.955076392325815,0,47.95507644803544,False,4,47.955076392325815,0.040936593312785874,True,0,177,0.00017022424274020724,0.0006467103958129883,0.0013115327313261212,0.016966581344604492,True,False,,0.1251
CC(=O)c1ccc(C)cc1C,CC1=CC(=C(C=C1)C(=O)C)C,success,lowest_energy,MMFF94,10,6,43.09789325234953,0,43.09789332606379,False,6,43.09789325234953,0.02829721428449261,True,0,178,4.3348832563920453e-07,1.5497207641601562e-06,4.92483377456665e-06,3.4332275390625e-05,True,False,,0.109
Cc1ccc(C=O)c(C)c1,CC1=CC(=C(C=C1)C=O)C,success,lowest_energy,MMFF94,10,1,37.40217151308115,0,37.40217157245836,False,1,37.40217151308115,1.0413016671540518,True,0,179,2.1457672119140626e-07,8.344650268554688e-07,6.1378922573355744e-06,4.458427429199219e-05,True,False,,0.0891
Cc1ccc(I)c(C)c1,CC1=CC(=C(C=C1)I)C,success,lowest_energy,MMFF94,10,4,24.02572148717488,0,24.025721491204624,False,4,24.02572148717488,8.186564315337819e-09,True,0,180,7.064254195601851e-08,2.384185791015625e-07,6.062862200614733e-06,4.076957702636719e-05,True,False,,0.1661
COc1ccc(C)cc1OC,CC1=CC(=C(C=C1)OC)OC,success,lowest_energy,MMFF94,10,7,42.864616985517024,0,42.864617210522646,False,7,42.864616985517024,6.582278615496762e-07,True,0,181,3.178914388020833e-07,2.0265579223632812e-06,3.7107061832509144e-06,2.2411346435546875e-05,True,False,,0.1054
Cc1cc(C)cc(C#N)c1,CC1=CC(=CC(=C1)C#N)C,success,lowest_energy,MMFF94,10,1,33.14444098556762,0,33.14444098688403,False,1,33.14444098556762,0.01235177213575156,True,0,182,7.152557373046875e-08,3.5762786865234375e-07,3.686055627673171e-06,3.361701965332031e-05,True,False,,0.0837
CC(=O)c1cccc(C)c1,CC1=CC(=CC=C1)C(=O)C,success,lowest_energy,MMFF94,10,2,37.13906284021605,0,37.14631165085702,False,2,37.13906284021605,0.007248810640973602,True,0,183,0.0006047646204630534,0.0019428730010986328,0.003735611605089764,0.06695151329040527,True,False,,0.0894
Cc1cccc(C=O)c1,CC1=CC(=CC=C1)C=O,success,lowest_energy,MMFF94,10,4,32.990393118690406,0,32.99386145262004,False,4,32.990393118690406,0.0034683660277821105,True,0,184,0.0002704549718786169,0.0009114742279052734,0.0011517499622545745,0.0150986909866333,True,False,,0.0706
Cc1ccc(C)cc1,CC1=CC=C(C=C1)C,success,lowest_energy,MMFF94,10,5,20.598847495623893,0,20.59884749812161,False,5,20.598847495623893,0.018564797932008048,True,0,185,1.0927518208821614e-07,3.5762786865234375e-07,3.4816124859978172e-06,2.2411346435546875e-05,True,False,,0.0745
CC(=O)c1ccc(C)cc1,CC1=CC=C(C=C1)C(=O)C,success,lowest_energy,MMFF94,10,6,37.2653944932492,0,37.265394497285456,False,6,37.2653944932492,4.419396049115676e-08,True,0,186,0.0005341529846191406,0.0018471479415893555,0.003616643506427144,0.06674599647521973,True,False,,0.0899
Cc1ccc(C(C)C)cc1,CC1=CC=C(C=C1)C(C)C,success,lowest_energy,MMFF94,10,3,25.13277440040682,0,25.132774411256563,False,3,25.13277440040682,1.814302308389415e-08,True,0,187,7.605552673339843e-06,5.650520324707031e-05,3.654735032902207e-05,0.0007311105728149414,True,False,,0.1037
Cc1ccc(CO)cc1,CC1=CC=C(C=C1)CO,success,lowest_energy,MMFF94,10,6,20.455682344847588,0,20.47003191112892,False,6,20.455682344847588,1.655442154467373,True,0,188,3.814697265625e-06,1.5854835510253906e-05,2.141688999376799e-05,0.0001634359359741211,True,False,,0.0854
Cc1ccc(Cl)cc1,CC1=CC=C(C=C1)Cl,success,lowest_energy,MMFF94,10,0,17.254401862680723,0,17.254401862680723,True,0,17.254401862680723,5.470585762168412e-09,True,0,189,0.0,0.0,0.0,0.0,False,False,,0.0623
Cc1ccc(I)cc1,CC1=CC=C(C=C1)I,success,lowest_energy,MMFF94,10,9,18.606239719875948,0,18.60623972076055,False,9,18.606239719875948,2.5982330953411292e-08,True,0,190,7.947285970052083e-08,3.5762786865234375e-07,4.8770624048569626e-06,4.076957702636719e-05,True,False,,0.0639
Cc1ccccc1C#N,CC1=CC=CC=C1C#N,success,lowest_energy,MMFF94,10,2,32.91546023548764,0,32.9154602362242,False,2,32.91546023548764,1.5663516705899383e-08,True,0,191,1.0596381293402777e-07,5.960464477539062e-07,4.171467337169145e-06,4.506111145019531e-05,True,False,,0.0694
CC(=O)c1ccccc1C,CC1=CC=CC=C1C(=O)C,success,lowest_energy,MMFF94,10,0,41.087397347020314,0,41.087397347020314,True,0,41.087397347020314,0.8061426480290521,True,0,192,0.0,0.0,0.0,0.0,False,False,,0.0897
Cc1ccccc1C=O,CC1=CC=CC=C1C=O,success,lowest_energy,MMFF94,10,6,35.373856130749765,0,35.37385613076536,False,6,35.373856130749765,1.04533511037733,True,0,193,7.947285970052083e-08,5.960464477539062e-07,2.098710913407175e-06,3.4332275390625e-05,True,False,,0.0712
Cc1ccnc2ccccc12,CC1=CC=NC2=CC=CC=C12,success,lowest_energy,MMFF94,10,4,38.07194754817715,0,38.071947558420575,False,4,38.07194754817715,3.316279162390856e-08,True,0,194,1.430511474609375e-07,3.5762786865234375e-07,3.483432989854079e-06,4.482269287109375e-05,True,False,,0.0893
Cc1cccc(C)n1,CC1=NC(=CC=C1)C,success,lowest_energy,MMFF94,10,1,18.027552950666696,0,18.027552951021885,False,1,18.027552950666696,1.2853146458269293e-07,True,0,195,1.0927518208821614e-07,3.5762786865234375e-07,2.3315934573902803e-06,2.2172927856445312e-05,True,False,,0.0675
CC1CCC(=O)c2ccccc21,CC1CCC(=O)C2=CC=CC=C12,success,lowest_energy,MMFF94,10,2,38.28688787856886,0,38.28688788873297,False,2,38.28688787856886,0.8555869527987809,True,0,196,2.760636179070724e-07,1.0728836059570312e-06,4.193239044724849e-06,4.458427429199219e-05,True,False,,0.1148
CCC(=O)c1cccc(Br)c1,CCC(=O)C1=CC(=CC=C1)Br,success,lowest_energy,MMFF94,10,8,27.51018516871285,0,27.61358434222458,False,8,27.51018516871285,1.5381886567510747,True,0,197,0.0007150100939201586,0.0026187896728515625,0.0036266839250605155,0.0703897476196289,True,False,,0.0889
CCC(=O)c1cccc(F)c1,CCC(=O)C1=CC(=CC=C1)F,success,lowest_energy,MMFF94,10,2,23.650491900393597,0,23.888495078723835,False,2,23.650491900393597,1.6744864526080363,True,0,198,0.0006492426901152639,0.0027385950088500977,0.0036377577071494247,0.07001912593841553,True,False,,0.0914
CCC(=O)c1cccnc1,CCC(=O)C1=CN=CC=C1,success,lowest_energy,MMFF94,10,5,32.6169796961512,0,34.04969281198323,False,5,32.6169796961512,1.441901991892486,True,0,199,0.0007952372233072917,0.004619598388671875,0.0024011901446751188,0.030741095542907715,True,False,,0.0844
CCC(O)c1ccccc1,CCC(C1=CC=CC=C1)O,success,lowest_energy,MMFF94,10,1,20.387780680876354,0,20.818216587656398,False,1,20.387780680876354,1.8556196183636757,True,0,200,0.0003895680109659831,0.0023190975189208984,0.0021403318359738306,0.03463423252105713,True,False,,0.1028
CCCC(=O)c1ccc(-c2ccccc2)cc1,CCCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,success,lowest_energy,MMFF94,10,0,56.531307929160775,0,56.531307929160775,True,0,56.531307929160775,1.2939187438743431,True,0,201,0.0,0.0,0.0,0.0,False,False,,0.1839
CCCCC(=O)c1ccccc1,CCCCC(=O)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,9,33.722264881641664,0,34.500949884065086,False,9,33.722264881641664,3.316504043761725,True,0,202,0.0002086427476671007,0.001728653907775879,0.001446375846862793,0.03526794910430908,True,False,,0.1253
C=CC(=O)OCC(CC)CCCC,CCCCC(CC)COC(=O)C=C,success,lowest_energy,MMFF94,10,7,4.006663343082248,0,4.707660029711913,False,7,4.006663343082248,3.8084638956939125,True,0,203,0.0005860135361954972,0.003651738166809082,0.002955085160780926,0.05895030498504639,True,False,,0.18
CCCCCCC(=O)c1ccccc1,CCCCCCC(=O)C1=CC=CC=C1,success,lowest_energy,MMFF94,10,3,34.189679261339556,0,36.122999741695274,False,3,34.189679261339556,2.722558702252691,True,0,204,0.0007636149724324545,0.005881071090698242,0.003123365599533607,0.047997117042541504,True,False,,0.2674
CCCCCCCCCCCCc1cc(Br)sc1Br,CCCCCCCCCCCCC1=C(SC(=C1)Br)Br,success,lowest_energy,MMFF94,10,7,1.9674057868615158,0,2.2432418399095386,False,7,1.9674057868615158,7.121350500272614,True,2,205,0.0006790704894484135,0.003953218460083008,0.004016891310486613,0.0746687650680542,True,False,,0.3118
C=CC(=O)OCCCCCCCCCCCC,CCCCCCCCCCCCOC(=O)C=C,success,lowest_energy,MMFF94,10,4,-1.9706337711575799,0,2.230935567521792,False,4,-1.9706337711575799,6.535648149361556,True,2,206,0.0007909852631238042,0.003644108772277832,0.0063191307708621025,0.07858526706695557,True,False,,0.3274
C=CC(=O)OCCN(CC)CC,CCN(CC)CCOC(=O)C=C,success,lowest_energy,MMFF94,10,8,16.242278948168575,0,17.499324808185637,False,8,16.242278948168575,3.7049345403496226,True,0,207,0.0009032768361708697,0.0026798248291015625,0.01175828907224867,0.07659482955932617,True,False,,0.1408
CCOC(=O)/C=C(/C)N,CCOC(=O)/C=C(/C)\N,success,lowest_energy,MMFF94,10,0,2.600508624765783,0,2.600508624765783,True,0,2.600508624765783,1.9586414919581476,True,0,208,0.0,0.0,0.0,0.0,False,False,,0.087
CCOC(=O)/C=C/c1ccccc1,CCOC(=O)/C=C/C1=CC=CC=C1,success,lowest_energy,MMFF94,10,4,8.091969977733765,0,8.09196997791487,False,4,8.091969977733765,0.8464445383539214,True,0,209,6.72462659004407e-08,3.5762786865234375e-07,3.1469044861970125e-06,2.288818359375e-05,True,False,,0.1285
