epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_quantile_crossing_rate,V2_quantile_crossing_rate
1,607.255126953125,0.9406967112725828,340.666911433279,9.5608549118042,13.502190589904785,0.16440125155040142,4.455259799957275,0.03508771929824561,9.251462936401367,13.39971923828125,17.7965030670166,0.3376465371401316,6.09047269821167,0.07017543859649122,5.015085220336914,0.0,0.0,0.0
2,559.8698120117188,0.8449322334339937,305.53179729478234,8.989702224731445,12.847393989562988,0.24348167846588098,4.208967685699463,0.03508771929824561,9.624212265014648,12.502976417541504,16.761638641357422,0.41243834390172174,5.673062324523926,0.07017543859649122,5.060876846313477,0.0,0.0,0.0
3,516.392333984375,0.757175215588014,273.4429484007246,8.408597946166992,12.203822135925293,0.31737678553830295,3.961155891418457,0.05263157894736842,9.994766235351562,11.600735664367676,15.780346870422363,0.4792209489707645,5.251915454864502,0.08771929824561403,5.113273620605469,0.0,0.0,0.0
4,477.06671142578125,0.6790892433411181,244.98262849043658,7.879175662994385,11.589770317077637,0.3843427416869232,3.7279183864593506,0.07017543859649122,10.350260734558105,10.714395523071289,14.87681770324707,0.5371497340274589,4.862478256225586,0.15789473684210525,5.167852878570557,0.0,0.0,0.0
5,441.73455810546875,0.6134680404023722,221.17650000398407,7.413952350616455,11.032925605773926,0.4420815957778038,3.515146017074585,0.08771929824561403,10.672935485839844,9.887370109558105,14.103265762329102,0.5840320881151924,4.5214009284973145,0.15789473684210525,5.2230329513549805,0.0,0.0,0.0
6,410.6224060058594,0.5603192787409119,202.00788403891875,7.033905029296875,10.545077323913574,0.49033024581445595,3.3287763595581055,0.12280701754385964,10.951709747314453,9.322370529174805,13.47658920288086,0.6201776890916002,4.259607315063477,0.19298245614035087,5.274802207946777,0.0,0.0,0.0
7,383.4395446777344,0.518305713323649,186.9808668898222,6.677186012268066,10.125051498413086,0.5301233921271999,3.168245792388916,0.15789473684210525,11.189079284667969,8.958222389221191,12.997245788574219,0.6467167196089323,4.060235023498535,0.21052631578947367,5.32249116897583,0.0,0.0,0.0
8,359.68048095703125,0.48587979562294775,175.5010925141978,6.428696632385254,9.771232604980469,0.5623892142708784,3.044135808944702,0.19298245614035087,11.383188247680664,8.68779468536377,12.651016235351562,0.6652880036322923,3.9057059288024902,0.21052631578947367,5.365652084350586,0.0,0.0,0.0
9,338.9197692871094,0.46186250295526055,167.1033292860675,6.2534308433532715,9.484776496887207,0.5876713097893496,2.946347713470459,0.22807017543859648,11.531201362609863,8.621114730834961,12.421138763427734,0.6773413982146963,3.8407232761383057,0.21052631578947367,5.40017557144165,0.0,0.0,0.0
10,320.55584716796875,0.44440745142574395,161.08923397461422,6.10247278213501,9.257218360900879,0.6072191481400483,2.864362955093384,0.22807017543859648,11.633788108825684,8.611357688903809,12.27950668334961,0.6846576495697831,3.8148446083068848,0.21052631578947367,5.426383972167969,0.0,0.0,0.0
11,303.985595703125,0.43156107474020555,156.72996633036655,6.007510185241699,9.075520515441895,0.6224866024505669,2.812936544418335,0.2807017543859649,11.697449684143066,8.63133716583252,12.19548225402832,0.6889584203999993,3.7946057319641113,0.21052631578947367,5.4437994956970215,0.0,0.0,0.0
12,288.699951171875,0.42155308247417106,153.37205994107444,5.967020511627197,8.925265312194824,0.6348833748671435,2.776712417602539,0.2807017543859649,11.727554321289062,8.60924243927002,12.141803741455078,0.6916905222165468,3.7657127380371094,0.22807017543859648,5.455836296081543,0.0,0.0,0.0
13,274.25787353515625,0.412971055659693,150.51056034733892,5.911957740783691,8.791440963745117,0.6457503000682,2.7389349937438965,0.2807017543859649,11.728708267211914,8.54359245300293,12.101332664489746,0.6937423933114455,3.7277846336364746,0.22807017543859648,5.4628586769104,0.0,0.0,0.0
14,260.4288024902344,0.40528876101630107,147.95660868751338,5.8667731285095215,8.668643951416016,0.6555773814735517,2.703050136566162,0.2807017543859649,11.707868576049805,8.445361137390137,12.067412376403809,0.6954569258630564,3.682044744491577,0.22807017543859648,5.468077182769775,0.0,0.0,0.0
15,247.07376098632812,0.3980927380141529,145.55667351979127,5.803593635559082,8.553303718566895,0.6646818256239593,2.6640419960021973,0.2807017543859649,11.669718742370605,8.336153984069824,12.033093452453613,0.6971866502938339,3.6396188735961914,0.21052631578947367,5.472508430480957,0.0,0.0,0.0
16,234.10235595703125,0.3913039401749,143.28980227375405,5.722870349884033,8.443513870239258,0.6732348392431489,2.622870922088623,0.2982456140350877,11.619536399841309,8.231675148010254,11.999739646911621,0.6988630239980096,3.5980474948883057,0.21052631578947367,5.477012634277344,0.0,0.0,0.0
17,221.53163146972656,0.384531258115685,141.01160776453162,5.625258922576904,8.335421562194824,0.6815476216184169,2.577953338623047,0.3333333333333333,11.56301212310791,8.11107349395752,11.960966110229492,0.700805936355772,3.55985164642334,0.22807017543859648,5.484883785247803,0.0,0.0,0.0
