outer_seed,member_index,member_seed,fit_seconds_current_run,reused_completed_fit,max_epoch,early_stop_epoch,hit_max_epoch,best_epoch_ge_490,checkpoint,checkpoint_sha256,best_epoch,epochs_run,normalized_valid_score,train_rows,validation_rows,trainable_parameters,total_parameters,train_config_hash,labeled_ids_hash,validation_ids_hash,initialization_policy,trainable_scope,scaler_hash,strategy,round
42,0,4200,65.21424320805818,False,500,223,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/shared_round_0/member_0_seed_4200/best.pt,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,123,223,2.2680937595011645,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,de51759fba5fd73f2fab9e358f944d700c0ace327b63db9af3a4c65782866469,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,shared_round0,0
42,1,4201,225.11859762505628,False,500,500,True,True,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/shared_round_0/member_1_seed_4201/best.pt,96dce890024f524f77dcb1568bda45b30a5f76fe2c022f480be07c80e95cf088,500,500,2.2997049763372592,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,de51759fba5fd73f2fab9e358f944d700c0ace327b63db9af3a4c65782866469,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,shared_round0,0
42,2,4202,175.52989050000906,False,500,400,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_42/shared_round_0/member_2_seed_4202/best.pt,fe8e21e1618a140239774f99a9c312791334457b03cfefce95d06b8efcee20e9,300,400,2.151035439835413,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,de51759fba5fd73f2fab9e358f944d700c0ace327b63db9af3a4c65782866469,5708a8e0d0b9a41a673559f0a1066a75ce8aeff9ba7cfea26ac821079d2c6f13,seeded_random,full_source_free,f3a3722de4c742078d66f0737df62a596163c65ecb59cb01e8ba866d95e63b72,shared_round0,0
525,0,52500,57.38158616703004,False,500,196,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_525/shared_round_0/member_0_seed_52500/best.pt,def6a50ace2cda299126af40b0ebdb3b78d52cf86c1f7c0915c4512b1168f0df,96,196,0.458767435917149,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,141abf4d0a56cf89a5122dd2758848d2d9da64b198b79ccebefac57f4c273f7c,dc1008ac4293c8595490da8ece3fce13a1e19351ff97e975922a824808b74602,seeded_random,full_source_free,217c9e3a855a4e705dc7dff480bc6d2f74fc40a4e5571021cd5a46483d00c866,shared_round0,0
525,1,52501,98.8398550420534,False,500,173,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_525/shared_round_0/member_1_seed_52501/best.pt,2770bf607d7c167281bb0469318821a8596c5320e19c14202aa1dbbaf707111e,73,173,0.7877149252385709,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,141abf4d0a56cf89a5122dd2758848d2d9da64b198b79ccebefac57f4c273f7c,dc1008ac4293c8595490da8ece3fce13a1e19351ff97e975922a824808b74602,seeded_random,full_source_free,217c9e3a855a4e705dc7dff480bc6d2f74fc40a4e5571021cd5a46483d00c866,shared_round0,0
525,2,52502,145.33134312508628,False,500,222,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_525/shared_round_0/member_2_seed_52502/best.pt,2bff39d5af8d4eeb3eea2f8e4e6fb9aa97211c71caa4685dc2efaa7f0b2a6326,122,222,0.5942381820861888,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,141abf4d0a56cf89a5122dd2758848d2d9da64b198b79ccebefac57f4c273f7c,dc1008ac4293c8595490da8ece3fce13a1e19351ff97e975922a824808b74602,seeded_random,full_source_free,217c9e3a855a4e705dc7dff480bc6d2f74fc40a4e5571021cd5a46483d00c866,shared_round0,0
1101,0,110100,107.67527750006411,False,500,189,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_1101/shared_round_0/member_0_seed_110100/best.pt,4b75231f103cd901bf9cbdd71c7e2f90ea52b48a63bd0c3261ba3a79fde7e8c5,89,189,1.1494825116960803,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,cdb4bf25c21cb6f6322ec47d39e149f617bd3fff7f0b2e6753399b3a08193e37,82df24b4ab2b99eb7ef209d62bfba770038a12d45c1eafa8c32a8408cb43fda4,seeded_random,full_source_free,22d485719f991ab9f3ea92bd7eda96c6a708c07e855e373c1c537a84cf3711d9,shared_round0,0
1101,1,110101,180.23220658290666,False,500,299,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_1101/shared_round_0/member_1_seed_110101/best.pt,50a840f2a84819d901f83860890a2dc0de794be6d271ac8ab28332dce68c5a62,199,299,0.9284336767242582,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,cdb4bf25c21cb6f6322ec47d39e149f617bd3fff7f0b2e6753399b3a08193e37,82df24b4ab2b99eb7ef209d62bfba770038a12d45c1eafa8c32a8408cb43fda4,seeded_random,full_source_free,22d485719f991ab9f3ea92bd7eda96c6a708c07e855e373c1c537a84cf3711d9,shared_round0,0
1101,2,110102,103.15404416702222,False,500,221,False,False,/Users/fish/Documents/GitHub/column_chromatography_prediction/experiments/e2_4g_compound_active_learning/compound_seed_1101/shared_round_0/member_2_seed_110102/best.pt,55975d0a796e4328e187b738d66af4551a8589ad2fb20cf637357c698e75960f,121,221,1.201879482285777,318,57,775476,775476,c2cff5afb7ce404d3bef2832441caa1cfde8b27b4c7d2fb9102977b0456477a8,cdb4bf25c21cb6f6322ec47d39e149f617bd3fff7f0b2e6753399b3a08193e37,82df24b4ab2b99eb7ef209d62bfba770038a12d45c1eafa8c32a8408cb43fda4,seeded_random,full_source_free,22d485719f991ab9f3ea92bd7eda96c6a708c07e855e373c1c537a84cf3711d9,shared_round0,0
