round,strategy,seed,selected_total,selected_sample_ids,selected_unique_compounds,max_samples_per_compound,compound_hhi,selected_unique_condition_keys,selected_mean_true_error_after_reveal,selected_mean_ensemble_uncertainty,selected_mean_quantile_width,selected_mean_latent_distance,batch_mean_pairwise_latent_distance,batch_min_pairwise_latent_distance,condition_distribution,best_epoch,hit_max_epoch,best_epoch_ge_490,hybrid_prefilter_count,hybrid_prefilter_fraction,acquisition_seconds
5,hybrid,42,25,"[""aef5cafc63ca445e92fa"", ""3774a4dac6dd0f01d48d"", ""d3047299bd8817ee87dd"", ""f5d802ca42b1a7226fc0"", ""12aed585647de3f03908"", ""c3168d5c44857ef4c782"", ""3fc05dc2025715e68174"", ""a6a0404c3ad65c6d9326"", ""97297c71a28a2ccbdeeb"", ""eb3bc3fba39e57adbc2f"", ""61da71e94577a4d66028"", ""5dd7416efdd0bd156d61"", ""9bc73e0c27d4d6b44abb"", ""73502a52708e4f9c2391"", ""192516b3cc0500ef715b"", ""81507d463506a9e65e73"", ""d824f03d11ae777a2d00"", ""0007449b058916cdcad1"", ""0634486d18ed767b5150"", ""619663c2b3ffb3a6c497"", ""e76b02e4aa682c4153d0"", ""9fb05d784e7952bd4741"", ""9c74e865c47b45a09229"", ""d5b6201c7690d729361c"", ""7394fdb0a8cd53255d4a""]",23,2,0.04639999999999998,25,0.6953837229018217,0.26307112259290194,1.3380793333053589,6.822036593291499,14.7672512468195,5.991068092177999,"{""loading_solvent_counts"": {""DCM"": 22, ""PE"": 3}, ""pe_ea_top_counts"": {""50/1"": 9, ""10/1"": 4, ""1/1"": 4, ""5/1"": 2, ""20/1"": 2, ""0/1"": 2, ""2/1"": 2}, ""mass_mean"": 131.296, ""loading_volume_mean"": 384.0}","[176, 152, 164]",False,False,819.0,0.25,0.02167445793747902
6,hybrid,42,25,"[""425fe9dfe0c3f345460b"", ""73771d4752cdcd04a023"", ""76643e968ecc935c745c"", ""9249ed2c527f70995033"", ""beda2205eedbe1688e1f"", ""ebf38d80f4c5674cf120"", ""9948433906d4afa41345"", ""2d178efe0181baca2bd5"", ""9845fd896eb72b0e149f"", ""3d4f7f7de9025ed645c9"", ""45bb99d82b5875a5c5b6"", ""d54c93a11164b4abac6e"", ""a4fc5d66da363324e2bf"", ""90b3c5f660655ce09ddf"", ""03990d0d818a066d09b6"", ""122fbec0df9ecf1c5d89"", ""ffc70e28db22d1cc1f3f"", ""f7e3bf988bd0e1b9f58b"", ""c06e784aecc76cea9d63"", ""60b7eed7a46a03b366b2"", ""8cdde884333140be60cb"", ""4c46ceefd6147b1e0a7a"", ""7654254c03d9de79740f"", ""58394a71418a9623e18a"", ""96ab5d3f34bf46cba8c0""]",22,2,0.049599999999999984,25,0.6013294088049204,0.17343877157575577,0.49927467107772827,6.023601648825682,13.123897546122224,5.269940755592404,"{""loading_solvent_counts"": {""DCM"": 18, ""PE"": 7}, ""pe_ea_top_counts"": {""1/1"": 6, ""50/1"": 6, ""10/1"": 5, ""20/1"": 3, ""0/1"": 2, ""2/1"": 2, ""5/1"": 1}, ""mass_mean"": 117.55, ""loading_volume_mean"": 332.0}","[313, 163, 420]",True,False,813.0,0.25,0.019458915921859443
7,hybrid,42,25,"[""741e52b1633ebf2743f3"", ""2635b25bb3c1c37f3b74"", ""fc27fa779102c4aeb8ab"", ""a0507e669c939a982dd3"", ""327064e6ca2c38d79d76"", ""714004602e6452764d9a"", ""1f85bb83729347f5b0bb"", ""25b1f8000dd22874bb29"", ""c3feac62808af7335473"", ""c0094343ab6bb16bc58b"", ""419f6eb4080dcb9d293b"", ""c827119f3e13a7eab121"", ""2cfa393cb79664e100ce"", ""91b6bda771851a5c78ac"", ""e6dcf9d6f65fa598a38e"", ""f4331eb64b6774466836"", ""7e834c7b870ef7024d35"", ""93d0b949ca6dc0685979"", ""bef8e35136c28810eb6b"", ""96e2b82e29c0b5205628"", ""bc3692f55b839d2f2c07"", ""4ee22742c686bdbb1cb9"", ""ac7b6da4fe0aa688137b"", ""cac9ff0c40665baf313f"", ""3032c273eee09a2644c3""]",23,2,0.04639999999999998,25,0.6212829097856409,0.17924240475233455,0.1407393515110016,6.0498725739627375,12.395165379045542,5.175808991742129,"{""loading_solvent_counts"": {""DCM"": 22, ""PE"": 3}, ""pe_ea_top_counts"": {""50/1"": 8, ""20/1"": 5, ""1/1"": 4, ""5/1"": 3, ""2/1"": 3, ""0/1"": 2}, ""mass_mean"": 121.45459999987199, ""loading_volume_mean"": 356.0}","[444, 161, 477]",True,False,807.0,0.25,0.02001666696742177
8,hybrid,42,25,"[""634f21e11a8442494ce3"", ""488727f2d41859d1ac45"", ""bef81d4dd93af26c12a9"", ""660b9817e57d6cbe989d"", ""ade362756cf5f89aea03"", ""18027828dc8e021e6926"", ""8caaa3c9c24903be7feb"", ""075c4b8bd77f0a8b34bc"", ""61aca51ad135176924ec"", ""d86448c8f5aaa8ebcf7f"", ""3163a9b58f1a52a1992c"", ""1d69b62112cfd5846e0a"", ""5df546d9e2f2a29dfc89"", ""6c79b254471fec29c482"", ""8d018e521e8e6bbc53c2"", ""246a1d68ed2f87de7d1f"", ""309a91add8b07c02e65b"", ""efba7e70f4e46055398b"", ""bae5bd53214695aed5b8"", ""4d3b1628cd2311585f50"", ""18186b5d6cc190fc07a3"", ""8950945e8ef1b80f8d42"", ""1a382a7d3a13ed7fb28f"", ""4d3dddb7f2bd6bdeb5ea"", ""55200f8e501a16ffa0cf""]",24,2,0.0432,25,0.4935951492026085,0.19599304208783275,1.1118249893188477,5.132061956320431,14.785108376888932,4.145196977679761,"{""loading_solvent_counts"": {""DCM"": 18, ""PE"": 7}, ""pe_ea_top_counts"": {""0/1"": 8, ""10/1"": 4, ""1/1"": 3, ""50/1"": 3, ""2/1"": 2, ""5/1"": 2, ""20/1"": 2, ""30/1"": 1}, ""mass_mean"": 128.43679999999998, ""loading_volume_mean"": 376.0}","[133, 151, 281]",False,False,800.0,0.25,0.020155832986347377
1,random,42,25,"[""2df9d2f88ac69c5229e5"", ""cd3c75eca39365e943e4"", ""fc1bce3cffd86cabf1e3"", ""81b74453706c54b13031"", ""5dfa7a7352e7a66c29e6"", ""0a2dd1ad79e8b22ab734"", ""8a822ff1d8dbfc293743"", ""b8268449dc991ce92f3d"", ""2490762d0471bbb9cc9f"", ""3d4f7f7de9025ed645c9"", ""68ca46900cfea89e5164"", ""059f6c0a20aabe8124a1"", ""aa52d57a36f627ec591a"", ""f8028bf0ec908b7a6251"", ""eb798a5ccfb1f429a724"", ""fe81eae9ca771781c285"", ""e55976e878649a1c45c4"", ""5524670e4337370c2ef6"", ""a64d40ac128465d2bb6f"", ""6f3318dd8909f20a1177"", ""ddf2f769007f3d9f75fd"", ""209779f51b9585f75215"", ""3e75262e7afda8b7f54b"", ""9ea628a740f0855c4dbe"", ""a17bcdddcf0799baeee2""]",25,1,0.04,25,0.4218863966121148,0.22607660220194434,0.7603344917297363,5.025764668951062,14.151049236985672,3.85285828717111,"{""loading_solvent_counts"": {""DCM"": 22, ""PE"": 3}, ""pe_ea_top_counts"": {""2/1"": 6, ""20/1"": 4, ""0/1"": 4, ""5/1"": 4, ""10/1"": 3, ""50/1"": 3, ""1/1"": 1}, ""mass_mean"": 106.17800000000001, ""loading_volume_mean"": 344.0}","[123, 500, 300]",True,True,,,0.0004894169978797436
2,random,42,25,"[""96840797cfdea44e1467"", ""97297c71a28a2ccbdeeb"", ""cace6f00c46aea69fe39"", ""cc27ac69eb6c0c29f26f"", ""b31fd6bd7ae30c540bd7"", ""638920730c17fcaca9ca"", ""4e01d606b216ecddf09c"", ""4b39568fb3ff725fec83"", ""e71bdbb1d06ba82dc4cc"", ""0120f093f01a659610ef"", ""fe649dc2df825d5a80da"", ""5dd0bf9c0adf9297859a"", ""91cd087e44e7a3364533"", ""73a35f890e678b320073"", ""483022b02f8329c323ac"", ""29b2750406e976da394c"", ""f6c102ca5ca4e84b1d90"", ""f7353ba4b29462995f17"", ""bc98537714d620facf79"", ""2928443b881ac6713786"", ""6e07556df6bb6e9df96e"", ""5da8c25a3982216fb112"", ""8a7128aa11d212918ef5"", ""47046691058568380f85"", ""1194ed3b17f8c39d6111""]",23,2,0.04639999999999998,25,0.28881677598956296,0.2546644607273432,0.7016279697418213,5.458624168514027,13.276661682596725,3.4254773197637003,"{""loading_solvent_counts"": {""DCM"": 17, ""PE"": 8}, ""pe_ea_top_counts"": {""2/1"": 6, ""20/1"": 4, ""0/1"": 4, ""1/1"": 3, ""10/1"": 3, ""5/1"": 3, ""50/1"": 2}, ""mass_mean"": 108.0976, ""loading_volume_mean"": 388.0}","[128, 204, 181]",False,False,,,0.0019947499968111515
3,random,42,25,"[""89b6013d19ba95312c59"", ""25fcfe22a4504f391482"", ""778473c0f5d36fbe8069"", ""ba886a8f0a4af3f92d70"", ""15bcb5407f1b98aa7a7c"", ""01ceffc28813fe71d8bc"", ""65f6e8326897810ec715"", ""4e93e36ab850bab3d594"", ""cfaabf6bb144f1603460"", ""cd7c523e3df961c83524"", ""74ce463c8423fbd22dc4"", ""75f2fe316efd384a6327"", ""3643494945d3b2d265bb"", ""1dda86956e91857c34e1"", ""dff32382a195c5399175"", ""c496cacfd9e40e5e6f71"", ""95c38850fe1789c7efcc"", ""bd3f212c1910e0de6b6e"", ""8b59c86480a0a3337c63"", ""5d9905b2a51a5954c8f2"", ""adf7fdfc67d09b71d6c3"", ""122fbec0df9ecf1c5d89"", ""7298196b422df81a274a"", ""9a99e869cff4f47ba58c"", ""9b0471d6cc25cd63be83""]",25,1,0.04,25,0.24735537771907143,0.1324572518900184,0.8758559226989746,4.66391207878621,14.272126257104969,2.768504306151179,"{""loading_solvent_counts"": {""DCM"": 21, ""PE"": 4}, ""pe_ea_top_counts"": {""50/1"": 7, ""0/1"": 5, ""10/1"": 4, ""5/1"": 3, ""20/1"": 3, ""1/1"": 2, ""2/1"": 1}, ""mass_mean"": 128.77720000000002, ""loading_volume_mean"": 312.0}","[114, 102, 250]",False,False,,,0.0005703750066459179
4,random,42,25,"[""b6360e1ecf9f6780ce92"", ""70714ec13048a5060224"", ""3d473593f8a917401398"", ""0e74da1f30505a8699c4"", ""06906310911a5a7509dd"", ""e41d3fe370d4a57960e2"", ""8c5919c128847d433188"", ""ad5ca8ee584c00ac0187"", ""d16128891be713f0643d"", ""a461d15b45edb356d2da"", ""c83a41bbaa66a83e1647"", ""c8dd55f564273cf0c058"", ""34a9b815565879eeb8c1"", ""4c32851430464f0ed684"", ""0ae541927703401945de"", ""af7d7a4a3b2da27cada0"", ""1bbe54f338c46ca5373a"", ""45e24a16b44a89653e4b"", ""a2c9096e1ec2e5c244d6"", ""a5583432158c4e0d0cbb"", ""c1050421bf89c585cb4c"", ""53280227ec79d55f1912"", ""c63dec7fc76d8e529022"", ""290e3b1b716d87069937"", ""1b4be0410f927930d56e""]",22,2,0.049599999999999984,25,0.26799451064179886,0.060910083069231354,0.6004847884178162,4.3692254305336915,12.788380199517421,3.4875213024767837,"{""loading_solvent_counts"": {""DCM"": 19, ""PE"": 6}, ""pe_ea_top_counts"": {""1/1"": 7, ""2/1"": 5, ""20/1"": 4, ""0/1"": 4, ""5/1"": 2, ""10/1"": 2, ""50/1"": 1}, ""mass_mean"": 117.359, ""loading_volume_mean"": 288.0}","[128, 96, 262]",False,False,,,0.0009346659062430263
5,random,42,25,"[""1cd689559e4c7cce7e1e"", ""00115fe52c86d3614129"", ""bee82d193ec1ce4fde27"", ""9080bab87590c8139195"", ""20a3e65ac978c57b9f94"", ""8d11c4f585db0bf26f85"", ""242e157ea40fde30e3f7"", ""905c8843dd27543205a5"", ""09096996d08f0c063345"", ""0b1b7bf04ed8169cd172"", ""6f3dff9a427ee1563a3e"", ""bca40cf794ce43726023"", ""a01a137fa48c1391b9e7"", ""df576d6e2e33250f1208"", ""4f246d378709c2f974f8"", ""a0507e669c939a982dd3"", ""cac9ff0c40665baf313f"", ""be1d1eac10cca873e4ef"", ""02ddeed8a16d3adf3e28"", ""b3e21424d2010c374094"", ""e2256ee3039d85dd024b"", ""93f069afca83e51f108f"", ""7ee133012cffc506cac5"", ""b6a2baaa0410b39ac474"", ""e05652bb38d9efd5b11e""]",22,2,0.049599999999999984,25,0.34645009701325924,0.11445651196425256,0.7150294780731201,5.006938989290034,13.498824196150727,3.7816738284091995,"{""loading_solvent_counts"": {""DCM"": 18, ""PE"": 7}, ""pe_ea_top_counts"": {""2/1"": 7, ""1/1"": 4, ""20/1"": 4, ""5/1"": 4, ""10/1"": 3, ""0/1"": 2, ""50/1"": 1}, ""mass_mean"": 125.5958, ""loading_volume_mean"": 388.0}","[135, 85, 174]",False,False,,,0.000898792059160769
6,random,42,25,"[""2f907b475ae6a261a87a"", ""aa7ba70b73157b1db11e"", ""92c638a8f018cf640203"", ""62c643c64fefa1a9b0c1"", ""8755c59209c36519ca2d"", ""117fb19e55f91e3dffa2"", ""93dec4e70431268ebbc3"", ""6ce2b891280aed137ab8"", ""f29b8be2770aa433617f"", ""c4b06a6e718225cb9cf8"", ""05ee828b245bc1fc1a07"", ""d548341855ca1aaebf07"", ""d1e6e925623ba4b6810b"", ""4fd47cdd334cfb2f8195"", ""3aed7873d2fd1cf48684"", ""380a1230c49c0a2225f3"", ""117874b15293a4b5e3e1"", ""60d0510d3f8c8d6644dd"", ""855832bd4005ac7abdc6"", ""7138b866c4df4a2274f1"", ""1725cb0256c8ffcff22e"", ""246c01e213831d66a856"", ""b33b7253147a64c9baeb"", ""40fd02db79e028fe05a9"", ""05b6b42356b6a69a118c""]",25,1,0.04,25,0.25092218610197153,0.062034505641100426,0.5677831768989563,4.5764359344224825,12.694543105127654,3.799302613455213,"{""loading_solvent_counts"": {""DCM"": 15, ""PE"": 10}, ""pe_ea_top_counts"": {""5/1"": 8, ""20/1"": 5, ""2/1"": 4, ""1/1"": 3, ""0/1"": 3, ""10/1"": 1, ""50/1"": 1}, ""mass_mean"": 130.49, ""loading_volume_mean"": 368.0}","[135, 134, 111]",False,False,,,0.0007579169468954206
7,random,42,25,"[""b1b6f6ec4f613144aba4"", ""591b1bb527d42e831f12"", ""f9e2bd45cee4a33e9e75"", ""235263d562c30a614801"", ""8a52c99147f17c2d2807"", ""3774a4dac6dd0f01d48d"", ""542f504077b58e444bc2"", ""de50de1d8bb744eb450b"", ""5c7ee6cbeaa27e2e1572"", ""a438141ce44ecce82131"", ""f4e1a820726cf8f5d4e2"", ""0f35c2146c21fa6ac372"", ""9d5283cf29e9f80d1912"", ""216d3a0a0932cff106a6"", ""7a3708dd5094bb49d459"", ""196c6af7a2a8d2ac178e"", ""c44d1ff1ddcebffc626a"", ""5879dc8ccb560446d54c"", ""85591a54c419ed02c5f5"", ""3418b1a160c0848777ce"", ""1182373ab8814dbe2f43"", ""199cdd47b9f05e12aaa1"", ""4dedc80fb33d21596b7e"", ""da0d1a7a638c46f849ab"", ""6209df8dd01072ab8a47""]",22,2,0.049599999999999984,24,0.3074772919785835,0.1733694032912376,0.8080902695655823,4.763017183320318,12.576314900878447,0.9567893647499723,"{""loading_solvent_counts"": {""DCM"": 17, ""PE"": 8}, ""pe_ea_top_counts"": {""5/1"": 11, ""50/1"": 4, ""2/1"": 4, ""20/1"": 3, ""10/1"": 2, ""1/1"": 1}, ""mass_mean"": 122.41199999999999, ""loading_volume_mean"": 296.0}","[125, 84, 224]",False,False,,,0.0007336250273510814
8,random,42,25,"[""852d4f3443a81d662552"", ""ee5c9d29ed57c3312389"", ""64f39309f42b29581670"", ""4f84797fc03e8f4f2473"", ""a67ca3769b4a44530eae"", ""2efa93ea474f798b712a"", ""efba7e70f4e46055398b"", ""50fbcf5ece9bd5fc2d70"", ""b66aa101a244885dd587"", ""eb6a058d4ee7f72a893c"", ""b070c3657459c06a4df1"", ""89425cdfb228a6ebf75d"", ""2a7062ac85d66260b3be"", ""fd11ee7c408d95a1a8e6"", ""30d5da2fe6827f118117"", ""4c46ceefd6147b1e0a7a"", ""cb534927304d5c892100"", ""01ed985e6ebf7d4a3dc8"", ""a44bda1a7abf6efee26c"", ""ea9c116dcd66aca4039c"", ""fe40c32169d87261e1e9"", ""a4923e4c1f935a466f3b"", ""de48048a8916e9bf8c99"", ""c07756fcea88312950ae"", ""fd5fa962575144327bf4""]",24,2,0.0432,25,0.3926701878541962,0.23247694426217008,0.5460991859436035,5.538171848664544,14.232335042373185,4.8257929072715235,"{""loading_solvent_counts"": {""DCM"": 15, ""PE"": 10}, ""pe_ea_top_counts"": {""2/1"": 5, ""20/1"": 5, ""10/1"": 4, ""1/1"": 3, ""50/1"": 3, ""0/1"": 3, ""5/1"": 2}, ""mass_mean"": 125.6538, ""loading_volume_mean"": 348.0}","[236, 92, 127]",False,False,,,0.0009550000540912151
1,coverage,525,25,"[""208139770ae1a480855b"", ""a2febf036cd726eb4526"", ""aed6d224edcb21e5d658"", ""f156391514f509a6ea3a"", ""0c5c35afb3a24375c153"", ""89d752b5a7f7c8d0b91e"", ""aa83ae83c0fa0cc37777"", ""7bde1bbf34aba54ccfef"", ""3b2c663a28a9f32bd1d3"", ""0b9a59526d7d4ce5f872"", ""66747ae127e03516ffda"", ""ca467c94f14b2219503e"", ""b37608f8c4a8ee4b8696"", ""b7cf293311f83700cd9a"", ""ade362756cf5f89aea03"", ""2928443b881ac6713786"", ""2b97a1e0a6a4b944b760"", ""66454b90cefcad2e4125"", ""b1801204c2c4a34a9278"", ""4466eabae9624380fbc6"", ""a17bcdddcf0799baeee2"", ""7c6e7b244de393e8554d"", ""6cb80aa01247c6623418"", ""68c511d842fc030aa84b"", ""61da71e94577a4d66028""]",21,2,0.052799999999999986,25,1.8268090546063758,0.5167136794160632,1.706283450126648,14.38197212254895,29.48574541815338,11.175990670045742,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""0/1"": 10, ""50/1"": 6, ""10/1"": 4, ""20/1"": 2, ""1/1"": 2, ""5/1"": 1}, ""mass_mean"": 127.1786, ""loading_volume_mean"": 444.0}","[96, 73, 122]",False,False,,,0.18037337495479733
2,coverage,525,25,"[""1e775e7d8dcbf48fd6f8"", ""a6145bb0c9947f9515df"", ""6bd128bde2e137ea54f3"", ""855456da9ea892f7216b"", ""59b54ad3a60a52cc2b2c"", ""c5185bd663026c64c816"", ""1cc3b837c6561b1c0a23"", ""0434c2f9b75e25782a13"", ""aa43fe84c0d8c825fe58"", ""b070c3657459c06a4df1"", ""7954bf73f74c7fbcecb2"", ""b1c5816f929ef59f5a87"", ""634f21e11a8442494ce3"", ""434e465cfa7e0034f233"", ""4fb92bd1fab3ba235858"", ""1b1a9ec85268aa66d327"", ""c65ac14ffed8749381c1"", ""80f546c47198fa7c6dbf"", ""0cf0d36290765378ae8d"", ""d49f2ae16cf70d54ccf4"", ""a5f9179bfb146ad70953"", ""f90a5a5a54509c085ebd"", ""d7b688cd2da99329d657"", ""596bd04bfe916866f908"", ""48679ae48dd485ffb7a6""]",22,2,0.049599999999999984,25,1.5618343817118696,1.3004095244493192,2.5769095420837402,11.019825773628718,18.36329639513258,8.428053016104947,"{""loading_solvent_counts"": {""DCM"": 20, ""PE"": 5}, ""pe_ea_top_counts"": {""20/1"": 8, ""5/1"": 6, ""50/1"": 6, ""10/1"": 3, ""2/1"": 1, ""1/1"": 1}, ""mass_mean"": 118.0, ""loading_volume_mean"": 488.0}","[113, 85, 179]",False,False,,,0.19368179107550532
3,coverage,525,25,"[""9a32b65bc21fdc5f7286"", ""067c9b96b35fefd28fdf"", ""409d01129a3e41b32902"", ""c973d4c257be9ef08216"", ""95d1d257dfea69f178f8"", ""9249ed2c527f70995033"", ""7155ede91e7e3232862a"", ""73502a52708e4f9c2391"", ""1aceeb0ee0419209d1c7"", ""c476eca5614cf9aa12d8"", ""bb18fe197ad7e24c5ed1"", ""f7e3bf988bd0e1b9f58b"", ""292e0342682192a69fce"", ""486e498e45d084ced568"", ""67b03e9099ef99d26eb1"", ""8b556440cbbd8224f6ff"", ""9f3b75bc3a2c4004a893"", ""14d7f6fb3dda38f48fb9"", ""07933c8c797c30bb0e8e"", ""bfcb567664468f0d6902"", ""45a1b11ae63f2dab2e48"", ""7c9b7238a83ed646815a"", ""35a1d2abee0780ee1d48"", ""cace6f00c46aea69fe39"", ""d2b4c39faa51bb75bbfb""]",19,2,0.059199999999999996,25,0.7973061507062227,0.7115016599358556,2.0054454803466797,9.855248058859345,18.446898295476924,7.695830401318849,"{""loading_solvent_counts"": {""DCM"": 17, ""PE"": 8}, ""pe_ea_top_counts"": {""1/1"": 6, ""2/1"": 5, ""50/1"": 5, ""5/1"": 4, ""10/1"": 2, ""0/1"": 2, ""20/1"": 1}, ""mass_mean"": 122.14939999999999, ""loading_volume_mean"": 464.0}","[114, 62, 156]",False,False,,,0.20912716607563198
4,coverage,525,25,"[""6fbc3a0669e9db3520ba"", ""5f81e2ff4fea8e839c4d"", ""2a7062ac85d66260b3be"", ""30970941542856ce8eb1"", ""fe66b2381d33aa2ea3a8"", ""3fc05dc2025715e68174"", ""547923973b121019625f"", ""f46da3c00b2199795e4c"", ""3da92f4c69a3c88d3585"", ""22f82413c75481d74e9b"", ""9bd998a328b109ef639e"", ""0f06772820e6693753e3"", ""776ee2c1e85ebde75168"", ""2dbfdf9c2d5defd09f7a"", ""ebf38d80f4c5674cf120"", ""f15b726ca5b4897ed80c"", ""86fb9a8fd6633397d670"", ""702ba575d6a3442b9a3b"", ""d9229993cd394b0710b4"", ""58669c7a3953b668d2e1"", ""8fa8d7ec035c6a829dc4"", ""d05a91dc8e32e9edd7d0"", ""a4a0dd6b9d09c8176801"", ""c3feac62808af7335473"", ""55927e904f7c540fd4f2""]",22,2,0.049599999999999984,25,1.0948366573279444,0.6114224910198827,1.7817896604537964,7.789888428198494,15.260382504139107,6.455934596905401,"{""loading_solvent_counts"": {""DCM"": 17, ""PE"": 8}, ""pe_ea_top_counts"": {""50/1"": 7, ""0/1"": 4, ""10/1"": 4, ""1/1"": 4, ""5/1"": 3, ""2/1"": 2, ""20/1"": 1}, ""mass_mean"": 123.63179999999998, ""loading_volume_mean"": 368.0}","[90, 62, 153]",False,False,,,0.23736891604494303
5,coverage,525,25,"[""8e330202a1983cbc02b5"", ""44c8b389a6faf44f1f4c"", ""9e6c69af6f5142faa049"", ""5dbed8a79ad6c95bde4f"", ""a60552f4d1a5ced4641f"", ""bfd6d9785c1b89dd9c11"", ""69d0a853b07ce34d002e"", ""192516b3cc0500ef715b"", ""b4351e5f05f6d477a6c0"", ""a5446977630484ca5fe1"", ""746fde6173907fe5388f"", ""e1820b06a1bf3612ff8c"", ""8f5452ff0e84ab2e2057"", ""264a5260b17a6cbf033f"", ""04ea307c7b7f3321cc20"", ""bef8e35136c28810eb6b"", ""98923a8da3524ce0e392"", ""3c4c856ec5ee29c66540"", ""ffc70e28db22d1cc1f3f"", ""a83fb14090f1518df5a7"", ""4c46ceefd6147b1e0a7a"", ""bc62be727bf6ded3d86e"", ""91cd087e44e7a3364533"", ""dee9f600ff021919b9d2"", ""c5a12771920c4410d921""]",24,2,0.0432,25,0.6528101352119171,0.4969592816501919,1.6178464889526367,6.7332506769933245,15.18250874397156,6.375783014671295,"{""loading_solvent_counts"": {""DCM"": 23, ""PE"": 2}, ""pe_ea_top_counts"": {""5/1"": 6, ""50/1"": 5, ""0/1"": 5, ""10/1"": 3, ""2/1"": 2, ""1/1"": 2, ""20/1"": 2}, ""mass_mean"": 118.64380000000001, ""loading_volume_mean"": 376.0}","[89, 75, 199]",False,False,,,0.2174157080007717
6,coverage,525,25,"[""79362765eb92377a5970"", ""87996db5ddb7565fe66f"", ""b8abc8f40545556f07e0"", ""e47aebe2660b9e1528de"", ""0ac58929e586a4da4056"", ""419f6eb4080dcb9d293b"", ""40b5d3fdb9b234c05be5"", ""52b9af4df1f1e7cd4d9b"", ""e3c2b5ea1c83276cf63a"", ""5b445b457a8b897a2d6c"", ""6020a000a87663526cc8"", ""cde49c2f3cf630c3a2a2"", ""0296d31e8c2e55602a19"", ""7c0c324643799c918828"", ""4d3dddb7f2bd6bdeb5ea"", ""9fcf89b00bb880c8a5ba"", ""f7f0c7d2b8250e0e304f"", ""d1774335b45258bc173a"", ""49201b5817f204116f7f"", ""655dc9dfb978b4ffd624"", ""79ff49052bce33597828"", ""667c85d13b14c7dcf547"", ""e506c0353a9b601af9ac"", ""9ee8566ca27ac0454721"", ""715cf6b265c19d80e943""]",23,2,0.04639999999999998,23,0.9430146922287949,0.4554901480372171,1.5024722814559937,7.021589085959663,13.382628823308641,6.498065474591605,"{""loading_solvent_counts"": {""DCM"": 22, ""PE"": 3}, ""pe_ea_top_counts"": {""50/1"": 7, ""20/1"": 7, ""10/1"": 4, ""5/1"": 3, ""2/1"": 2, ""0/1"": 1, ""1/1"": 1}, ""mass_mean"": 109.834, ""loading_volume_mean"": 352.0}","[155, 91, 166]",False,False,,,0.21605675003957003
7,coverage,525,25,"[""c76d0420b34df595c0c9"", ""2767e0b150dc0e6a1b6f"", ""42686e2f5e55689f092a"", ""9aa141b690ed5878facd"", ""9f362bfe1dab6e9eac3d"", ""4659b6752f23c0b85f08"", ""302e458c5ed2285ca328"", ""e21a50fea625cd4d71f8"", ""7d9c7f40bc71ee7c4ef0"", ""810b065b0b86ff8c9aae"", ""327064e6ca2c38d79d76"", ""3db682471b6cad60811d"", ""52b474514f1e9ba6c4d2"", ""e4fd83fb3852eb354a66"", ""6c99a9b10569a54b715f"", ""0bdd638e906bf11a00cb"", ""c80022254967f6a925f3"", ""8a5443659239e3b52e14"", ""9d7b71b3f9f6ea222bc1"", ""b149b054ae725437b4e9"", ""9fb05d784e7952bd4741"", ""5d450444eb031c873584"", ""bef81d4dd93af26c12a9"", ""37c15d90032e66347ed6"", ""c1b9b6fc781ab8519301""]",24,2,0.0432,25,0.7105237568769553,0.299364233302408,1.533363699913025,6.220128815041871,15.403928707004498,5.6151544168019445,"{""loading_solvent_counts"": {""DCM"": 23, ""PE"": 2}, ""pe_ea_top_counts"": {""50/1"": 5, ""0/1"": 4, ""2/1"": 4, ""5/1"": 4, ""10/1"": 3, ""1/1"": 3, ""20/1"": 2}, ""mass_mean"": 113.9948, ""loading_volume_mean"": 348.0}","[99, 113, 148]",False,False,,,0.20917654200457036
8,coverage,525,25,"[""99a3c4452ddfa8ff12c0"", ""26bf23b00a71858e89ac"", ""2c8bdc7f29ed47c7ce61"", ""762190c8d9f5b2d1a89a"", ""cb446680f62351d087a9"", ""488727f2d41859d1ac45"", ""17ff889395addf7d6295"", ""db30f87487b96ba6d141"", ""8a4623d640cc619f2639"", ""d1d265fffbf8e2ffc35e"", ""6a39aff909ea35989c74"", ""8730f48ba29fd2e622ac"", ""ff9bcaab8e95f60d70bc"", ""5da8c25a3982216fb112"", ""86258f5c8ffdb874521f"", ""ed2525492f2a0a996a89"", ""c4c961533c50b899078c"", ""d54c93a11164b4abac6e"", ""a3b638d4b969c7f2a61b"", ""d8fcb58722028dbf9c02"", ""c40d715383d042030e93"", ""8048dcef1d7c5237b474"", ""65f22906a14f74d756d4"", ""017b0f98188f8ff58935"", ""5e45395722fa0dcc1d00""]",23,2,0.04639999999999998,25,0.6478649820937276,0.13025084832591396,1.2483633756637573,6.256077199021713,13.890192494062358,5.518972248099673,"{""loading_solvent_counts"": {""DCM"": 19, ""PE"": 6}, ""pe_ea_top_counts"": {""5/1"": 6, ""1/1"": 5, ""10/1"": 5, ""50/1"": 4, ""2/1"": 3, ""20/1"": 2}, ""mass_mean"": 110.89219999999999, ""loading_volume_mean"": 392.0}","[90, 111, 177]",False,False,,,0.24967766704503447
