epoch,train_loss,validation_selection_score,validation_V1_r2,validation_V1_rmse,validation_V1_mae,validation_V2_r2,validation_V2_rmse,validation_V2_mae,validation_combined_normalized_rmse,validation_all_outputs_finite
1,663.8714294433594,1.2177330774412414,-1.4074559211730957,10.437346458435059,7.981740951538086,-1.0693581104278564,17.79827308654785,12.865147590637207,1.2177330774412414,True
2,391.41004943847656,1.0977208396188323,-1.1265735626220703,9.809596061706543,7.35349702835083,-0.46857237815856934,14.99366283416748,8.94559097290039,1.0977208396188323,True
3,257.4853210449219,1.0229997386757859,-0.8940587043762207,9.257796287536621,6.63495397567749,-0.21647465229034424,13.646195411682129,8.119756698608398,1.0229997386757859,True
4,209.07603454589844,1.0141158729431463,-0.8310457468032837,9.102496147155762,6.163973331451416,-0.23329269886016846,13.740202903747559,8.89438533782959,1.0141158729431463,True
5,194.5240707397461,1.022482096810812,-0.8897314071655273,9.247215270996094,6.362185955047607,-0.21825969219207764,13.656204223632812,8.422562599182129,1.022482096810812,True
6,167.56281280517578,1.019484630989883,-0.8532407283782959,9.157498359680176,6.281133651733398,-0.24293696880340576,13.793821334838867,7.8583245277404785,1.019484630989883,True
7,129.3583221435547,1.0178240652399377,-0.7636333703994751,8.933364868164062,6.0872039794921875,-0.34344398975372314,14.340682983398438,8.16965389251709,1.0178240652399377,True
8,108.58897399902344,0.9777632487983994,-0.5560183525085449,8.391087532043457,5.416357040405273,-0.32923877239227295,14.264664649963379,8.497757911682129,0.9777632487983994,True
9,91.13091278076172,0.8427617586947946,-0.17072570323944092,7.278442859649658,4.145176887512207,0.03090643882751465,12.179877281188965,6.645432472229004,0.8427617586947946,True
10,84.89645385742188,0.7132231083387278,0.14096230268478394,6.2347211837768555,3.3283069133758545,0.33163344860076904,10.115036010742188,5.732293128967285,0.7132231083387278,True
11,80.77360916137695,0.7885297325912346,-0.06389188766479492,6.938405513763428,3.5916190147399902,0.20039516687393188,11.06363296508789,5.9059553146362305,0.7885297325912346,True
12,61.73155212402344,0.7575451093975532,0.03212326765060425,6.617911338806152,3.398242950439453,0.24442565441131592,10.754709243774414,6.197049140930176,0.7575451093975532,True
13,53.47225761413574,0.7842014384986274,-0.005999445915222168,6.74698543548584,3.5308873653411865,0.1512964963912964,11.398246765136719,7.0540876388549805,0.7842014384986274,True
14,54.94331359863281,0.7641343502098725,0.025312840938568115,6.641153812408447,3.4446046352386475,0.2185887098312378,10.937042236328125,6.22653865814209,0.7641343502098725,True
15,63.623077392578125,0.7515086498991703,0.03684556484222412,6.601747035980225,3.3730616569519043,0.269731342792511,10.573077201843262,5.8817572593688965,0.7515086498991703,True
16,50.54753112792969,0.7208271464195433,0.10667669773101807,6.357922554016113,3.4420368671417236,0.3371599316596985,10.073129653930664,5.5346269607543945,0.7208271464195433,True
17,51.985185623168945,0.6820671925972897,0.18971359729766846,6.05522346496582,3.0831849575042725,0.4196012616157532,9.425909996032715,5.314077377319336,0.6820671925972897,True
18,47.25847816467285,0.7216148077203847,0.14453375339508057,6.221746921539307,3.2100436687469482,0.28590768575668335,10.455318450927734,5.712754249572754,0.7216148077203847,True
19,41.880271911621094,0.7130768308250699,0.17323684692382812,6.11647891998291,3.6121103763580322,0.29197269678115845,10.410822868347168,6.171273231506348,0.7130768308250699,True
20,42.973392486572266,0.6522621460837513,0.2766086459159851,5.721337795257568,3.119001865386963,0.4471670985221863,9.199346542358398,5.029635906219482,0.6522621460837513,True
21,42.37116622924805,0.5828786644409547,0.40501898527145386,5.188746929168701,2.8024022579193115,0.5801723003387451,8.016698837280273,4.449069976806641,0.5828786644409547,True
22,40.41108417510986,0.5683347427403324,0.4394131898880005,5.036540508270264,2.7530322074890137,0.5945156812667847,7.878564357757568,4.509993553161621,0.5683347427403324,True
23,36.13673400878906,0.598099390274109,0.39465975761413574,5.23372220993042,2.7195253372192383,0.5315387845039368,8.46831226348877,4.5362958908081055,0.598099390274109,True
24,32.467041015625,0.5851107445546152,0.44018393754959106,5.033077239990234,2.626657247543335,0.5272476673126221,8.50700855255127,4.870818614959717,0.5851107445546152,True
25,32.18988037109375,0.5244192266820527,0.5257452726364136,4.632513999938965,2.333202838897705,0.6509486436843872,7.309786796569824,4.111696243286133,0.5244192266820527,True
26,30.039517402648926,0.5306922392658566,0.5101170539855957,4.708223819732666,2.5230965614318848,0.6478205323219299,7.34246826171875,3.898293972015381,0.5306922392658566,True
27,29.097387313842773,0.5467598040653542,0.4863439202308655,4.82111120223999,2.54146409034729,0.6182408332824707,7.644600868225098,4.0642619132995605,0.5467598040653542,True
28,29.23299217224121,0.517007841172882,0.5334757566452026,4.594603538513184,2.305203437805176,0.6677252054214478,7.1319580078125,3.9333927631378174,0.517007841172882,True
29,29.13421630859375,0.4796574373568033,0.6170568466186523,4.162728309631348,2.145890474319458,0.6907199621200562,6.880753993988037,3.515641689300537,0.4796574373568033,True
30,28.12695026397705,0.5063570161982246,0.554967999458313,4.487521648406982,2.30918025970459,0.6781862378120422,7.018791675567627,3.8391494750976562,0.5063570161982246,True
31,25.29552459716797,0.4570044911759475,0.6317380666732788,4.0821533203125,2.0303232669830322,0.7450580596923828,6.247132778167725,3.242933750152588,0.4570044911759475,True
32,23.32630157470703,0.47500205293160547,0.6204195022583008,4.144411563873291,2.054611921310425,0.7017417550086975,6.7570366859436035,3.4744367599487305,0.47500205293160547,True
33,23.933042526245117,0.4323286833942557,0.6740342378616333,3.840580701828003,1.9079649448394775,0.767340362071991,5.967886924743652,3.0389914512634277,0.4323286833942557,True
34,27.647642135620117,0.4699289550693666,0.6366881728172302,4.054625034332275,2.0517988204956055,0.6978154182434082,6.801367282867432,3.401620626449585,0.4699289550693666,True
