epoch,train_loss,valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate
36,16.658814430236816,69.29377026289285,2.7721097469329834,5.410983085632324,0.4676797998738541,1.0133739709854126,0.6754807692307693,4.7159318923950195,4.437600135803223,8.945952415466309,0.6576539050368673,1.591434121131897,0.8125,10.016256332397461,0.03365384615384615
37,17.414794921875,42.209697873972004,2.0706586837768555,4.072757720947266,0.6984233092055996,0.7451407313346863,0.7932692307692307,5.190749645233154,3.74629807472229,7.158539295196533,0.7807896635514334,1.304335355758667,0.7980769230769231,10.608572006225586,0.036057692307692304
38,16.279483318328857,47.0036691483557,2.0727500915527344,4.202165603637695,0.6789542493814134,0.7559047341346741,0.78125,5.1793999671936035,4.181938648223877,7.661001682281494,0.7489366558167869,1.4936081171035767,0.6634615384615384,10.136219024658203,0.021634615384615384
39,16.94314193725586,49.69363455462576,2.4746012687683105,4.658413410186768,0.6054549159194131,0.8798660039901733,0.6802884615384616,4.533373832702637,3.7753846645355225,7.482355117797852,0.7605091824976982,1.3350605964660645,0.7668269230769231,9.471403121948242,0.10096153846153846
40,16.32633113861084,46.01748073035105,2.0168795585632324,4.254076957702637,0.670973164259086,0.7541126608848572,0.7427884615384616,4.597022533416748,3.6758127212524414,7.472658157348633,0.7611295553086391,1.3258252143859863,0.7403846153846154,9.351419448852539,0.03365384615384615
41,15.024003028869629,37.88727427707704,1.9438111782073975,3.6950268745422363,0.7517691404643154,0.6690588593482971,0.7740384615384616,5.3949456214904785,3.8427891731262207,6.9619035720825195,0.7926671046036647,1.4121543169021606,0.5793269230769231,10.028860092163086,0.02403846153846154
42,15.650308609008789,52.99675559586467,2.253850221633911,4.568698883056641,0.6205053499309561,0.7960606813430786,0.7115384615384616,4.756981372833252,4.099472999572754,8.015453338623047,0.725167333359737,1.5186833143234253,0.5528846153846154,8.872147560119629,0.03125
43,16.23808479309082,33.40298301997399,1.8790113925933838,3.7378437519073486,0.7459829529822891,0.6579163670539856,0.7836538461538461,5.0204033851623535,3.4221012592315674,6.234020709991455,0.8337549688670818,1.2150990962982178,0.6682692307692307,9.07997989654541,0.04567307692307692
44,15.51462984085083,44.59707250214262,2.0009100437164307,4.180438041687012,0.6822656205785893,0.7196957468986511,0.7764423076923077,5.118702411651611,3.717517614364624,7.364918231964111,0.7679679158261203,1.3715049028396606,0.6610576923076923,8.743844985961914,0.040865384615384616
45,15.288020133972168,33.85678831617332,1.8342854976654053,3.4884016513824463,0.7787549665979827,0.6405969262123108,0.7716346153846154,5.414322853088379,3.7187623977661133,6.586021900177002,0.8144510292095194,1.3333783149719238,0.6394230769230769,9.011799812316895,0.02403846153846154
46,16.812364101409912,47.786383715022566,1.9974173307418823,4.226140022277832,0.6752805012304299,0.7101632952690125,0.7692307692307693,5.126241207122803,3.6302988529205322,7.736423492431641,0.7439689335195088,1.3151745796203613,0.7019230769230769,8.852432250976562,0.014423076923076924
47,18.914336681365967,30.554329949712326,1.8670945167541504,3.5702035427093506,0.7682570251107745,0.6251724362373352,0.8004807692307693,5.042285442352295,3.321603298187256,5.967910289764404,0.8476449712988452,1.1847623586654663,0.7307692307692307,8.845483779907227,0.026442307692307692
48,18.45404863357544,62.14071927524765,2.3451619148254395,4.8104963302612305,0.5792730369608701,0.7692288160324097,0.7740384615384616,5.502779483795166,4.294064998626709,8.831743240356445,0.6663392649776181,1.5374469757080078,0.7067307692307693,9.56590461730957,0.040865384615384616
49,17.24023151397705,47.76189718358489,2.1382813453674316,4.317984104156494,0.6610133357962702,0.7144613862037659,0.7620192307692307,5.3321919441223145,3.911029577255249,7.63110876083374,0.7508921085140078,1.3684804439544678,0.7331730769230769,9.021461486816406,0.040865384615384616
50,15.628138542175293,36.07215398886456,1.8135082721710205,3.78945255279541,0.7389200274758598,0.6671345233917236,0.7235576923076923,4.599212169647217,3.3242480754852295,6.589719772338867,0.8142426181680764,1.1741117238998413,0.7884615384615384,7.946774005889893,0.04326923076923077
51,14.037144660949707,49.49663091064235,2.036142587661743,4.306080341339111,0.6628797446284942,0.7237918376922607,0.7091346153846154,4.6283111572265625,3.761255979537964,7.868202209472656,0.7351724089729579,1.348328948020935,0.7355769230769231,8.206680297851562,0.021634615384615384
52,15.051988124847412,31.258029279230072,1.7960318326950073,3.551692008972168,0.7706539925570706,0.6341469883918762,0.7259615384615384,4.565966606140137,3.2247729301452637,6.1063103675842285,0.8404966051313502,1.1341241598129272,0.7475961538461539,7.837984561920166,0.038461538461538464
53,12.897768497467041,33.35087306108579,1.7518069744110107,3.4714243412017822,0.7809032146875492,0.6261731386184692,0.7211538461538461,4.47712516784668,3.257448673248291,6.526880741119385,0.8177684541881722,1.168108582496643,0.7379807692307693,7.470874309539795,0.057692307692307696
54,12.138043403625488,37.64397226370744,1.8161801099777222,3.7071244716644287,0.7501410369994531,0.6693385243415833,0.6971153846153846,4.425892353057861,3.4102349281311035,6.913928031921387,0.7955147863185311,1.2165050506591797,0.7692307692307693,7.303269386291504,0.0673076923076923
55,12.292062759399414,40.37417125805723,1.9664604663848877,4.006453514099121,0.7081626940000312,0.7010517120361328,0.7451923076923077,4.4502153396606445,3.39797043800354,6.974596977233887,0.7919103819266395,1.2434465885162354,0.7115384615384616,6.824039936065674,0.052884615384615384
56,11.624982833862305,33.2130503056398,1.8178068399429321,3.6444685459136963,0.758515634342981,0.6369280815124512,0.7548076923076923,4.459650993347168,3.137648344039917,6.313620090484619,0.8294824320558314,1.1372984647750854,0.7235576923076923,6.793242454528809,0.057692307692307696
57,10.941746711730957,36.197313861160524,1.7884618043899536,3.616166591644287,0.7622516957090352,0.6489430069923401,0.7235576923076923,4.225426197052002,3.298652172088623,6.800096035003662,0.8021927163263229,1.1907694339752197,0.7331730769230769,6.693549633026123,0.08173076923076923
58,11.249597072601318,28.36117120591507,1.707155466079712,3.39017391204834,0.7910393340646458,0.598206639289856,0.7524038461538461,4.337193012237549,2.9578464031219482,5.80825138092041,0.8556878259271932,1.067586898803711,0.7355769230769231,6.4829511642456055,0.052884615384615384
59,10.64058256149292,35.809819855333046,1.8243699073791504,3.7901527881622314,0.7388235486932108,0.6542806625366211,0.7331730769230769,4.092829704284668,3.2508609294891357,6.548978805541992,0.8165323881242219,1.1831855773925781,0.7307692307692307,6.2019219398498535,0.052884615384615384
60,10.176588773727417,32.083151137661105,1.7040400505065918,3.490888833999634,0.7784393672357628,0.6184426546096802,0.7139423076923077,3.9078168869018555,3.2642734050750732,6.308224201202393,0.8297737897679076,1.155883550643921,0.7283653846153846,6.2268877029418945,0.04326923076923077
61,9.905428409576416,31.40106935321944,1.7015025615692139,3.5139946937561035,0.7754966683343276,0.6127293705940247,0.7259615384615384,4.004565238952637,3.1170005798339844,6.1729912757873535,0.8369940363553048,1.130901575088501,0.7259615384615384,6.091490745544434,0.036057692307692304
62,9.7777578830719,28.91119688762683,1.6791284084320068,3.394028663635254,0.7905638756975986,0.5935332179069519,0.7572115384615384,4.198131084442139,2.9563992023468018,5.897756576538086,0.8512058236676696,1.0848108530044556,0.7235576923076923,6.165474891662598,0.036057692307692304
63,9.522522926330566,31.395028263742233,1.6788597106933594,3.5111546516418457,0.7758594080705515,0.6110897660255432,0.7596153846153846,4.022536754608154,3.034332752227783,6.175244331359863,0.8368750289710829,1.1005816459655762,0.7043269230769231,5.822903156280518,0.05048076923076923
64,9.711643695831299,27.71988984890112,1.642408847808838,3.331374406814575,0.7982249440482814,0.5797539949417114,0.7788461538461539,4.149258613586426,2.8918099403381348,5.765732288360596,0.8577929541844366,1.0850714445114136,0.6899038461538461,5.7632060050964355,0.04326923076923077
65,10.58883285522461,35.23009775609768,1.713316798210144,3.6532328128814697,0.7573528099973615,0.6355491280555725,0.7524038461538461,3.901139497756958,3.1685397624969482,6.615736961364746,0.8127729156345196,1.171282410621643,0.6947115384615384,5.5829033851623535,0.02403846153846154
66,12.149479389190674,27.37092222171168,1.6397229433059692,3.295114517211914,0.8025934205268779,0.5768856406211853,0.7572115384615384,4.0229363441467285,2.9307706356048584,5.74685001373291,0.8587228606728103,1.0964586734771729,0.6971153846153846,5.7891764640808105,0.03365384615384615
67,12.083454132080078,42.261258942437735,1.8774850368499756,3.9975876808166504,0.709452854973845,0.701921820640564,0.7139423076923077,3.7683351039886475,3.498621940612793,7.249903678894043,0.7751583879730299,1.3131705522537231,0.6826923076923077,5.653801441192627,0.028846153846153848
68,12.200663566589355,36.94486016700881,1.7894178628921509,3.727748155593872,0.747353246189867,0.6661856174468994,0.7331730769230769,3.7957372665405273,3.447655200958252,6.789514541625977,0.8028078472290229,1.2799298763275146,0.6875,5.869335651397705,0.03125
69,11.755290031433105,45.31427847892519,1.9552146196365356,4.156303405761719,0.6859237690856628,0.711044192314148,0.7379807692307693,3.9770772457122803,3.4796717166900635,7.488580703735352,0.7601105162962292,1.3399930000305176,0.7115384615384616,6.050246238708496,0.016826923076923076
70,11.750817775726318,35.29925779193047,1.7772328853607178,3.625857353210449,0.7609757045896073,0.6349227428436279,0.7355769230769231,3.968291759490967,3.2033839225769043,6.656187534332275,0.8104763974746615,1.1819119453430176,0.7307692307692307,6.191795825958252,0.021634615384615384
71,10.576204776763916,32.64146909545212,1.7920297384262085,3.6239044666290283,0.7612331307243331,0.6328344941139221,0.7427884615384616,4.051962852478027,3.1005258560180664,6.246404647827148,0.8330938156167412,1.1330689191818237,0.7283653846153846,6.194976806640625,0.021634615384615384
72,9.460620164871216,41.610881037752506,1.9162213802337646,4.014965534210205,0.7069213379313088,0.692835807800293,0.7403846153846154,3.9793989658355713,3.3446249961853027,7.140158653259277,0.7819139424074554,1.2526775598526,0.71875,5.910738468170166,0.02403846153846154
73,9.913778066635132,29.437988096857737,1.6668193340301514,3.4480559825897217,0.7838430540099365,0.6087430715560913,0.7379807692307693,3.8555784225463867,2.9780983924865723,5.924339294433594,0.8498615051691643,1.0816458463668823,0.7091346153846154,5.780134201049805,0.03365384615384615
74,9.785262107849121,33.53637753248836,1.7811909914016724,3.7488207817077637,0.7444888015896869,0.6388458013534546,0.7572115384615384,3.897158622741699,3.0025815963745117,6.242230415344238,0.8333168276822884,1.1094101667404175,0.6778846153846154,5.524310111999512,0.04807692307692308
75,8.981115818023682,31.874324296015914,1.732887864112854,3.631195306777954,0.760271415878312,0.6256908774375916,0.7307692307692307,3.815093994140625,2.991619110107422,6.113713264465332,0.8401096277827402,1.1046403646469116,0.6634615384615384,5.225131511688232,0.05048076923076923
76,8.930517196655273,29.260560226128916,1.6820608377456665,3.4370014667510986,0.7852268341873516,0.6050652861595154,0.7115384615384616,3.621245861053467,2.8559086322784424,5.907212734222412,0.8507283179612198,1.0752488374710083,0.6754807692307693,5.149439811706543,0.052884615384615384
77,9.015623569488525,33.81893900238282,1.78583824634552,3.7574923038482666,0.743305362666753,0.6526604890823364,0.7019230769230769,3.5016467571258545,3.0138845443725586,6.27697229385376,0.8314562615578052,1.118122935295105,0.6634615384615384,5.009331226348877,0.055288461538461536
78,8.81487512588501,28.873542028276574,1.6169037818908691,3.389052391052246,0.7911775755054775,0.587378203868866,0.7163461538461539,3.532005786895752,2.8546602725982666,5.897095203399658,0.8512392031753191,1.062824010848999,0.6586538461538461,5.158731937408447,0.04567307692307692
79,8.501014232635498,31.07075271362328,1.7259453535079956,3.504096031188965,0.776759705987472,0.6219004392623901,0.6706730769230769,3.475310802459717,2.955003499984741,6.130589485168457,0.8392256733482185,1.1185582876205444,0.6466346153846154,5.192687034606934,0.04567307692307692
80,8.638957500457764,29.98627508293265,1.6565061807632446,3.4903199672698975,0.7785115609366479,0.604983925819397,0.7019230769230769,3.3759191036224365,2.893812894821167,5.967234134674072,0.847679495591053,1.079623818397522,0.6634615384615384,5.052086353302002,0.04567307692307692
81,8.766963958740234,27.765902182758737,1.611722469329834,3.3086838722229004,0.800964228714766,0.5841551423072815,0.6586538461538461,3.349242925643921,2.9431257247924805,5.79974365234375,0.8561102614712032,1.0880324840545654,0.6658653846153846,5.27998161315918,0.06009615384615385
82,8.821297407150269,34.67877397812208,1.832287311553955,3.6438779830932617,0.758593888644236,0.6567980647087097,0.65625,3.3583080768585205,3.2639615535736084,6.5423126220703125,0.8169057083938898,1.2355104684829712,0.5865384615384616,4.966339111328125,0.055288461538461536
83,9.77154278755188,25.746538112070994,1.6140373945236206,3.231029510498047,0.8101972759564631,0.5690258145332336,0.71875,3.6855785846710205,2.9780232906341553,5.532989501953125,0.8690420491016976,1.084683895111084,0.6466346153846154,5.2667388916015625,0.03365384615384615
84,11.122348308563232,28.402237454689498,1.581498384475708,3.2501401901245117,0.807945378796486,0.5768938064575195,0.7067307692307693,3.5251171588897705,3.035001516342163,5.973077297210693,0.8473810582902607,1.110154390335083,0.6586538461538461,5.2578277587890625,0.055288461538461536
85,10.739850044250488,26.013352268050937,1.5896741151809692,3.137481451034546,0.8210288812362191,0.5682603120803833,0.7331730769230769,3.7413156032562256,3.0619044303894043,5.6867499351501465,0.8616623259917429,1.1111234426498413,0.6346153846153846,5.203144550323486,0.04807692307692308
86,9.841914653778076,28.63230455765415,1.6556404829025269,3.353778839111328,0.7955018138694022,0.5835531949996948,0.7524038461538461,4.083378791809082,3.2083027362823486,5.896519660949707,0.8512682445520104,1.1455087661743164,0.6586538461538461,5.749820232391357,0.02403846153846154
87,9.337312936782837,26.573330233138392,1.6579047441482544,3.3517229557037354,0.7957524751790672,0.5758682489395142,0.7644230769230769,4.008520126342773,2.9266409873962402,5.53882360458374,0.8687657242184275,1.0580888986587524,0.6995192307692307,5.551239490509033,0.036057692307692304
88,8.855125904083252,25.453997018417795,1.5712999105453491,3.092496871948242,0.826124213626432,0.5507683157920837,0.7548076923076923,3.65824031829834,2.8746328353881836,5.637456893920898,0.8640501658250559,1.0460346937179565,0.6778846153846154,5.4831109046936035,0.04807692307692308
89,8.885799884796143,28.98139742280688,1.671668291091919,3.4310476779937744,0.7859702820594876,0.5826556086540222,0.7091346153846154,3.587073802947998,2.885944366455078,5.866738319396973,0.8527668478746814,1.0838472843170166,0.6730769230769231,5.328293800354004,0.03365384615384615
90,8.415834903717041,28.511139563053348,1.6898776292800903,3.392889976501465,0.790704379193498,0.5972200036048889,0.7067307692307693,3.579601526260376,2.8943674564361572,5.830855369567871,0.8545623922446429,1.0706223249435425,0.6490384615384616,5.0293707847595215,0.028846153846153848
91,8.219715356826782,28.877506763884128,1.5789910554885864,3.204392671585083,0.8133138756762585,0.5691736936569214,0.7259615384615384,3.517638921737671,2.9726052284240723,6.100717067718506,0.8407886657813131,1.1211555004119873,0.6370192307692307,4.94313383102417,0.028846153846153848
92,8.097614288330078,27.68187939987945,1.6384930610656738,3.3919005393981934,0.7908264448065819,0.5827726721763611,0.6995192307692307,3.3937292098999023,2.7990329265594482,5.688038349151611,0.8615996239322474,1.0666738748550415,0.6153846153846154,4.641152381896973,0.04326923076923077
93,8.043551921844482,30.910562605847247,1.6158204078674316,3.3478143215179443,0.7962285737503789,0.5935670733451843,0.6682692307692307,3.16680908203125,2.9768636226654053,6.277372360229492,0.8314347717424111,1.1319410800933838,0.6129807692307693,4.717519760131836,0.05048076923076923
94,8.040138244628906,27.17669097327297,1.6408584117889404,3.2888023853302,0.8033490109398959,0.5901948809623718,0.6514423076923077,3.1723520755767822,2.81986403465271,5.720221996307373,0.8600290397699762,1.0734548568725586,0.6346153846153846,4.700545310974121,0.052884615384615384
95,8.017416954040527,31.577435727755073,1.614915132522583,3.3474960327148438,0.7962672847682345,0.5954838395118713,0.6322115384615384,3.07913875579834,3.018157720565796,6.383056640625,0.8257111502096321,1.1214604377746582,0.6514423076923077,4.7522077560424805,0.07692307692307693
96,8.11024808883667,26.603401123847107,1.625809907913208,3.226679801940918,0.810707988238338,0.5802885293960571,0.6706730769230769,3.1952290534973145,2.770897388458252,5.690683364868164,0.8614708959212491,1.0378592014312744,0.6586538461538461,4.745447635650635,0.06971153846153846
97,8.230430603027344,31.56122872761688,1.658003568649292,3.37139630317688,0.7933477185808874,0.5967968702316284,0.7091346153846154,3.307910680770874,3.048262357711792,6.355299472808838,0.8272236717024601,1.1407604217529297,0.6105769230769231,4.74122953414917,0.055288461538461536
98,8.44623327255249,25.65460809495687,1.606117844581604,3.1710314750671387,0.8171808588143878,0.5664989948272705,0.6730769230769231,3.302199363708496,2.7702558040618896,5.585546970367432,0.8665423015568187,1.0428680181503296,0.65625,4.677814960479736,0.05048076923076923
99,8.293973684310913,29.162039599866205,1.5970886945724487,3.3125221729278564,0.8005021719569875,0.5819736123085022,0.6706730769230769,3.1415936946868896,2.9683516025543213,6.03145694732666,0.8443831185811227,1.0983747243881226,0.6057692307692307,4.627387523651123,0.052884615384615384
100,8.319507598876953,26.88470443909341,1.5871728658676147,3.267639636993408,0.805871693163583,0.5783970952033997,0.6778846153846154,3.1001245975494385,2.8587148189544678,5.693370819091797,0.8613400189287115,1.071159839630127,0.625,4.400096416473389,0.04326923076923077
101,8.092426776885986,27.425045397646556,1.5738675594329834,3.2361624240875244,0.8095937340562462,0.5691366791725159,0.6850961538461539,3.234144449234009,2.9317626953125,5.822765350341797,0.8549656978361644,1.084983468055725,0.6081730769230769,4.517848968505859,0.040865384615384616
102,8.001519203186035,29.50801585345704,1.7079437971115112,3.4955146312713623,0.7778517664217302,0.6058389544487,0.6923076923076923,3.363194465637207,2.8816282749176025,5.880373001098633,0.8520816842745244,1.0872902870178223,0.6298076923076923,4.340325355529785,0.036057692307692304
103,7.747158527374268,26.79658195362117,1.5796740055084229,3.245011329650879,0.8085510333707753,0.5666093826293945,0.7043269230769231,3.2626352310180664,2.7923243045806885,5.703767776489258,0.8608331203766268,1.0504672527313232,0.6225961538461539,4.372383117675781,0.038461538461538464
104,7.649505853652954,30.635810605210338,1.6633210182189941,3.5082294940948486,0.7762327325172806,0.6107277274131775,0.6995192307692307,3.1879663467407227,2.954364538192749,6.054442405700684,0.8431947819996808,1.119856595993042,0.6129807692307693,4.179656028747559,0.036057692307692304
105,7.555906534194946,25.8365529383874,1.5527666807174683,3.173884391784668,0.8168517298020463,0.556971549987793,0.7307692307692307,3.326036214828491,2.793588161468506,5.614803791046143,0.8651405530329681,1.0580201148986816,0.5985576923076923,4.255977153778076,0.03125
106,7.585613965988159,30.826538377969428,1.6381151676177979,3.444366455078125,0.784305388189563,0.6038100123405457,0.7019230769230769,3.072826862335205,2.9132156372070312,6.158389091491699,0.8377642755236947,1.1193665266036987,0.6033653846153846,4.092009544372559,0.04326923076923077
