canonical_smiles,loading solvent,V/ul,Volume of loading solvent/ul,Flow mL/min,column_specs,left_ea_fraction,right_ea_fraction,delta_ea_fraction,group_unique_ea,left_n,right_n,V1_abs_gradient,V2_abs_gradient,V1_signed_gradient,V2_signed_gradient
CC(C)(CCl)c1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,2.309999999999998,4.179999999999998,-2.309999999999998,-4.179999999999998
CC(C)(CCl)c1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,0.9000000000000021,0.6000000000000032,-0.9000000000000021,-0.6000000000000032
CC(C)(CCl)c1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,0.7000000000000027,1.7999999999999987,-0.7000000000000027,1.7999999999999987
CC(C)(CCl)c1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,3.5999999999999988,3.4999999999999982,-3.5999999999999988,-3.4999999999999982
CC(C)(CCl)c1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,4.760000000000015,9.519999999999968,-4.760000000000015,-9.519999999999968
CC(C)(CCl)c1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,4.042499999999995,6.7375000000000265,-4.042499999999995,-6.7375000000000265
CC(C)(CCl)c1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,2.529999999999997,5.059999999999994,-2.529999999999997,-5.059999999999994
CC(C)(CCl)c1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,0.8000000000000025,4.950000000000001,-0.8000000000000025,-4.950000000000001
CC(C)(CCl)c1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,0.19999999999999926,2.9,-0.19999999999999926,-2.9
CC(C)(CCl)c1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,0.2666666666666675,0.8499999999999996,-0.2666666666666675,0.8499999999999996
CC(C)(CCl)c1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,0.2974999999999831,22.609999999999985,-0.2974999999999831,-22.609999999999985
CC(C)(CCl)c1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,2.8874999999999997,10.202499999999993,-2.8874999999999997,-10.202499999999993
CC(C)(CCl)c1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,1.430000000000001,3.8500000000000045,-1.430000000000001,-3.8500000000000045
CC(C)(CCl)c1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,1.0000000000000018,2.6999999999999957,-1.0000000000000018,-2.6999999999999957
CC(C)(CCl)c1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,0.5500000000000006,3.2500000000000013,-0.5500000000000006,-3.2500000000000013
CC(C)(CCl)c1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,0.2833333333333332,2.0999999999999996,-0.2833333333333332,2.0999999999999996
CC(C)(O)CCc1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,247.60999999999999,386.87,-247.60999999999999,-386.87
CC(C)(O)CCc1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,5,1,1,48.85000000000001,76.55,-48.85000000000001,-76.55
CC(C)(O)CCc1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,20.85,25.400000000000002,-20.85,-25.400000000000002
CC(C)(O)CCc1ccccc1,PE,50.0,300,10,Silica-CS 4g,0.5,1.0,0.5,5,1,1,1.4833333333333325,4.483333333333331,-1.4833333333333325,-4.483333333333331
CC(C)(O)CCc1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,201.85000000000005,379.39000000000004,-201.85000000000005,-379.39000000000004
CC(C)(O)CCc1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,5,1,1,39.6,89.60000000000001,-39.6,-89.60000000000001
CC(C)(O)CCc1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,11.299999999999995,15.89999999999999,-11.299999999999995,-15.89999999999999
CC(C)(O)CCc1ccccc1,PE,100.0,300,10,Silica-CS 4g,0.5,1.0,0.5,5,1,1,3.3166666666666664,5.950000000000003,-3.3166666666666664,-5.950000000000003
CC(C)(O)CCc1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,5,1,1,161.48000000000005,368.94,-161.48000000000005,-368.94
CC(C)(O)CCc1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,5,1,1,37.75,81.35000000000002,-37.75,-81.35000000000002
CC(C)(O)CCc1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,5,1,1,6.749999999999999,16.299999999999997,-6.749999999999999,-16.299999999999997
CC(C)(O)CCc1ccccc1,PE,150.0,300,10,Silica-CS 4g,0.5,1.0,0.5,5,1,1,2.6833333333333336,4.866666666666664,-2.6833333333333336,-4.866666666666664
CC(C)=CCBr,PE,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,0.2974999999999831,5.35499999999995,-0.2974999999999831,-5.35499999999995
CC(C)=CCBr,PE,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,1.540000000000015,12.512499999999944,-1.540000000000015,-12.512499999999944
CC(C)=CCBr,PE,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,1.9799999999999933,8.360000000000019,-1.9799999999999933,-8.360000000000019
CC(C)=CCBr,PE,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,0.9000000000000021,0.2500000000000071,-0.9000000000000021,-0.2500000000000071
CC(C)=CCBr,PE,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,0.7499999999999999,0.5500000000000006,-0.7499999999999999,-0.5500000000000006
CC(C)=CCBr,PE,50.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,3.5666666666666664,0.5,-3.5666666666666664,-0.5
CC(C)=CCBr,PE,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,2.0825000000000085,19.33749999999998,-2.0825000000000085,-19.33749999999998
CC(C)=CCBr,PE,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,2.1175000000000024,14.05250000000002,-2.1175000000000024,-14.05250000000002
CC(C)=CCBr,PE,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,1.3199999999999956,3.0799999999999894,-1.3199999999999956,-3.0799999999999894
CC(C)=CCBr,PE,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,0.75,2.0500000000000007,-0.75,-2.0500000000000007
CC(C)=CCBr,PE,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,0.49999999999999817,3.1500000000000017,-0.49999999999999817,-3.1500000000000017
CC(C)=CCBr,PE,100.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,0.11666666666666714,6.75,-0.11666666666666714,6.75
CC(C)=CCBr,PE,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,1.189999999999996,34.21249999999996,-1.189999999999996,-34.21249999999996
CC(C)=CCBr,PE,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,1.5399999999999943,11.742499999999987,-1.5399999999999943,-11.742499999999987
CC(C)=CCBr,PE,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,2.309999999999998,2.6399999999999912,-2.309999999999998,-2.6399999999999912
CC(C)=CCBr,PE,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,0.29999999999999893,2.9000000000000057,-0.29999999999999893,-2.9000000000000057
CC(C)=CCBr,PE,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,0.8000000000000024,2.0500000000000003,-0.8000000000000024,-2.0500000000000003
CC(C)=CCBr,PE,150.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,0.13333333333333286,6.566666666666666,-0.13333333333333286,6.566666666666666
CC(C)=CCC/C(C)=C/C=O,PE,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,639.3275000000001,1253.6650000000002,-639.3275000000001,-1253.6650000000002
CC(C)=CCC/C(C)=C/C=O,PE,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,154.76999999999995,305.88250000000005,-154.76999999999995,-305.88250000000005
CC(C)=CCC/C(C)=C/C=O,PE,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,38.72,71.61,-38.72,-71.61
CC(C)=CCC/C(C)=C/C=O,PE,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,1.7500000000000018,16.9,-1.7500000000000018,-16.9
CC(C)=CCC/C(C)=C/C=O,PE,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,4.649999999999996,10.749999999999995,-4.649999999999996,-10.749999999999995
CC(C)=CCC/C(C)=C/C=O,PE,50.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,3.75,4.650000000000002,-3.75,-4.650000000000002
CC(C)=CCC/C(C)=C/C=O,PE,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,539.6650000000001,1196.2475000000002,-539.6650000000001,-1196.2475000000002
CC(C)=CCC/C(C)=C/C=O,PE,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,122.43,306.075,-122.43,-306.075
CC(C)=CCC/C(C)=C/C=O,PE,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,34.43000000000001,90.2,-34.43000000000001,-90.2
CC(C)=CCC/C(C)=C/C=O,PE,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,9.1,19.550000000000008,-9.1,-19.550000000000008
CC(C)=CCC/C(C)=C/C=O,PE,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,3.65,4.199999999999984,-3.65,-4.199999999999984
CC(C)=CCC/C(C)=C/C=O,PE,100.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,1.8499999999999996,5.583333333333336,-1.8499999999999996,-5.583333333333336
CC(C)=CCC/C(C)=C/C=O,PE,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,464.695,1251.5825000000002,-464.695,-1251.5825000000002
CC(C)=CCC/C(C)=C/C=O,PE,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,111.45750000000001,249.6724999999999,-111.45750000000001,-249.6724999999999
CC(C)=CCC/C(C)=C/C=O,PE,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,37.18,100.21000000000004,-37.18,-100.21000000000004
CC(C)=CCC/C(C)=C/C=O,PE,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,6.899999999999997,16.599999999999994,-6.899999999999997,-16.599999999999994
CC(C)=CCC/C(C)=C/C=O,PE,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,2.349999999999999,7.8500000000000005,-2.349999999999999,7.8500000000000005
CC(C)=CCC/C(C)=C/C=O,PE,150.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,2.033333333333333,7.583333333333332,-2.033333333333333,-7.583333333333332
CC(C)C(=O)c1ccccc1,DCM,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,2,2,68.27625000000006,157.97250000000003,-68.27625000000006,-157.97250000000003
CC(C)C(=O)c1ccccc1,DCM,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,2,2,3.5612499999999816,33.68750000000001,-3.5612499999999816,-33.68750000000001
CC(C)C(=O)c1ccccc1,DCM,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,2,2,2.035000000000002,11.110000000000003,-2.035000000000002,-11.110000000000003
CC(C)C(=O)c1ccccc1,DCM,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,2,2,1.900000000000004,5.050000000000001,-1.900000000000004,-5.050000000000001
CC(C)C(=O)c1ccccc1,DCM,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,2,2,1.7499999999999962,3.374999999999989,-1.7499999999999962,-3.374999999999989
CC(C)C(=O)c1ccccc1,DCM,50.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,2,2,1.75,1.5416666666666679,-1.75,-1.5416666666666679
CC(C)C(=O)c1ccccc1,DCM,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,2,2,62.32624999999998,170.76500000000007,-62.32624999999998,-170.76500000000007
CC(C)C(=O)c1ccccc1,DCM,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,2,2,6.063750000000024,28.682499999999965,-6.063750000000024,-28.682499999999965
CC(C)C(=O)c1ccccc1,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,2,2,1.869999999999988,11.495000000000028,-1.869999999999988,-11.495000000000028
CC(C)C(=O)c1ccccc1,DCM,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,2,2,1.525000000000004,8.299999999999997,-1.525000000000004,-8.299999999999997
CC(C)C(=O)c1ccccc1,DCM,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,2,2,1.2000000000000008,7.099999999999995,-1.2000000000000008,-7.099999999999995
CC(C)C(=O)c1ccccc1,DCM,100.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,2,2,0.02499999999999858,0.033333333333333215,-0.02499999999999858,-0.033333333333333215
CC(C)C(=O)c1ccccc1,DCM,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,2,2,3.5700000000000194,209.88625000000002,-3.5700000000000194,-209.88625000000002
CC(C)C(=O)c1ccccc1,DCM,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,2,2,21.27125,10.77999999999996,-21.27125,-10.77999999999996
CC(C)C(=O)c1ccccc1,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,2,2,8.470000000000013,22.439999999999994,8.470000000000013,-22.439999999999994
CC(C)C(=O)c1ccccc1,DCM,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,2,2,2.4250000000000007,7.050000000000004,-2.4250000000000007,-7.050000000000004
CC(C)C(=O)c1ccccc1,DCM,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,2,2,1.0250000000000001,1.0249999999999948,-1.0250000000000001,1.0249999999999948
CC(C)C(=O)c1ccccc1,DCM,150.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,2,2,0.4250000000000007,3.4499999999999993,-0.4250000000000007,-3.4499999999999993
CC(C)CCOC(=O)c1ccccc1,PE,100.0,200,4,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,2,1,1,5.235999999999997,40.11699999999995,-5.235999999999997,-40.11699999999995
CC(C)CCOC(=O)c1ccccc1,PE,100.0,200,6,Silica-CS 4g,0.024390243902439025,0.03225806451612903,0.007867820613690006,4,1,1,91.5120000000001,210.35049999999973,91.5120000000001,210.35049999999973
CC(C)CCOC(=O)c1ccccc1,PE,100.0,200,6,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,4,1,1,57.61350000000005,350.238,-57.61350000000005,-350.238
CC(C)CCOC(=O)c1ccccc1,PE,100.0,200,6,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,4,1,1,8.6625,40.65599999999999,-8.6625,-40.65599999999999
CC(C)CCOC(=O)c1ccccc1,PE,100.0,200,8,Silica-CS 4g,0.024390243902439025,0.03225806451612903,0.007867820613690006,4,1,1,9.320666666666659,17.79399999999985,-9.320666666666659,-17.79399999999985
CC(C)CCOC(=O)c1ccccc1,PE,100.0,200,8,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,4,1,1,5.6420000000000154,259.96599999999995,-5.6420000000000154,-259.96599999999995
CC(C)CCOC(=O)c1ccccc1,PE,100.0,200,8,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,4,1,1,11.549999999999999,42.96599999999998,-11.549999999999999,-42.96599999999998
CC(C)CCOC(=O)c1ccccc1,PE,100.0,200,10,Silica-CS 4g,0.024390243902439025,0.03225806451612903,0.007867820613690006,3,1,1,68.84583333333339,76.25999999999998,-68.84583333333339,-76.25999999999998
CC(C)CCOC(=O)c1ccccc1,PE,100.0,200,10,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,3,1,1,2.7125000000000195,105.78750000000001,-2.7125000000000195,-105.78750000000001
CC(C)COC(=O)c1ccccc1,PE,50.0,200,4,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,3,1,1,2.3869999999999685,117.39700000000009,-2.3869999999999685,-117.39700000000009
CC(C)COC(=O)c1ccccc1,PE,50.0,200,4,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,3,1,1,12.782000000000007,35.88199999999994,-12.782000000000007,-35.88199999999994
CC(C)COC(=O)c1ccccc1,PE,50.0,200,5,Silica-CS 4g,0.009900990099009901,0.5,0.4900990099009901,2,1,1,6.46127946127946,30.801599326599323,-6.46127946127946,-30.801599326599323
CC(C)COC(=O)c1ccccc1,PE,50.0,200,6,Silica-CS 4g,0.024390243902439025,0.047619047619047616,0.02322880371660859,3,1,1,24.538500000000017,143.57174999999998,24.538500000000017,-143.57174999999998
CC(C)COC(=O)c1ccccc1,PE,50.0,200,6,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,3,1,1,10.164000000000009,37.191000000000024,-10.164000000000009,-37.191000000000024
CC(C)COC(=O)c1ccccc1,PE,50.0,200,8,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,3,1,1,4.339999999999985,84.62999999999994,-4.339999999999985,-84.62999999999994
CC(C)COC(=O)c1ccccc1,PE,50.0,200,8,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,3,1,1,15.553999999999988,39.73200000000001,-15.553999999999988,-39.73200000000001
CC(C)COC(=O)c1ccccc1,PE,50.0,200,10,Silica-CS 4g,0.009900990099009901,0.024390243902439025,0.014489253803429124,5,1,1,169.6659722222222,477.9404166666667,169.6659722222222,477.9404166666667
CC(C)COC(=O)c1ccccc1,PE,50.0,200,10,Silica-CS 4g,0.024390243902439025,0.03225806451612903,0.007867820613690006,5,1,1,139.80999999999997,22.242500000000096,-139.80999999999997,-22.242500000000096
CC(C)COC(=O)c1ccccc1,PE,50.0,200,10,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,5,1,1,46.11249999999998,200.72499999999994,46.11249999999998,-200.72499999999994
CC(C)COC(=O)c1ccccc1,PE,50.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,5,1,1,10.972499999999991,5.967499999999989,-10.972499999999991,5.967499999999989
CC(C)COC(=O)c1ccccc1,PE,100.0,200,5,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,4,1,1,24.692499999999992,217.3237500000001,-24.692499999999992,-217.3237500000001
CC(C)COC(=O)c1ccccc1,PE,100.0,200,5,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,4,1,1,2.213749999999997,48.221250000000005,-2.213749999999997,-48.221250000000005
CC(C)COC(=O)c1ccccc1,PE,100.0,200,5,Silica-CS 4g,0.09090909090909091,0.5,0.40909090909090906,4,1,1,2.2101851851851855,3.8703703703703676,-2.2101851851851855,-3.8703703703703676
CC(C)COC(=O)c1ccccc1,PE,100.0,200,10,Silica-CS 4g,0.009900990099009901,0.0196078431372549,0.009706853038245,4,1,1,97.01049999999998,368.2964999999999,-97.01049999999998,-368.2964999999999
CC(C)COC(=O)c1ccccc1,PE,100.0,200,10,Silica-CS 4g,0.0196078431372549,0.09090909090909091,0.07130124777183601,4,1,1,12.622500000000004,186.88312499999998,-12.622500000000004,-186.88312499999998
CC(C)COC(=O)c1ccccc1,PE,100.0,200,10,Silica-CS 4g,0.09090909090909091,0.5,0.40909090909090906,4,1,1,2.077777777777777,1.6499999999999975,-2.077777777777777,-1.6499999999999975
CC(C)COC(=O)c1ccccc1,PE,150.0,200,5,Silica-CS 4g,0.009900990099009901,0.03225806451612903,0.02235707441711913,4,1,1,45.287678571428586,578.4895238095238,-45.287678571428586,-578.4895238095238
CC(C)COC(=O)c1ccccc1,PE,150.0,200,5,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,4,1,1,28.21000000000002,71.33875,-28.21000000000002,-71.33875
CC(C)COC(=O)c1ccccc1,PE,150.0,200,5,Silica-CS 4g,0.047619047619047616,0.5,0.4523809523809524,4,1,1,1.869736842105263,8.519736842105264,-1.869736842105263,-8.519736842105264
CC(C)COC(=O)c1ccccc1,PE,150.0,200,10,Silica-CS 4g,0.009900990099009901,0.0196078431372549,0.009706853038245,6,1,1,97.86900000000003,952.0765000000001,-97.86900000000003,-952.0765000000001
CC(C)COC(=O)c1ccccc1,PE,150.0,200,10,Silica-CS 4g,0.0196078431372549,0.03225806451612903,0.01265022137887413,6,1,1,22.39749999999999,312.24749999999995,-22.39749999999999,-312.24749999999995
CC(C)COC(=O)c1ccccc1,PE,150.0,200,10,Silica-CS 4g,0.03225806451612903,0.047619047619047616,0.015360983102918585,6,1,1,36.34749999999996,155.69749999999996,-36.34749999999996,-155.69749999999996
CC(C)COC(=O)c1ccccc1,PE,150.0,200,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,6,1,1,3.272499999999998,43.120000000000005,3.272499999999998,-43.120000000000005
CC(C)COC(=O)c1ccccc1,PE,150.0,200,10,Silica-CS 4g,0.09090909090909091,0.5,0.40909090909090906,6,1,1,1.792592592592593,5.092592592592594,-1.792592592592593,-5.092592592592594
CC(C)c1ccc(Br)cc1,PE,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,5.057499999999998,13.090000000000018,5.057499999999998,13.090000000000018
CC(C)c1ccc(Br)cc1,PE,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,26.565000000000005,22.137499999999992,26.565000000000005,22.137499999999992
CC(C)c1ccc(Br)cc1,PE,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,1.6500000000000004,0.7700000000000032,-1.6500000000000004,0.7700000000000032
CC(C)c1ccc(Br)cc1,PE,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,0.5500000000000007,8.05,-0.5500000000000007,8.05
CC(C)c1ccc(Br)cc1,PE,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,0.0,9.300000000000002,0.0,-9.300000000000002
CC(C)c1ccc(Br)cc1,PE,50.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,0.06666666666666643,0.2666666666666657,-0.06666666666666643,0.2666666666666657
CC(C)c1ccc(Br)cc1,PE,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,17.55250000000002,12.49500000000002,17.55250000000002,-12.49500000000002
CC(C)c1ccc(Br)cc1,PE,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,16.17,13.47499999999999,-16.17,-13.47499999999999
CC(C)c1ccc(Br)cc1,PE,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,3.0800000000000014,6.82,3.0800000000000014,6.82
CC(C)c1ccc(Br)cc1,PE,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,0.6999999999999975,8.099999999999998,-0.6999999999999975,8.099999999999998
CC(C)c1ccc(Br)cc1,PE,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,0.900000000000002,5.599999999999995,-0.900000000000002,-5.599999999999995
CC(C)c1ccc(Br)cc1,PE,100.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,0.13333333333333286,1.333333333333334,0.13333333333333286,1.333333333333334
CC(C)c1ccc(Br)cc1,PE,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,403.70750000000004,245.735,-403.70750000000004,-245.735
CC(C)c1ccc(Br)cc1,PE,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.043290043290043295,7,1,1,0.7700000000000177,47.16249999999998,0.7700000000000177,-47.16249999999998
CC(C)c1ccc(Br)cc1,PE,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.07575757575757575,7,1,1,8.800000000000006,15.070000000000013,-8.800000000000006,15.070000000000013
CC(C)c1ccc(Br)cc1,PE,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,1,1,1.5499999999999972,5.25,1.5499999999999972,5.25
CC(C)c1ccc(Br)cc1,PE,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,0.16666666666666669,7,1,1,0.4499999999999957,7.100000000000006,-0.4499999999999957,-7.100000000000006
CC(C)c1ccc(Br)cc1,PE,150.0,300,10,Silica-CS 4g,0.5,1.0,0.5,7,1,1,0.033333333333333215,0.34999999999999964,0.033333333333333215,-0.34999999999999964
CC(C)c1ccccc1O,DCM,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.028011204481792715,7,1,1,489.9825000000001,807.4150000000001,-489.9825000000001,-807.4150000000001
