canonical_smiles,loading solvent,V/ul,Volume of loading solvent/ul,Flow mL/min,column_specs,previous_ea_fraction,center_ea_fraction,following_ea_fraction,group_unique_ea,V1_abs_curvature,V2_abs_curvature,V1_monotonicity_violation,V2_monotonicity_violation
CC(=O)CC(=O)c1ccccc1,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,33.150000000000006,7.289999999999985,True,False
CC(=O)CC(=O)c1ccccc1,DCM,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,20.5,3.4000000000000057,True,False
CC(=O)CC(=O)c1ccccc1,DCM,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,10.266666666666664,19.016666666666666,False,False
CC(=O)CCCCl,DCM,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,6,3.342500000000011,182.945,False,True
CC(=O)CCCCl,DCM,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.3333333333333333,6,7.85124999999999,197.2575,True,True
CC(=O)CCCCl,DCM,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.3333333333333333,0.5,6,2.618750000000001,20.287499999999998,True,False
CC(=O)CCCCl,DCM,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,1.700000000000001,3.3166666666666695,True,True
CC(=O)CCCCl,DCM,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,6,4.164999999999992,9.887499999999974,False,True
CC(=O)CCCCl,DCM,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.3333333333333333,6,2.7912499999999962,26.516874999999985,False,True
CC(=O)CCCCl,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.3333333333333333,0.5,6,0.46874999999999717,29.809375000000003,False,True
CC(=O)CCCCl,DCM,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,0.16666666666666596,8.000000000000004,False,False
CC(=O)CCCCl,DCM,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,6,13.054999999999986,44.485,True,True
CC(=O)CCCCl,DCM,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.3333333333333333,6,0.013750000000003704,37.99125,False,True
CC(=O)CCCCl,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.3333333333333333,0.5,6,0.16874999999999796,29.13125000000001,False,True
CC(=O)CCCCl,DCM,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,0.4000000000000019,5.8500000000000085,False,False
CC(=O)Oc1ccc(C=O)cc1,DCM,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,5,388.25000000000006,399.6700000000001,False,False
CC(=O)Oc1ccc(C=O)cc1,DCM,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,5,23.60000000000001,91.29999999999998,False,False
CC(=O)Oc1ccc(C=O)cc1,DCM,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,5,2.816666666666663,22.300000000000008,False,False
CC(=O)Oc1ccc(C=O)cc1,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,5,346.05000000000007,482.30000000000007,False,False
CC(=O)Oc1ccc(C=O)cc1,DCM,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,5,18.60000000000001,43.000000000000014,False,False
CC(=O)Oc1ccc(C=O)cc1,DCM,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,5,7.549999999999999,29.300000000000004,False,False
CC(=O)Oc1ccc(C=O)cc1,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,5,344.36000000000007,414.43000000000006,False,False
CC(=O)Oc1ccc(C=O)cc1,DCM,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,5,19.05,52.49999999999999,False,False
CC(=O)Oc1ccc(C=O)cc1,DCM,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,5,6.45,28.350000000000005,False,False
CC(=O)c1c(C)cc(C)cc1C,DCM,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,130.2,270.04249999999996,False,False
CC(=O)c1c(C)cc(C)cc1C,DCM,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,55.41250000000002,74.5800000000001,False,False
CC(=O)c1c(C)cc(C)cc1C,DCM,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,1.9500000000000028,24.42999999999994,False,True
CC(=O)c1c(C)cc(C)cc1C,DCM,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,9.000000000000002,17.999999999999982,False,True
CC(=O)c1c(C)cc(C)cc1C,DCM,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,13.016666666666666,21.5,True,True
CC(=O)c1c(C)cc(C)cc1C,DCM,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.09090909090909091,0.16666666666666666,6,96.04374999999997,184.28437499999993,False,False
CC(=O)c1c(C)cc(C)cc1C,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,0.22000000000000108,31.830000000000055,False,True
CC(=O)c1c(C)cc(C)cc1C,DCM,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,0.5500000000000063,14.500000000000016,False,True
CC(=O)c1c(C)cc(C)cc1C,DCM,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,0.5666666666666627,10.583333333333332,False,False
CC(=O)c1c(C)cc(C)cc1C,DCM,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,6,110.74249999999999,9.762500000000077,False,False
CC(=O)c1c(C)cc(C)cc1C,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,1.7699999999999931,43.910000000000025,False,True
CC(=O)c1c(C)cc(C)cc1C,DCM,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,0.9499999999999942,18.549999999999997,False,True
CC(=O)c1c(C)cc(C)cc1C,DCM,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,0.7000000000000044,11.183333333333335,False,False
CC(=O)c1ccc(Br)cc1,DCM,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,206.83250000000004,387.06499999999994,False,False
CC(=O)c1ccc(Br)cc1,DCM,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,108.92749999999995,154.3575,False,False
CC(=O)c1ccc(Br)cc1,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,31.700000000000014,60.19,False,False
CC(=O)c1ccc(Br)cc1,DCM,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,0.249999999999996,10.900000000000011,False,False
CC(=O)c1ccc(Br)cc1,DCM,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,1.9666666666666646,10.01666666666666,False,False
CC(=O)c1ccc(C#N)cc1,DCM,50.0,400,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,5,202.29000000000002,373.7900000000002,False,False
CC(=O)c1ccc(C#N)cc1,DCM,50.0,400,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,5,40.599999999999994,61.04999999999998,False,False
CC(=O)c1ccc(C#N)cc1,DCM,50.0,400,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,5,2.633333333333333,24.016666666666655,False,False
CC(=O)c1ccc(C#N)cc1,DCM,100.0,400,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,4,48.050000000000004,96.50000000000004,False,False
CC(=O)c1ccc(C#N)cc1,DCM,100.0,400,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,4,0.7999999999999989,10.750000000000021,False,False
CC(=O)c1ccc(C#N)cc1,DCM,150.0,400,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,4,34.85000000000001,96.20000000000002,True,False
CC(=O)c1ccc(C#N)cc1,DCM,150.0,400,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,4,1.2500000000000018,10.983333333333327,True,False
CC(=O)c1ccc(C)cc1,DCM,50.0,300,5,Silica-CS 4g,0.047619047619047616,0.3333333333333333,0.5,4,12.689583333333339,11.325000000000005,True,False
CC(=O)c1ccc(C)cc1,DCM,50.0,300,5,Silica-CS 4g,0.3333333333333333,0.5,1.0,4,2.3416666666666703,11.291666666666668,True,True
CC(=O)c1ccc(C)cc1,DCM,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.16666666666666666,5,50.4175000000001,14.805000000000184,True,False
CC(=O)c1ccc(C)cc1,DCM,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.16666666666666666,0.3333333333333333,5,22.380000000000024,38.84,False,False
CC(=O)c1ccc(C)cc1,DCM,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,5,0.34999999999999654,2.7500000000000053,False,False
CC(=O)c1ccc(C)cc1,DCM,100.0,300,5,Silica-CS 4g,0.16666666666666666,0.5,1.0,3,0.5208333333333337,21.54583333333334,False,False
CC(=O)c1ccc(C)cc1,DCM,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,5,95.36999999999998,157.79499999999996,True,True
CC(=O)c1ccc(C)cc1,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,5,12.65,10.769999999999968,True,False
CC(=O)c1ccc(C)cc1,DCM,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,1.0,5,1.562499999999998,40.500000000000014,False,True
CC(=O)c1ccc(C)cc1,DCM,150.0,300,5,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,6,52.140000000000015,40.59000000000003,True,True
CC(=O)c1ccc(C)cc1,DCM,150.0,300,5,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,12.40500000000001,8.54499999999992,False,False
CC(=O)c1ccc(C)cc1,DCM,150.0,300,5,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,4.899999999999993,27.775000000000002,True,False
CC(=O)c1ccc(C)cc1,DCM,150.0,300,5,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,3.6083333333333285,74.19999999999999,True,True
CC(=O)c1ccc(C)cc1,DCM,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.09090909090909091,0.16666666666666666,4,39.66187500000001,171.53125,True,True
CC(=O)c1ccc(C)cc1,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,1.0,4,18.61000000000001,102.77000000000001,True,False
CC(=O)c1ccc(C)cc1C,PE,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,172.72500000000005,81.68999999999983,True,False
CC(=O)c1ccc(C)cc1C,PE,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,5.417499999999997,189.55749999999995,False,False
CC(=O)c1ccc(C)cc1C,PE,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,15.760000000000012,22.530000000000005,False,True
CC(=O)c1ccc(C)cc1C,PE,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,8.800000000000004,12.599999999999984,False,False
CC(=O)c1ccc(C)cc1C,PE,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,10.533333333333335,26.199999999999992,False,True
CC(=O)c1ccc(C)cc1C,PE,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,27.05499999999998,548.4675000000003,False,False
CC(=O)c1ccc(C)cc1C,PE,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,53.59750000000001,46.117499999999986,True,False
CC(=O)c1ccc(C)cc1C,PE,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,4.510000000000009,109.52999999999999,True,True
CC(=O)c1ccc(C)cc1C,PE,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,1.6999999999999997,2.999999999999977,False,False
CC(=O)c1ccc(C)cc1C,PE,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,1.2833333333333328,7.516666666666657,False,False
CC(=O)c1ccc(C)cc1C,PE,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,98.0875,465.81500000000005,True,False
CC(=O)c1ccc(C)cc1C,PE,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,39.544999999999995,21.31249999999993,True,False
CC(=O)c1ccc(C)cc1C,PE,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,3.659999999999998,96.27000000000007,True,True
CC(=O)c1ccc(C)cc1C,PE,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,0.8000000000000029,25.950000000000017,False,True
CC(=O)c1ccc(C)cc1C,PE,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,1.3833333333333306,27.46666666666666,False,True
CC(=O)c1ccc(F)cc1,PE,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,221.79500000000002,537.4950000000002,False,False
CC(=O)c1ccc(F)cc1,PE,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,79.31000000000004,150.12249999999995,False,False
CC(=O)c1ccc(F)cc1,PE,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,39.16999999999999,59.71000000000003,False,False
CC(=O)c1ccc(F)cc1,PE,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,4.100000000000001,11.999999999999991,False,False
CC(=O)c1ccc(F)cc1,PE,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,0.4500000000000033,12.716666666666677,False,True
CC(=O)c1ccc(F)cc1,PE,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,225.26000000000008,557.6724999999999,False,False
CC(=O)c1ccc(F)cc1,PE,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,114.86749999999998,153.39499999999998,False,False
CC(=O)c1ccc(F)cc1,PE,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,16.360000000000007,57.15000000000002,False,False
CC(=O)c1ccc(F)cc1,PE,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,5.15,17.500000000000007,False,False
CC(=O)c1ccc(F)cc1,PE,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,1.3333333333333353,17.783333333333317,False,True
CC(=O)c1ccc(F)cc1,PE,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,189.9625000000001,627.7775000000003,False,False
CC(=O)c1ccc(F)cc1,PE,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,105.27,133.56749999999988,False,False
CC(=O)c1ccc(F)cc1,PE,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,13.459999999999992,40.810000000000045,False,False
CC(=O)c1ccc(F)cc1,PE,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,5.450000000000005,18.85000000000001,False,False
CC(=O)c1ccc(F)cc1,PE,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,0.6833333333333313,21.066666666666656,False,True
CC(=O)c1ccc(I)cc1,DCM,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,298.5849999999999,466.98750000000007,False,False
CC(=O)c1ccc(I)cc1,DCM,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,83.13250000000002,136.95,False,False
CC(=O)c1ccc(I)cc1,DCM,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,43.52,57.37,False,False
CC(=O)c1ccc(I)cc1,DCM,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,8.549999999999999,13.900000000000011,False,False
CC(=O)c1ccc(I)cc1,DCM,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,0.9833333333333338,8.799999999999988,False,True
CC(=O)c1ccc(I)cc1,DCM,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,234.8675,449.225,False,False
CC(=O)c1ccc(I)cc1,DCM,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,62.75500000000001,132.63249999999994,False,False
CC(=O)c1ccc(I)cc1,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,25.84000000000001,56.980000000000004,False,False
CC(=O)c1ccc(I)cc1,DCM,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,11.899999999999995,15.800000000000008,False,False
CC(=O)c1ccc(I)cc1,DCM,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,1.4833333333333356,5.133333333333332,False,False
CC(=O)c1ccc(I)cc1,DCM,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,211.80250000000007,448.22749999999996,False,False
CC(=O)c1ccc(I)cc1,DCM,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,50.15999999999995,128.94750000000005,False,False
CC(=O)c1ccc(I)cc1,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,24.52000000000001,57.050000000000026,False,False
CC(=O)c1ccc(I)cc1,DCM,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,11.650000000000004,16.35000000000001,False,False
CC(=O)c1ccc(I)cc1,DCM,150.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,0.3166666666666702,3.6666666666666563,False,False
CC(=O)c1ccc(N)cc1,DCM,50.0,900,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,3,59.73333333333332,86.44999999999999,False,False
CC(=O)c1ccc(N)cc1,DCM,100.0,900,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,3,55.26666666666662,89.7166666666667,False,False
CC(=O)c1ccc(N)cc1,DCM,150.0,900,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,3,58.78333333333332,91.70000000000003,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,50.0,400,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,6,380.10499999999996,653.8949999999998,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,50.0,400,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,143.34,243.16000000000003,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,50.0,400,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,31.349999999999994,58.050000000000026,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,50.0,400,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,5.516666666666667,22.316666666666652,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,100.0,400,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,6,297.4125,612.6174999999998,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,100.0,400,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,116.93,240.39000000000007,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,100.0,400,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,29.200000000000006,59.04999999999999,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,100.0,400,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,9.1,19.200000000000003,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,150.0,400,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,6,296.5049999999999,613.1124999999994,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,150.0,400,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,109.81000000000002,231.15000000000015,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,150.0,400,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,24.449999999999996,59.04999999999997,False,False
CC(=O)c1ccc([N+](=O)[O-])cc1,DCM,150.0,400,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,9.833333333333334,15.933333333333337,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,50.0,1000,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,6,238.865,485.9799999999999,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,50.0,1000,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,63.900000000000006,121.29000000000002,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,50.0,1000,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,24.049999999999994,26.699999999999996,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,50.0,1000,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,4.5333333333333306,14.116666666666662,False,True
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,100.0,1000,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,6,292.73749999999995,329.75249999999994,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,100.0,1000,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,52.8,143.82,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,100.0,1000,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,26.4,47.70000000000001,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,100.0,1000,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,0.16666666666666774,4.7500000000000036,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,150.0,1000,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,5,68.00000000000006,174.1,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,150.0,1000,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,5,18.099999999999998,47.20000000000001,False,False
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,DCM,150.0,1000,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,5,0.4000000000000038,5.2499999999999964,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,50.0,500,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,5,189.63999999999993,280.49999999999983,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,50.0,500,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.5,5,109.39000000000001,166.44000000000005,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,50.0,500,10,Silica-CS 4g,0.16666666666666666,0.5,1.0,5,6.1,13.13333333333333,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,100.0,500,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,6,240.56999999999982,388.135,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,100.0,500,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,66.57000000000008,131.96000000000004,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,100.0,500,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,27.54999999999999,17.549999999999983,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,100.0,500,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,1.8166666666666613,1.9333333333333425,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,150.0,500,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,6,225.74749999999995,407.1924999999999,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,150.0,500,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,6,69.87,105.93000000000006,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,150.0,500,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,6,24.299999999999997,26.249999999999982,False,False
CC(=O)c1ccc2c(c1)OCO2,DCM,150.0,500,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,6,2.049999999999999,5.266666666666666,False,False
CC(=O)c1ccc2ccccc2c1,DCM,50.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,358.4175000000001,737.3975,False,False
CC(=O)c1ccc2ccccc2c1,DCM,50.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,298.0725,222.53000000000003,False,False
CC(=O)c1ccc2ccccc2c1,DCM,50.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,18.599999999999994,83.46,True,False
CC(=O)c1ccc2ccccc2c1,DCM,50.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,4.600000000000005,0.9999999999999982,True,False
CC(=O)c1ccc2ccccc2c1,DCM,50.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,1.21666666666667,10.15,False,False
CC(=O)c1ccc2ccccc2c1,DCM,100.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,487.8475000000001,793.1524999999999,False,False
CC(=O)c1ccc2ccccc2c1,DCM,100.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,120.44999999999993,225.69249999999988,False,False
CC(=O)c1ccc2ccccc2c1,DCM,100.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,32.760000000000026,36.26,False,False
CC(=O)c1ccc2ccccc2c1,DCM,100.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,15.149999999999999,19.450000000000017,False,False
CC(=O)c1ccc2ccccc2c1,DCM,100.0,300,10,Silica-CS 4g,0.3333333333333333,0.5,1.0,7,1.4833333333333356,9.766666666666664,False,False
CC(=O)c1ccc2ccccc2c1,DCM,150.0,300,10,Silica-CS 4g,0.0196078431372549,0.047619047619047616,0.09090909090909091,7,444.23750000000007,705.8800000000001,False,False
CC(=O)c1ccc2ccccc2c1,DCM,150.0,300,10,Silica-CS 4g,0.047619047619047616,0.09090909090909091,0.16666666666666666,7,109.61499999999995,259.6824999999999,False,False
CC(=O)c1ccc2ccccc2c1,DCM,150.0,300,10,Silica-CS 4g,0.09090909090909091,0.16666666666666666,0.3333333333333333,7,51.57000000000002,8.230000000000047,False,False
CC(=O)c1ccc2ccccc2c1,DCM,150.0,300,10,Silica-CS 4g,0.16666666666666666,0.3333333333333333,0.5,7,10.150000000000002,70.54999999999997,False,True
