canonical_smiles,PE/EA,loading solvent,V/ul,Volume of loading solvent/ul,Flow mL/min,column_specs,n_rows,n_compounds,V1_mean,V1_std,V2_mean,V2_std,V1_min,V1_max,V2_min,V2_max
CC(C)C(=O)c1ccccc1,0/1,DCM,50.0,300,10,Silica-CS 4g,2,1,4.404166666666667,1.0194122762106064,8.083333333333334,1.7677669529663698,3.683333333333333,5.125,6.833333333333333,9.333333333333334
CC(C)C(=O)c1ccccc1,0/1,DCM,100.0,300,10,Silica-CS 4g,2,1,4.179166666666667,0.45372685126136764,7.879166666666666,0.170884138786749,3.8583333333333334,4.5,7.758333333333334,8.0
CC(C)C(=O)c1ccccc1,0/1,DCM,150.0,300,10,Silica-CS 4g,2,1,3.9541666666666666,0.15909902576697293,8.120833333333334,0.18266925180652538,3.841666666666667,4.066666666666666,7.991666666666666,8.25
CC(C)C(=O)c1ccccc1,1/1,DCM,50.0,300,10,Silica-CS 4g,2,1,5.279166666666667,0.3240906080438347,8.854166666666668,0.029462782549439688,5.05,5.508333333333334,8.833333333333334,8.875
CC(C)C(=O)c1ccccc1,1/1,DCM,100.0,300,10,Silica-CS 4g,2,1,4.191666666666666,0.1767766952966369,7.895833333333333,0.4772970773009188,4.066666666666666,4.316666666666666,7.558333333333334,8.233333333333333
CC(C)C(=O)c1ccccc1,1/1,DCM,150.0,300,10,Silica-CS 4g,2,1,4.166666666666667,0.2003469213361884,9.845833333333333,2.068287334970652,4.025,4.308333333333334,8.383333333333333,11.308333333333334
CC(C)C(=O)c1ccccc1,10/1,DCM,50.0,300,10,Silica-CS 4g,2,1,6.041666666666667,0.0,11.1,0.2239171473757399,6.041666666666667,6.041666666666667,10.941666666666666,11.258333333333333
CC(C)C(=O)c1ccccc1,10/1,DCM,100.0,300,10,Silica-CS 4g,2,1,4.7875,0.15909902576697388,11.333333333333334,1.0724452847995989,4.675,4.9,10.575,12.091666666666669
CC(C)C(=O)c1ccccc1,10/1,DCM,150.0,300,10,Silica-CS 4g,2,1,4.1,1.060660171779821,12.55,1.9916841003421086,3.35,4.85,11.141666666666667,13.958333333333334
CC(C)C(=O)c1ccccc1,2/1,DCM,50.0,300,10,Silica-CS 4g,2,1,5.570833333333333,0.123743686707646,9.416666666666666,0.3653385036130514,5.483333333333333,5.658333333333333,9.158333333333331,9.675
CC(C)C(=O)c1ccccc1,2/1,DCM,100.0,300,10,Silica-CS 4g,2,1,4.391666666666667,0.1178511301977575,9.079166666666666,0.7012142246766581,4.308333333333334,4.475,8.583333333333334,9.575
CC(C)C(=O)c1ccccc1,2/1,DCM,150.0,300,10,Silica-CS 4g,2,1,4.3375,0.19445436482629988,9.675,0.8485281374238584,4.2,4.475,9.075,10.275
CC(C)C(=O)c1ccccc1,20/1,DCM,50.0,300,10,Silica-CS 4g,2,1,6.195833333333333,0.10017346066809388,12.558333333333334,0.023570226039550873,6.125,6.266666666666667,12.541666666666666,12.575
CC(C)C(=O)c1ccccc1,20/1,DCM,100.0,300,10,Silica-CS 4g,2,1,5.050000000000001,0.03535533905932756,12.575,0.5774705379690136,5.025,5.075,12.166666666666666,12.983333333333333
CC(C)C(=O)c1ccccc1,20/1,DCM,150.0,300,10,Silica-CS 4g,2,1,5.020833333333333,0.04124789556921544,13.016666666666666,0.377123616632824,4.991666666666666,5.05,12.75,13.283333333333331
CC(C)C(=O)c1ccccc1,5/1,DCM,50.0,300,10,Silica-CS 4g,2,1,5.8875,0.18266925180652444,10.258333333333333,0.2828427124746186,5.758333333333334,6.016666666666667,10.058333333333334,10.458333333333334
CC(C)C(=O)c1ccccc1,5/1,DCM,100.0,300,10,Silica-CS 4g,2,1,4.645833333333334,0.10017346066809388,10.462499999999999,1.6911637183378236,4.575,4.716666666666667,9.266666666666667,11.658333333333331
CC(C)C(=O)c1ccccc1,5/1,DCM,150.0,300,10,Silica-CS 4g,2,1,4.741666666666667,0.02357022603955244,10.850000000000001,1.4259986753928695,4.725,4.758333333333334,9.841666666666669,11.858333333333333
CC(C)C(=O)c1ccccc1,50/1,DCM,50.0,300,10,Silica-CS 4g,2,1,8.108333333333334,2.3216672648958316,16.983333333333334,0.5774705379690149,6.466666666666667,9.75,16.575,17.391666666666666
CC(C)C(=O)c1ccccc1,50/1,DCM,100.0,300,10,Silica-CS 4g,2,1,6.795833333333333,2.4100556125441495,17.358333333333334,0.34176827757349865,5.091666666666667,8.5,17.116666666666667,17.6
CC(C)C(=O)c1ccccc1,50/1,DCM,150.0,300,10,Silica-CS 4g,2,1,5.120833333333334,0.06481812160876693,18.895833333333332,1.3022549886852213,5.075,5.166666666666667,17.975,19.816666666666663
CCOC(=O)/C=C/c1ccccc1,0/1,DCM,100.0,300,10,Silica-CS 4g,2,1,3.895833333333333,0.7012142246766595,11.516666666666666,2.969848480983501,3.4,4.391666666666667,9.416666666666666,13.616666666666667
CCOC(=O)/C=C/c1ccccc1,1/1,DCM,100.0,300,10,Silica-CS 4g,2,1,11.745833333333334,9.69325545876559,14.775,5.916126735927445,4.891666666666667,18.6,10.591666666666669,18.958333333333332
CCOC(=O)/C=C/c1ccccc1,10/1,DCM,100.0,300,10,Silica-CS 4g,2,1,5.375,0.8603132504436329,15.841666666666667,0.21213203435596475,4.766666666666667,5.983333333333333,15.691666666666666,15.991666666666667
CCOC(=O)/C=C/c1ccccc1,5/1,DCM,100.0,300,10,Silica-CS 4g,2,1,5.066666666666666,0.7896025723249781,13.379166666666666,0.24159481690540446,4.508333333333334,5.625,13.208333333333334,13.55
CCOC(=O)C(Br)C(=O)OCC,1/1,PE,100.0,200,10,Silica-CS 4g,2,1,6.883333333333334,1.4142135623730951,9.191666666666666,1.0135197197007177,5.883333333333334,7.883333333333334,8.475,9.908333333333331
CCOC(=O)C(C(=O)OCC)c1ccccc1,10/1,PE,50.0,200,10,Silica-CS 4g,2,1,12.458333333333332,0.3181980515339465,18.995833333333334,0.2062394778460747,12.233333333333333,12.683333333333334,18.85,19.141666666666666
CCOC(=O)C(C(=O)OCC)c1ccccc1,20/1,PE,100.0,200,10,Silica-CS 4g,2,1,21.2875,0.35944594710316136,32.37916666666666,0.2887352689845081,21.033333333333335,21.541666666666668,32.175,32.583333333333336
CCOC(=O)C(C(=O)OCC)c1ccccc1,20/1,PE,150.0,200,10,Silica-CS 4g,2,1,18.979166666666664,2.846104794275854,33.72083333333333,1.6793786053180504,16.966666666666665,20.991666666666667,32.53333333333333,34.90833333333333
CCOC(=O)CC(=O)OCC,1/1,PE,100.0,200,10,Silica-CS 4g,2,1,4.699999999999999,0.872098363463409,11.483333333333333,5.904341622907671,4.083333333333333,5.316666666666666,7.308333333333334,15.658333333333331
CCOC(=O)c1cccc(N)c1,1/1,DCM,50.0,200,5,Silica-CS 4g,2,1,8.377083333333333,0.0795495128834871,15.277083333333334,0.6216647117931747,8.320833333333333,8.433333333333334,14.8375,15.716666666666669
COC(=O)C(=O)c1ccccc1,2/1,EA,50.0,200,5,Silica-CS 4g,2,1,6.779166666666667,2.303989595366167,15.039583333333333,2.8195882899813607,5.15,8.408333333333333,13.045833333333333,17.033333333333335
COC(=O)C(=O)c1ccccc1,2/1,EA,100.0,200,10,Silica-CS 4g,2,1,6.675000000000001,1.0960155108391483,13.966666666666667,5.150094389642023,5.9,7.45,10.325,17.608333333333334
COC(=O)C(=O)c1ccccc1,2/1,EA,150.0,200,10,Silica-CS 4g,2,1,6.933333333333334,0.4478342947514807,17.520833333333332,7.041605029316037,6.616666666666666,7.25,12.541666666666666,22.5
COC(=O)C(=O)c1ccccc1,5/1,EA,50.0,200,10,Silica-CS 4g,2,1,9.583333333333332,1.3788582233137678,22.729166666666668,2.3629151604650427,8.608333333333333,10.558333333333334,21.058333333333337,24.4
O=Cc1c(Br)cccc1Br,0/1,DCM,50.0,500,10,Silica-CS 4g,2,1,5.941666666666666,2.569154638311123,10.695833333333333,4.87314423367729,4.125,7.758333333333334,7.25,14.141666666666667
O=Cc1c(Br)cccc1Br,0/1,DCM,100.0,500,10,Silica-CS 4g,2,1,6.612500000000001,1.4436763449225352,12.420833333333333,3.6946329316997093,5.591666666666667,7.633333333333334,9.808333333333334,15.033333333333331
O=Cc1c(Br)cccc1Br,0/1,DCM,150.0,500,10,Silica-CS 4g,2,1,6.120833333333334,2.2686342563068402,11.970833333333333,5.167772059171686,4.516666666666667,7.725,8.316666666666666,15.625
O=Cc1c(Br)cccc1Br,1/1,DCM,50.0,500,10,Silica-CS 4g,2,1,5.925000000000001,0.05892556509887844,9.716666666666667,0.2239171473757399,5.883333333333334,5.966666666666667,9.558333333333334,9.875
O=Cc1c(Br)cccc1Br,1/1,DCM,100.0,500,10,Silica-CS 4g,2,1,5.258333333333333,0.8485281374238575,9.454166666666666,0.6540737725975563,4.658333333333333,5.858333333333333,8.991666666666667,9.916666666666666
O=Cc1c(Br)cccc1Br,1/1,DCM,150.0,500,10,Silica-CS 4g,2,1,4.695833333333333,0.005892556509888503,9.233333333333333,0.1767766952966369,4.691666666666666,4.7,9.108333333333333,9.358333333333333
O=Cc1c(Br)cccc1Br,10/1,DCM,50.0,500,10,Silica-CS 4g,2,1,5.45,1.1431559629182522,13.3,0.8131727983645305,4.641666666666667,6.258333333333334,12.725,13.875
O=Cc1c(Br)cccc1Br,10/1,DCM,100.0,500,10,Silica-CS 4g,2,1,5.095833333333333,0.07660323462854238,14.55,1.0606601717798212,5.041666666666667,5.15,13.8,15.3
O=Cc1c(Br)cccc1Br,10/1,DCM,150.0,500,10,Silica-CS 4g,2,1,5.491666666666667,0.6599663291074442,15.299999999999999,1.1195857368786994,5.025,5.958333333333333,14.508333333333333,16.091666666666665
O=Cc1c(Br)cccc1Br,2/1,DCM,50.0,500,10,Silica-CS 4g,2,1,5.154166666666667,1.1490485194281397,9.504166666666666,1.125478293388589,4.341666666666667,5.966666666666667,8.708333333333334,10.3
O=Cc1c(Br)cccc1Br,2/1,DCM,100.0,500,10,Silica-CS 4g,2,1,5.358333333333333,0.8249579113843051,10.233333333333334,0.6717514421272203,4.775,5.941666666666666,9.758333333333333,10.708333333333334
O=Cc1c(Br)cccc1Br,2/1,DCM,150.0,500,10,Silica-CS 4g,2,1,4.791666666666666,0.03535533905932756,10.1375,0.029462782549437804,4.766666666666667,4.816666666666666,10.116666666666667,10.158333333333331
O=Cc1c(Br)cccc1Br,20/1,DCM,50.0,500,10,Silica-CS 4g,2,1,6.85,0.8131727983645289,17.875,1.850262744104801,6.275,7.425,16.566666666666666,19.183333333333337
O=Cc1c(Br)cccc1Br,20/1,DCM,100.0,500,10,Silica-CS 4g,2,1,5.370833333333334,0.3358757210636098,16.241666666666667,0.14142135623730775,5.133333333333334,5.608333333333333,16.141666666666666,16.341666666666665
O=Cc1c(Br)cccc1Br,20/1,DCM,150.0,500,10,Silica-CS 4g,2,1,5.137499999999999,0.029462782549439376,16.72083333333333,0.22980970388562869,5.116666666666666,5.158333333333333,16.558333333333334,16.883333333333333
