epoch,train_loss,valid_score,V1_mae,V1_rmse,V1_r2,V2_mae,V2_rmse,V2_r2,quantile_crossing_rate
15,32.9180908203125,149.30977483832066,3.520559787750244,7.299222946166992,0.03133449896035101,6.710676193237305,13.858652114868164,0.1784119018390221,0.0
16,32.38437461853027,117.59534432586634,3.2023496627807617,6.566562652587891,0.21603479501641099,5.98258638381958,12.204556465148926,0.3628287409530889,0.0
17,30.973064422607422,98.35902244103909,3.0118837356567383,6.005467414855957,0.34428631778493424,5.796670913696289,11.161844253540039,0.46705289957058127,0.0
18,34.045010566711426,132.84557677281396,3.5462827682495117,7.138027667999268,0.07364585487798514,5.99324369430542,12.797979354858398,0.29935987664283614,0.0
19,33.404385566711426,134.498787112105,3.283507823944092,6.985625743865967,0.11278017579326216,6.083364486694336,13.091968536376953,0.26680067742324987,0.0
20,33.1658878326416,98.62659175195586,2.8283374309539795,5.856655120849609,0.3763801416831789,5.4498138427734375,11.34250259399414,0.44966137272763274,0.0
21,30.26032257080078,101.91178197801742,2.9232940673828125,6.162301540374756,0.30959091715748277,5.393213272094727,11.308211326599121,0.45298401953058687,0.0
22,28.069564819335938,75.92457984460407,2.6115987300872803,5.425656318664551,0.46478880813684254,4.728982448577881,9.642285346984863,0.6022848132398472,0.0
23,28.403459548950195,85.84925006019466,2.747361898422241,5.7874650955200195,0.3910279725729664,4.983810901641846,10.232741355895996,0.5520843634720697,0.0
24,28.988755226135254,78.22694960517902,2.5345330238342285,5.408026695251465,0.46826136142765895,4.678852558135986,9.897494316101074,0.5809530182827316,0.0
25,25.080854415893555,95.03416488160178,2.650942087173462,5.840872287750244,0.3797368180021342,5.173677921295166,11.037968635559082,0.4788166655245599,0.0
26,24.178287506103516,63.80943351285191,2.272660970687866,4.839259624481201,0.5742266908669569,4.371399402618408,8.98788070678711,0.6544373416029892,0.0
27,21.101898193359375,57.707693907982275,2.455057144165039,4.513339519500732,0.629646399819855,4.653724670410156,8.641465187072754,0.6805617068199517,0.0
28,20.512176513671875,41.82907915181056,1.9922714233398438,3.8636622428894043,0.7285943649562088,3.9143688678741455,7.335011005401611,0.7698485357643148,0.0
29,19.118793487548828,52.25908836956751,2.118499279022217,4.51810359954834,0.6288641128890105,3.8662922382354736,7.980705261230469,0.727545010719602,0.004807692307692308
30,18.56724262237549,56.81466123942437,2.172765016555786,4.5500383377075195,0.6235990303380851,4.193991661071777,8.498448371887207,0.6910476722834483,0.014423076923076924
31,20.190826416015625,80.19499623302318,2.5601773262023926,5.5389604568481445,0.44220180416390564,4.828593730926514,9.951373100280762,0.5763782985159496,0.007211538461538462
32,20.922523498535156,45.71574782934579,2.0046002864837646,4.125947952270508,0.6904946994928132,3.6506898403167725,7.575262546539307,0.7545248111768249,0.01201923076923077
33,18.262627601623535,48.58678698611652,2.0303614139556885,4.260683536529541,0.6699504166065231,3.665356159210205,7.801712989807129,0.7396292761820462,0.01201923076923077
34,17.01654815673828,47.14483327856249,2.0205531120300293,4.221538066864014,0.6759873294186407,3.7501275539398193,7.658126354217529,0.7491250833383074,0.02403846153846154
35,15.968505382537842,60.9929562007469,2.2536208629608154,4.699952125549316,0.5983873169218534,4.244168281555176,8.820816993713379,0.6671643333011723,0.04326923076923077
36,15.49735164642334,43.09843355060235,2.0031630992889404,3.984848737716675,0.7113016795289394,3.6062557697296143,7.378267288208008,0.767126017161164,0.038461538461538464
37,14.725027561187744,44.87515674550701,2.0037732124328613,3.954115152359009,0.7157377402377172,3.780228853225708,7.647238731384277,0.749837902523322,0.04326923076923077
38,14.40536642074585,41.364393109689445,1.88597571849823,3.8305768966674805,0.7332226363253095,3.5325262546539307,7.306308746337891,0.7716462090318762,0.03125
39,14.03392744064331,43.5573056469791,1.8914005756378174,3.8664498329162598,0.72820255994638,3.6484780311584473,7.564108848571777,0.7552471702331592,0.04807692307692308
40,13.65919303894043,35.39801851411016,1.806765079498291,3.5647177696228027,0.7689686761711108,3.1984198093414307,6.7365875244140625,0.8058702463423731,0.057692307692307696
41,13.166415691375732,33.65999763030618,1.7281550168991089,3.398977756500244,0.7899526300060666,3.163943290710449,6.64935302734375,0.8108654033011731,0.04807692307692308
42,12.46849250793457,30.30924829217662,1.661253809928894,3.299267053604126,0.8020955763507179,3.003997802734375,6.232830047607422,0.8338184542002226,0.04567307692307692
43,12.247987270355225,34.799650106725096,1.7789361476898193,3.6162874698638916,0.7622357973031353,3.191436290740967,6.59122371673584,0.8141578237749982,0.03125
44,12.247148036956787,30.20207270021382,1.7121421098709106,3.2705113887786865,0.8055303149096489,3.346954345703125,6.245931148529053,0.8331191113386934,0.038461538461538464
45,12.325703620910645,32.53383129627372,1.7707903385162354,3.5776169300079346,0.767293645733666,3.0904781818389893,6.282433986663818,0.831162835199948,0.021634615384615384
46,12.940404891967773,29.5964657292144,1.7547119855880737,3.209199905395508,0.8127533128223269,3.391526460647583,6.212487697601318,0.8349014505183544,0.02403846153846154
47,13.33777666091919,30.912921642307538,1.7429451942443848,3.387679100036621,0.7913467601524232,3.2403509616851807,6.234829902648926,0.8337118084808371,0.004807692307692308
48,13.801123142242432,37.88382429015945,2.0973122119903564,3.6892054080963135,0.7525506804901848,3.7912516593933105,6.967580318450928,0.7923288508925744,0.009615384615384616
49,13.982665061950684,31.627084418014533,1.739417314529419,3.5062294006347656,0.776487789896228,3.135312080383301,6.2182698249816895,0.834593965402763,0.009615384615384616
50,14.002878189086914,35.899699699083214,1.9135463237762451,3.6820061206817627,0.7535155109969593,3.4298055171966553,6.684688568115234,0.8088498996244866,0.007211538461538462
51,12.98232650756836,34.6494069498865,1.9674009084701538,3.581076145172119,0.7668433900744951,3.6075708866119385,6.606860160827637,0.8132750141250347,0.009615384615384616
52,13.307504177093506,37.44111325887758,1.9777623414993286,3.8068926334381104,0.7365113869718091,3.4255154132843018,6.774759292602539,0.8036639854071701,0.009615384615384616
53,12.578716278076172,33.38941465717659,1.7668662071228027,3.645038366317749,0.758440132920063,3.0884439945220947,6.340837478637695,0.8280090943292032,0.004807692307692308
54,11.906881332397461,33.76384424252524,1.6842033863067627,3.6300196647644043,0.7604266440722932,3.0508129596710205,6.416666030883789,0.8238709190740147,0.007211538461538462
55,12.271100997924805,32.58475368161521,1.768902063369751,3.7233386039733887,0.7479505994488609,3.048147439956665,6.1190690994262695,0.8398293564053347,0.01201923076923077
56,12.034377574920654,40.7005500626575,1.9621825218200684,4.107370376586914,0.6932756187766277,3.250124454498291,6.90363073348999,0.7961234301087337,0.009615384615384616
57,11.461994171142578,30.199141239738992,1.6614594459533691,3.554007053375244,0.7703549104648728,2.9815216064453125,5.9275922775268555,0.8496965858989696,0.01201923076923077
58,11.118501663208008,39.84509189424125,1.9258003234863281,4.024741172790527,0.7054924446933938,3.198423147201538,6.876997947692871,0.7976934318367558,0.007211538461538462
59,11.24786901473999,32.54803955102187,1.7411282062530518,3.6831295490264893,0.7533650843349613,3.232363224029541,6.161590099334717,0.8375955804728514,0.009615384615384616
60,11.468751907348633,38.861589197350895,1.9286081790924072,4.1351423263549805,0.6891137575543036,3.072343111038208,6.5973005294799805,0.8138149909256744,0.007211538461538462
61,11.332286834716797,28.043885322644428,1.6329169273376465,3.354126453399658,0.7954594323470973,2.7876763343811035,5.795467376708984,0.8563223880414761,0.007211538461538462
62,11.699207305908203,35.5312034859964,1.8338936567306519,3.765024423599243,0.742275231325007,3.3308920860290527,6.535410404205322,0.8172918422170355,0.004807692307692308
63,12.50591516494751,25.174168192835168,1.5779869556427002,3.056338310241699,0.830166463352019,2.847015619277954,5.627248764038086,0.8645420717162136,0.009615384615384616
64,11.828887939453125,34.92354745523397,1.7837706804275513,3.5246074199676514,0.7741385603479161,3.220057487487793,6.708306789398193,0.8074967642764878,0.026442307692307692
65,12.731817245483398,26.966024163109125,1.6975079774856567,3.377271890640259,0.792626784558717,3.19767165184021,5.578540802001953,0.8668768899489281,0.004807692307692308
66,14.684351921081543,60.0241423543705,2.272301197052002,4.885230541229248,0.5660989136075074,3.960336208343506,8.503959655761719,0.6906468169325606,0.016826923076923076
67,15.394864082336426,29.947865140966996,1.7520043849945068,3.5129923820495605,0.775624730527355,3.0162510871887207,5.934096336364746,0.8493665565611539,0.004807692307692308
68,13.797203063964844,37.769717386053856,1.841400384902954,3.9440715312957764,0.7171799710644744,3.3903956413269043,6.665435791015625,0.8099493748150771,0.009615384615384616
69,12.804020404815674,37.07618986905851,1.8640522956848145,3.783118963241577,0.7397920283642927,3.1449697017669678,6.74747371673584,0.8052423219701349,0.02403846153846154
70,11.673430442810059,26.917226653229193,1.5097225904464722,3.0717365741729736,0.8284508759744229,2.975277900695801,5.9129791259765625,0.8504367594097475,0.028846153846153848
71,11.005138397216797,39.79335029036446,1.933009386062622,3.8844354152679443,0.7256680339438009,3.4473211765289307,7.029155254364014,0.7886421023482383,0.036057692307692304
72,10.977355480194092,25.102175560049716,1.569163203239441,3.1399881839752197,0.8207428059606602,2.869847297668457,5.5213494300842285,0.8695924695509399,0.021634615384615384
73,10.519574642181396,29.673623453421044,1.6744352579116821,3.4963433742523193,0.7777464101399478,3.0058469772338867,5.907487869262695,0.8507143997910628,0.026442307692307692
74,10.465381383895874,40.22053155156027,1.9095990657806396,4.061138153076172,0.7001416814717459,3.2428770065307617,6.888786315917969,0.7969992505477091,0.028846153846153848
75,10.543888092041016,27.229778351817117,1.6411983966827393,3.436349868774414,0.7853082681697866,2.7907960414886475,5.55360746383667,0.8680642223333891,0.007211538461538462
76,9.803868293762207,27.977347373382827,1.596903920173645,3.2919411659240723,0.8029734671183835,2.9743857383728027,5.854992866516113,0.853355789320116,0.009615384615384616
77,9.481915950775146,32.62703586283362,1.6997554302215576,3.5592288970947266,0.7696795803264718,2.959503650665283,6.318057537078857,0.8292426699846406,0.03125
78,9.477874994277954,31.434438631926923,1.750557541847229,3.6406188011169434,0.7590255570395965,2.8549578189849854,6.029980659484863,0.8444593070060735,0.014423076923076924
79,9.487243175506592,26.652859560339095,1.5639400482177734,3.157266855239868,0.8187645321032989,2.8147969245910645,5.776595115661621,0.8572565924929286,0.03125
80,9.332313537597656,27.280824813580807,1.5619468688964844,3.1938705444335938,0.8145378822094149,2.833064079284668,5.844658374786377,0.8538730110171656,0.040865384615384616
81,8.924252986907959,27.100791473627453,1.5890742540359497,3.2676279544830322,0.8058730802728227,2.7433106899261475,5.731212615966797,0.8594906496005665,0.03125
82,8.738123893737793,28.673574180693663,1.5643426179885864,3.2664055824279785,0.8060182785999945,2.6752336025238037,6.000694751739502,0.8459664660870228,0.036057692307692304
83,8.73683786392212,25.88702514805766,1.5190510749816895,3.1023569107055664,0.825013672629074,2.6160125732421875,5.703052997589111,0.8608680162217177,0.03365384615384615
84,8.627307415008545,27.17822911918671,1.5622227191925049,3.2137691974639893,0.8122197239080697,2.6710574626922607,5.8051557540893555,0.8558415986108984,0.03125
85,8.515735387802124,24.55726535896173,1.4760788679122925,2.9838578701019287,0.8381260802913458,2.61547589302063,5.595329761505127,0.8660744160574472,0.05048076923076923
86,8.356293201446533,24.200920936839395,1.5020502805709839,3.0124623775482178,0.8350076239791836,2.6510913372039795,5.500180244445801,0.8705905409303861,0.036057692307692304
87,8.342056035995483,24.731722206643212,1.49453866481781,3.0618953704833984,0.8295483247945734,2.562171697616577,5.541934490203857,0.8686182779757028,0.038461538461538464
88,8.354591369628906,24.844375743567582,1.51010000705719,3.0474393367767334,0.8311540211101808,2.707657814025879,5.578080177307129,0.8668988818628127,0.040865384615384616
89,8.48501443862915,23.956606695810592,1.5092438459396362,2.9865341186523438,0.8378355876063625,2.6875038146972656,5.4840168952941895,0.8713499950231998,0.028846153846153848
90,8.721888065338135,25.29851254558264,1.5159950256347656,3.0521554946899414,0.8306310169064288,2.727506399154663,5.653823375701904,0.863259651919619,0.03125
91,8.98955512046814,23.562098772838226,1.4582219123840332,2.9028220176696777,0.8467990555023807,2.7170629501342773,5.501949310302734,0.870507272916719,0.04567307692307692
92,8.886032581329346,26.121863683556057,1.530497670173645,3.0430917739868164,0.8316354333768872,2.8043227195739746,5.807143211364746,0.8557428760056932,0.026442307692307692
93,9.073699474334717,24.059716672143963,1.4729167222976685,2.9453072547912598,0.8422817955527314,2.7694265842437744,5.5470499992370605,0.8683756137752368,0.036057692307692304
94,9.034221172332764,28.075967121515248,1.591572880744934,3.1170451641082764,0.8233527800358019,3.05128812789917,6.059702396392822,0.8429222027711498,0.03365384615384615
95,9.301178932189941,25.554992085528397,1.534837007522583,3.0249462127685547,0.8336373094314636,2.7728424072265625,5.72794771194458,0.8596506985154032,0.04567307692307692
96,9.1412353515625,26.59614493202514,1.593827486038208,3.1053671836853027,0.8246739162259429,2.9919791221618652,5.8228583335876465,0.8549610484041422,0.028846153846153848
97,8.990031242370605,27.444567198507286,1.589416265487671,3.1530563831329346,0.8192476089010928,2.847511053085327,5.916553497314453,0.8502558633655847,0.014423076923076924
98,8.523882150650024,24.548358127249344,1.4841084480285645,3.0649538040161133,0.829207640095259,2.5576963424682617,5.505345821380615,0.87034735454749,0.002403846153846154
99,8.451353549957275,30.594123380838653,1.8980141878128052,3.3490798473358154,0.7960744765839315,3.325789213180542,6.22539758682251,0.8342145697413599,0.019230769230769232
100,8.506524085998535,25.131365975314168,1.5548275709152222,3.1682941913604736,0.817496330135755,2.5892741680145264,5.494229316711426,0.8708704106289993,0.016826923076923076
101,8.617130279541016,32.00039362551939,1.8096776008605957,3.4412901401519775,0.7846905137348996,3.490773916244507,6.349474906921387,0.8275402347587602,0.04807692307692308
102,8.523590803146362,24.28765606591986,1.5111606121063232,3.0463926792144775,0.8312699621024684,2.6502902507781982,5.478530406951904,0.8716072903736793,0.04567307692307692
103,8.34404706954956,26.01142147098159,1.6561118364334106,3.2215917110443115,0.8113044665515039,2.8698770999908447,5.591559410095215,0.8662548401290289,0.019230769230769232
104,8.051774263381958,25.588069666353476,1.5247079133987427,3.0326881408691406,0.8327846640519586,2.798226833343506,5.725534439086914,0.8597689326679497,0.021634615384615384
105,7.7383034229278564,24.378149120919318,1.5440256595611572,3.1164166927337646,0.8234240241003615,2.5364787578582764,5.415920257568359,0.8745251453735802,0.014423076923076924
106,7.677985668182373,25.977864189444972,1.6229465007781982,3.106752395629883,0.8245174823139304,2.8387155532836914,5.714184761047363,0.860324333934218,0.03125
107,7.733954429626465,25.536840087370592,1.5157485008239746,3.1619515419006348,0.8182263123781958,2.5996785163879395,5.574747085571289,0.8670578964547588,0.021634615384615384
108,7.730714559555054,26.22173325092416,1.53028404712677,3.1278717517852783,0.8221235451678193,2.6481270790100098,5.733786106109619,0.859364422040051,0.021634615384615384
109,7.638269424438477,25.88150683224802,1.5562546253204346,3.1710593700408936,0.8171776364529235,2.5970659255981445,5.625991344451904,0.8646025946682603,0.01201923076923077
110,7.51526951789856,29.746572701792218,1.6163557767868042,3.4288489818573,0.7862445028860835,2.692531108856201,5.998260974884033,0.8460913881914629,0.028846153846153848
111,7.631551742553711,25.803445269846804,1.5737874507904053,3.144401788711548,0.8202384957214295,2.6377627849578857,5.642017841339111,0.8638301161406027,0.026442307692307692
112,7.607460021972656,29.019453862411126,1.6147812604904175,3.3651506900787354,0.7941126773163081,2.7062666416168213,5.948985576629639,0.8486097234224608,0.03125
113,7.546596050262451,25.88841202585536,1.5131049156188965,3.127786636352539,0.8221332229222832,2.6064913272857666,5.675449371337891,0.8622115916144572,0.028846153846153848
114,7.4140849113464355,27.313218028616348,1.5727627277374268,3.2666592597961426,0.8059881463192822,2.625035285949707,5.769255638122559,0.857619087519141,0.02403846153846154
115,7.374217510223389,25.749515563493503,1.4903934001922607,3.069904088973999,0.8286554745872624,2.6173200607299805,5.714053630828857,0.860330740710957,0.028846153846153848
116,7.222764492034912,26.867049763954583,1.5572260618209839,3.2004432678222656,0.81377377707968,2.7188944816589355,5.766144752502441,0.8577725991116312,0.016826923076923076
117,7.24730110168457,24.54324466499537,1.4763036966323853,2.992413282394409,0.8371964930293279,2.562608480453491,5.58367395401001,0.8666317955917681,0.016826923076923076
118,7.449307918548584,29.396702722083944,1.6194546222686768,3.3433310985565186,0.7967739424231014,2.8494207859039307,6.036363124847412,0.8441298701444766,0.014423076923076924
119,8.092831134796143,25.157515625080237,1.5470631122589111,3.0656089782714844,0.829134592788688,2.8194613456726074,5.6141886711120605,0.8651701065501198,0.019230769230769232
120,8.893769264221191,32.40321208021737,1.7252867221832275,3.4720139503479004,0.7808287802717385,3.0721933841705322,6.379393577575684,0.8259111259964346,0.014423076923076924
121,10.46576189994812,31.07745918418476,1.8207905292510986,3.4315779209136963,0.7859041276188302,3.4439353942871094,6.213168621063232,0.8348652492171883,0.009615384615384616
122,10.16488003730774,29.76588713857086,1.6538294553756714,3.2895216941833496,0.803262967486757,2.9575767517089844,6.155474662780762,0.8379178272840642,0.009615384615384616
123,9.131869792938232,27.565002207722614,1.654219150543213,3.095150947570801,0.8258256330275746,2.992988109588623,5.997506618499756,0.8461300999850816,0.007211538461538462
124,8.459139347076416,29.60448678469953,1.6772937774658203,3.3192684650421143,0.7996887497587497,3.0772440433502197,6.097039222717285,0.8409805879083276,0.009615384615384616
125,8.95488452911377,29.832099982358784,1.650268316268921,3.2894814014434814,0.8032678116990244,2.93949556350708,6.16626501083374,0.8373490701979481,0.004807692307692308
126,8.244951248168945,31.99885462840234,1.7150624990463257,3.414459705352783,0.7880347914312671,3.0610291957855225,6.378137588500977,0.8259796724823597,0.009615384615384616
127,9.006391048431396,25.474815601431203,1.6798522472381592,3.3411591053009033,0.7970379413216087,2.7835423946380615,5.350041389465332,0.8775591056284276,0.016826923076923076
128,9.905900239944458,31.804851798479376,1.6857119798660278,3.488554000854492,0.7787356324291971,2.7909138202667236,6.266552925109863,0.8320153281430542,0.014423076923076924
129,9.18702220916748,27.237198359898798,1.6533399820327759,3.1800413131713867,0.8161404842044109,3.204113245010376,5.852270603179932,0.8534921090602909,0.004807692307692308
130,8.743154525756836,27.64574639182149,1.5165610313415527,3.0906686782836914,0.8263297191953127,3.153857946395874,6.015565395355225,0.845202091429002,0.009615384615384616
131,8.072416543960571,26.664671744407542,1.6628918647766113,3.251340389251709,0.8078035095314892,2.8288464546203613,5.673351287841797,0.8623134372722732,0.004807692307692308
132,8.35830545425415,30.762127644305167,1.6652894020080566,3.386286973953247,0.7915182068544366,3.083566188812256,6.212115287780762,0.834921223156911,0.01201923076923077
133,8.279330730438232,28.053927675488353,1.6232249736785889,3.2933287620544434,0.8028073341117647,2.8240747451782227,5.866500377655029,0.852778777734816,0.014423076923076924
134,7.8791093826293945,29.080443337866825,1.5866094827651978,3.3267853260040283,0.7987804706286661,2.795665979385376,6.002156734466553,0.8458914124046606,0.01201923076923077
135,7.960654020309448,27.887890258357743,1.6638678312301636,3.3939976692199707,0.7905677169231852,2.7884576320648193,5.721655368804932,0.8599588865688814,0.01201923076923077
136,7.624070167541504,28.70609502019414,1.7289377450942993,3.426086664199829,0.7865887620592076,2.957014322280884,5.825465679168701,0.8548311354407063,0.009615384615384616
137,7.3391218185424805,27.20839173088018,1.5912724733352661,3.2560863494873047,0.8072419863711608,2.673464059829712,5.763036251068115,0.8579258897807854,0.014423076923076924
138,7.207222938537598,26.904741366607595,1.558908224105835,3.282193183898926,0.8041385961993548,2.5450949668884277,5.680131912231445,0.8619841108723443,0.019230769230769232
139,7.031991004943848,25.37539954560657,1.4817030429840088,3.0753254890441895,0.8280497559925466,2.7189364433288574,5.642299652099609,0.8638164992295398,0.014423076923076924
140,7.020505428314209,26.66429198421372,1.5462965965270996,3.1707024574279785,0.8172187802469839,2.642392873764038,5.7638421058654785,0.8578861637482158,0.02403846153846154
141,7.048066139221191,24.908351562184407,1.4577243328094482,3.0132365226745605,0.8349228395944315,2.5401906967163086,5.626501083374023,0.8645780721779835,0.02403846153846154
142,6.816781520843506,25.90127514468128,1.4942221641540527,3.0661351680755615,0.8290759394079954,2.618514060974121,5.7445783615112305,0.858834527377101,0.016826923076923076
143,6.997395038604736,25.687175927808937,1.5092999935150146,3.0456416606903076,0.8313531673167016,2.6263208389282227,5.729091167449951,0.8595946341979523,0.02403846153846154
144,7.236854076385498,26.22721926051088,1.6086864471435547,3.175078868865967,0.8167138724837731,2.638923406600952,5.682621479034424,0.8618631151781,0.014423076923076924
145,6.867208242416382,26.726622118891783,1.5396599769592285,3.0720629692077637,0.8284144163415639,2.8010199069976807,5.880314826965332,0.8520846064877391,0.007211538461538462
146,7.2020769119262695,25.22730532756583,1.5802204608917236,3.0652272701263428,0.8291771557022012,2.538252592086792,5.627021789550781,0.864553007421337,0.016826923076923076
147,7.129456043243408,25.83663504132778,1.5673587322235107,3.103184223175049,0.8249203308473205,2.551948070526123,5.6933088302612305,0.8613430315196545,0.016826923076923076
148,6.9681525230407715,27.804871350013286,1.576424479484558,3.175734043121338,0.8166382216798601,2.756354808807373,5.953080654144287,0.8484012220032895,0.007211538461538462
149,6.784418344497681,27.28617639378183,1.6333609819412231,3.158524513244629,0.8186201447015287,2.647378444671631,5.883859157562256,0.8519062410199685,0.01201923076923077
150,6.616532802581787,24.865112717001182,1.5000038146972656,2.982943296432495,0.8382253012822609,2.545426845550537,5.651046276092529,0.8633939632658317,0.019230769230769232
151,6.595101356506348,26.65491183528536,1.5338191986083984,3.1165738105773926,0.8234062050816683,2.723001718521118,5.8209757804870605,0.8550548203182309,0.02403846153846154
152,6.495337963104248,26.392141703756693,1.5408415794372559,3.10282564163208,0.8249607917568323,2.5924437046051025,5.790442943572998,0.8565713887248924,0.016826923076923076
153,6.512484788894653,25.14580245459672,1.5141704082489014,3.0010666847229004,0.8362535575083967,2.558790445327759,5.681443691253662,0.8619203644479885,0.019230769230769232
154,6.485541343688965,25.912611301240474,1.5384612083435059,3.104290723800659,0.8247954696756153,2.6555354595184326,5.705434322357178,0.8607517804211634,0.01201923076923077
155,6.439332962036133,25.148439293048057,1.477446436882019,3.0075762271881104,0.8355424292815432,2.591460943222046,5.67501974105835,0.8622324487857531,0.014423076923076924
156,6.534057140350342,26.579588505942866,1.5881617069244385,3.1169424057006836,0.8233644424234856,2.6058549880981445,5.807625770568848,0.855718905823756,0.009615384615384616
157,6.644824266433716,26.242600801404706,1.5339548587799072,3.1363110542297363,0.8211623744954231,2.531433582305908,5.728202819824219,0.8596381962629894,0.004807692307692308
158,6.5990259647369385,24.539218262945894,1.486129641532898,2.9561078548431396,0.8411229511436225,2.6320202350616455,5.62150239944458,0.8648185773549404,0.01201923076923077
159,6.644172430038452,28.582652321147236,1.6649657487869263,3.249666929244995,0.8080012899689125,2.755506992340088,6.003718376159668,0.8458112172337554,0.014423076923076924
160,6.99862813949585,24.958612253923718,1.4899461269378662,2.967271089553833,0.8399207542357408,2.680342197418213,5.683997631072998,0.8617961954912841,0.01201923076923077
161,7.358257055282593,26.18488756474352,1.5583646297454834,3.0317280292510986,0.8328905324971526,2.841230869293213,5.82983922958374,0.8546130740662755,0.01201923076923077
162,7.383783340454102,26.604549929320797,1.5657997131347656,3.0419678688049316,0.8317597717151097,2.7292850017547607,5.8908371925354,0.851554762034638,0.014423076923076924
163,7.218608379364014,24.86128481727644,1.4966257810592651,2.960981845855713,0.8405986238510574,2.7263734340667725,5.673424243927002,0.8623099125408697,0.009615384615384616
164,6.8247058391571045,29.112457752148828,1.7177650928497314,3.2018396854400635,0.8136112292169423,3.131199836730957,6.1417717933654785,0.8386386499190175,0.016826923076923076
165,6.805466890335083,25.059775004029746,1.4924660921096802,3.030332326889038,0.8330443522417521,2.5868735313415527,5.635044097900391,0.864166512087278,0.014423076923076924
166,6.7325849533081055,26.379703875654002,1.5251153707504272,3.0914533138275146,0.826241520387817,2.748399496078491,5.800451755523682,0.856075124618837,0.016826923076923076
167,6.678036451339722,26.182806018286612,1.5232409238815308,3.012964963912964,0.834952566412443,3.1074559688568115,5.848905563354492,0.8536605631038587,0.009615384615384616
168,6.675785541534424,26.160960244688226,1.4728273153305054,3.0873970985412598,0.8266972071131644,2.568547248840332,5.766964435577393,0.8577321500572352,0.019230769230769232
169,6.6813905239105225,25.96756699954409,1.5241643190383911,3.060774087905884,0.8296731432859943,2.9710283279418945,5.761810302734375,0.8579863424390435,0.014423076923076924
170,6.865755558013916,26.94723959279918,1.4932729005813599,3.0663375854492188,0.8290533828777455,2.7527430057525635,5.923649787902832,0.8498964512241041,0.014423076923076924
171,6.856427907943726,24.378149620662157,1.4774107933044434,3.0335845947265625,0.832685795173389,2.6002001762390137,5.509176731109619,0.8701668501401497,0.009615384615384616
172,6.8997602462768555,26.681703661637698,1.498222827911377,3.0929765701293945,0.8260702550770118,2.5830929279327393,5.850675106048584,0.853571992930132,0.009615384615384616
173,6.914966106414795,26.721608482795148,1.5522944927215576,3.1898672580718994,0.8150025211243933,2.714890480041504,5.752626419067383,0.8584386930111184,0.009615384615384616
174,6.760526180267334,27.442647928600422,1.5122720003128052,3.1909637451171875,0.8148753338771939,2.5871810913085938,5.8754401206970215,0.8523297410127785,0.009615384615384616
175,6.851404905319214,25.727611379748907,1.5139565467834473,3.1178128719329834,0.8232657762762664,2.598529577255249,5.6580657958984375,0.8630543639307868,0.007211538461538462
176,7.020037651062012,26.994974253966177,1.5768121480941772,3.2032368183135986,0.8134485319732094,2.6158714294433594,5.785196304321289,0.8568311845258547,0.009615384615384616
177,6.967674255371094,27.15154230569459,1.5286993980407715,3.1569406986236572,0.8188019840527678,2.7771174907684326,5.8626389503479,0.852972527500336,0.009615384615384616
