phase,candidate_id,member_seed,init_source_sha256,expected_source_sha256,source_reset_pass,checkpoint_sha256
candidate,6cec450baf7517436df6,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,30f55284dd6c20d1ad072dc68ef12cb21ad00c426ff1d33e2d688c86bfd3ede5
candidate,6cec450baf7517436df6,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,063c1ae1984b4c1c935fef274642a0babfe184591329441270334a3a1cd90847
candidate,6cec450baf7517436df6,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,7f54205ded988bad0905009661d5b5c2402132a013740f2b89fda99c5fd6ab9e
candidate,6d6c0510303dec89b2fe,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,d0d6553f25a392af06ff6c0d644334e43fe19458c3d396a2599159f809a2afd0
candidate,6d6c0510303dec89b2fe,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,df5bc9d1622abe825148608a746ecb359234b60bc8f375799dbdbe2b023a9d6a
candidate,6d6c0510303dec89b2fe,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,6027fab5074c642143f2ae9ff91626185afee0f80471b1b218ca8d582fe6b033
candidate,6ee3c70647b37dcd5417,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,1a924f67366960d11daa178c781cfbd5d7ef57d832bd75083aa9978b68ec3f15
candidate,6ee3c70647b37dcd5417,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,66385db3c0ed6e7ba06f8e5a1cbec8f9084ddcb870dcd06d20f4594d7fb51dce
candidate,6ee3c70647b37dcd5417,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,2c0ae85f9d5a83c313ad87ad63c944b64e32075a4a5f897d83479fc97f4e8af3
candidate,78b04c44dfa852f4e621,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,1a40b9312b2f99a83485e30e9f10378bb8fc665730b9435e5823025b9708dc79
candidate,78b04c44dfa852f4e621,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,c1a03f146b586737c6df101970dd51d937f85b24e52c019effbeb86ead5d2a58
candidate,78b04c44dfa852f4e621,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,06d1788165d836f24a7e0dd058c01df40298a129cd249307fcd40f65e9d52ce9
candidate,7a0a82051f50d5b0c89c,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,430df5ac9e693055342fda2372789b2f77869ba102e2711a3b86794096da9587
candidate,7a0a82051f50d5b0c89c,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,040873dcee861a505189b5ed7adf973019265a9b1a68e9db9458e71447d22f1e
candidate,7a0a82051f50d5b0c89c,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,2adc1afbba6ae1cb4c42f8b2b63a11693d2445515e84d1b913aa5a36d1c4ea13
candidate,7ba2cf5e6ca289d9810f,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,4385514877c7ec87785ed3dac4ed449e392b7756a579e31352b22f2bdbaa7675
candidate,7ba2cf5e6ca289d9810f,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,b3efb858d1f1b768b1f4b60275dd66751d3b80eba39083d2f5e44dff528f1a86
candidate,7ba2cf5e6ca289d9810f,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,2e7e360ddccd6c63033f3e6d39b8dc3e15f32988280be1a5656b4fc44295a9ff
candidate,7dea14d96460814919d3,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,198b77c399887825e9e4365fc91ddaec48b4ccf881e52d8adbb7c35125fc25c3
candidate,7dea14d96460814919d3,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,28b9cedcc3135862fb6760409afc2c8826fe110d0b1ad0a66cae74025f8d19dd
candidate,7dea14d96460814919d3,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,8e2543812bb5f3d25c713e830f0bda65dad858d8ec61126b1439f564abb23af8
candidate,7e451fd74af5bfa51ac9,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,9dd207502f1a1036ec233f0cc52643993f5fbde8b4d91cd966a1731825eb21af
candidate,7e451fd74af5bfa51ac9,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,3f98035a05ca2c246819c38a6c2cd3ff2171e569c8832504a6883e839aa0a3eb
candidate,7e451fd74af5bfa51ac9,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,178c1be24f4e66ec1bb2327cded290994b2314b6a4f3f64299b2199d77793ad8
candidate,8063e3de9de70b75def1,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,c50278111667ab5d586c7b978bd3ae2c539c54d26ad81158502f9fc836faa986
candidate,8063e3de9de70b75def1,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,da35d7106d258c616f628f3d6b97065480321726572d65fbc85484345b1a4dce
candidate,8063e3de9de70b75def1,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,a01564e27c8bc58dd5c7f34f358a6f1eb3b6639847fed1d81be75a2d496a3cd9
candidate,826e9f40c328ce2478ec,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,569652d0be14109ce16c803801c63d2bf55461af4fb483aa387227bdfeeff9cd
candidate,826e9f40c328ce2478ec,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,824005e14aafbae4b8079dc028b5bdab4e39f223fe0dfde9c77b827ad0d06f3d
candidate,826e9f40c328ce2478ec,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,d7eb56cf1308bc420bca603c402f78f3b2eb03542c64552eae96e4298ce515f3
candidate,82fa7e7b3bd183853280,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,8a5d9ac32f7d3e397af4fd30f5c72d72ee4ddb8c6b1aa8842844bafa67c8b5bd
candidate,82fa7e7b3bd183853280,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,725b4a3d8f75657ae16a383bd7cfbb31d6088e1f86fe3108fa15e82cf3a35c80
candidate,82fa7e7b3bd183853280,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,08a5f09468f462ab2fa4a00d8c286b702e9cac3ec3feaa2253739f7f2ddcc16b
candidate,88f58ab7b7cf02f8f134,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,990b3a0a267d1235a54e10470ac7f6cf4c2118f6493a80eeedb0aac1f89894e8
candidate,88f58ab7b7cf02f8f134,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,181169ed67daa3593308fb4fbdc2820140e023614a31d3e612617b6c12b64e4a
candidate,88f58ab7b7cf02f8f134,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,b0dab3b09038d9a346de7ec44a138a7235e54832d8c7ec6812a1a600fa1fc0b2
candidate,8cc7c76a92a4474d7c6a,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,1e9492fe51d9c376beacd1de20a350c2fafa46743290a91cf36f4ab0d56816e9
candidate,8cc7c76a92a4474d7c6a,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,dd3223e0ef3d1ac510b50d426647409a0ac4180b9444daf248e3997c7d5031f8
candidate,8cc7c76a92a4474d7c6a,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,8d45441ba8c2fcce5150a730116528ae9d0bb7abd675bd7aa4d95794a2bb0e3f
candidate,8cd132f293d2823adc8d,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,ce433ecb22323eb3b41261e9398b7dcc975ae0f1018be099268df5c642c439b3
candidate,8cd132f293d2823adc8d,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,4b6308c47d59c4c491536bc7b88776478924f25a9f1f6ff3e4388cf2bd810cef
candidate,8cd132f293d2823adc8d,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,d043f28611466d5a97c688272723949acb526cb5f660e0b6ddaa667f3314c5d7
candidate,937105af8867732c56ec,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,5a8d7dcb0d2d0fa8695f8cbcd8d14473d8fe71d71184c54a6ca09d440d4e9ab3
candidate,937105af8867732c56ec,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,685caf5d64cbeb8ad43a7acb2a224f75cbe90779f6872f95cebd15a90b3e8809
candidate,937105af8867732c56ec,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,811cb070225b0ed4020834c3e4eec774b9ed398ad55c785ecff8dd2e9ce69217
candidate,9563dde5c28fb62e4f7e,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,f71e26f38f63b461d7378ccf9b38884a539625fdb7556afbaaf781226fd1cba9
candidate,9563dde5c28fb62e4f7e,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,d6e00280eee8b1779c219c38713ca46749388429f7b5568b8b5e788b55ed27b2
candidate,9563dde5c28fb62e4f7e,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,7317af06f7c54a21b887712c2c822b63ff0ed1d0bc8d2e7150ea57a0df20f73e
candidate,9991421da8e18008fc91,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,4e8cf2c5a0b7a3cc8f211a58bd8e691063f005ae367db058f867573154827019
candidate,9991421da8e18008fc91,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,f0050d22f58651beef44e1b49b44bd86a60e335363386f4fad7bf0b7c1c15050
candidate,9991421da8e18008fc91,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,e4b08018b7f816ce2869ec65c18e74f530c1944acb3811ad471445aa26b206af
candidate,99dd4a9a47de5c84b7c0,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,b3007355b44008e68c2c8132eae18783ba7ecb8592bfe26071b5abc442d926e4
candidate,99dd4a9a47de5c84b7c0,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,50df382b4a4e06f9e1ecf7f29d0b3ab3869450743c6bbcd4db99fdfd2b3d9265
candidate,99dd4a9a47de5c84b7c0,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,1d8032ea742e67459398a0280a834976ebd6d8d81cba705ee11bec61b66b43b3
candidate,a2eefb55da4d47a4347b,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,e783089ad9284bbe09bffe7abf2f5dc259d4d8038ea74374618a54159a4c76f8
candidate,a2eefb55da4d47a4347b,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,54d8dc36cc28b84266cbcd5a8fe3d280ac386a37cdfc786525e9a39186f157a7
candidate,a2eefb55da4d47a4347b,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,3eface2a44e809524ce08a5d5b41fc231d845c7f4d1771d8b136ffdc33e289b1
candidate,a5c6210123f05414ffc0,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,72e913aee925df550ac0658032039f0305415e9f15f174b093d8db63abc66971
candidate,a5c6210123f05414ffc0,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,5ace1f6dd79a928050ce43d1ea994d8553779f224172ee5b64da4a913d18f36d
candidate,a5c6210123f05414ffc0,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,4f41693180cdd98bdaf50e94e4433f9bb50a1c9b8d593bcf19d69637a4a15f97
candidate,b36d7c12e6d3072467ee,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,f9149d7afa6345f2fbaf7b0587b4bbe36557e16e35ce88c50d187aa8633d0cef
candidate,b36d7c12e6d3072467ee,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,9869096bcf02864ee5df8f6539c9f1e10d3c596b8efc652ab4a0e2a45946c1c0
candidate,b36d7c12e6d3072467ee,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,9454ca00cf4c8e91104e9371eb1841fc0d6766916654325955839d51ab433506
candidate,b8018c4bdaadd42a057a,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,1a564e7996355333dbeddab853d4eb8dd3baceb25f7cc18e143c0bb65fe2271c
candidate,b8018c4bdaadd42a057a,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,bd03803f7a37dcba7f060e6c1f05b6f7f2a9b0ec75e0abd9ba30b4b1bb93f266
candidate,b8018c4bdaadd42a057a,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,5ae78e75405e79c7c338588dc11a22c6a5990b9584da5863c0deadee07502544
candidate,b82c7c8060589ec1974b,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,c8bc6cfc84ae88e15d078aae8b82ea58c06244be1669cc57e7cdaaab78e39f70
candidate,b82c7c8060589ec1974b,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,fbf7222e4766c224bbf8815cc32e8629ae9f4e775429953ca6ee8f44f17e0be6
candidate,b82c7c8060589ec1974b,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,5e28789e0cccf3bcac06e20654925b45d576433a2b412ec3f8ed500844571d0c
candidate,bc582f1f4f4225f6d249,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,0f3e75e1f6e3127465e004018c6253f17927b265dc14d88f96edfd71762c436e
candidate,bc582f1f4f4225f6d249,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,1c76321c9bdae1eb2428b608edceed1ed0e5c9fed8abc6d47134d7592dcc83fc
candidate,bc582f1f4f4225f6d249,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,a765b48fa57a13314790462baa3b942f27445ca46170404408749e6c76b57e17
candidate,c2bd8e8f13a96726e7fc,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,2a9ab5744d7e52ef1ef66eb29c9f9440410eee938e0bd54be0210f6f965c572f
candidate,c2bd8e8f13a96726e7fc,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,a3e7810cdf3bafe1c798d25d9e82b91e279b23214acd4879aace2c84ac6ba4f6
candidate,c2bd8e8f13a96726e7fc,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,183814ff632e7ba9e40c289ef7ca07358917a140b381af3536e9722128ba757f
candidate,c35ed383b2db14b3bc06,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,9fe4d29a3a371927f379682924449821ab18ea709a80e3682ea6b2a171689b31
candidate,c35ed383b2db14b3bc06,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,e77bfbe8267ea73239d8eb86d727ea6009debbb458da2e4eb5c850be4cd91905
candidate,c35ed383b2db14b3bc06,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,efa9fb61b4005d7e738a5b82107e5842aff447d15fe042c0ea0e7592b64699c0
candidate,c72867f0f2e38c70aa8c,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,91ac35bb5f631d5e67c0c4974093266d03ca3d9fc5517504b17ebc5f962f2a9e
candidate,c72867f0f2e38c70aa8c,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,8139984e136970483c2be117f62736396410a43ee63252204aee4f46517276e9
candidate,c72867f0f2e38c70aa8c,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,d6684d86f4323ec7b818c8c2c06dd104374ed2e6aa9c5d2495bcd433c8a43c17
candidate,c7bc53c45a1962a88ec3,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,592800b951df42ead3a407e7700fc85c453e8393c12f6bd6ed6d0cc937bebe43
candidate,c7bc53c45a1962a88ec3,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,504aeae343db1aac151692a0bbd7faac64164ac4be186d449c693102236eb1e3
candidate,c7bc53c45a1962a88ec3,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,b075eac7437b0d02d56d3d081bd97c5add0dd0f707a277695fcb9ee07efc5f32
candidate,c883df6ea04f89f45f03,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,9df43842c943caef379382efb608ab1dbd4a5e055fa70621bc98af23fbea0a2a
candidate,c883df6ea04f89f45f03,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,fcc690b2b7b841200ffa0102e9f99461355e57da49f86cab584aaa15b4da8b16
candidate,c883df6ea04f89f45f03,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,37c8275b7d467c25df474503a21660e389898dd011755d681f09f3fb6e38896f
candidate,ce61c0bd799e65402b75,42,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,7b9e3d0d4c8036c738ef220802e7ee46bc6ab8261cc541fb7d194e8c17044323,True,d0ff932df94b4581566d263cfdf21a3c3439744e36d0624a1d1f9ab555d1c039
candidate,ce61c0bd799e65402b75,525,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,719b2eb695e473c024c11eeb070a7835db78a3d5b01b6d50e8c3aa8f694d5916,True,a671f1f318d950621f29f5ea673cfa5fee8aabb2f021b00e12a4f1518e41cac8
candidate,ce61c0bd799e65402b75,1101,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,23cdc24472d5458046eebaa20aa743228e55ee3d6f1c4c3730d4ff431ea08a60,True,ac4580ec06285445fab8262c3d85a8ea4f68b9e518a8e223a9fcbb90df17a38b
