sample_id,subset_type,random_sample,ensemble_top8,qwidth_top8,coverage_top8,ensemble_score,quantile_width,coverage_score
07e9bc7a9d27fdd58c2f,ensemble_top8,False,True,False,False,13.49973092947469,1.7311439486291207,20.979820130288736
08820514e662ce6ea8f0,random_sample,True,False,False,False,0.4278158410634214,1.0160089526752754,7.570251508540652
0974fc9cbeb3820c4065,random_sample,True,False,False,False,0.026906729883440447,0.33266339279363927,3.185668347499335
0c0f89307cc4aff87ab6,random_sample,True,False,False,False,0.1291310100164086,1.0098665375427962,8.195954171060086
10d51839b15b94f0ae56,random_sample,True,False,False,False,0.0228022536384501,1.5991787300576732,2.3862350360052176
118d66c0e53f510c51ed,random_sample+coverage_top8,True,False,False,True,0.10969680825973233,0.345343006792697,700.04390423118
12e11e8eaee71fc57209,random_sample,True,False,False,False,0.12982602653798914,0.3247381208752572,4.318706799600451
135ac7deca522d1e7929,random_sample,True,False,False,False,0.2401704980238069,0.7204619741780132,100.19337069858194
13fb1511fffef8fc96e0,random_sample,True,False,False,False,0.035804783385139025,0.500533960367717,3.3095172880609347
194278dd9ee3d2407ed5,random_sample,True,False,False,False,0.9156112022445695,0.7842927219336551,7.955171323634995
1fe1163f7d97c16f3822,random_sample,True,False,False,False,0.04644298457334665,0.28431737767501236,2.0526054444954585
226ebdbf914ce9333de8,ensemble_top8,False,True,False,False,3.620792374972595,1.167980029782033,9.958655948232252
27b234a05f8c66fd059f,ensemble_top8,False,True,False,False,4.1637903182238185,1.3162525724929872,500.1408576596295
2cbca950d64fdcd81660,coverage_top8,False,False,False,True,0.3553229348197372,0.9401318269748871,400.0509160939784
31d92ca6486b229184cf,random_sample,True,False,False,False,0.019152288732599502,0.317012342476459,3.387528398544687
3a02b99399bb0c3e9ff9,random_sample,True,False,False,False,0.1271697496081617,0.30212910303268503,3.6949329237779143
3b03dfa8ff44ff554734,coverage_top8,False,False,False,True,0.09612316447544314,0.5395705070886195,500.06689920207185
3d5dc8831f4c74f7b7d1,qwidth_top8,False,False,True,False,1.9625672879674354,3.914637040107404,12.002905780283076
404dc3e2801a9a9d52aa,random_sample,True,False,False,False,0.19344812084921859,0.7117410533126026,6.1669356439222325
41a468134f078d2de17d,random_sample,True,False,False,False,0.2737232571575974,0.8693275285369116,3.764270270468484
47404d0982a587f0393e,qwidth_top8,False,False,True,False,0.7793761390912669,2.2348344003166494,12.816839956476022
474238f822b0c38795c6,random_sample,True,False,False,False,0.6799186122266518,0.6718283146850935,5.657631661285606
4c36e8e7d179b4bfa11a,random_sample,True,False,False,False,0.2162318511063207,0.7262847376855375,4.552136941401071
4c6a8ef1c87748df99f2,ensemble_top8+qwidth_top8,False,True,True,False,4.077660318926725,2.4208589451322706,15.215026402850857
5ac5df671efee45d3ddf,random_sample,True,False,False,False,0.058888565968392294,0.6528891581194542,200.10868185001158
60a000cb56517513c4d2,random_sample,True,False,False,False,0.30163833279433444,0.36357722547718796,4.852422322621094
640353c89b3ce64ee98b,random_sample,True,False,False,False,0.11145179954987545,0.4118286587102986,4.698385563898343
6c8de7fb3dbd4f5adabf,random_sample,True,False,False,False,0.21436308287776723,1.0585789790832425,5.772664957072782
6cd5860914563da59932,random_sample,True,False,False,False,0.19375479873279938,0.38434230655579876,4.133051022525708
6cec450baf7517436df6,random_sample,True,False,False,False,0.13195522942070428,0.5393439669709013,4.904583503584054
6d6c0510303dec89b2fe,random_sample,True,False,False,False,0.037268892119270244,0.3138052723944242,3.1376108660064777
6ee3c70647b37dcd5417,random_sample,True,False,False,False,0.029891076643651007,0.3290582720991383,1.7132021274002425
78b04c44dfa852f4e621,coverage_top8,False,False,False,True,2.2095724046243133,1.6944728548207761,200.3794504327138
7a0a82051f50d5b0c89c,qwidth_top8,False,False,True,False,0.4949950930566377,2.109044944666659,11.402139612343415
7ba2cf5e6ca289d9810f,qwidth_top8+coverage_top8,False,False,True,True,0.6464498594282294,3.641323359468116,25.230249210281855
7dea14d96460814919d3,random_sample,True,False,False,False,0.12450590388946522,0.6793769421064484,4.528341060326554
7e451fd74af5bfa51ac9,ensemble_top8,False,True,False,False,3.5021082933699588,0.9964992435147249,13.0342329778098
8063e3de9de70b75def1,random_sample,True,False,False,False,0.16514432301393087,0.4824208434311621,5.399789305802818
826e9f40c328ce2478ec,random_sample,True,False,False,False,0.8819153611908739,1.6414202767319186,14.601453750663973
82fa7e7b3bd183853280,qwidth_top8,False,False,True,False,0.5138713531792469,2.8377308163689032,11.864487474493162
88f58ab7b7cf02f8f134,random_sample,True,False,False,False,0.7733564231392029,0.942164734209469,9.055806964980524
8cc7c76a92a4474d7c6a,random_sample,True,False,False,False,0.03930310188374644,0.6292763605703239,7.049680203799953
8cd132f293d2823adc8d,random_sample,True,False,False,False,0.3520376810688868,0.6459075579213496,6.254080064880113
937105af8867732c56ec,coverage_top8,False,False,False,True,0.10133082884772651,0.36902083124099183,300.0263370689193
9563dde5c28fb62e4f7e,ensemble_top8,False,True,False,False,5.467617221162868,1.6961319981778593,12.347668014517305
9991421da8e18008fc91,random_sample,True,False,False,False,0.10777032760738142,1.1474260372167824,7.477165836409493
99dd4a9a47de5c84b7c0,ensemble_top8,False,True,False,False,4.4675102588800195,1.4099157993386577,13.255938203163275
a2eefb55da4d47a4347b,random_sample,True,False,False,False,0.08714694443320645,0.41244989273794785,5.40749670364055
a5c6210123f05414ffc0,random_sample,True,False,False,False,0.065593188934091,0.5350511983812604,6.953561705881805
b36d7c12e6d3072467ee,random_sample,True,False,False,False,0.11259526437022246,0.8351474956019143,6.534420461753942
b8018c4bdaadd42a057a,random_sample,True,False,False,False,0.3323795457822899,0.916200518050537,5.919838145460404
b82c7c8060589ec1974b,random_sample,True,False,False,False,0.18889904813243025,0.31033856064759807,100.24110081484189
bc582f1f4f4225f6d249,random_sample,True,False,False,False,0.10947540216412062,0.7172051913795718,7.027247860273284
c2bd8e8f13a96726e7fc,random_sample,True,False,False,False,1.049688985465366,1.6250153522201782,10.093045252585162
c35ed383b2db14b3bc06,random_sample,True,False,False,False,0.08149087872277368,0.8002589974450899,2.5814908545895046
c72867f0f2e38c70aa8c,random_sample,True,False,False,False,0.11259526437022246,0.8351474956019143,6.534420461753942
c7bc53c45a1962a88ec3,random_sample,True,False,False,False,0.18896770145550418,0.3886056071151095,4.979530693578292
c883df6ea04f89f45f03,random_sample,True,False,False,False,0.054688792465304725,0.6220543043191727,6.514688210901595
ce61c0bd799e65402b75,coverage_top8,False,False,False,True,0.2706641985473014,0.909722094082728,100.326232179638
d26cffd9ef4da9800470,random_sample,True,False,False,False,0.0641113575535989,0.4963679841766781,6.444140126330748
d31d42caff135d7154c4,random_sample+qwidth_top8,True,False,True,False,0.19532340704872644,2.7237074280751976,22.25925571472263
d67e364fd6830aa2bf6f,random_sample,True,False,False,False,0.16044275500535007,0.3492649664421609,4.037863904793636
dc9f747c03c55d77bf72,coverage_top8,False,False,False,True,0.2815612815318935,0.3930902708338482,200.60920023887874
ec581cec37da9563e756,random_sample,True,False,False,False,0.17692896325243193,1.024097470475296,7.612796041218051
f248b9b89d62a22b03c3,random_sample,True,False,False,False,0.18954928922715378,1.0482866879992405,10.006040789400839
f95928e2618ed15e654f,ensemble_top8+qwidth_top8,False,True,True,False,6.685727428585002,2.2049859833771097,23.749156032443906
fb80794857ddc46e142c,random_sample,True,False,False,False,0.16404137697433713,0.3614883570089723,200.04506044259657
