sample_id,canonical_index,source_canonical_index,V1_q50,V2_q50,V1_q10,V1_q90,V2_q10,V2_q90,checkpoint_sha256,ensemble_pred_V1,ensemble_pred_V2,ensemble_variance_V1,ensemble_variance_V2,ensemble_covariance_V1_V2,ensemble_score,V1_quantile_width,V2_quantile_width,quantile_width,member_0_seed,member_0_V1_q50,member_0_V2_q50,member_1_seed,member_1_V1_q50,member_1_V2_q50,member_2_seed,member_2_V1_q50,member_2_V2_q50,latent_distance,random_score,true_V1,true_V2,standardized_abs_error,ensemble_mean_standardized_abs_error,tail_flag,compound_id,round,strategy,seed
d54c93a11164b4abac6e,4025,4025,62.033367,106.262726,49.272522,62.035004,49.99307,106.262726,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,48.48062388102213,82.33947245279948,3.65830436433951,2.150235338584744,2.796409076826709,5.808539702924254,12.762482,56.269657,2.918469,4200,62.03336715698242,106.26272583007812,4201,37.79325866699219,65.20130920410156,4202,45.6152458190918,75.55438232421875,14.34604377127682,0.308848335679508,38.4,63.225,1.4355062243697554,1.4355062243697554,False,CSc1ccc(C=O)cc1,4,ensemble,42
810b16f35a3a86f451ce,2358,2358,41.827164,71.60593,34.60935,41.885677,36.029137,71.60593,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,30.830986658732098,52.330108642578125,2.555257439077488,1.43081896883167,1.9004937572571756,3.9860764079091577,7.276329,35.57679,1.7839315,4200,41.82716369628906,71.60592651367188,4201,21.305728912353516,37.7131462097168,4202,29.36006736755371,47.6712532043457,10.220290375876132,0.7791550821618604,24.508333333333333,49.525,0.5850589365697997,0.5850589365697997,False,CCOC(=O)c1ccc(OC)cc1,4,ensemble,42
8a4623d640cc619f2639,2360,2360,41.827164,71.60593,34.60935,41.885677,36.029137,71.60593,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,30.830986658732098,52.330108642578125,2.555257439077488,1.43081896883167,1.9004937572571756,3.9860764079091577,7.276329,35.57679,1.7839315,4200,41.82716369628906,71.60592651367188,4201,21.305728912353516,37.7131462097168,4202,29.36006736755371,47.6712532043457,10.268975836518365,0.33534068272472883,20.158333333333335,49.15,0.9341956328483508,0.9341956328483508,False,CCOC(=O)c1ccc(OC)cc1,4,ensemble,42
b7cbf8a3f54b6d586198,2359,2359,41.827164,71.60593,34.60935,41.885677,36.029137,71.60593,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,30.830986658732098,52.330108642578125,2.555257439077488,1.43081896883167,1.9004937572571756,3.9860764079091577,7.276329,35.57679,1.7839315,4200,41.82716369628906,71.60592651367188,4201,21.305728912353516,37.7131462097168,4202,29.36006736755371,47.6712532043457,10.189235550728824,0.5096550686788468,21.591666666666665,49.3,0.8182467670966205,0.8182467670966205,False,CCOC(=O)c1ccc(OC)cc1,4,ensemble,42
f4331eb64b6774466836,4024,4024,52.827095,85.368256,41.615715,52.827236,40.622078,85.368256,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,42.75213368733724,68.14761352539062,1.9964793850423688,1.1087000866623689,1.4844060261087835,3.1051794717047376,11.211521,44.746178,2.4029412,4200,52.82709503173828,85.36825561523438,4201,34.99460983276367,55.969581604003906,4202,40.434696197509766,63.105003356933594,12.756143097506538,0.7183595832769659,16.516666666666666,39.208333333333336,3.021616521650009,3.021616521650009,False,CSc1ccc(C=O)cc1,4,ensemble,42
55200f8e501a16ffa0cf,3231,3231,55.245598,89.82689,43.50595,55.245697,41.92937,89.82689,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,45.85790252685547,76.93078104654948,1.5817418624154185,0.5881756839788629,0.9642511687743939,2.1699175463942812,11.739746,47.89752,2.551969,4200,55.24559783935547,89.82688903808594,4201,40.88269805908203,70.37084197998047,4202,41.445411682128906,70.59461212158203,12.669532243615969,0.4916365182067278,33.49166666666667,73.975,1.05741035869524,1.05741035869524,False,CSc1ccc(C(C)=O)cc1,4,ensemble,42
690924276beda2d5e719,2356,2356,27.913055,43.46844,23.059727,27.923557,22.390123,43.46844,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,20.325063069661457,32.12416076660156,1.1960450345015632,0.5156475803064512,0.7849871656290015,1.7116926148080145,4.8638306,21.078318,1.0996648,4200,27.913055419921875,43.468441009521484,4201,13.912660598754883,22.868322372436523,4202,19.149473190307617,30.03571891784668,7.819606269321942,0.08353844604387739,12.008333333333333,27.916666666666668,0.7873523379611955,0.7873523379611955,False,CCOC(=O)c1ccc(OC)cc1,4,ensemble,42
6d54149d618f026681ef,2357,2357,27.913055,43.46844,23.059727,27.923557,22.390123,43.46844,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,20.325063069661457,32.12416076660156,1.1960450345015632,0.5156475803064512,0.7849871656290015,1.7116926148080145,4.8638306,21.078318,1.0996648,4200,27.913055419921875,43.468441009521484,4201,13.912660598754883,22.868322372436523,4202,19.149473190307617,30.03571891784668,7.90747217903653,0.36502849787770797,11.141666666666667,30.0,0.7828198277511779,0.7828198277511779,False,CCOC(=O)c1ccc(OC)cc1,4,ensemble,42
eed75e5b0d9c27fa754c,2355,2355,27.913055,43.46844,23.059727,27.923557,22.390123,43.46844,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,20.325063069661457,32.12416076660156,1.1960450345015632,0.5156475803064512,0.7849871656290015,1.7116926148080145,4.8638306,21.078318,1.0996648,4200,27.913055419921875,43.468441009521484,4201,13.912660598754883,22.868322372436523,4202,19.149473190307617,30.03571891784668,7.8684655623068265,0.5041235171052569,12.225,26.575,0.8166671817006061,0.8166671817006061,False,CCOC(=O)c1ccc(OC)cc1,4,ensemble,42
96710afeabc594baa359,2448,2448,22.729689,36.123154,17.14755,22.73108,16.29488,36.123154,2d7a148bca85d15bfd8e2d4eb205514d57c63606612db44a6f3ae4e9761aca62,20.253620465596516,34.86290613810221,1.0900191613828238,0.4724609011241401,0.7012770837168165,1.562480062506964,5.5835285,19.828274,1.1123807,4200,22.72968864440918,36.12315368652344,4201,12.612051963806152,24.282310485839844,4202,25.41912078857422,44.18325424194336,6.6835384155077975,0.40944239032980645,48.175,107.99166666666666,4.669100064625868,4.669100064625868,False,CCOC(=O)c1cccnc1,4,ensemble,42
