outer_seed,method,AULC_429_653
157,center_width_lcmd,0.5296407274930227
157,gradient_maxdet,0.5535713381939932
157,hybrid,0.5954923752601563
157,kernel_ivr,0.5493563874707322
157,lcmd,0.6176541500958338
6101,center_width_lcmd,0.6943511186560886
6101,gradient_maxdet,0.7472937059360795
6101,hybrid,0.6886912107608552
6101,kernel_ivr,0.7346478596605197
6101,lcmd,0.7077511193353251
