outer_seed,method,AULC_525_653
157,center_width_lcmd,0.5069149930630228
157,gradient_maxdet,0.5146502419490232
157,hybrid,0.5841665606357733
157,kernel_ivr,0.524260712624048
157,lcmd,0.5908385130812416
6101,center_width_lcmd,0.6600100348786387
6101,gradient_maxdet,0.7320079910672544
6101,hybrid,0.639154817874521
6101,kernel_ivr,0.722848279703368
6101,lcmd,0.6347753107954038
