column,protocol,seed,budget,actual_budget,method,before_V1_r2,before_V1_rmse,before_V1_mae,before_V2_r2,before_V2_rmse,before_V2_mae,before_combined_normalized_rmse,before_all_outputs_finite,before_normalized_rmse,after_V1_r2,after_V1_rmse,after_V1_mae,after_V2_r2,after_V2_rmse,after_V2_mae,after_combined_normalized_rmse,after_all_outputs_finite,after_normalized_rmse,delta_V1_r2,delta_V1_rmse,delta_V1_mae,delta_V2_r2,delta_V2_rmse,delta_V2_mae,delta_normalized_rmse,delta_combined_normalized_rmse,source_combined_nrmse_drift,backbone_l2_drift,condition_branch_l2_drift,target_head_l2_drift,source_head_l2_drift
8g,row,1425370602,70,70,source_anchored_shallow,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.6520440398332104,4.006266479057714,2.7266940877403845,0.7990173527131026,6.7155766729584885,4.444856154487179,0.46529430751641504,True,0.46307874567492063,-0.21359098853387692,1.5167172092511532,1.3455768650641027,-0.1364472422371099,2.9101526907645443,2.2528191581730765,0.18675203513485622,0.18614172493662529,0.18614172493662529,0.24071667135521416,0.05882318250169141,0.04253736943445728,0.0
8g,row,1425370602,70,70,source_anchored_full,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.667843774276893,3.914252988014726,2.8719641665865385,0.7581628726196966,7.366573365875574,5.235696864342949,0.47787547296265404,True,0.4774869029660102,-0.19779125409019427,1.4247037182081654,1.4908469439102567,-0.1773017223305159,3.56114938368163,3.0436598680288465,0.2011601924259458,0.19872289038286428,0.19872289038286428,1.7321841031138638,0.13747084379345034,0.12796979676888462,0.0
8g,row,1425370602,100,100,standard_shallow_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-0.5386441960889929,8.424551601915528,5.0167182229166665,-0.15067591480031983,16.06869258192882,10.783240117147436,1.0349186746350074,True,1.0343327797553277,-1.4042792244560802,5.935002332108968,3.635601000240385,-1.0861405097505323,12.263268599734875,8.591203120833333,0.7580060692152633,0.7557660920552176,0.7557660920552176,1.805114211343268,0.5836424897585041,0.27144520117049714,0.0
8g,row,1425370602,100,100,standard_full_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-1.518314414735348,10.777863250408528,6.6698059399038465,-0.7138277660742103,19.61045264280842,12.752703296875,1.2959284658347139,True,1.2938143120825383,-2.383949443102435,8.288313980601966,5.288688717227565,-1.6492923610244228,15.805028660614475,10.560666300560897,1.0174876015424739,1.016775883254924,1.016775883254924,3.074889104193841,0.2789836824255513,0.17108199879470143,0.0
8g,row,1425370602,100,100,source_anchored_shallow,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.6694238818409224,3.904931600289326,2.565399357051282,0.8163133082902359,6.420116027178483,4.207921011778846,0.45003849001637447,True,0.44745938553639497,-0.1962111465261649,1.4153823304827657,1.1842821343750003,-0.11915128665997665,2.6146920449845386,2.0158840154647435,0.17113267499633056,0.17088590743658472,0.17088590743658472,0.4570141642595362,0.10343963464482303,0.08146650356358252,0.0
8g,row,1425370602,100,100,source_anchored_full,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.7442350831779843,3.434774099650546,2.3959731294871793,0.8389181090787,6.012116537598947,4.10143652588141,0.40611884847825314,True,0.404936460193803,-0.12139994518910302,0.9452248298439856,1.0148559068108975,-0.09654648587151249,2.206692555405003,1.9093995295673074,0.12860974965373861,0.12696626589846338,0.12696626589846338,3.682109040243155,0.19026416361451204,0.19176144726935399,0.0
8g,row,536279090,30,30,standard_shallow_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-1.8555315167912578,11.47680947982578,8.43701572059295,-0.7747195981632196,19.955789000025316,14.500834615384615,1.3531911358919353,True,1.3489060133917863,-2.7211665451583453,8.987260210019219,7.055898497916668,-1.710184193113432,16.150365017831373,12.308797619070512,1.0725793028517219,1.0740385533121455,1.0740385533121455,0.5553556666661307,0.1850166179886104,0.08203938209936237,0.0
8g,row,536279090,30,30,standard_full_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-1.246626521859202,10.179891144494642,7.806677563782051,-0.5524973219296341,18.66463324446571,13.769372337740382,1.2282000827517598,True,1.2264540852840402,-2.1122615502262896,7.690341874688081,6.425560341105769,-1.4879619168798466,14.859209262271765,11.577335341426279,0.9501273747439758,0.94904750017197,0.94904750017197,0.7144785112351193,0.07067492063072395,0.043214228424602014,0.0
8g,row,536279090,30,30,source_anchored_shallow,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.8273793362220987,2.8217860648759445,1.776145426514423,0.9190410399948328,4.262226167153474,3.0078335604166666,0.3150652590717484,True,0.311615769611967,-0.038255692144988585,0.3322367950693841,0.3950282038381412,-0.016423554955379727,0.45680218495953007,0.815796564102564,0.035289059071902606,0.03591267649195867,0.03591267649195867,1.4497249045531655,0.3588096260446711,0.3311344452957792,0.0
8g,row,536279090,30,30,source_anchored_full,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-3.576770214276558,14.529720077151792,8.462461665945511,-1.8491633657284874,25.28498536023422,15.767619523637821,1.7137434151658086,True,1.708371816867729,-4.442405242643646,12.04017080734523,7.08134444326923,-2.7846279606786997,21.479561378040277,13.575582527323718,1.4320451063276647,1.4345908325860188,1.4345908325860188,0.16657371577056435,0.016013232568811462,0.010141990023066488,0.0
8g,row,536279090,50,50,standard_shallow_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-2.4292616938587686,12.577027410134146,8.892065287980769,-0.5656878061562189,18.743755706986278,13.63576939463141,1.3976772247628084,True,1.3810240316675326,-3.2948967222258556,10.087478140327587,7.510948065304487,-1.5011524011064314,14.938331724792334,11.443732398317307,1.1046973211274682,1.1185246421830186,1.1185246421830186,0.5906297340707689,0.14721509130058033,0.0911575977491845,0.0
8g,row,536279090,50,50,standard_full_finetune,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,-2.1407714786692345,12.036379227492324,7.635234765304488,-0.5110783924452988,18.41397412066243,12.944357755608975,1.3500493386873669,True,1.3364608305595058,-3.0064065070363215,9.546829957685762,6.254117542628206,-1.4465429873955113,14.608550138468487,10.752320759294872,1.0601341200194414,1.070896756107577,1.070896756107577,1.156852694523478,0.13147367496826287,0.08355306081722444,0.0
8g,row,536279090,50,50,source_anchored_shallow,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.48003377683148396,4.8973964235190985,3.128078113740384,0.7790001437557236,7.04206494998488,4.74568129707532,0.5376644564002694,True,0.5297791734277533,-0.3856012515356033,2.407847153712538,1.7469608910641024,-0.15646445119448893,3.236640967790936,2.5536443007612175,0.25345246288768886,0.25851187382047963,0.25851187382047963,1.6806270030096904,0.3473185084676338,0.3055835079015272,0.0
8g,row,536279090,50,50,source_anchored_full,0.8656350283670873,2.4895492698065604,1.3811172226762818,0.9354645949502125,3.805423982193944,2.1920369963141026,0.27915258257978975,True,0.2763267105400644,0.5128353497150641,4.740406413108252,2.6475780254006414,0.8048565914090751,6.617302283644424,4.091998933894231,0.5154359621678747,True,0.5066067853522562,-0.3527996786520232,2.2508571433016913,1.2664608027243596,-0.13060800354113744,2.81187830145048,1.899961937580128,0.23028007481219182,0.23628337958808493,0.23628337958808493,0.6185875991727116,0.06895197924000142,0.04901743404149608,0.0
