column,protocol,seed,budget,actual_budget,method,best_epoch,epochs_run,validation_score,source_replay_draws,source_replay_unique_rows,target_train_count,target_validation_count,wall_seconds,fit_success,checkpoint_sha256,trainable_parameters,total_parameters,backbone_l2_drift,condition_branch_l2_drift,target_head_l2_drift,source_head_l2_drift,best_target_train_loss,best_source_train_loss,best_validation_loss,best_validation_score,initial_epoch,initial_target_train_loss,initial_source_train_loss,initial_validation_loss,initial_validation_score,final_epoch,final_target_train_loss,final_source_train_loss,final_validation_loss,final_validation_score,target_purchased_labels,other_target_labels_used
8g,compound,536279090,30,28,source_anchored_shallow,99,199,0.28387292223811494,4179,2375,21,7,24.665459540992742,True,a28ab228fdacc59c169a094786a4c24dbcfe51016f7d3f8be25a3cb41f59727b,36387,459726,0.9413155771821661,0.17976128612768438,0.14653178538360573,0.0,5.49253511428833,72.09800720214844,25.90719223022461,0.28387292223811494,1,29.529504776000977,77.83891296386719,146.7882537841797,0.6722891565365121,199,2.4962940216064453,9.322927474975586,37.23989486694336,0.4606538944725601,28,0
8g,compound,536279090,30,28,source_anchored_full,4,104,0.28974747510887183,2184,1599,21,7,15.590209333022358,True,802ccbb3967285f6b152ea52d60aa926ede4d08c3a02d10a68a7af1edc0508ad,458952,459726,0.1761013283206813,0.011889015450806749,0.010050120454028985,0.0,40.01103210449219,245.92147827148438,38.12563705444336,0.28974747510887183,1,148.26071166992188,103.50692749023438,164.83001708984375,0.6652421205109817,104,1.244330644607544,74.04582977294922,212.4684600830078,0.7634427043751528,28,0
8g,compound,536279090,50,53,standard_shallow_finetune,27,127,0.17140966796950122,0,0,46,7,16.147097792010754,True,cfd08a59e71a767d4b8e23627a995ce7ead9fbecf224f7e4eb6aa38abe6f7d2c,36387,459726,0.36036187514109996,0.09899360492015238,0.057794400992235394,0.0,23.063213348388672,0.0,13.915491104125977,0.17140966796950122,1,99.84341430664062,0.0,120.99746704101562,0.6201263936859285,127,3.6080665588378906,0.0,82.15628051757812,0.46866545761349593,53,0
8g,compound,536279090,50,53,standard_full_finetune,10,110,0.22873268426523158,0,0,46,7,16.3962254159851,True,6a9f4df7ebe67d7324d979e99e5c71fffce6326ba6a3e6e8d139a6e957eaab09,458952,459726,0.4019122196705615,0.04307361253376831,0.024454396494745706,0.0,14.651620864868164,0.0,17.21639633178711,0.22873268426523158,1,112.0562973022461,0.0,116.45054626464844,0.5977843568351584,110,0.249586820602417,0.0,72.2982177734375,0.396534575357566,53,0
8g,compound,536279090,50,53,source_anchored_shallow,172,272,0.15111656871385729,12512,3250,46,7,82.66936204201193,True,d1589f68045534f1ebd44c292fd76c09010a929eb8b27ebb46ef3d825ebfa99c,36387,459726,1.463772864491573,0.29756964439974676,0.29750656263656916,0.0,13.78858757019043,31.360260009765625,10.278063774108887,0.15111656871385729,1,99.84341430664062,27.523725509643555,124.56900024414062,0.607801267064764,272,7.845249176025391,23.129695892333984,30.46881103515625,0.325082245969083,53,0
8g,compound,536279090,50,53,source_anchored_full,26,126,0.34358095869363314,5796,2788,46,7,55.20234454202,True,57a109753f4247fcbdfe1eca9cb30d7cc7ca8ff6dc3b047e19dc2cb2c6c99fe5,458952,459726,0.7435486992820116,0.06873176341109853,0.0607213349173594,0.0,6.132297515869141,46.301795959472656,52.43390655517578,0.34358095869363314,1,112.0562973022461,30.387317657470703,145.70941162109375,0.5837297428438127,126,2.0362162590026855,19.328096389770508,80.19122314453125,0.5399786285070174,53,0
8g,compound,536279090,70,67,standard_shallow_finetune,18,118,0.20983992485940312,0,0,60,7,20.643956874992,True,c24ff655e9a5f753a46982e79cf00de810592fc199ff7a6b15e90d453832d86c,36387,459726,0.27225319546481047,0.07305473507613199,0.042765051383083896,0.0,26.533960342407227,0.0,18.08018684387207,0.20983992485940312,1,83.76388549804688,0.0,121.0451431274414,0.6205669195186638,118,4.255622863769531,0.0,44.73439025878906,0.36056823084546413,67,0
8g,compound,536279090,70,67,standard_full_finetune,8,108,0.24913931627802843,0,0,60,7,22.86737729201559,True,d3e6106f4cfd8d486d4d83e78001907fe5ccced6188100878505e830c6036096,458952,459726,0.3378646894909452,0.03495118125720775,0.020973063084368363,0.0,14.797342300415039,0.0,20.343482971191406,0.24913931627802843,1,80.16252136230469,0.0,105.93443298339844,0.5812052899327973,108,0.23006826639175415,0.0,43.946929931640625,0.3415121327652214,67,0
8g,compound,536279090,70,67,source_anchored_shallow,424,500,0.2053087747401914,30000,3330,60,7,229.54078741700505,True,7612829fd99df9e80e03c9eb48f7f449cea4cf9f67f487189d60c9d1e90471bc,36387,459726,2.20307067533443,0.6026499038400235,0.49303449569437124,0.0,5.471303939819336,20.006938934326172,19.305660247802734,0.2053087747401914,1,83.76388549804688,20.015708923339844,129.2219696044922,0.6318429242525464,500,4.332552433013916,37.09173583984375,26.242813110351562,0.24887085436446643,67,0
8g,compound,536279090,70,67,source_anchored_full,10,110,0.4044116103518559,6600,2910,60,7,56.69826466700761,True,06fd9df65b55e280e45038bc6b8675f366d5fcd7e78c6398387ef977bda4f955,458952,459726,0.3215339795836018,0.03245125263228913,0.026722763218879245,0.0,23.56679344177246,31.78476333618164,50.62260818481445,0.4044116103518559,1,80.16252136230469,22.720182418823242,149.06851196289062,0.6222989238116241,110,1.9202179908752441,20.028369903564453,106.60224151611328,0.4883258494656611,67,0
8g,compound,536279090,100,97,standard_shallow_finetune,66,166,0.21902009387268856,0,0,90,7,45.25197470799321,True,4fbbe201e738aa17956011a0630695cf52ad4db144cabaee46ebc509f3d49fb7,36387,459726,0.6062072991107706,0.18888430762911007,0.10332644383450384,0.0,24.822832107543945,0.0,23.519315719604492,0.21902009387268856,1,229.65969848632812,0.0,121.68264770507812,0.6212176242734564,166,9.711843490600586,0.0,34.87396240234375,0.27292598191664397,97,0
8g,compound,536279090,100,97,standard_full_finetune,13,113,0.33215351939450144,0,0,90,7,52.20337745800498,True,33748e6f7b1cf3e0dfbba813918b54d6666aa06d8448181f5bcc7584625265bf,458952,459726,0.5184004720334819,0.05716754681932257,0.03466837486217275,0.0,41.1009521484375,0.0,32.446189880371094,0.33215351939450144,1,233.5352783203125,0.0,117.06468963623047,0.6096499773246101,113,0.6608905792236328,0.0,75.61058044433594,0.4357033884891256,97,0
8g,compound,536279090,100,97,source_anchored_shallow,251,351,0.1622195414371248,31590,3329,90,7,246.26623204199132,True,4a672000e2e473757ad190a86fd227ec364c2fd9a2dba6e9627d18dd3b38fcfc,36387,459726,2.0132868804963127,0.4324565854826761,0.3834734149787403,0.0,19.810800552368164,33.79965591430664,11.156787872314453,0.1622195414371248,1,229.65969848632812,28.792404174804688,124.48641967773438,0.6208787514211971,351,14.149845123291016,22.250770568847656,16.904449462890625,0.22861763430148585,97,0
8g,compound,536279090,100,97,source_anchored_full,3,103,0.31091288662907407,9270,3115,90,7,76.32485495897708,True,3260a1dcc86744145132550c33adedf4d801ad2a86c1a37fb640ee8a62e33934,458952,459726,0.14273828106931213,0.012654730584714136,0.008244195783372174,0.0,164.75949096679688,101.49698638916016,35.548004150390625,0.31091288662907407,1,233.5352783203125,31.62209129333496,122.81542205810547,0.589071771178672,103,4.6508002281188965,48.92015075683594,62.847110748291016,0.43044616253854306,97,0
8g,compound,2767143051,30,27,standard_shallow_finetune,16,116,0.2911652569858316,0,0,20,7,10.726011499995366,True,8c7e588ec1abda2f0d8dd752146c9831955bff8eb1a2c27d4004070891d4ed22,36387,459726,0.28331601277697516,0.07054726528174622,0.04384654217020084,0.0,698.69189453125,0.0,35.791297912597656,0.2911652569858316,1,1050.7568359375,0.0,132.85440063476562,0.6356494543668295,116,6.652560234069824,0.0,1109.2384033203125,2.1086869272415534,27,0
8g,compound,2767143051,30,27,standard_full_finetune,13,113,0.39241704487606094,0,0,20,7,13.798589999991236,True,a9f484a805a0077a634ee1fb99fdc5992f092245de9dc234ca6bce4d3933bda6,458952,459726,0.613884972172629,0.057162955911657556,0.0356680456016439,0.0,429.5350341796875,0.0,55.2341423034668,0.39241704487606094,1,1048.369140625,0.0,138.81468200683594,0.6481023993590093,113,0.44909530878067017,0.0,826.26123046875,1.8783689334752471,27,0
8g,compound,2767143051,30,27,source_anchored_shallow,23,123,0.2795838580014312,2460,1745,20,7,21.72686170900124,True,43c07bfeabb58ca3b82e7c81b4f5903e26989aa76407db85c39733701ce245d4,36387,459726,0.3553780402888361,0.08463785030174845,0.06326140740388932,0.0,575.4402465820312,12.981060028076172,30.272789001464844,0.2795838580014312,1,1050.7568359375,7.441432952880859,133.96551513671875,0.6379439798854301,123,59.95304489135742,39.562721252441406,38.6889762878418,0.34933809143564065,27,0
8g,compound,2767143051,30,27,source_anchored_full,56,156,0.22833527739862358,3120,2032,20,7,32.936760457989294,True,0a0860b696a82652cfb4bbf0500f85a9bf48f2979e95f31db2732909848e0321,458952,459726,1.5900550604325598,0.1641232037331183,0.1544345797264062,0.0,47.749237060546875,176.15797424316406,15.116514205932617,0.22833527739862358,1,1048.369140625,8.563034057617188,147.15550231933594,0.61448410627978,156,12.21091365814209,85.54415893554688,40.07018280029297,0.3074644283239668,27,0
8g,compound,2767143051,50,47,standard_shallow_finetune,17,117,0.25675034434220845,0,0,40,7,19.86584933300037,True,5d5141b8e0586cd55d9602db98f2823e840e728489704f1c436cb1e06846c246,36387,459726,0.29943762268639146,0.07580490068957622,0.04686530757121714,0.0,431.55023193359375,0.0,29.971651077270508,0.25675034434220845,1,799.0072021484375,0.0,128.84323120117188,0.6312044502166688,117,19.69519805908203,0.0,215.5350341796875,0.933229320955411,47,0
8g,compound,2767143051,50,47,standard_full_finetune,2,102,0.5576119160607625,0,0,40,7,21.409296458004974,True,e19386171d15b02073992951975d2d9e433ffcbebb5610fa5e8583e0ae7fe747,458952,459726,0.12441734502524472,0.009050212814727778,0.005538583575087311,0.0,686.8175659179688,0.0,88.2315673828125,0.5576119160607625,1,825.2947387695312,0.0,112.99858093261719,0.6106700981271092,102,0.7480678558349609,0.0,215.36343383789062,1.0259762703279536,47,0
8g,compound,2767143051,50,47,source_anchored_shallow,24,124,0.3191370873570156,4960,2594,40,7,38.42298391601071,True,a5862723b629c16a500ce2f29319bf89058a5f13c32ea9f940f5be47e820933d,36387,459726,0.37610816028879185,0.09097732993588695,0.0661875934746476,0.0,341.00897216796875,33.787986755371094,40.577423095703125,0.3191370873570156,1,799.0072021484375,22.57912826538086,132.02081298828125,0.6299378118391022,124,65.64907836914062,48.70560073852539,108.19206237792969,0.52879258468702,47,0
8g,compound,2767143051,50,47,source_anchored_full,21,121,0.30664109197446326,4840,2565,40,7,42.247046500007855,True,04e3aad61d34998daaf01e051753d950d2734aeff927cd96d16df5c8319fa60f,458952,459726,0.6953662592565801,0.07690996042793624,0.05737948662854518,0.0,179.52734375,55.292625427246094,31.37112808227539,0.30664109197446326,1,825.2947387695312,19.48240089416504,141.2064208984375,0.6214105318398356,121,3.462843418121338,76.94001007080078,66.68647766113281,0.4924946165734992,47,0
8g,compound,2767143051,70,71,standard_shallow_finetune,18,118,0.24895312452088403,0,0,64,7,27.813006625015987,True,b3734996423fcc486700d6e47fcae62ee1fc2c3032e711d61e0b2c811e576236,36387,459726,0.3139041772033015,0.07967411043665458,0.04957931663638914,0.0,407.93438720703125,0.0,26.62166404724121,0.24895312452088403,1,741.576904296875,0.0,126.83229064941406,0.6305064857417412,118,42.94247817993164,0.0,53.796539306640625,0.5394068175673035,71,0
8g,compound,2767143051,70,71,standard_full_finetune,5,105,0.5115332780214373,0,0,64,7,29.40466237498913,True,8da35ecd193962f498f6e3d0f66933d7589a4d9cf530f423bb4a9bb400fe3419,458952,459726,0.2839349648537859,0.022635252043481314,0.013603608401109324,0.0,496.11627197265625,0.0,82.2173080444336,0.5115332780214373,1,783.6390380859375,0.0,126.74327087402344,0.6237115679600943,105,0.9381396770477295,0.0,192.769287109375,1.0061704235201645,71,0
8g,compound,2767143051,70,71,source_anchored_shallow,33,133,0.3459679498435502,8512,3081,64,7,57.70921320799971,True,5830f969c839518359c97ad7bb8b972b8aea521a9fe2ce43558da90806751c0c,36387,459726,0.48728324780921983,0.10941197606001123,0.08862593956533504,0.0,286.5925598144531,38.474056243896484,46.72136688232422,0.3459679498435502,1,741.576904296875,10.615678787231445,130.27664184570312,0.627925785885664,133,122.16084289550781,59.08330154418945,155.10568237304688,0.6739474621942267,71,0
8g,compound,2767143051,70,71,source_anchored_full,55,155,0.31538184540978575,9920,3159,64,7,79.2326291250065,True,f07fe71762305c9ad21ab832af9fc6d017bc85e285455b8214d27a236611ffd0,458952,459726,1.591296042556588,0.1512317283636582,0.13873954009335898,0.0,8.951092720031738,35.122291564941406,33.5549430847168,0.31538184540978575,1,783.6390380859375,11.339820861816406,160.39686584472656,0.6364151653188773,155,2.7368125915527344,18.9764347076416,71.82616424560547,0.40748732333348814,71,0
8g,compound,2767143051,100,98,standard_shallow_finetune,17,117,0.21565856995728463,0,0,91,7,38.368878333014436,True,afaaca37595f6e2ae8fd0cd57db95af85ef252df1117e2fd158ab2345d2f6cab,36387,459726,0.2948859604784581,0.074735973246645,0.046296694189564544,0.0,256.177978515625,0.0,21.055774688720703,0.21565856995728463,1,489.46307373046875,0.0,122.70562744140625,0.6231429418513972,117,45.590213775634766,0.0,31.894107818603516,0.3958301387771578,98,0
8g,compound,2767143051,100,98,standard_full_finetune,4,104,0.4807542164737227,0,0,91,7,42.67939895798918,True,21686c5483688be5be3b1be7dafaa9cfe7e29f2cf0cf19ef8afea63ec27a7edb,458952,459726,0.23387527999911978,0.01808455572218468,0.01053350183092772,0.0,354.8167724609375,0.0,70.2552490234375,0.4807542164737227,1,554.2236938476562,0.0,114.92525482177734,0.6020380306749434,104,1.0410423278808594,0.0,113.38937377929688,0.7133289685094013,98,0
8g,compound,2767143051,100,98,source_anchored_shallow,27,127,0.35635852284633585,11557,3222,91,7,81.24875154098845,True,1eb51f2de9efe4f6727a88202935a9650ce9c1c5f497757c63a0eeb87cab2437,36387,459726,0.39600563879045403,0.08662712089768304,0.07092150991748547,0.0,222.374755859375,42.39616775512695,54.24665832519531,0.35635852284633585,1,489.46307373046875,6.961922645568848,127.1977767944336,0.6240914604152691,127,111.60173034667969,29.154983520507812,149.1143035888672,0.6528943494692808,98,0
8g,compound,2767143051,100,98,source_anchored_full,20,120,0.28515241133022373,10920,3201,91,7,89.0827088750084,True,ce0851ee0e60ac0c2ba4a00b24024cc65a266385be5279fc2126e3e576478105,458952,459726,0.704994069826377,0.0750616136743466,0.05339059518594706,0.0,86.4884033203125,40.06324005126953,32.68334197998047,0.28515241133022373,1,554.2236938476562,7.192461967468262,146.6515350341797,0.622823967683483,120,5.498246669769287,34.438743591308594,89.93550109863281,0.5313438572875779,98,0
8g,compound,1362771960,30,28,standard_shallow_finetune,17,117,0.2092946543220563,0,0,21,7,10.489292708021821,True,ee7ac9ce28fd106cfeafcea9f3de99de12d72eea1c639cfba5902680aadb75dc,36387,459726,0.2907866386668898,0.0739330991103206,0.04276837752157065,0.0,95.05511474609375,0.0,16.573871612548828,0.2092946543220563,1,245.13070678710938,0.0,122.12336730957031,0.6307648386274468,117,7.411555767059326,0.0,342.9766845703125,0.9049897007112936,28,0
8g,compound,1362771960,30,28,standard_full_finetune,14,114,0.5742873490645083,0,0,21,7,12.898290000011912,True,421410c1f22dca5dd37580f31c9c49b74aabfddaf549904b00e9f4d76952d96d,458952,459726,0.5872885502035221,0.05954947908589289,0.03772180657578885,0.0,36.33735275268555,0.0,92.60012817382812,0.5742873490645083,1,203.68505859375,0.0,126.92366027832031,0.644663795009526,114,0.27633628249168396,0.0,352.908935546875,1.1138644044990236,28,0
8g,compound,1362771960,30,28,source_anchored_shallow,28,128,0.38482497538633836,2688,1839,21,7,20.687832541007083,True,b80740899bcfea5d296236763d2f3356ca9b1764b8aa90d216cf2be69de0642c,36387,459726,0.31546706247703094,0.0834125418816762,0.06910612014857113,0.0,119.90216064453125,121.71841430664062,53.98676300048828,0.38482497538633836,1,245.13070678710938,21.583419799804688,118.157470703125,0.6260035181128024,128,35.50410842895508,47.43858337402344,78.68506622314453,0.40859012748687873,28,0
8g,compound,1362771960,30,28,source_anchored_full,23,123,0.28222990994760544,2583,1795,21,7,24.27688304198091,True,01e2b908afe6bb7b331a94a42707efa0c8131718c5de0fca88e9823c1de07ef7,458952,459726,0.7011136395769021,0.07140500175665825,0.06066626191614163,0.0,25.36703872680664,144.30892944335938,34.90504837036133,0.28222990994760544,1,203.68505859375,19.277633666992188,102.39935302734375,0.5637055157818153,123,3.4569060802459717,131.2081298828125,57.25864791870117,0.3998825846904469,28,0
8g,compound,1362771960,50,48,standard_shallow_finetune,23,123,0.15996469586613446,0,0,41,7,19.08964674998424,True,080357efd58c9329d44fabb987c5bf8755f09348b9d3ade8a1ce7ba7a6f1b6fa,36387,459726,0.3960802226233364,0.10029716387881235,0.06335123408905817,0.0,387.6962890625,0.0,13.332165718078613,0.15996469586613446,1,867.908935546875,0.0,124.54938507080078,0.632415236337079,123,63.737117767333984,0.0,95.54080963134766,0.7313284977556272,48,0
8g,compound,1362771960,50,48,standard_full_finetune,28,128,0.2520294348865888,0,0,41,7,26.785453291988233,True,9c79abfab47bef06ed6f888f77b499f952ed98d83a019de877a53b2bdd3c1c48,458952,459726,1.0559630923859806,0.12081695762741484,0.07489483125808864,0.0,76.37400817871094,0.0,20.602615356445312,0.2520294348865888,1,793.376220703125,0.0,117.30882263183594,0.6190351705099009,128,0.6236304640769958,0.0,141.20765686035156,0.8669826474946863,48,0
8g,compound,1362771960,50,48,source_anchored_shallow,44,144,0.2611527011891614,5904,2817,41,7,45.245177250006236,True,88cd9d50ec2c7e68b5877a7a59208c49433441d2b7093d3645726e8fbc152baa,36387,459726,0.6088434563912871,0.12719769839728398,0.11864268832712563,0.0,252.9856414794922,101.48995971679688,34.014373779296875,0.2611527011891614,1,867.908935546875,10.833939552307129,124.52862548828125,0.624775444244407,144,137.3130645751953,50.590232849121094,69.30928039550781,0.3721094817834137,48,0
8g,compound,1362771960,50,48,source_anchored_full,46,146,0.19628266247061008,5986,2825,41,7,53.17524333301117,True,6d40dae56f1fc8a31ac59466e928a3f2e9555b276402e8f636fc2cd88102e7a5,458952,459726,1.3448660124016971,0.14378369681847114,0.12132239431258891,0.0,26.42577362060547,95.75552368164062,18.900588989257812,0.19628266247061008,1,793.376220703125,9.968219757080078,111.380859375,0.5795472662799093,146,2.878152370452881,43.8496208190918,44.16880798339844,0.3618168793622658,48,0
8g,compound,1362771960,70,69,standard_shallow_finetune,18,118,0.14213662343897135,0,0,62,7,27.654967374983244,True,e65d2b696b8a4572d72cde7e22f3943854bb7ab4fb9f2093b2b8a9e83513a64f,36387,459726,0.30913435459131605,0.07832048169416787,0.04884899251585715,0.0,189.14669799804688,0.0,10.876708984375,0.14213662343897135,1,433.650634765625,0.0,120.9837417602539,0.6228851895203095,118,43.06141662597656,0.0,71.22906494140625,0.6626053185911829,69,0
8g,compound,1362771960,70,69,standard_full_finetune,16,116,0.1943601151956719,0,0,62,7,32.601766000007046,True,68b67a118b8797508561c0fbc2c76bd7eb58c55dff1f7e308dcaac5585fad828,458952,459726,0.6586676731208854,0.0701172899103381,0.042598350944605984,0.0,56.38343811035156,0.0,13.964468002319336,0.1943601151956719,1,412.74444580078125,0.0,106.11007690429688,0.593305187499687,116,0.4901532530784607,0.0,74.26664733886719,0.5794643547861656,69,0
8g,compound,1362771960,70,69,source_anchored_shallow,168,268,0.23936149019079528,16616,3319,62,7,117.56112883301103,True,501a889c79057a83d96722255f5a5f4f4d6574691f7a037e0068d67b25854df7,36387,459726,1.649965797042786,0.3360930198418477,0.28890703707461163,0.0,76.6978759765625,26.546100616455078,19.41980743408203,0.23936149019079528,1,433.650634765625,11.617509841918945,125.97438049316406,0.6196232546783437,268,50.17159652709961,45.032649993896484,78.9705810546875,0.6041921763943465,69,0
8g,compound,1362771960,70,69,source_anchored_full,32,132,0.27418517801176284,8184,3068,62,7,68.92891683400376,True,38c90726f2874b69a4db2fe92ac57fef2f372865e64e9ec17a83978ef7412579,458952,459726,0.9371773462945269,0.10169685989112805,0.08338735286210222,0.0,19.390779495239258,24.821714401245117,30.480684280395508,0.27418517801176284,1,412.74444580078125,11.229576110839844,151.69715881347656,0.624546855845389,132,2.6367430686950684,31.066776275634766,86.41827392578125,0.5045110747256285,69,0
8g,compound,1362771960,100,97,standard_shallow_finetune,18,118,0.17153858927178256,0,0,90,7,40.325307167018764,True,a200ded11609e4c330298f16221676d6469289ad2613456dc39154c67b3f20ba,36387,459726,0.3076660954613601,0.07819169649590808,0.04838230603975083,0.0,140.29515075683594,0.0,13.772016525268555,0.17153858927178256,1,341.58709716796875,0.0,120.86138916015625,0.6191388130557626,118,33.72708511352539,0.0,37.76888656616211,0.447640206672702,97,0
8g,compound,1362771960,100,97,standard_full_finetune,16,116,0.30841041343277004,0,0,90,7,46.90588408400072,True,11454a2e19fe190eb6cd3fff70c10139ff6f96548a21766645fee72d8da73bea,458952,459726,0.636733537940036,0.07023640627147733,0.04221545039680146,0.0,48.6538200378418,0.0,34.006805419921875,0.30841041343277004,1,339.72540283203125,0.0,119.80281066894531,0.6141229070573707,116,0.5228804349899292,0.0,42.55228042602539,0.48928528389145026,97,0
8g,compound,1362771960,100,97,source_anchored_shallow,24,124,0.36760494088586343,11160,3226,90,7,77.77486641600262,True,5c14e7c9f4ac49efdc3affc10308bccf587a449ed322878a0eb1c290c4987318,36387,459726,0.3445754076044829,0.076328321719733,0.06311750922115693,0.0,160.65924072265625,74.77561950683594,62.63616943359375,0.36760494088586343,1,341.58709716796875,13.16887092590332,125.87015533447266,0.6186980259117771,124,95.57003784179688,30.626262664794922,89.93619537353516,0.453989842058938,97,0
8g,compound,1362771960,100,97,source_anchored_full,34,134,0.31901323691250644,12060,3249,90,7,97.17022358300164,True,62d2a9d1b84b027fe48052cfe762c9193464fd75707204dcb011544dfc67ebe6,458952,459726,0.9842704896811891,0.10911295773676895,0.0862436211035779,0.0,15.112846374511719,50.14105987548828,42.30802536010742,0.31901323691250644,1,339.72540283203125,12.4386568069458,158.0685272216797,0.6388072428096501,134,3.9907803535461426,43.79384994506836,60.98147201538086,0.41251151622216303,97,0
25g,row,769539383,30,30,standard_shallow_finetune,500,500,2.158784628905263,0,0,22,8,60.265388125000754,True,f15c09dae48875435877e6326e463ae8d1ca601590bb81a41a83dd76540e7a49,36387,459726,1.883357430923846,0.8596571219066075,0.43500273088603103,0.0,1.0683051347732544,0.0,902.1168212890625,2.158784628905263,1,3903.008056640625,0.0,13997.712890625,7.282141866494182,500,1.0683051347732544,0.0,902.1168212890625,2.158784628905263,30,0
25g,row,769539383,30,30,standard_full_finetune,96,196,4.366476217490715,0,0,22,8,26.760504083009437,True,11b21b26c869fb6a170748051a2b2a7b4245a7276c258023905ca2010be32f95,458952,459726,2.88117704572736,0.3456212857494095,0.24751569504482254,0.0,19.996784210205078,0.0,4861.38916015625,4.366476217490715,1,3838.172119140625,0.0,13661.548828125,7.191357431592923,196,1.015918254852295,0.0,4964.36083984375,4.392190486165427,30,0
25g,row,769539383,30,30,source_anchored_shallow,479,500,4.246079460117153,11000,3202,22,8,93.35715812499984,True,853ce928517e6c0977ae239d22ad1e21f7e4d54ee9e2416446de1387903d2cfe,36387,459726,4.252742459738081,0.902981788902793,0.706090141611538,0.0,94.42709350585938,102.73971557617188,4867.763671875,4.246079460117153,1,3903.008056640625,28.113224029541016,14010.37890625,7.284208992117769,500,87.31697845458984,156.59201049804688,5002.49658203125,4.293791286072825,30,0
25g,row,769539383,30,30,source_anchored_full,81,181,5.421234791731166,3982,2321,22,8,39.68458366699633,True,c2f142a56cb9fcafc5f2d176e11d611a92592049d80446afca33e630a1807cc1,458952,459726,2.3832365770944444,0.2688617167975976,0.21639607540528194,0.0,116.98406982421875,291.5652160644531,7649.6787109375,5.421234791731166,1,3838.172119140625,30.314563751220703,16984.9375,7.938702033965192,181,7.40245246887207,134.97584533691406,13247.5107421875,7.03144761632384,30,0
25g,row,769539383,50,50,standard_shallow_finetune,208,308,1.848914850320127,0,0,42,8,57.21457662500325,True,9921420060c6c8f8f8f59a4e40301e3861aa4f2ae9b98c44595e22cac5fd6d0a,36387,459726,1.8770943150563835,0.5670629090043037,0.3865185774128824,0.0,64.86357879638672,0.0,670.6263427734375,1.848914850320127,1,5900.6591796875,0.0,14024.9716796875,7.287562637728226,308,30.480701446533203,0.0,730.7525634765625,1.858068992073149,50,0
25g,row,769539383,50,50,standard_full_finetune,130,230,2.967958144196893,0,0,42,8,50.35911920800572,True,519a042f984a7790bf1bbaca84d616fad995634941c5a7173f1ea99763456a22,458952,459726,3.6644286221220996,0.47549514044317326,0.32647377488782087,0.0,11.26435375213623,0.0,2271.615234375,2.967958144196893,1,5903.17041015625,0.0,12688.8701171875,6.969790791707122,230,1.4435126781463623,0.0,2382.2626953125,2.9927735004451996,50,0
25g,row,769539383,50,50,source_anchored_shallow,490,500,4.025697692916724,21000,3323,42,8,157.71572904099594,True,13c9b62a12d442765c4bb68c3f9b14e69be8d5e81e3ca49ec5b363e6b6684d36,36387,459726,4.550882427987317,1.159298834003047,0.7013268908031709,0.0,320.039794921875,187.38528442382812,4325.00048828125,4.025697692916724,1,5900.6591796875,18.430639266967773,14036.3408203125,7.287897586486869,500,312.0184326171875,342.3129577636719,4570.19873046875,4.128175529519278,50,0
25g,row,769539383,50,50,source_anchored_full,189,289,6.040039574676997,12138,3240,42,8,106.1629007080046,True,1dcca326e8fffaab933e3cffd6dd74180e27d813f2af172b8bc7b44204f0e3af,458952,459726,4.824967454737413,0.4081293281119147,0.3638626586364607,0.0,9.408838272094727,139.32395935058594,9711.806640625,6.040039574676997,1,5903.17041015625,18.773447036743164,15875.046875,7.70856301674023,289,4.833271026611328,38.164581298828125,11450.19140625,6.490949411881999,50,0
25g,row,769539383,70,70,standard_shallow_finetune,175,275,1.7092858975094807,0,0,62,8,70.42844416599837,True,2cde9a3f407fd3508ad1b381637fb8531dec8516391ec8dc7be58a915793807c,36387,459726,1.8968992064558488,0.5534168775355592,0.3830423569500787,0.0,185.58554077148438,0.0,629.1358642578125,1.7092858975094807,1,6882.9482421875,0.0,14037.041015625,7.289933675210235,275,90.93054962158203,0.0,809.30859375,1.860046367041754,70,0
25g,row,769539383,70,70,standard_full_finetune,224,324,2.814438515511188,0,0,62,8,100.43821729099727,True,01e638542db3683bedb1d9ff0715cf73dc1c4fb07c13a45225e6f1ce2415fc1e,458952,459726,5.612261668339328,0.6032689353320104,0.3814415996056448,0.0,2.3904943466186523,0.0,2085.460693359375,2.814438515511188,1,6819.326171875,0.0,12468.47265625,6.906032103131434,324,1.2254090309143066,0.0,2129.655517578125,2.8414790206293588,70,0
25g,row,769539383,70,70,source_anchored_shallow,485,500,3.0980152612484444,31000,3330,62,8,264.8282362089958,True,d4d207abe0e578bd44003fcb6a030ec8ee8dbe8251b5c0bb2783849a85086bee,36387,459726,4.791957642463334,1.199622358514237,0.7252387193528895,0.0,495.7830810546875,205.2152099609375,2570.528076171875,3.0980152612484444,1,6882.9482421875,12.125443458557129,14050.6611328125,7.293146438920027,500,479.409912109375,159.15460205078125,2617.9326171875,3.125358783226461,70,0
25g,row,769539383,70,70,source_anchored_full,13,113,6.549222617271358,7006,2936,62,8,66.82804808398942,True,27215e23372609ac8ec7762a1b8eddcc85e10f370c71377f32f877456636f865,458952,459726,0.5803827122366914,0.054328811922011895,0.035925459514546794,0.0,4320.21875,66.84803009033203,11161.10546875,6.549222617271358,1,6819.326171875,13.050798416137695,16552.404296875,7.859443456875688,113,117.37474060058594,60.181617736816406,13283.173828125,6.954588681936346,70,0
