sample_id,source_row,canonical_smiles,V1_ml,V2_ml
331a940debe2ca50c35d,30,CCOC(=O)c1ccc(Cl)cc1,6.386666666666667,12.09
66d759515aa12dcf0810,31,CC(C)COC(=O)c1ccccc1,7.766666666666667,14.775
ac76ec24edfe8aec7fb2,32,CC(C)COC(=O)c1ccccc1,5.91,14.09
0f3200ec8aae2a81902a,33,CC(C)COC(=O)c1ccccc1,6.666666666666667,14.6
daa955a2af22ac0c8460,34,CC(C)COC(=O)c1ccccc1,7.026666666666666,12.36
e19bda1298f299931245,35,CC(C)COC(=O)c1ccccc1,6.173333333333333,12.176666666666666
7a3708dd5094bb49d459,36,CC(C)COC(=O)c1ccccc1,7.375,11.516666666666667
ae6ebf89dbdd202b5247,37,CC(C)COC(=O)c1ccccc1,6.96,11.06
60f62af0f813d1d7e740,38,CC(C)COC(=O)c1ccccc1,6.48,10.755
7d508d405f154f326fdb,39,CC(C)COC(=O)c1ccccc1,6.136666666666667,10.373333333333331
008b682251848aa83f89,40,CC(C)COC(=O)c1ccccc1,6.9,11.775
04533c20becd80f9b771,41,CC(C)COC(=O)c1ccccc1,6.286666666666667,9.34
19e665b6098744dfb60c,42,CC(C)COC(=O)c1ccccc1,6.04,9.145
cb839ce268b9ea4fa20b,43,CC(C)COC(=O)c1ccccc1,5.583333333333333,8.82
d0cc8f9af20c2aaeb9d5,44,CC(C)COC(=O)c1ccccc1,7.966666666666667,26.841666666666665
3016ab4b83227fcf83e4,45,CC(C)COC(=O)c1ccccc1,7.691666666666666,27.383333333333333
e7c4d856d4d9a8d5ddbf,46,CC(C)COC(=O)c1ccccc1,6.795833333333333,25.458333333333332
5c11321c1ad5aec4ddf1,47,CC(C)COC(=O)c1ccccc1,7.025,23.266666666666666
6291930c715370a3b84f,48,CC(C)COC(=O)c1ccccc1,6.2875,17.095833333333335
b4c266d3fe67315f0adf,49,CC(C)COC(=O)c1ccccc1,6.741666666666666,18.141666666666666
c7ab6c7042f1d1d26570,50,CC(C)COC(=O)c1ccccc1,6.458333333333333,14.191666666666666
463adede738923684058,51,CC(C)COC(=O)c1ccccc1,5.783333333333333,12.525
8d18a5b9f05363ff3a09,52,CC(C)COC(=O)c1ccccc1,5.595833333333333,11.008333333333333
777a43423f6522997450,53,CC(C)COC(=O)c1ccccc1,5.9,11.8
73d2b61a089521939a3e,54,CC(C)COC(=O)c1ccccc1,5.35,11.429166666666667
87f560465eb2acd030e0,55,CC(C)COC(=O)c1ccccc1,6.125,9.941666666666666
81627208cc398faac5a2,56,CC(C)COC(=O)c1ccccc1,5.5,8.920833333333333
8e175dc1200d398d3489,57,CC(C)COC(=O)c1ccccc1,6.041666666666667,9.933333333333334
e7a1b39854237234e083,58,CC(C)COC(=O)c1ccccc1,5.275,9.266666666666667
dbe53fd128925fb48a31,59,CC(C)COC(=O)c1ccccc1,4.595833333333333,7.3375
ed8874c56515830db791,60,CC(C)COC(=O)c1ccccc1,5.308333333333334,7.85
2b9d93829eefac047d26,61,CC(C)COC(=O)c1ccccc1,4.504166666666666,7.575
920dbde1a4d0fdf60ec7,62,CC(C)COC(=O)c1ccccc1,4.7,7.9875
81cd2078a0008c2c9cd9,63,CC(C)COC(=O)c1ccccc1,5.308333333333334,7.85
781b8d96d8bc7c124dc9,64,CC(C)COC(=O)c1ccccc1,7.866666666666666,23.083333333333332
54bc75cc4d64dac2ed48,65,O=C(OCc1ccccc1)c1ccccc1,39.3,58.541666666666664
7f4f64cb791c71ba0420,66,O=C(OCc1ccccc1)c1ccccc1,28.65,36.458333333333336
2424b103c34d3d2b6a9a,67,O=C(OCc1ccccc1)c1ccccc1,33.7,63.3
36b45fbdbace5950c108,68,O=C(OCc1ccccc1)c1ccccc1,32.71666666666667,61.65833333333333
b0764b94416833704b53,69,O=C(OCc1ccccc1)c1ccccc1,21.25,32.425
9c74e865c47b45a09229,70,O=C(OCc1ccccc1)c1ccccc1,19.979166666666668,33.545833333333334
54d9921472c8d46b7b9a,71,O=C(OCc1ccccc1)c1ccccc1,19.7,37.375
6d07662cb17b795ea5e2,72,O=C(OCc1ccccc1)c1ccccc1,20.075,35.34583333333333
cbedf4ab0af735b39b3a,73,O=C(OCc1ccccc1)c1ccccc1,21.416666666666668,36.25
92bac523bed1042d6a75,74,O=C(OCc1ccccc1)c1ccccc1,16.666666666666668,24.216666666666665
704ba630f25fe7f20166,75,O=C(OCc1ccccc1)c1ccccc1,11.9875,18.2875
246a1d68ed2f87de7d1f,76,O=C(OCc1ccccc1)c1ccccc1,15.608333333333333,27.616666666666667
34cf0942ff52b1b80385,77,O=C(OCc1ccccc1)c1ccccc1,16.058333333333334,26.995833333333337
91161a9006beb2042fa7,78,O=C(OCc1ccccc1)c1ccccc1,13.666666666666666,22.3
591b1bb527d42e831f12,79,O=C(OCc1ccccc1)c1ccccc1,24.825,38.075
c0c1e5902a4bf388fcd0,80,O=C(OCc1ccccc1)c1ccccc1,11.275,21.941666666666663
7b34ee010f42fdae95b5,81,O=C(OCc1ccccc1)c1ccccc1,9.416666666666666,15.916666666666666
cc7cdf5cd74e85a75b8b,82,O=C(OCc1ccccc1)c1ccccc1,8.941666666666666,14.733333333333333
54a3411006f7051f1053,83,O=C(OCc1ccccc1)c1ccccc1,9.491666666666667,15.416666666666666
9b6741031afcd6269be1,84,O=C(OCc1ccccc1)c1ccccc1,8.8,14.408333333333331
d16128891be713f0643d,85,O=C(OCc1ccccc1)c1ccccc1,8.679166666666667,14.966666666666669
53ed31f6b009c4b99694,86,O=C(OCc1ccccc1)c1ccccc1,5.0,7.2875
7abb2cb83395e9b18de1,87,O=C(OCc1ccccc1)c1ccccc1,4.908333333333333,7.341666666666667
a99c0064623635fcc4dc,88,O=C(OCc1ccccc1)c1ccccc1,5.683333333333334,8.366666666666667
8100735734aef075ee76,89,O=C(OCc1ccccc1)c1ccccc1,5.675,8.55
ce3b9d9cbe1699c7eef9,90,CCOC(=O)C(C(=O)OCC)c1ccccc1,12.683333333333334,19.141666666666666
2635b25bb3c1c37f3b74,91,CCOC(=O)C(C(=O)OCC)c1ccccc1,20.991666666666667,32.53333333333333
1effe6f049d068dc08cf,92,CCOC(=O)C(C(=O)OCC)c1ccccc1,21.541666666666668,32.583333333333336
98d079bcc13e1a200efe,93,CCOC(=O)C(C(=O)OCC)c1ccccc1,3.7958333333333334,5.9
7d65ab8e0e7b962da35f,94,CCOC(=O)C(C(=O)OCC)c1ccccc1,5.291666666666667,7.841666666666667
d4d7270df69266029f44,95,CCOC(=O)C(C(=O)OCC)c1ccccc1,5.325,8.033333333333333
5523d9c41009b84d3135,96,CCOC(=O)C(C(=O)OCC)c1ccccc1,4.583333333333333,8.458333333333334
f2312f90dd4cf5ef0e23,97,CCOC(=O)C(C(=O)OCC)c1ccccc1,12.583333333333334,12.608333333333333
9e1b72123bd827a51c19,98,CCOC(=O)C(C(=O)OCC)c1ccccc1,4.695833333333334,8.283333333333333
f7684c557ad58e3a1b0b,99,CCOC(=O)C(C(=O)OCC)c1ccccc1,5.466666666666667,9.891666666666667
476647879af7df57d509,100,CCOC(=O)C(C(=O)OCC)c1ccccc1,4.770833333333333,9.979166666666666
d0c994e30d2f33948394,101,CCOC(=O)C(C(=O)OCC)c1ccccc1,5.570833333333334,10.395833333333334
c641cb5b9e82e60de614,102,CCOC(=O)C(C(=O)OCC)c1ccccc1,7.5,13.283333333333331
f82f2844c7e27afd32bb,103,CCOC(=O)C(C(=O)OCC)c1ccccc1,7.041666666666667,13.15
96a37648a2f61cd01930,104,CCOC(=O)C(C(=O)OCC)c1ccccc1,7.116666666666666,14.433333333333334
9603a9567c8b21458d1e,105,CCOC(=O)C(C(=O)OCC)c1ccccc1,12.233333333333333,18.85
fa1a4a2aa332b091b615,106,CCOC(=O)C(C(=O)OCC)c1ccccc1,12.095833333333331,18.570833333333333
e6d0dc8ca50b71d5f807,107,CCOC(=O)C(C(=O)OCC)c1ccccc1,8.233333333333333,18.3875
11fef346c358d54d3059,108,CCOC(=O)C(C(=O)OCC)c1ccccc1,11.616666666666667,19.491666666666667
dea5f0228035f44dd102,109,CCOC(=O)C(C(=O)OCC)c1ccccc1,7.729166666666667,19.520833333333332
3726956d81fe3954e5b7,110,CCOC(=O)C(C(=O)OCC)c1ccccc1,18.433333333333337,30.5125
dccd8753d89546cbf994,111,CCOC(=O)C(C(=O)OCC)c1ccccc1,21.033333333333335,32.175
ef8724fc040ffeca44b7,112,CCOC(=O)C(C(=O)OCC)c1ccccc1,19.229166666666668,32.24166666666667
e35fdc08a1113b193889,113,CCOC(=O)C(C(=O)OCC)c1ccccc1,15.841666666666669,31.841666666666665
de0d6e67668e5ebf5036,114,CCOC(=O)C(C(=O)OCC)c1ccccc1,16.966666666666665,34.90833333333333
28e9fea3e3293f2b8a0e,115,CCOC(=O)C(C(=O)OCC)c1ccccc1,5.554166666666666,11.633333333333333
9249ed2c527f70995033,116,CCOC(=O)C(C(=O)OCC)c1ccccc1,37.94166666666667,51.516666666666666
e626b5b8083ea1fd02f2,117,COC(=O)C(=O)c1ccccc1,8.016666666666667,20.566666666666663
00a89de0e6cc7377a84b,118,COC(=O)C(=O)c1ccccc1,5.175,12.008333333333333
95a3dcfe4436e929aa30,119,COC(=O)C(=O)c1ccccc1,5.720833333333333,11.7
e93e08d6bc42e91e2679,120,COC(=O)C(=O)c1ccccc1,10.241666666666667,25.15
4451265787d29526a93a,121,COC(=O)C(=O)c1ccccc1,6.291666666666667,9.725
6cd3f929d7d90a9c29b3,122,COC(=O)C(=O)c1ccccc1,5.15,13.045833333333333
10a4c811b70ba8155044,123,COC(=O)C(=O)c1ccccc1,6.741666666666666,11.716666666666669
f6650af9162e038d4108,124,COC(=O)C(=O)c1ccccc1,5.9,17.608333333333334
a93701aa1a4a960e479a,125,COC(=O)C(=O)c1ccccc1,5.7875,15.429166666666667
f7cc49c21fea55ed9087,126,COC(=O)C(=O)c1ccccc1,7.25,12.541666666666666
00f7bff5f3dab9ed9f49,127,COC(=O)C(=O)c1ccccc1,10.558333333333334,24.4
9768d61b571fc0c5ce1a,128,COC(=O)C(=O)c1ccccc1,8.408333333333333,17.033333333333335
9ad049e65cfbfbac2282,129,COC(=O)C(=O)c1ccccc1,6.458333333333333,16.816666666666666
f7d6c68ef2b3f637bd05,130,COC(=O)C(=O)c1ccccc1,7.45,10.325
b7880e59ff4586b29a28,131,COC(=O)C(=O)c1ccccc1,6.616666666666666,22.5
790d27f0fa045d91f307,132,COC(=O)C(=O)c1ccccc1,8.608333333333333,21.058333333333337
d1eeb016c4cf20b87e92,133,COC(=O)C(=O)c1ccccc1,8.691666666666666,19.958333333333332
6c1c34b12c66ebcf39a4,134,COC(=O)C(=O)c1ccccc1,7.141666666666667,27.716666666666665
c640425eaf27bc406362,135,COC(=O)C(=O)c1ccccc1,8.425,15.458333333333334
e2f15590b7142490599b,136,COC(=O)C(=O)c1ccccc1,10.541666666666666,21.033333333333335
0389a6366b3a51fad8b5,137,COC(=O)C(=O)c1ccccc1,10.283333333333331,26.35
4b8ba288d549f6cfc94b,138,COC(=O)C(=O)c1ccccc1,8.85,28.15
ab1062a71079c605f750,139,COC(=O)C(=O)c1ccccc1,9.5625,25.25
50e113fcc37184809670,140,COC(=O)C(=O)c1ccccc1,10.479166666666666,24.5125
ad0ace61c29817c678c2,141,COC(=O)C(=O)c1ccccc1,8.658333333333333,29.541666666666668
66da447ca0fe7160cc1c,142,COC(=O)C(=O)c1ccccc1,13.958333333333334,34.55
bbb514661c0a49694d6a,143,COC(=O)C(=O)c1ccccc1,13.554166666666667,33.31666666666667
8b58e9d7a710f55e49d3,144,COC(=O)C(=O)c1ccccc1,14.791666666666666,29.625
e9dc948c0e68a88eb621,145,COC(=O)C(=O)c1ccccc1,5.420833333333333,21.375
7caf1db075b91197ba34,146,COC(=O)C(=O)c1ccccc1,14.883333333333333,58.541666666666664
7b42519983cf93dd7efd,147,COC(=O)C(=O)c1ccccc1,19.758333333333333,61.95
9bbd36c8b484b5609808,148,COC(=O)C(=O)c1ccccc1,20.508333333333333,62.208333333333336
1844eab177de5d01fab6,149,COC(=O)C(=O)c1ccccc1,22.570833333333333,52.4375
9862563d18aae2868342,150,COC(=O)C(=O)c1ccccc1,27.45,51.7
dc81bc0ec00000b873d8,151,CCOC(=O)c1ccc(F)cc1,5.65,8.958333333333334
2fb4bd26afd624878f05,152,CCOC(=O)c1ccc(F)cc1,5.616666666666666,8.866666666666667
f88f7a1eb991ef2927ad,153,CCOC(=O)c1ccc(F)cc1,7.391666666666667,10.8375
f4ca1fa835f2cc3104d2,154,CCOC(=O)c1ccc(F)cc1,6.7,11.983333333333333
4d5bd5dcd2ca1ca97cc7,155,CCOC(=O)c1ccc(F)cc1,6.679166666666666,12.279166666666669
c2349adace8ee903700a,156,CCOC(=O)c1ccc(F)cc1,6.508333333333334,10.075
66dc3ddd818671ed42f2,157,CCOC(=O)c1ccc(F)cc1,5.345833333333333,9.3875
73643e9fb4158e8dc613,158,CCOC(=O)c1ccc(F)cc1,5.195833333333334,9.179166666666667
33123966b214578291a5,159,CCOC(=O)c1ccc(F)cc1,6.45,12.708333333333334
42770dd6e8757a403d93,160,CCOC(=O)c1ccc(F)cc1,6.308333333333334,13.083333333333334
6da41d896190561e7545,161,CCOC(=O)c1ccc(F)cc1,5.941666666666666,9.770833333333334
edfd927c8b6bab1e5062,162,CCOC(=O)c1ccc(F)cc1,5.720833333333333,9.966666666666669
d1483fc2e333c62494b3,163,CCOC(=O)c1ccc(F)cc1,6.8,10.883333333333333
09f7ce5c473ea7ea5d94,164,CCOC(=O)c1ccc(F)cc1,7.083333333333333,12.308333333333334
e5920883445126b94173,165,CCOC(=O)c1ccc(F)cc1,6.741666666666666,13.133333333333333
0b32dc8416d7507d4026,166,CCOC(=O)c1ccc(F)cc1,6.7875,11.695833333333333
116c1f9856d3b21e0832,167,CCOC(=O)c1ccc(F)cc1,5.891666666666667,12.279166666666669
0dd38abec3981f296cfb,168,CCOC(=O)c1ccc(F)cc1,9.183333333333334,15.716666666666669
35afc3cdfff849ffe8c9,169,CCOC(=O)c1ccc(F)cc1,8.6,16.508333333333333
6a14c52ea5a2435a909a,170,CCOC(=O)c1ccc(F)cc1,7.458333333333333,16.383333333333333
17ae456a18a0b9437e9a,171,CCOC(=O)c1ccc(F)cc1,8.158333333333333,14.7625
67e9e23958a468891c07,172,CCOC(=O)c1ccc(F)cc1,7.695833333333334,15.266666666666667
252b32b25d20e53396b4,173,CCOC(=O)c1ccc(F)cc1,6.858333333333333,17.625
cd7c523e3df961c83524,174,CCOC(=O)c1ccc(F)cc1,11.458333333333334,22.283333333333335
df93501912d2cfcfbc41,175,CCOC(=O)c1ccc(F)cc1,10.45,21.7
3f1a96aa336ea0741b5a,176,CCOC(=O)c1ccc(F)cc1,8.191666666666666,24.191666666666663
c41e4c2422a460476e8f,177,CCOC(=O)c1ccccc1N,6.175,9.858333333333333
4849c7e8a804b692efb7,178,CCOC(=O)c1ccccc1N,5.85,11.4
84e60b516f17f5433041,179,CCOC(=O)c1ccccc1N,6.116666666666666,15.316666666666666
8b82cfc88c490db5d629,180,CCOC(=O)c1ccccc1N,5.133333333333334,9.808333333333334
a5d7d95a151b7436025e,181,CCOC(=O)c1ccccc1N,5.479166666666667,11.216666666666669
cc4f2a94babfca65e283,182,CCOC(=O)c1ccccc1N,5.379166666666666,12.166666666666666
3c720f4b187382a3d563,183,CCOC(=O)c1ccccc1N,6.4,10.025
b4af5b2a9ead4e589dee,184,CCOC(=O)c1ccccc1N,6.808333333333334,14.216666666666669
0141de34d99a6428ddd7,185,CCOC(=O)c1ccccc1N,6.658333333333333,10.833333333333334
32ffd8410e5a625cdba2,186,CCOC(=O)c1ccccc1N,6.366666666666666,11.904166666666669
6fe6280def3960fa4f99,187,CCOC(=O)c1ccccc1N,6.283333333333333,9.691666666666666
f1bb0be6e913a5e26491,188,CCOC(=O)c1ccccc1N,6.191666666666666,10.458333333333334
3aed7873d2fd1cf48684,189,CCOC(=O)c1ccccc1N,9.25,17.0
5df4935254e8c1e8471d,190,CCOC(=O)c1ccccc1N,9.066666666666666,18.216666666666665
a1d9a0b7b03901c439bc,191,CCOC(=O)c1ccccc1N,8.808333333333334,19.15
1cee9fb4b0731101f3a6,192,CCOC(=O)c1ccccc1N,8.770833333333334,15.691666666666666
e513420e1b7414424e7c,193,CCOC(=O)c1ccccc1N,8.8125,14.054166666666667
18186b5d6cc190fc07a3,194,CCOC(=O)c1ccccc1N,8.516666666666667,16.6875
57163774ada660438e36,195,CCOC(=O)c1ccccc1N,12.0,24.825
693a65467095367c8e95,196,CCOC(=O)c1ccccc1N,13.491666666666667,26.041666666666668
4b39568fb3ff725fec83,197,CCOC(=O)c1ccccc1N,12.833333333333334,22.816666666666663
2becb9bc06add29280ba,198,CCOC(=O)c1ccccc1N,13.233333333333333,22.745833333333337
c6a55a8d89f33c69899b,199,CCOC(=O)c1ccccc1N,12.954166666666667,23.633333333333333
f6cfe706d71f58273c59,200,CCOC(=O)c1ccccc1N,11.941666666666666,24.8375
fe40c32169d87261e1e9,201,CCOC(=O)c1ccccc1N,20.583333333333332,39.31666666666667
b6b8449bda1ec4f0697f,202,CCOC(=O)c1ccccc1N,19.791666666666668,36.325
74541dbf8571f881c454,203,CCOC(=O)c1ccccc1N,19.866666666666667,38.229166666666664
99a3c4452ddfa8ff12c0,204,CCOC(=O)c1ccccc1N,18.45,34.86666666666667
249b884b29177edb9df5,205,CCOC(=O)c1ccccc1N,41.59166666666667,69.89166666666667
547923973b121019625f,206,CCOC(=O)c1ccccc1N,34.02916666666667,75.1625
902f3082ba7241022d82,207,COC(=O)c1ccc(CBr)cc1,5.408333333333333,11.475
da10b7eb5f74593251cb,208,COC(=O)c1ccc(CBr)cc1,5.391666666666667,14.35
db7eff29fb2c3ba5bcd3,209,COC(=O)c1ccc(CBr)cc1,4.695833333333334,9.970833333333331
a37e31ac2c128f596cf6,210,COC(=O)c1ccc(CBr)cc1,4.7625,11.7
9b612b8b4815d21f4fc6,211,COC(=O)c1ccc(CBr)cc1,5.991666666666666,14.25
2f95389e141635b0e27c,212,COC(=O)c1ccc(CBr)cc1,4.325,12.095833333333331
e48a024ed5f697067195,213,COC(=O)c1ccc(CBr)cc1,4.929166666666666,12.825
390544a9eca0a0e37f04,214,COC(=O)c1ccc(CBr)cc1,6.466666666666667,13.616666666666667
28927cd17cd253754377,215,COC(=O)c1ccc(CBr)cc1,28.583333333333332,28.641666666666666
01472a37121478cb82be,216,COC(=O)c1ccc(CBr)cc1,6.954166666666667,16.45
7312008fb6a636165c6b,217,COC(=O)c1ccc(CBr)cc1,7.575,15.816666666666666
382c90a40989c39ceed1,218,COC(=O)c1ccc(CBr)cc1,7.033333333333333,16.391666666666666
4a623eca5d2d51d3a0ca,219,COC(=O)c1ccc(CBr)cc1,8.683333333333334,15.858333333333333
65e9c139dc66fe608a89,220,COC(=O)c1ccc(CBr)cc1,9.658333333333331,23.133333333333333
987027dd660186de8266,221,COC(=O)c1ccc(CBr)cc1,9.55,23.175
7654c7dcf0123ab04d15,222,COC(=O)c1ccc(CBr)cc1,8.283333333333333,19.695833333333333
6bd522326fb91ebf1379,223,COC(=O)c1ccc(CBr)cc1,9.65,19.1
69f9cefb952abd22672c,224,COC(=O)c1ccc(CBr)cc1,14.575,25.5
da2750836408eb0e09a7,225,COC(=O)c1ccc(CBr)cc1,13.833333333333334,28.758333333333333
af23f4f96549d4e1659f,226,COC(=O)c1ccc(CBr)cc1,12.470833333333331,25.420833333333334
00fe2a10256cea9affd4,227,COC(=O)c1ccc(CBr)cc1,13.7625,24.8375
25b1f8000dd22874bb29,228,COC(=O)c1ccc(CBr)cc1,19.566666666666663,41.608333333333334
5fc63f69bdf7f0b71bbc,229,COC(=O)c1ccc(CBr)cc1,27.308333333333337,46.75833333333333
2712213ca28bcadbfa61,230,COC(=O)c1ccc(CBr)cc1,21.2,43.641666666666666
8925249b7fbe141dbce6,231,COC(=O)c1ccc(CBr)cc1,22.3,43.47083333333333
4cb169fead3b3de5dada,232,CCOC(=O)c1cccc(N)c1,8.433333333333334,14.8375
5ab71158fcd481dbdcca,233,CCOC(=O)c1cccc(N)c1,6.008333333333334,16.375
c620129610cfe348f024,234,CCOC(=O)c1cccc(N)c1,5.925,17.075
9a9324fbb6b1e17e7743,235,CCOC(=O)c1cccc(N)c1,8.320833333333333,15.716666666666669
f863736cf6d7db15ac51,236,CCOC(=O)c1cccc(N)c1,4.8375,16.05
27d20ccfd8f7234015f4,237,CCOC(=O)c1cccc(N)c1,13.75,21.816666666666663
ade065af3a515fc41105,238,CCOC(=O)c1cccc(N)c1,13.708333333333334,28.041666666666668
b3fd855968b6fbe1bd2e,239,CCOC(=O)c1cccc(N)c1,10.991666666666667,22.6375
ca6feb29f6758377a65f,240,CCOC(=O)c1cccc(N)c1,11.8875,21.495833333333337
85924bdd0693438dc23a,241,CCOC(=O)c1cccc(N)c1,27.575,64.4
d2921349ba8d9cef15a4,242,CCOC(=O)c1cccc(N)c1,26.691666666666663,61.829166666666666
b4349d7740d7c02829ef,243,CCOC(=O)c1cccc(N)c1,5.766666666666667,8.958333333333334
425074f6cad1ac0c1bc8,244,CCOC(=O)c1cccc(N)c1,5.216666666666667,12.775
5024a0270c82cc68fd48,245,CCOC(=O)c1cccc(N)c1,5.241666666666666,12.758333333333333
0f80a7406c8b375d325b,246,CCOC(=O)c1cccc(N)c1,4.6875,10.954166666666667
5c9d8ece8d174d7a0e5f,247,CCOC(=O)c1cccc(N)c1,4.525,10.825
cff11a9a891fb1d8e7c2,248,CCOC(=O)c1cccc(N)c1,4.2,10.8125
a938073da6b68c8fc07c,249,CCOC(=O)CC(C)=O,5.183333333333334,11.116666666666667
5bb5d8011b349c918b26,250,CCOC(=O)CC(C)=O,5.55,12.483333333333333
84524e80d20dd4491b97,251,CCOC(=O)CC(C)=O,5.379166666666666,9.825
6fe1a448b5fa38608565,252,CCOC(=O)CC(C)=O,5.091666666666667,10.008333333333333
bc4293bfd9eeace702cd,253,CCOC(=O)CC(C)=O,5.083333333333333,10.925
5f189f103424c7cfda69,254,CCOC(=O)CC(C)=O,6.575,14.95
43867f76c363e86b5ba6,255,CCOC(=O)CC(C)=O,6.375,16.166666666666668
af7d7a4a3b2da27cada0,256,CCOC(=O)CC(C)=O,5.979166666666667,13.0375
3a2981f13dc99db878c3,257,CCOC(=O)CC(C)=O,5.8875,13.745833333333334
31c0776f3608c0708c2c,258,CCOC(=O)CC(C)=O,5.595833333333333,13.0875
6b38c8782f95c673c809,259,CCOC(=O)CC(C)=O,8.975,20.2
ce539fc06bdda7c0ed0d,260,CCOC(=O)CC(C)=O,7.866666666666666,21.358333333333334
c5130d0b1bb6dba0fb85,261,CCOC(=O)CC(C)=O,7.175,19.775
9652798512ade7486015,262,CCOC(=O)CC(C)=O,6.054166666666666,16.633333333333333
7a3586b45c03832259f5,263,CCOC(=O)CC(C)=O,6.425,16.445833333333333
3ca8d2ff798fad4faffc,264,CCOC(=O)CC(C)=O,13.533333333333331,36.833333333333336
f50c45b31cf41304c109,265,CCOC(=O)CC(C)=O,12.325,29.341666666666665
cd2c80dae2f32a52732f,266,CCOC(=O)CC(C)=O,10.783333333333331,29.758333333333333
3ad8ec5752f3c638e2ff,267,CCOC(=O)CC(C)=O,11.416666666666666,25.283333333333335
3c041f5186a291c3b313,268,CCOC(=O)CC(C)=O,22.216666666666665,45.375
6b8e53d2d8c8a90a7216,269,CCOC(=O)CC(C)=O,20.408333333333335,45.61666666666667
5b7151c95c4e964a121b,270,CCOC(=O)CC(C)=O,18.608333333333334,46.041666666666664
b29c3ac2de3ba2d8b5c9,271,CCOC(=O)CC(C)=O,19.183333333333337,39.208333333333336
b6ffd4ffa7739deb3e88,272,CCOC(=O)CC(C)=O,18.020833333333332,40.458333333333336
ac81adfab5ec8ce768db,273,CCOC(=O)CC(C)=O,28.05,65.15
61090cfdcf019e0891a3,274,CCOC(=O)CC(C)=O,26.325,64.4
07a55cdab65b05f31561,275,CCOC(=O)CC(C)=O,24.316666666666663,66.91666666666667
3b400f57f8dcc4cdbd83,276,CCOC(=O)CC(C)=O,27.9125,61.88333333333333
b6bf451b4911ee22d4a4,277,CCOC(=O)CC(C)=O,24.225,64.36666666666666
c4fb44ceb40c73758e28,280,C1=Cc2ccccc2C1,3.591666666666667,12.775
55c26bfebf85e8f2e3b9,281,C1=Cc2ccccc2C1,2.783333333333333,12.458333333333334
3b36e9fefb5dd3802feb,282,C1=Cc2ccccc2C1,4.304166666666666,11.6875
94e684031b1076eb7a49,283,C1=Cc2ccccc2C1,4.125,12.466666666666669
303e517db71305479cf8,284,C1=Cc2ccccc2C1,3.3583333333333334,10.6
afbb3431f3c1f6b3fc84,285,C1=Cc2ccccc2C1,5.525,14.391666666666667
659ac10e1e83ce329312,286,C1=Cc2ccccc2C1,4.866666666666666,15.908333333333331
