epoch,train_loss,normalized_valid_score,legacy_valid_score,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_quantile_crossing_rate,V2_quantile_crossing_rate
1,7331.56640625,5.829224939890718,4307.877895718528,41.29998779296875,46.428810119628906,-2.954829761967991,20.281442642211914,0.0,7.649582862854004,58.63806915283203,65.60858917236328,-2.432470148092485,28.753671646118164,0.0,4.37816047668457,0.0,0.0,0.0
2,7189.2998046875,5.530741031282593,4087.865565427579,40.47654724121094,45.348602294921875,-2.7729451407674097,19.88913917541504,0.0,8.221470832824707,57.253395080566406,63.7396240234375,-2.239696848708434,28.0850830078125,0.0,4.49852180480957,0.0,0.0,0.0
3,7050.4443359375,5.224207493610035,3861.9231050033122,39.602783203125,44.2125244140625,-2.5862725985563775,19.473825454711914,0.0,8.824484825134277,55.772823333740234,61.76043701171875,-2.0416282033036315,27.369253158569336,0.0,4.629675388336182,0.0,0.0,0.0
4,6915.466796875,4.917730411593396,3636.015948682041,38.699893951416016,43.045249938964844,-2.3994070361130184,19.043508529663086,0.0,9.445114135742188,54.22620391845703,59.71804428100586,-1.8437835544965173,26.622333526611328,0.0,4.764572620391846,0.0,0.0,0.0
5,6783.37548828125,4.6167058430381624,3414.111652096355,37.778594970703125,41.863258361816406,-2.2152794306285366,18.604467391967773,0.0,10.071724891662598,52.635406494140625,57.64684295654297,-1.64994232572151,25.855850219726562,0.0,4.90181827545166,0.0,0.0,0.0
6,6654.47216796875,4.326211317225768,3199.960608088957,36.84989929199219,40.687870025634766,-2.0372644510162985,18.16031837463379,0.0,10.700799942016602,51.01594543457031,55.5780143737793,-1.4631532518823742,25.07540512084961,0.0,5.040290832519531,0.0,0.0,0.0
7,6528.611328125,4.053969690056278,2999.242638050433,35.93594741821289,39.54895782470703,-1.8696091794179597,17.721664428710938,0.0,11.308395385742188,49.411983489990234,53.574668884277344,-1.288781729851797,24.302471160888672,0.0,5.173263072967529,0.0,0.0,0.0
8,6406.326171875,3.8017463042165547,2813.2527802197146,35.04185485839844,38.45580291748047,-1.7131665996324812,17.291345596313477,0.0,11.886873245239258,47.835914611816406,51.66050720214844,-1.1281524959976874,23.54343605041504,0.0,5.300220966339111,0.0,0.0,0.0
9,6287.470703125,3.5741065594287504,2645.3564130581362,34.18455505371094,37.432735443115234,-1.570726268086788,16.87884521484375,0.0,12.421646118164062,46.32166290283203,49.88279724121094,-0.9842069938992075,22.815048217773438,0.0,5.4211907386779785,0.0,0.0,0.0
10,6172.330078125,3.370942813329281,2495.4745579993178,33.36994552612305,36.485260009765625,-1.4422357890247453,16.487876892089844,0.0,12.907454490661621,44.8811149597168,48.255577087402344,-0.8568652049942658,22.12338638305664,0.0,5.536403656005859,0.0,0.0,0.0
11,6060.8486328125,3.1934976274582887,2364.5150512387117,32.603233337402344,35.62297821044922,-1.328161628007809,16.121763229370117,0.0,13.339717864990234,43.543399810791016,46.80851364135742,-0.7471695856367511,21.48219871520996,0.0,5.641346454620361,0.0,0.0,0.0
12,5952.96923828125,3.0408819852792774,2251.8342068455167,31.889726638793945,34.851253509521484,-1.2283814751857918,15.783003807067871,0.0,13.7179594039917,42.31575393676758,45.54611587524414,-0.6542003376838696,20.894733428955078,0.0,5.73602294921875,0.0,0.0,0.0
13,5848.84375,2.911697773754187,2156.395616776339,31.2376651763916,34.16773986816406,-1.1418310119014015,15.494824409484863,0.022222222222222223,14.04017448425293,41.214393615722656,44.473838806152344,-0.5772285723304118,20.368913650512695,0.0,5.8182597160339355,0.0,0.0,0.0
14,5748.49560546875,2.8022164051821767,2075.4649116887813,30.75846290588379,33.563472747802734,-1.0667427971163859,15.282812118530273,0.044444444444444446,14.31177806854248,40.225616455078125,43.56508255004883,-0.5134305203532334,19.897701263427734,0.0,5.890986919403076,0.0,0.0,0.0
15,5651.29345703125,2.7091003630155654,2006.5852066441876,30.4375,33.026973724365234,-1.0011988913440222,15.110014915466309,0.044444444444444446,14.538262367248535,39.345802307128906,42.79729461669922,-0.46055527898236326,19.478851318359375,0.0,5.953841686248779,0.0,0.0,0.0
16,5556.8837890625,2.63040368847615,1948.3276785941198,30.189851760864258,32.553340911865234,-0.9442131714171753,14.960076332092285,0.044444444444444446,14.721136093139648,38.73245620727539,42.15703201293945,-0.4171814804375382,19.165910720825195,0.022222222222222223,6.005084037780762,0.0,0.0,0.0
17,5464.8974609375,2.564327953745649,1899.3747030656887,29.960359573364258,32.13850784301758,-0.8949777234426177,14.82345962524414,0.044444444444444446,14.862984657287598,38.26609802246094,41.62910079956055,-0.38190893832257844,18.916780471801758,0.022222222222222223,6.043375015258789,0.0,0.0,0.0
18,5374.8095703125,2.508076323968245,1857.6740574489268,29.744829177856445,31.773046493530273,-0.8521254800323197,14.69756031036377,0.044444444444444446,14.96944808959961,37.850589752197266,41.18610382080078,-0.3526542627743128,18.697952270507812,0.022222222222222223,6.070797443389893,0.0,0.0,0.0
19,5286.5078125,2.4600550575021076,1822.0438261556847,29.540225982666016,31.448020935058594,-0.8144263353492427,14.58118724822998,0.044444444444444446,15.043684959411621,37.48799514770508,40.818275451660156,-0.328601209083242,18.51006507873535,0.022222222222222223,6.086550712585449,0.0,0.0,0.0
20,5199.66943359375,2.4183830489656546,1791.1043171839956,29.345748901367188,31.15683937072754,-0.7809817579158402,14.473238945007324,0.044444444444444446,15.09211254119873,37.169002532958984,40.50569534301758,-0.30833090139664243,18.34804344177246,0.022222222222222223,6.090985298156738,0.0,0.0,0.0
21,5114.0947265625,2.3818060521601643,1763.9372565540289,29.1594181060791,30.895700454711914,-0.7512525014394897,14.372880935668945,0.044444444444444446,15.117891311645508,36.88643264770508,40.23413848876953,-0.29084712246051825,18.2083797454834,0.022222222222222223,6.085453987121582,0.0,0.0,0.0
22,5029.76123046875,2.3491503041639348,1739.6769804473734,28.98000717163086,30.658859252929688,-0.7245059808800083,14.278987884521484,0.044444444444444446,15.1229829788208,36.633785247802734,39.99278259277344,-0.27540658566610055,18.088071823120117,0.022222222222222223,6.071871757507324,0.0,0.0,0.0
23,4946.63818359375,2.3203760271542224,1718.2956475315805,28.81216812133789,30.4471435546875,-0.7007708626085332,14.19265079498291,0.044444444444444446,15.110909461975098,36.4122428894043,39.78107833862305,-0.26193924016145465,17.986621856689453,0.022222222222222223,6.050002574920654,0.0,0.0,0.0
24,4864.7333984375,2.2958975020831076,1700.098973660246,28.661455154418945,30.26346778869629,-0.6803126290733221,14.116265296936035,0.044444444444444446,15.080452919006348,36.22734451293945,39.603572845458984,-0.25070272356604795,17.9063720703125,0.022222222222222223,6.018327713012695,0.0,0.0,0.0
25,4784.0888671875,2.275063235119833,1684.6077360368436,28.526535034179688,30.10507583618164,-0.6627697654828066,14.049145698547363,0.044444444444444446,15.033674240112305,36.071964263916016,39.45357131958008,-0.24124641231654564,17.843738555908203,0.022222222222222223,5.9778523445129395,0.0,0.0,0.0
26,4704.73583984375,2.2579689086661485,1671.8944610134458,28.41006851196289,29.973554611206055,-0.648273181598515,13.99197769165039,0.044444444444444446,14.970183372497559,35.944557189941406,39.331424713134766,-0.23357265990006826,17.797542572021484,0.022222222222222223,5.928750991821289,0.0,0.0,0.0
