scope,outer_seed,method,metric,active_label_count,gap_closed,gap_status
seed,157.0,adaptive_lcmd,V2_RMSE,525,0.5751074460186142,VALID
seed,157.0,adaptive_lcmd,V2_RMSE,557,0.5276041822900174,VALID
seed,157.0,adaptive_lcmd,V2_RMSE,589,0.5455085841435269,VALID
seed,157.0,adaptive_lcmd,V2_RMSE,621,0.6793892916877773,VALID
seed,157.0,adaptive_lcmd,V2_RMSE,653,0.6879550054778787,VALID
seed,157.0,random,V2_RMSE,333,-0.0,VALID
seed,157.0,random,V2_RMSE,365,0.0694623554710569,VALID
seed,157.0,random,V2_RMSE,397,-0.2934669308621882,VALID
seed,157.0,random,V2_RMSE,429,-0.40210608844633355,VALID
seed,157.0,random,V2_RMSE,461,-0.41834454890941136,VALID
seed,157.0,random,V2_RMSE,493,-0.2459301559138566,VALID
seed,157.0,random,V2_RMSE,525,-0.15480748770407426,VALID
seed,157.0,random,V2_RMSE,557,-0.3028985325188208,VALID
seed,157.0,random,V2_RMSE,589,-0.15513477054605262,VALID
seed,157.0,random,V2_RMSE,621,0.060798998414313236,VALID
seed,157.0,random,V2_RMSE,653,0.07511707717760427,VALID
seed,157.0,static_lcmd,V2_RMSE,333,-0.0,VALID
seed,157.0,static_lcmd,V2_RMSE,365,0.157012267611442,VALID
seed,157.0,static_lcmd,V2_RMSE,397,0.3585208334228115,VALID
seed,157.0,static_lcmd,V2_RMSE,429,0.5426256709330521,VALID
seed,157.0,static_lcmd,V2_RMSE,461,0.5811166388278273,VALID
seed,157.0,static_lcmd,V2_RMSE,493,0.60230979746957,VALID
seed,157.0,static_lcmd,V2_RMSE,525,0.5759639632455155,VALID
seed,157.0,static_lcmd,V2_RMSE,557,0.7442250111510593,VALID
seed,157.0,static_lcmd,V2_RMSE,589,0.7535556080254475,VALID
seed,157.0,static_lcmd,V2_RMSE,621,0.7320312044122644,VALID
seed,157.0,static_lcmd,V2_RMSE,653,0.8490270306051456,VALID
seed,157.0,adaptive_lcmd,V1_MAE,333,-0.0,VALID
seed,157.0,adaptive_lcmd,V1_MAE,365,-0.08496512505354144,VALID
seed,157.0,adaptive_lcmd,V1_MAE,397,0.015622646463588985,VALID
seed,157.0,adaptive_lcmd,V1_MAE,429,0.07238577129245084,VALID
seed,157.0,adaptive_lcmd,V1_MAE,461,0.09279603523660021,VALID
seed,157.0,adaptive_lcmd,V1_MAE,493,0.2980925559153634,VALID
seed,157.0,adaptive_lcmd,V1_MAE,525,0.39789737128157343,VALID
seed,157.0,adaptive_lcmd,V1_MAE,557,0.40017829725740556,VALID
seed,157.0,adaptive_lcmd,V1_MAE,589,0.4049520070646832,VALID
seed,157.0,adaptive_lcmd,V1_MAE,621,0.4892941994610941,VALID
seed,157.0,adaptive_lcmd,V1_MAE,653,0.5440765297194511,VALID
seed,157.0,random,V1_MAE,333,-0.0,VALID
seed,157.0,random,V1_MAE,365,0.05832998689405256,VALID
seed,157.0,random,V1_MAE,397,-0.09847132609285399,VALID
seed,157.0,random,V1_MAE,429,-0.2503116440070661,VALID
seed,157.0,random,V1_MAE,461,-0.12264035446767838,VALID
seed,157.0,random,V1_MAE,493,-0.15316712345689273,VALID
seed,157.0,random,V1_MAE,525,-0.13179785836501043,VALID
seed,157.0,random,V1_MAE,557,-0.06297785379978156,VALID
seed,157.0,random,V1_MAE,589,0.00819303158807933,VALID
seed,157.0,random,V1_MAE,621,0.0593018006908819,VALID
seed,157.0,random,V1_MAE,653,0.053255389929162025,VALID
seed,157.0,static_lcmd,V1_MAE,333,-0.0,VALID
seed,157.0,static_lcmd,V1_MAE,365,-0.08496512505354144,VALID
seed,157.0,static_lcmd,V1_MAE,397,0.16767167673004127,VALID
seed,157.0,static_lcmd,V1_MAE,429,0.3287849917942004,VALID
seed,157.0,static_lcmd,V1_MAE,461,0.28780467574951285,VALID
seed,157.0,static_lcmd,V1_MAE,493,0.4081697169517687,VALID
seed,157.0,static_lcmd,V1_MAE,525,0.45082333710417777,VALID
seed,157.0,static_lcmd,V1_MAE,557,0.530908319711509,VALID
seed,157.0,static_lcmd,V1_MAE,589,0.41517885120106446,VALID
seed,157.0,static_lcmd,V1_MAE,621,0.5255395118957875,VALID
seed,157.0,static_lcmd,V1_MAE,653,0.685087206417093,VALID
seed,157.0,adaptive_lcmd,V2_MAE,333,-0.0,VALID
seed,157.0,adaptive_lcmd,V2_MAE,365,0.15792615908249255,VALID
seed,157.0,adaptive_lcmd,V2_MAE,397,0.049837937830108335,VALID
seed,157.0,adaptive_lcmd,V2_MAE,429,0.22604419042444215,VALID
seed,157.0,adaptive_lcmd,V2_MAE,461,0.3094428510125435,VALID
seed,157.0,adaptive_lcmd,V2_MAE,493,0.47417032598375003,VALID
seed,157.0,adaptive_lcmd,V2_MAE,525,0.5579385334792473,VALID
seed,157.0,adaptive_lcmd,V2_MAE,557,0.5228813873852518,VALID
seed,157.0,adaptive_lcmd,V2_MAE,589,0.5767096278782897,VALID
seed,157.0,adaptive_lcmd,V2_MAE,621,0.6716980642018612,VALID
seed,157.0,adaptive_lcmd,V2_MAE,653,0.7243130560393709,VALID
seed,157.0,random,V2_MAE,333,-0.0,VALID
seed,157.0,random,V2_MAE,365,-0.020925233115001402,VALID
seed,157.0,random,V2_MAE,397,-0.11614309353025226,VALID
seed,157.0,random,V2_MAE,429,-0.21560869480391623,VALID
seed,157.0,random,V2_MAE,461,-0.17349017262990438,VALID
seed,157.0,random,V2_MAE,493,-0.16930359590536295,VALID
seed,157.0,random,V2_MAE,525,-0.11185986317831677,VALID
seed,157.0,random,V2_MAE,557,-0.09440667310786628,VALID
seed,157.0,random,V2_MAE,589,-0.02401190136379721,VALID
seed,157.0,random,V2_MAE,621,0.14678580467096097,VALID
seed,157.0,random,V2_MAE,653,0.13853649978281937,VALID
seed,157.0,static_lcmd,V2_MAE,333,-0.0,VALID
