scope,outer_seed,method,metric,target,threshold,interpolated_labels,first_observed_labels,sustained_labels,status,censor_budget
seed,6101.0,adaptive_lcmd,V1_RMSE,N90,3.388588837435964,635.3424952452982,653.0,653.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V1_RMSE,N95,3.2637310616812574,,,,CENSORED,653.0
seed,6101.0,random,V1_RMSE,Random@653,4.7559430738105455,482.75151077819305,493.0,621.0,REACHED,653.0
seed,6101.0,random,V1_RMSE,N80,3.638304388945378,,,,CENSORED,653.0
seed,6101.0,random,V1_RMSE,N90,3.388588837435964,,,,CENSORED,653.0
seed,6101.0,random,V1_RMSE,N95,3.2637310616812574,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V1_RMSE,Random@653,4.7559430738105455,502.47784736559413,525.0,525.0,REACHED,653.0
seed,6101.0,static_lcmd,V1_RMSE,N80,3.638304388945378,649.9381155273642,653.0,653.0,REACHED,653.0
seed,6101.0,static_lcmd,V1_RMSE,N90,3.388588837435964,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V1_RMSE,N95,3.2637310616812574,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V2_RMSE,Random@653,8.68841759003882,455.579384501885,461.0,461.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V2_RMSE,N80,6.168259676514449,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V2_RMSE,N90,5.6175182703783415,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V2_RMSE,N95,5.342147567310289,,,,CENSORED,653.0
seed,6101.0,random,V2_RMSE,Random@653,8.68841759003882,617.0516295610078,621.0,621.0,REACHED,653.0
seed,6101.0,random,V2_RMSE,N80,6.168259676514449,,,,CENSORED,653.0
seed,6101.0,random,V2_RMSE,N90,5.6175182703783415,,,,CENSORED,653.0
seed,6101.0,random,V2_RMSE,N95,5.342147567310289,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V2_RMSE,Random@653,8.68841759003882,458.84929696211594,461.0,461.0,REACHED,653.0
seed,6101.0,static_lcmd,V2_RMSE,N80,6.168259676514449,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V2_RMSE,N90,5.6175182703783415,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V2_RMSE,N95,5.342147567310289,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V1_MAE,Random@653,2.327873985830257,462.88070764233447,493.0,493.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V1_MAE,N80,1.7418335048986568,641.6824893256886,653.0,653.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V1_MAE,N90,1.6235496734257797,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V1_MAE,N95,1.5644077576893411,,,,CENSORED,653.0
seed,6101.0,random,V1_MAE,Random@653,2.327873985830257,477.7543221974217,493.0,621.0,REACHED,653.0
seed,6101.0,random,V1_MAE,N80,1.7418335048986568,,,,CENSORED,653.0
seed,6101.0,random,V1_MAE,N90,1.6235496734257797,,,,CENSORED,653.0
seed,6101.0,random,V1_MAE,N95,1.5644077576893411,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V1_MAE,Random@653,2.327873985830257,500.9266072585537,525.0,525.0,REACHED,653.0
seed,6101.0,static_lcmd,V1_MAE,N80,1.7418335048986568,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V1_MAE,N90,1.6235496734257797,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V1_MAE,N95,1.5644077576893411,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V2_MAE,Random@653,3.98808596402907,475.15858970063647,493.0,557.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V2_MAE,N80,2.9146393199618768,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V2_MAE,N90,2.6674034053473163,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V2_MAE,N95,2.543785448040036,,,,CENSORED,653.0
seed,6101.0,random,V2_MAE,Random@653,3.98808596402907,616.4100666441874,621.0,621.0,REACHED,653.0
seed,6101.0,random,V2_MAE,N80,2.9146393199618768,,,,CENSORED,653.0
seed,6101.0,random,V2_MAE,N90,2.6674034053473163,,,,CENSORED,653.0
seed,6101.0,random,V2_MAE,N95,2.543785448040036,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V2_MAE,Random@653,3.98808596402907,492.15738515980337,493.0,493.0,REACHED,653.0
seed,6101.0,static_lcmd,V2_MAE,N80,2.9146393199618768,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V2_MAE,N90,2.6674034053473163,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V2_MAE,N95,2.543785448040036,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V1_R2,Random@653,0.6267523116929253,527.1434242999094,557.0,557.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V1_R2,N80,0.765101182321775,578.5971740502061,589.0,589.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V1_R2,N90,0.8012597900755648,619.5524222729013,621.0,621.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V1_R2,N95,0.8193390939524596,651.1444511804689,653.0,653.0,REACHED,653.0
seed,6101.0,random,V1_R2,Random@653,0.6267523116929253,482.8533159600164,493.0,621.0,REACHED,653.0
seed,6101.0,random,V1_R2,N80,0.765101182321775,,,,CENSORED,653.0
seed,6101.0,random,V1_R2,N90,0.8012597900755648,,,,CENSORED,653.0
seed,6101.0,random,V1_R2,N95,0.8193390939524596,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V1_R2,Random@653,0.6267523116929253,502.8832359403741,525.0,525.0,REACHED,653.0
seed,6101.0,static_lcmd,V1_R2,N80,0.765101182321775,629.1934644363869,653.0,653.0,REACHED,653.0
seed,6101.0,static_lcmd,V1_R2,N90,0.8012597900755648,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V1_R2,N95,0.8193390939524596,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V2_R2,Random@653,0.6449814775584393,455.7879602956089,461.0,461.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V2_R2,N80,0.7982414994395906,585.2885830118951,589.0,589.0,REACHED,653.0
seed,6101.0,adaptive_lcmd,V2_R2,N90,0.8387532481892472,,,,CENSORED,653.0
seed,6101.0,adaptive_lcmd,V2_R2,N95,0.8590091225640757,,,,CENSORED,653.0
seed,6101.0,random,V2_R2,Random@653,0.6449814775584393,617.1542221303118,621.0,621.0,REACHED,653.0
seed,6101.0,random,V2_R2,N80,0.7982414994395906,,,,CENSORED,653.0
seed,6101.0,random,V2_R2,N90,0.8387532481892472,,,,CENSORED,653.0
seed,6101.0,random,V2_R2,N95,0.8590091225640757,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V2_R2,Random@653,0.6449814775584393,458.9009209956055,461.0,461.0,REACHED,653.0
seed,6101.0,static_lcmd,V2_R2,N80,0.7982414994395906,631.8705030686183,653.0,653.0,REACHED,653.0
seed,6101.0,static_lcmd,V2_R2,N90,0.8387532481892472,,,,CENSORED,653.0
seed,6101.0,static_lcmd,V2_R2,N95,0.8590091225640757,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,combined_normalized_RMSE,Random@653,0.595754590790617,392.524792530575,397.0,397.0,REACHED,653.0
seed,12203.0,adaptive_lcmd,combined_normalized_RMSE,N80,0.3758478787313128,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,combined_normalized_RMSE,N90,0.34028312561188584,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,combined_normalized_RMSE,N95,0.3225007490521724,,,,CENSORED,653.0
seed,12203.0,random,combined_normalized_RMSE,Random@653,0.595754590790617,363.2244643671031,365.0,621.0,REACHED,653.0
seed,12203.0,random,combined_normalized_RMSE,N80,0.3758478787313128,,,,CENSORED,653.0
seed,12203.0,random,combined_normalized_RMSE,N90,0.34028312561188584,,,,CENSORED,653.0
seed,12203.0,random,combined_normalized_RMSE,N95,0.3225007490521724,,,,CENSORED,653.0
seed,12203.0,static_lcmd,combined_normalized_RMSE,Random@653,0.595754590790617,379.2172621837892,397.0,397.0,REACHED,653.0
seed,12203.0,static_lcmd,combined_normalized_RMSE,N80,0.3758478787313128,,,,CENSORED,653.0
seed,12203.0,static_lcmd,combined_normalized_RMSE,N90,0.34028312561188584,,,,CENSORED,653.0
seed,12203.0,static_lcmd,combined_normalized_RMSE,N95,0.3225007490521724,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V1_RMSE,Random@653,5.1470228257956565,405.0709870660666,429.0,429.0,REACHED,653.0
seed,12203.0,adaptive_lcmd,V1_RMSE,N80,3.514852116185541,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V1_RMSE,N90,3.2593067373672513,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V1_RMSE,N95,3.131534047958106,,,,CENSORED,653.0
seed,12203.0,random,V1_RMSE,Random@653,5.1470228257956565,417.19956379993016,429.0,621.0,REACHED,653.0
seed,12203.0,random,V1_RMSE,N80,3.514852116185541,,,,CENSORED,653.0
seed,12203.0,random,V1_RMSE,N90,3.2593067373672513,,,,CENSORED,653.0
seed,12203.0,random,V1_RMSE,N95,3.131534047958106,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V1_RMSE,Random@653,5.1470228257956565,366.7513760761559,397.0,397.0,REACHED,653.0
seed,12203.0,static_lcmd,V1_RMSE,N80,3.514852116185541,576.5937539145464,589.0,,REACHED,653.0
seed,12203.0,static_lcmd,V1_RMSE,N90,3.2593067373672513,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V1_RMSE,N95,3.131534047958106,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V2_RMSE,Random@653,8.834953001917357,383.86063402058676,397.0,397.0,REACHED,653.0
seed,12203.0,adaptive_lcmd,V2_RMSE,N80,4.739130036928476,585.8500982669091,589.0,,REACHED,653.0
seed,12203.0,adaptive_lcmd,V2_RMSE,N90,4.06328376580212,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V2_RMSE,N95,3.725360630238942,,,,CENSORED,653.0
seed,12203.0,random,V2_RMSE,Random@653,8.834953001917357,360.8441775601103,365.0,621.0,REACHED,653.0
seed,12203.0,random,V2_RMSE,N80,4.739130036928476,,,,CENSORED,653.0
seed,12203.0,random,V2_RMSE,N90,4.06328376580212,,,,CENSORED,653.0
seed,12203.0,random,V2_RMSE,N95,3.725360630238942,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V2_RMSE,Random@653,8.834953001917357,388.5112324048161,397.0,397.0,REACHED,653.0
seed,12203.0,static_lcmd,V2_RMSE,N80,4.739130036928476,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V2_RMSE,N90,4.06328376580212,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V2_RMSE,N95,3.725360630238942,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V1_MAE,Random@653,2.528397592709219,437.7636294905513,461.0,461.0,REACHED,653.0
seed,12203.0,adaptive_lcmd,V1_MAE,N80,1.6104861439560814,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V1_MAE,N90,1.470781715167798,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V1_MAE,N95,1.4009295007736564,,,,CENSORED,653.0
seed,12203.0,random,V1_MAE,Random@653,2.528397592709219,457.78314052927686,461.0,621.0,REACHED,653.0
seed,12203.0,random,V1_MAE,N80,1.6104861439560814,,,,CENSORED,653.0
seed,12203.0,random,V1_MAE,N90,1.470781715167798,,,,CENSORED,653.0
seed,12203.0,random,V1_MAE,N95,1.4009295007736564,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V1_MAE,Random@653,2.528397592709219,383.30924374702136,397.0,397.0,REACHED,653.0
seed,12203.0,static_lcmd,V1_MAE,N80,1.6104861439560814,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V1_MAE,N90,1.470781715167798,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V1_MAE,N95,1.4009295007736564,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V2_MAE,Random@653,4.444690780959827,410.71986666849114,429.0,429.0,REACHED,653.0
seed,12203.0,adaptive_lcmd,V2_MAE,N80,2.5884844601583135,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V2_MAE,N90,2.2654431759310567,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V2_MAE,N95,2.1039225338174283,,,,CENSORED,653.0
seed,12203.0,random,V2_MAE,Random@653,4.444690780959827,597.371272584228,621.0,621.0,REACHED,653.0
seed,12203.0,random,V2_MAE,N80,2.5884844601583135,,,,CENSORED,653.0
seed,12203.0,random,V2_MAE,N90,2.2654431759310567,,,,CENSORED,653.0
seed,12203.0,random,V2_MAE,N95,2.1039225338174283,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V2_MAE,Random@653,4.444690780959827,389.387243436991,397.0,397.0,REACHED,653.0
seed,12203.0,static_lcmd,V2_MAE,N80,2.5884844601583135,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V2_MAE,N90,2.2654431759310567,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V2_MAE,N95,2.1039225338174283,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V1_R2,Random@653,0.4862708621198193,405.37283699098714,429.0,429.0,REACHED,653.0
seed,12203.0,adaptive_lcmd,V1_R2,N80,0.7401661618503821,556.4351873117754,557.0,653.0,REACHED,653.0
seed,12203.0,adaptive_lcmd,V1_R2,N90,0.7826002422191742,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V1_R2,N95,0.8038172824035703,,,,CENSORED,653.0
seed,12203.0,random,V1_R2,Random@653,0.4862708621198193,417.5260073959247,429.0,621.0,REACHED,653.0
seed,12203.0,random,V1_R2,N80,0.7401661618503821,,,,CENSORED,653.0
seed,12203.0,random,V1_R2,N90,0.7826002422191742,,,,CENSORED,653.0
seed,12203.0,random,V1_R2,N95,0.8038172824035703,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V1_R2,Random@653,0.4862708621198193,366.7950635987498,397.0,397.0,REACHED,653.0
seed,12203.0,static_lcmd,V1_R2,N80,0.7401661618503821,526.261889214444,557.0,,REACHED,653.0
seed,12203.0,static_lcmd,V1_R2,N90,0.7826002422191742,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V1_R2,N95,0.8038172824035703,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V2_R2,Random@653,0.6385530006695666,384.3263711866085,397.0,397.0,REACHED,653.0
seed,12203.0,adaptive_lcmd,V2_R2,N80,0.8621583046968658,517.0369522499703,525.0,525.0,REACHED,653.0
seed,12203.0,adaptive_lcmd,V2_R2,N90,0.9045117727270118,,,,CENSORED,653.0
seed,12203.0,adaptive_lcmd,V2_R2,N95,0.9256885067420846,,,,CENSORED,653.0
seed,12203.0,random,V2_R2,Random@653,0.6385530006695666,361.1341966457762,365.0,621.0,REACHED,653.0
seed,12203.0,random,V2_R2,N80,0.8621583046968658,,,,CENSORED,653.0
seed,12203.0,random,V2_R2,N90,0.9045117727270118,,,,CENSORED,653.0
seed,12203.0,random,V2_R2,N95,0.9256885067420846,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V2_R2,Random@653,0.6385530006695666,388.80858746776346,397.0,397.0,REACHED,653.0
seed,12203.0,static_lcmd,V2_R2,N80,0.8621583046968658,644.9872450523897,653.0,653.0,REACHED,653.0
seed,12203.0,static_lcmd,V2_R2,N90,0.9045117727270118,,,,CENSORED,653.0
seed,12203.0,static_lcmd,V2_R2,N95,0.9256885067420846,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,combined_normalized_RMSE,Random@653,0.6293617826633385,405.85069793730645,429.0,429.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,combined_normalized_RMSE,N80,0.43740229265246344,651.188602330706,653.0,653.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,combined_normalized_RMSE,N90,0.40373350655374113,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,combined_normalized_RMSE,N95,0.38689911350438,,,,CENSORED,653.0
cohort_mean,,random,combined_normalized_RMSE,Random@653,0.6293617826633385,618.2990395879599,621.0,621.0,REACHED,653.0
cohort_mean,,random,combined_normalized_RMSE,N80,0.43740229265246344,,,,CENSORED,653.0
cohort_mean,,random,combined_normalized_RMSE,N90,0.40373350655374113,,,,CENSORED,653.0
cohort_mean,,random,combined_normalized_RMSE,N95,0.38689911350438,,,,CENSORED,653.0
cohort_mean,,static_lcmd,combined_normalized_RMSE,Random@653,0.6293617826633385,400.11947120273874,429.0,429.0,REACHED,653.0
cohort_mean,,static_lcmd,combined_normalized_RMSE,N80,0.43740229265246344,,,,CENSORED,653.0
cohort_mean,,static_lcmd,combined_normalized_RMSE,N90,0.40373350655374113,,,,CENSORED,653.0
cohort_mean,,static_lcmd,combined_normalized_RMSE,N95,0.38689911350438,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V1_RMSE,Random@653,4.740612623401012,402.9091491973542,429.0,429.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,V1_RMSE,N80,3.437717130662074,639.2771132735863,653.0,653.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,V1_RMSE,N90,3.219339495600209,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V1_RMSE,N95,3.1101506780692767,,,,CENSORED,653.0
cohort_mean,,random,V1_RMSE,Random@653,4.740612623401012,653.0,653.0,653.0,REACHED,653.0
cohort_mean,,random,V1_RMSE,N80,3.437717130662074,,,,CENSORED,653.0
cohort_mean,,random,V1_RMSE,N90,3.219339495600209,,,,CENSORED,653.0
cohort_mean,,random,V1_RMSE,N95,3.1101506780692767,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V1_RMSE,Random@653,4.740612623401012,400.2984020113589,429.0,429.0,REACHED,653.0
cohort_mean,,static_lcmd,V1_RMSE,N80,3.437717130662074,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V1_RMSE,N90,3.219339495600209,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V1_RMSE,N95,3.1101506780692767,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V2_RMSE,Random@653,8.36754335982039,397.64971962784324,429.0,429.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,V2_RMSE,N80,5.330911754169979,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V2_RMSE,N90,4.78765643269665,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V2_RMSE,N95,4.516028771959986,,,,CENSORED,653.0
cohort_mean,,random,V2_RMSE,Random@653,8.36754335982039,617.2323068085784,621.0,621.0,REACHED,653.0
cohort_mean,,random,V2_RMSE,N80,5.330911754169979,,,,CENSORED,653.0
cohort_mean,,random,V2_RMSE,N90,4.78765643269665,,,,CENSORED,653.0
cohort_mean,,random,V2_RMSE,N95,4.516028771959986,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V2_RMSE,Random@653,8.36754335982039,394.1038501878673,397.0,397.0,REACHED,653.0
cohort_mean,,static_lcmd,V2_RMSE,N80,5.330911754169979,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V2_RMSE,N90,4.78765643269665,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V2_RMSE,N95,4.516028771959986,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V1_MAE,Random@653,2.329196664755293,430.61181988559844,461.0,461.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,V1_MAE,N80,1.6264281181294282,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V1_MAE,N90,1.5058598451419987,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V1_MAE,N95,1.4455757086482839,,,,CENSORED,653.0
cohort_mean,,random,V1_MAE,Random@653,2.329196664755293,653.0,653.0,653.0,REACHED,653.0
cohort_mean,,random,V1_MAE,N80,1.6264281181294282,,,,CENSORED,653.0
cohort_mean,,random,V1_MAE,N90,1.5058598451419987,,,,CENSORED,653.0
cohort_mean,,random,V1_MAE,N95,1.4455757086482839,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V1_MAE,Random@653,2.329196664755293,408.04261974128275,429.0,429.0,REACHED,653.0
cohort_mean,,static_lcmd,V1_MAE,N80,1.6264281181294282,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V1_MAE,N90,1.5058598451419987,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V1_MAE,N95,1.4455757086482839,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V2_MAE,Random@653,4.089280545625756,423.0429729624269,429.0,429.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,V2_MAE,N80,2.706170823854222,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V2_MAE,N90,2.440557719008814,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V2_MAE,N95,2.30775116658611,,,,CENSORED,653.0
cohort_mean,,random,V2_MAE,Random@653,4.089280545625756,611.6194191763609,621.0,621.0,REACHED,653.0
cohort_mean,,random,V2_MAE,N80,2.706170823854222,,,,CENSORED,653.0
cohort_mean,,random,V2_MAE,N90,2.440557719008814,,,,CENSORED,653.0
cohort_mean,,random,V2_MAE,N95,2.30775116658611,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V2_MAE,Random@653,4.089280545625756,409.639910421335,429.0,429.0,REACHED,653.0
cohort_mean,,static_lcmd,V2_MAE,N80,2.706170823854222,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V2_MAE,N90,2.440557719008814,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V2_MAE,N95,2.30775116658611,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V1_R2,Random@653,0.567951595580795,402.06914554910065,429.0,429.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,V1_R2,N80,0.7583539997728349,588.5897481014882,589.0,589.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,V1_R2,N90,0.7923180068184452,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V1_R2,N95,0.8093000103412504,,,,CENSORED,653.0
cohort_mean,,random,V1_R2,Random@653,0.567951595580795,653.0,653.0,653.0,REACHED,653.0
cohort_mean,,random,V1_R2,N80,0.7583539997728349,,,,CENSORED,653.0
cohort_mean,,random,V1_R2,N90,0.7923180068184452,,,,CENSORED,653.0
cohort_mean,,random,V1_R2,N95,0.8093000103412504,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V1_R2,Random@653,0.567951595580795,399.62152372499423,429.0,429.0,REACHED,653.0
cohort_mean,,static_lcmd,V1_R2,N80,0.7583539997728349,591.833707890458,621.0,621.0,REACHED,653.0
cohort_mean,,static_lcmd,V1_R2,N90,0.7923180068184452,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V1_R2,N95,0.8093000103412504,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V2_R2,Random@653,0.6640492876889903,398.5140751190344,429.0,429.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,V2_R2,N80,0.8399038817107329,580.848476362107,589.0,589.0,REACHED,653.0
cohort_mean,,adaptive_lcmd,V2_R2,N90,0.8759322068981115,,,,CENSORED,653.0
cohort_mean,,adaptive_lcmd,V2_R2,N95,0.8939463694918008,,,,CENSORED,653.0
cohort_mean,,random,V2_R2,Random@653,0.6640492876889903,617.9356521708564,621.0,621.0,REACHED,653.0
cohort_mean,,random,V2_R2,N80,0.8399038817107329,,,,CENSORED,653.0
cohort_mean,,random,V2_R2,N90,0.8759322068981115,,,,CENSORED,653.0
cohort_mean,,random,V2_R2,N95,0.8939463694918008,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V2_R2,Random@653,0.6640492876889903,395.61561739917926,397.0,397.0,REACHED,653.0
cohort_mean,,static_lcmd,V2_R2,N80,0.8399038817107329,588.0221960498396,589.0,653.0,REACHED,653.0
cohort_mean,,static_lcmd,V2_R2,N90,0.8759322068981115,,,,CENSORED,653.0
cohort_mean,,static_lcmd,V2_R2,N95,0.8939463694918008,,,,CENSORED,653.0
