sample_id,canonical_index,source_canonical_index,V1_q50,V2_q50,V1_q10,V1_q90,V2_q10,V2_q90,checkpoint_sha256,ensemble_pred_V1,ensemble_pred_V2,ensemble_variance_V1,ensemble_variance_V2,ensemble_covariance_V1_V2,ensemble_score,V1_quantile_width,V2_quantile_width,quantile_width,member_0_seed,member_0_V1_q50,member_0_V2_q50,member_1_seed,member_1_V1_q50,member_1_V2_q50,member_2_seed,member_2_V1_q50,member_2_V2_q50,latent_distance,random_score,true_V1,true_V2,standardized_abs_error,ensemble_mean_standardized_abs_error,tail_flag,compound_id,outer_seed,split_mode,slice,round,strategy,seed
2df9d2f88ac69c5229e5,2959,2959,8.806736,28.41462,8.515782,13.962962,2.929512,28.41462,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,6.074788252512614,22.751846313476562,0.10221300771171732,0.08425099206996968,0.08791625750639363,0.18646399978168698,5.44718,25.485107,1.0854741,4200,8.80673599243164,28.41461944580078,4201,3.6341209411621094,19.425662994384766,4202,5.783507823944092,20.41525650024414,7.089810340725142,0.9016011755207278,5.875,17.8,0.49288619908135534,0.15809284109960342,False,Brc1cc2ccccc2c2ccccc12,42,compound,u0_full,1,random,42
cd3c75eca39365e943e4,1605,1605,4.7916746,10.54645,4.18605,5.931643,0.048252106,10.546532,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,4.427992343902588,11.872289339701334,0.0509596320777463,0.005397761700000719,0.0037708026824418185,0.05635739377774702,1.7455931,10.49828,0.41649413,4200,4.791674613952637,10.546449661254883,4201,6.053748607635498,13.023204803466797,4202,2.438553810119629,12.047213554382324,4.831496647143005,0.22001954608108099,6.166666666666667,10.241666666666667,0.09355785067546876,0.1549682371396795,False,Fc1cc(F)c(F)c(F)c1F,42,compound,u0_full,1,random,42
fc1bce3cffd86cabf1e3,824,824,3.9934819,13.112035,3.3963978,9.661399,2.2212029,13.11204,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,6.242900927861531,16.207159996032715,0.05894338876007349,0.051056890982467594,0.044094718245114045,0.11000027974254109,6.2650013,10.890837,0.7060678,4200,3.9934818744659424,13.112034797668457,4201,7.682464122772217,20.50029945373535,4202,7.0527567863464355,15.009145736694336,4.6613691328702815,0.6751942221273551,5.508333333333334,12.5875,0.10863181502878615,0.15176520169309032,False,C=CC(=O)OCCOc1ccccc1,42,compound,u0_full,1,random,42
81b74453706c54b13031,3331,3331,4.1243453,9.308368,3.4769645,4.6681385,1.1954355,9.308421,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,4.737840970357259,8.65527629852295,0.005773596548394113,0.0011950052954554557,-0.001818621311117193,0.006968601843849569,1.191174,8.112986,0.31215572,4200,4.124345302581787,9.308367729187012,4201,4.729715347290039,8.171562194824219,4202,5.359462261199951,8.485898971557617,2.9961658260082387,0.6534341353861914,4.725,7.95,0.0769457031586902,0.02155615480748954,False,Cc1ccc(Cl)cc1Br,42,compound,u0_full,1,random,42
5dfa7a7352e7a66c29e6,756,756,7.381055,15.78702,5.9299273,9.1313715,2.026558,15.78702,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,7.082108656565349,12.586793581644693,0.013552908999187666,0.027951333136950477,0.009258588453532427,0.04150424213613814,3.2014441,13.760462,0.60210407,4200,7.381054878234863,15.787019729614258,4201,6.022506237030029,10.370959281921387,4202,7.842764854431152,11.602401733398438,3.42572994131667,0.2686615817052054,7.933333333333334,14.375,0.07554953343079687,0.1050159421416473,False,CCOC(=O)Cc1ccccc1,42,compound,u0_full,1,random,42
0a2dd1ad79e8b22ab734,3341,3341,6.631573,9.368439,5.8132076,7.6754856,2.3724933,9.560571,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,4.395547072092692,9.547124544779459,0.06537977658911084,0.004325566130950507,0.0038759147560037993,0.06970534272006135,1.862278,7.1880774,0.32620615,4200,6.63157320022583,9.368438720703125,4201,4.032121658325195,10.74254035949707,4202,2.522946357727051,8.530394554138184,4.014388774602829,0.6935471357868754,3.9833333333333334,12.75,0.26247574907707305,0.11966348521959022,False,Brc1ccc2occc2c1,42,compound,u0_full,1,random,42
8a822ff1d8dbfc293743,2778,2778,5.780371,8.542032,4.7060003,6.3984175,0.9251032,8.595218,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,5.013649781545003,6.985854784647624,0.018142386124233814,0.006402137911742105,0.007573692641890937,0.02454452403597592,1.6924171,7.6701145,0.32995015,4200,5.780371189117432,8.542032241821289,4201,5.500729084014893,6.380650520324707,4202,3.7598490715026855,6.034881591796875,4.4070223996844735,0.219864647425991,4.025,7.783333333333333,0.13032234103440649,0.08429866374033908,False,Cc1ccc(I)c(C)c1,42,compound,u0_full,1,random,42
b8268449dc991ce92f3d,3599,3599,7.909678,21.45031,7.617035,9.984054,3.1975193,21.45031,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,8.16560157140096,20.612611770629883,0.0007589812770050982,0.004303464850950166,-0.0009694423313201836,0.005062446127955264,2.3670187,18.25279,0.6830463,4200,7.909677982330322,21.45030975341797,4201,8.26164436340332,19.3483829498291,4202,8.325482368469238,21.039142608642578,4.313372016638273,0.09182348113305128,8.383333333333333,24.441666666666663,0.11721514255790505,0.12613705892710328,False,COc1ccc(C(=O)c2ccccc2)cc1,42,compound,u0_full,1,random,42
2490762d0471bbb9cc9f,3244,3244,4.4868555,7.2917123,4.060261,6.010229,1.3942308,7.819172,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,3.956005334854126,6.934851964314778,0.015482516368879134,0.020505049673237165,0.01677110733527159,0.035987566042116295,1.9499683,6.424941,0.3091306,4200,4.486855506896973,7.291712284088135,4201,4.59140682220459,9.168357849121094,4202,2.7897536754608154,4.344485759735107,4.678399463035614,0.897723690545322,7.758333333333334,14.141666666666667,0.4029384962947212,0.4461016229412986,False,O=Cc1c(Br)cccc1Br,42,compound,u0_full,1,random,42
3d4f7f7de9025ed645c9,555,555,5.1805964,8.667097,3.8660207,5.3877654,0.18181992,8.667924,f2f7518e73ff3ff87d9a032d79c7f0790fb6471986c79751811f2b6df32a3388,6.794405460357666,17.840100288391113,0.029630336801899367,0.3816083898240891,0.07721550784345409,0.4112387266259885,1.5217447,8.486104,0.3434772,4200,5.180596351623535,8.667097091674805,4201,7.53635311126709,29.277490615844727,4202,7.666266918182373,15.575713157653809,3.370368201714345,0.8600253776734426,5.408333333333333,8.2875,0.02518632897780558,0.36653318533369206,False,COC(=O)C#CC(=O)OC,42,compound,u0_full,1,random,42
